,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_Fmax_LTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
55,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16376.9690724334,1.0,1.0,1.0,1.0,17.7842416189492,1.0,1.0,1.0,23169.8552771875,1.0,1.0,19.0665189496587,1.0,1.0,1.0,0.06238329886885374,0.03554261099502298,0.05625252574569171,0.020709914750668725,-0.006130773123162035,0.020709914750668725,0.0,0,0,0.0623832988688537,9.73236009732360e-6,102750.000000000,3662.79083358556,0.000461783537193250,2165.51678320553,7.56261470677273,1.2822773307094866,0,1.0,1.0,1.0,17231.3445694272,1.0,1.0,1.0,1.0,18.0770729039624,1.0,1.0,24233.0694178913,1.0,1.0,1.0,1.0,19.3987722197507,1.0,1.0,0.06394534169715449,0.02292414596358494,0.05625252574569171,0.033328379782106766,-0.007692815951462782,0.033328379782106766,0.0,0,0,0.0639453416971545,9.73236009732360e-6,102750.000000000,3754.50506250436,0.000455114365376917,2197.24991359440,7.84223244830583,1.3216993157882337,0,1.0,-0.0450399527045295,-0.16805760258875033,0.0,0.0,10.221626912176466,9,11,4.471172342757479,10000,19000,16.5000000000000,19.0000000000000,10000,6792.886204754115,25000,17.0000000000000,20.0000000000000,4.614533796268299,4.552150497399445,4.595717137633815,4.560174526638792,4500.047369318778,5297.517192318762,0.04778446606392909,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.23484045565662,9,11,4.58951160873742,10000,19000,16.5000000000000,19.0000000000000,7001.724848464112,10000,25000,17.0000000000000,20.0000000000000,4.612522547758388,4.548577206061234,4.564677987992917,4.587602133956502,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18856.81532161224,11,101.73627241663979,500000,1,1,-111,122,111,1,5,11,11,11,55
56,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12523.2943944358,1.0,1.0,1.0,1.0,17.0514196789358,1.0,1.0,1.0,19039.9164343590,1.0,1.0,18.3519084989694,1.0,1.0,1.0,0.04679970887941387,0.026058490037996762,0.05342812700018315,0.02736963696218639,0.0066284181207692805,0.02736963696218639,0.0066284181207692805,0.00662841812076928,0.331420906038464,0.0467997088794139,9.73236009732360e-6,102750.000000000,2747.81147849130,0.000563490853833117,1774.65169700192,7.05676185112413,1.3004888200336373,0.331420906038464,1.0,1.0,1.0,16940.6109934557,1.0,1.0,1.0,1.0,17.9104364618065,1.0,1.0,23432.8302451199,1.0,1.0,1.0,1.0,19.2060553426118,1.0,1.0,0.06374967813189603,0.030523641713775973,0.05342812700018315,0.022904485286407178,-0.010321551131712875,0.022904485286407178,0.0,0,0,0.0637496781318960,9.73236009732360e-6,102750.000000000,3743.01681602990,0.000466729043523645,2142.57075679358,7.90667516568171,1.295618880805293,0,1.0,-0.15471352167858587,-0.25842397333796635,0.0,0.0,9.994657827811633,9,11,4.557552252933961,10000,19000,16.5000000000000,19.0000000000000,10000,6516.62203992322,25000,17.0000000000000,20.0000000000000,4.608818858911881,4.562019150032467,4.588520954041709,4.562462464003712,4500.914312276539,5010.90200818079,0.04799044585199494,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.003761296124827,9,11,4.525924361575292,10000,19000,16.5000000000000,19.0000000000000,6492.219251664191,10000,25000,17.0000000000000,20.0000000000000,4.616185159185087,4.552435481053191,4.562603675592224,4.593127317306,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18784.75924125189,11,105.4907103377596,500000,1,1,-111,121,111,1,5,11,11,11,56
57,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18935.8503319087,1.0,1.0,1.0,1.0,18.3117610037921,1.0,1.0,1.0,26041.8915654988,0.0,0.0,19.6504309818456,1.0,1.0,1.0,0.07102443339284914,0.028808269989204938,0.056978722912542856,0.02817045292333792,-0.014045710480306284,0.02817045292333792,0.0,0,0,0.0710244333928491,9.73236009732360e-6,102750.000000000,4170.14887492300,0.000428184367167724,2335.44257258764,8.10803509115106,1.3386699780534266,0,1.0,1.0,1.0,16593.6540836275,1.0,1.0,1.0,1.0,17.8027092235268,1.0,1.0,23512.2621797733,1.0,1.0,1.0,1.0,19.1060696521784,1.0,1.0,0.06279912040147195,0.032277871149360315,0.056978722912542856,0.02470085176318254,-0.005820397488929097,0.02470085176318254,0.0,0,0,0.0627991204014720,9.73236009732360e-6,102750.000000000,3687.20549785785,0.000459592875586152,2175.83877627482,7.62632519677623,1.3033604286515783,0,0.0,-0.2561369201264086,-0.06157376186596125,0.0,0.0,10.203725912641081,9,11,4.54080918927824,10000,19000,16.5000000000000,19.0000000000000,10000,7106.0412335901765,25000,17.0000000000000,20.0000000000000,4.61574178522479,4.544717351831941,4.587549051746128,4.558740781756923,4499.749247760993,5308.2846034413515,0.04829996594340093,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.176384026750581,9,11,4.500333407852592,10000,19000,16.5000000000000,19.0000000000000,6918.608096145893,10000,25000,17.0000000000000,20.0000000000000,4.619159000277217,4.556359879875745,4.560511998952453,4.5927898701018135,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,19151.535070361308,11,101.68648825754336,500000,1,1,-111,122,111,1,5,11,11,11,57
58,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14319.5344482540,1.0,1.0,1.0,1.0,17.3550214867111,1.0,1.0,1.0,20798.5924115505,1.0,1.0,18.6464367120086,1.0,1.0,1.0,0.05393292677616923,0.0296399596608099,0.05383423113850598,0.02419427147769608,-9.86956376632514e-05,0.02419427147769608,0.0,0,0,0.0539329267761692,9.73236009732360e-6,102750.000000000,3166.63327214365,0.000515114253522740,1941.31688875088,7.37619629810553,1.291415225297487,0,1.0,1.0,1.0,21472.1262722676,1.0,0.0,0.0,1.0,18.8258155903063,1.0,1.0,28021.9759625563,1.0,0.0,0.0,1.0,20.1313411252477,0.0,0.0,0.08040283989406838,0.03330793180593172,0.05383423113850598,0.020526299332574258,-0.026568608755562398,0.020526299332574258,0.0,0,0,0.0804028398940684,9.73236009732360e-6,102750.000000000,4720.79531378030,0.000411150163522168,2432.20139190358,8.82826822801145,1.305525534941387,0,0.0,-0.11919578455169141,-0.11183139750841506,0.0,0.0,9.978825188605597,9,11,4.522005934258505,10000,19000,16.5000000000000,19.0000000000000,10000,6479.05796329646,25000,17.0000000000000,20.0000000000000,4.608317009523939,4.55438408274777,4.588060457225608,4.558420497564798,4499.895850161302,5017.021509719278,0.048285308888448876,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,9.997547362294824,9,11,4.548412893392997,10000,19000,16.5000000000000,19.0000000000000,6549.8496902887055,10000,25000,17.0000000000000,20.0000000000000,4.613099139059833,4.532696299165765,4.558049135319331,4.591357067125263,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,19054.616827951675,11,95.47057604223376,500000,1,1,-111,121,111,1,5,11,11,11,58
59,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17025.8375922232,1.0,1.0,1.0,1.0,17.9426190868051,1.0,1.0,1.0,24079.5116914734,1.0,1.0,19.2737535754404,1.0,1.0,1.0,0.06422726399592094,0.027478323782132108,0.05723005977174878,0.029751735989616675,-0.006997204224172153,0.029751735989616675,0.0,0,0,0.0642272639959209,9.73236009732360e-6,102750.000000000,3771.05792890336,0.000453892629869970,2203.16421592146,7.72790220047319,1.3311344886353418,0,1.0,1.0,1.0,14266.3933847407,1.0,1.0,1.0,1.0,17.3889695374775,1.0,1.0,21145.4871115994,1.0,1.0,1.0,1.0,18.6871580817072,1.0,1.0,0.05420455456150197,0.03138338333856705,0.05723005977174878,0.025846676433181733,0.003025505210246811,0.025846676433181733,0.003025505210246811,0.00302550521024681,0.151275260512341,0.0542045545615020,9.73236009732360e-6,102750.000000000,3182.58170353962,0.000502925369144950,1988.36658747232,7.17493115938777,1.2981885442297503,0.151275260512341,1.0,-0.14496568797514162,-0.14801439485288628,0.0,0.0,10.214716886331896,9,11,4.514870339627584,10000,19000,16.5000000000000,19.0000000000000,10000,7053.674099250236,25000,17.0000000000000,20.0000000000000,4.614407874000216,4.550180610004295,4.588997400965876,4.5615190771837435,4497.423942002729,5298.994323617558,0.048572960320515064,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.214038378089716,9,11,4.482647961205143,10000,19000,16.5000000000000,19.0000000000000,6879.093726858788,10000,25000,17.0000000000000,20.0000000000000,4.614615485197397,4.560410930635895,4.5588124281053855,4.5901958114439525,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,19042.903934664133,11,103.18450831935375,500000,1,1,-111,122,111,1,5,11,11,11,59
60,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13997.1625505239,1.0,1.0,1.0,1.0,17.3505837081173,1.0,1.0,1.0,20526.8013933099,1.0,1.0,18.6614725442065,1.0,1.0,1.0,0.05256382708952323,0.027811109143312862,0.05297752296640748,0.02516641382309462,0.00041369587688425136,0.02516641382309462,0.00041369587688425136,0.000413695876884251,0.0206847938442126,0.0525638270895232,9.73236009732360e-6,102750.000000000,3086.24756197058,0.000524777853655322,1905.56821907505,7.34540092052862,1.3108888360892392,0.0206847938442126,1.0,1.0,1.0,15445.8393114237,1.0,1.0,1.0,1.0,17.6222895724853,1.0,1.0,21968.7486369945,1.0,1.0,1.0,1.0,18.9318273922010,1.0,1.0,0.05794576539940621,0.024060494381637376,0.05297752296640748,0.028917028584770105,-0.004968242432998732,0.028917028584770105,0.0,0,0,0.0579457653994062,9.73236009732360e-6,102750.000000000,3402.24422559371,0.000494683414667854,2021.49490027159,7.64080053298603,1.3095378197157455,0,1.0,-0.13645527637679375,-0.2039076302280339,0.0,0.0,10.005182787588673,9,11,4.535333692280576,10000,19000,16.5000000000000,19.0000000000000,10000,6529.638842785937,25000,17.0000000000000,20.0000000000000,4.61449214276203,4.561928315672507,4.589473485288066,4.561662376144753,4500.765224531967,4981.077466694842,0.04786903930792812,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,9.981489039499262,9,11,4.539897281691554,10000,19000,16.5000000000000,19.0000000000000,6522.909325570792,10000,25000,17.0000000000000,20.0000000000000,4.616771480425894,4.5588257150264875,4.562893921008168,4.586954415389806,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18879.82416533064,11,105.0473282380757,500000,1,1,-111,121,111,1,5,11,11,11,60
61,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16417.4172137130,1.0,1.0,1.0,1.0,17.7942323191608,1.0,1.0,1.0,23507.1049114129,1.0,1.0,19.1245281169751,1.0,1.0,1.0,0.06166175450937317,0.0292551913143555,0.06028437171334555,0.031029180398990053,-0.0013773827960276153,0.031029180398990053,0.0,0,0,0.0616617545093732,9.73236009732360e-6,102750.000000000,3620.42587190748,0.000463848737244489,2155.87522333366,7.61519824339670,1.330295797814258,0,1.0,1.0,1.0,14246.8779217039,1.0,1.0,1.0,1.0,17.4230929063147,1.0,1.0,21277.7938030882,1.0,1.0,1.0,1.0,18.7423608699551,1.0,1.0,0.05335692458940411,0.03915831653640556,0.06028437171334555,0.021126055176939995,0.006927447123941444,0.021126055176939995,0.006927447123941444,0.00692744712394144,0.346372356197072,0.0533569245894041,9.73236009732360e-6,102750.000000000,3132.81371517787,0.000506840009087614,1973.00919830727,7.22088773530655,1.3192679636404143,0.346372356197072,1.0,-0.10468127975943789,-0.1917337606378275,0.0,0.0,10.179034075764122,9,11,4.534664648461147,10000,19000,16.5000000000000,19.0000000000000,10000,7089.687697699902,25000,17.0000000000000,20.0000000000000,4.6153813100992735,4.5537195555899,4.587654004406439,4.558398813092084,4501.033231320787,5329.406970501305,0.05091410018280884,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.20220517100815,9,11,4.547630091339489,10000,19000,16.5000000000000,19.0000000000000,7030.915881384287,10000,25000,17.0000000000000,20.0000000000000,4.609912141685708,4.556555217096304,4.5521115750367835,4.591269891573189,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18847.738903117453,11,112.55304860287903,500000,1,1,-111,122,111,1,5,11,11,11,61
62,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16372.6925228306,1.0,1.0,1.0,1.0,17.8158739491962,1.0,1.0,1.0,22842.2960688131,1.0,1.0,19.1074035134569,1.0,1.0,1.0,0.06141311786878578,0.023612768092948322,0.05442723128608248,0.030814463193134155,-0.006985886582703306,0.030814463193134155,0.0,0,0,0.0614131178687858,9.73236009732360e-6,102750.000000000,3605.82734915299,0.000476959266474968,2096.61509963028,7.80910741590949,1.2915295642606814,0,1.0,1.0,1.0,16873.5127438513,1.0,1.0,1.0,1.0,17.9157834892126,1.0,1.0,23326.2918584299,1.0,1.0,1.0,1.0,19.2039543854490,1.0,1.0,0.06329905569684868,0.035657870751255594,0.05442723128608248,0.018769360534826883,-0.008871824410766206,0.018769360534826883,0.0,0,0,0.0632990556968487,9.73236009732360e-6,102750.000000000,3716.55884162926,0.000468696505074265,2133.57682247183,7.90855645136915,1.2881708962363487,0,1.0,-0.050513671926453146,-0.061604490692932376,0.0,0.0,10.006766533286713,9,11,4.540620206532229,10000,19000,16.5000000000000,19.0000000000000,10000,6469.603545982487,25000,17.0000000000000,20.0000000000000,4.610092716215765,4.548679598346979,4.590075638625358,4.566462870532409,4498.394947323182,5009.257027488894,0.048876546136591,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.00722703784346,9,11,4.540090299351826,10000,19000,16.5000000000000,19.0000000000000,6452.779114578597,10000,25000,17.0000000000000,20.0000000000000,4.609248920162236,4.5459498644653875,4.553909898970049,4.589567769721304,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,19120.144301353394,11,112.26299653369115,500000,1,1,-111,121,111,1,5,11,11,11,62
63,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18072.8034868245,1.0,1.0,1.0,1.0,18.1232810959233,1.0,1.0,1.0,25076.1594926107,0.0,0.0,19.4543258973247,1.0,1.0,1.0,0.0685112043815721,0.025364228246492537,0.05627187841034378,0.03090765016385124,-0.012239325971228322,0.03090765016385124,0.0,0,0,0.0685112043815721,9.73236009732360e-6,102750.000000000,4022.58642868945,0.000438654412377846,2279.69894245273,7.92771499353329,1.3310448014014198,0,1.0,1.0,1.0,16932.7273868771,1.0,1.0,1.0,1.0,17.9793764787304,1.0,1.0,24101.6996736408,1.0,1.0,1.0,1.0,19.3418980020978,1.0,1.0,0.0631829875706087,0.021049044249348725,0.05627187841034378,0.03522283416099505,-0.006911109160264918,0.03522283416099505,0.0,0,0,0.0631829875706087,9.73236009732360e-6,102750.000000000,3709.74398450288,0.000459618518378982,2175.71738303077,7.78259507367166,1.362521523367342,0,0.0,-0.13775655224905212,-0.03552069464671756,0.0,0.0,10.195566102389998,9,11,4.492831616476316,10000,19000,16.5000000000000,19.0000000000000,10000,7003.35600578622,25000,17.0000000000000,20.0000000000000,4.616415630229861,4.547904425848289,4.586889774787976,4.561525546541484,4500.377671288939,5261.547919658739,0.04813121708408247,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.196781405058763,9,11,4.564392437217228,10000,19000,16.5000000000000,19.0000000000000,7168.972286763695,10000,25000,17.0000000000000,20.0000000000000,4.617767353619346,4.554584366048737,4.564798714380128,4.585847758629477,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18950.53599388605,11,108.9133471795288,500000,1,1,-111,122,111,1,5,11,11,11,63
64,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15070.2737448084,1.0,1.0,1.0,1.0,17.5182745735353,1.0,1.0,1.0,21558.1582400756,1.0,1.0,18.8187206709757,1.0,1.0,1.0,0.0572018769180227,0.027085106914846335,0.05239431396527713,0.02530920705043079,-0.004807562952745571,0.02530920705043079,0.0,0,0,0.0572018769180227,9.73236009732360e-6,102750.000000000,3358.56734475819,0.000498188241630751,2007.27338872278,7.50783317782019,1.3004460974403935,0,1.0,1.0,1.0,10917.3770943848,1.0,1.0,1.0,1.0,16.7036410409522,1.0,1.0,17320.2021408769,1.0,1.0,1.0,1.0,17.9870376319948,1.0,1.0,0.041229832425726975,0.023835856237657715,0.05239431396527713,0.02855845772761941,0.011164481539550151,0.02855845772761941,0.011164481539550151,0.0111644815395502,0.558224076977508,0.0412298324257270,9.73236009732360e-6,102750.000000000,2420.78016099626,0.000613532207750613,1629.90628261602,6.69816247156386,1.2833965910426337,0.558224076977508,1.0,-0.12247508277806154,-0.12179197959071546,0.0,0.0,10.010441395715116,9,11,4.487113759481121,10000,19000,16.5000000000000,19.0000000000000,10000,6487.884495267188,25000,17.0000000000000,20.0000000000000,4.608661232079388,4.551459355161366,4.588600022660098,4.561514915745252,4499.582827811872,4988.968407100443,0.047254770156013606,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.005478569388321,9,11,4.509858957986414,10000,19000,16.5000000000000,19.0000000000000,6402.825046492107,10000,25000,17.0000000000000,20.0000000000000,4.618303751325439,4.577073918899712,4.568540565921807,4.5923764221594645,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18876.98005222704,11,103.43536573340914,500000,1,1,-111,121,111,1,5,11,11,11,64
65,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13297.1449358411,1.0,1.0,1.0,1.0,17.2728637337854,1.0,1.0,1.0,20317.3376165348,1.0,1.0,18.5979202952120,1.0,1.0,1.0,0.04977225186089207,0.02645159359717031,0.05970679204920228,0.033255198452031974,0.009934540188310213,0.033255198452031974,0.009934540188310213,0.00993454018831021,0.496727009415511,0.0497722518608921,9.73236009732360e-6,102750.000000000,2922.34221640381,0.000530940587167490,1883.44990789815,7.05999393988669,1.325056561426572,0.496727009415511,1.0,1.0,1.0,16489.7894069983,1.0,1.0,1.0,1.0,17.8121362936391,1.0,1.0,23562.2614708362,1.0,1.0,1.0,1.0,19.1470605528360,1.0,1.0,0.061862921334570053,0.03547408457439882,0.05970679204920228,0.02423270747480346,-0.0021561292853677708,0.02423270747480346,0.0,0,0,0.0618629213345701,9.73236009732360e-6,102750.000000000,3632.23723835833,0.000464061728616383,2154.88573682112,7.65228017673174,1.3349242591969008,0,1.0,-0.26378173430136453,-0.18864745203174746,0.0,0.0,10.21286979389873,9,11,4.550166938423923,10000,19000,16.5000000000000,19.0000000000000,10000,7020.192680693712,25000,17.0000000000000,20.0000000000000,4.613424778366831,4.563652526505939,4.589674431239879,4.563222837642709,4500.871223855566,5298.03246522223,0.0507230908770414,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.15985611690739,9,11,4.539843717491098,10000,19000,16.5000000000000,19.0000000000000,7072.472063837915,10000,25000,17.0000000000000,20.0000000000000,4.6174409256788955,4.5555780043443255,4.557969738546658,4.593443823121057,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,19206.059609858068,11,92.95030473244732,500000,1,1,-111,122,111,1,5,11,11,11,65
66,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12699.7662172811,1.0,1.0,1.0,1.0,17.1033001078282,1.0,1.0,1.0,19212.4665496052,1.0,1.0,18.4071461843958,1.0,1.0,1.0,0.04744357618243367,0.03245672403032529,0.05054652891065643,0.018089804880331142,0.003102952728222766,0.018089804880331142,0.003102952728222766,0.00310295272822277,0.155147636411138,0.0474435761824337,9.73236009732360e-6,102750.000000000,2785.61568728289,0.000559187597884051,1788.30861732980,7.10155176473046,1.3038460765676292,0.155147636411138,1.0,1.0,1.0,16167.1784870647,1.0,1.0,1.0,1.0,17.7534382174963,1.0,1.0,22675.8684942571,1.0,1.0,1.0,1.0,19.0564814248359,1.0,1.0,0.06105295986223602,0.03125981510590581,0.05054652891065643,0.019286713804750624,-0.01050643095157959,0.019286713804750624,0.0,0,0,0.0610529598622360,9.73236009732360e-6,102750.000000000,3584.68092905414,0.000479165389039570,2086.96208631508,7.74675236942652,1.3030432073395468,0,1.0,-0.24958411859664278,-0.22158599403167872,0.0,0.0,10.001748343097752,9,11,4.559051801459577,10000,19000,16.5000000000000,19.0000000000000,10000,6512.700332324041,25000,17.0000000000000,20.0000000000000,4.61562472717344,4.568181150991006,4.591012140094398,4.558555416064073,4499.571204161073,4994.991701373758,0.04553314991376929,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.006685848069827,9,11,4.510074622270648,10000,19000,16.5000000000000,19.0000000000000,6508.690007192481,10000,25000,17.0000000000000,20.0000000000000,4.616671526491115,4.555618566628879,4.559845111573105,4.5911049266790105,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18894.126904186032,11,106.98929763031592,500000,1,1,-111,121,111,1,5,11,11,11,66
