,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
79,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15547.6116856144,1.0,1.0,1.0,1.0,17.6472022852857,1.0,1.0,22070.5478347990,1.0,1.0,1.0,18.9532968543127,1.0,1.0,1.0,0.056910917753156376,0.02867535462541504,0.0551187953555013,0.02644344073008626,-0.0017921223976550757,0.02644344073008626,0.0,0,0,0.0569109177531564,9.50655127836018e-6,105190.617577197,3420.85404876548,0.000492555743889151,2030.22706040161,7.65806543950745,1.3060945690270593,0,1.0,1.0,1.0,17074.8442038759,1.0,1.0,1.0,17.9353447300391,1.0,1.0,1.0,1.0,23648.5472056908,1.0,1.0,19.2516044009453,1.0,1.0,1.0,0.06284796639537049,0.031103445886990322,0.0551187953555013,0.02401534946851098,-0.007729171039869191,0.02401534946851098,0.0,0,0,0.0628479663953705,9.50655127836018e-6,105190.617577197,3777.72365634283,0.000464940757582008,2150.81165437215,7.93879099974480,1.3162596709061292,0,1.0,-0.1412529971894996,-0.18868043441916188,0.0,0.0,9.989136845778239,9,11,4.54495031473944,10000,19000,16.5000000000000,19.0000000000000,6522.936149184602,10000,25000,17.0000000000000,20.0000000000000,4.614298111988876,4.557387194235719,4.589969896493155,4.56129454186774,0.04968364910630642,4501.759320096726,4994.229593990036,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.996553730294337,9,11,4.519876453961116,10000,19000,16.5000000000000,19.0000000000000,10000,6573.703001814976,25000,17.0000000000000,20.0000000000000,4.620404424156795,4.557556457761424,4.591192737669434,4.560089291782444,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20864.210236853105,11,109.68807955645981,500000,1,1,-111,121,111,1,8,11,11,11,79
80,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16578.5389264118,1.0,1.0,1.0,1.0,17.8739224799320,1.0,1.0,23499.5953621889,1.0,1.0,1.0,19.1789405169438,1.0,1.0,1.0,0.061078857982037604,0.034884967751841245,0.05709416433826041,0.022209196586419164,-0.003984693643777196,0.022209196586419164,0.0,0,0,0.0610788579820376,9.50655127836018e-6,105190.617577197,3671.38445259455,0.000460934449500751,2169.50588328367,7.64161971357241,1.3050180370118751,0,1.0,1.0,1.0,15523.9166032541,1.0,1.0,1.0,17.6248990544068,1.0,1.0,1.0,1.0,22549.0173943231,1.0,1.0,18.9495354490444,1.0,1.0,1.0,0.05736213144967284,0.017613847687881545,0.05709416433826041,0.03948031665037886,-0.0002679671114124288,0.03948031665037886,0.0,0,0,0.0573621314496728,9.50655127836018e-6,105190.617577197,3447.97601870597,0.000478582854565930,2089.50235149354,7.42948032202877,1.3246363946376642,0,1.0,-0.16724188983892732,-0.23594874391617793,0.0,0.0,10.232302766359558,9,11,4.515609612797672,10000,19000,16.5000000000000,19.0000000000000,6921.056435777013,10000,25000,17.0000000000000,20.0000000000000,4.617913331792284,4.556834473810246,4.586891337483846,4.552006369732005,0.04843784864332914,4499.341956256514,5303.418220658688,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.195418732377995,9,11,4.502327312902892,10000,19000,16.5000000000000,19.0000000000000,10000,7025.100791069021,25000,17.0000000000000,20.0000000000000,4.615047706326048,4.557685574876375,4.586536874823658,4.568923027135776,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21222.135020509704,11,86.49753308307031,500000,1,1,-111,122,111,1,8,11,11,11,80
81,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17983.5951229649,1.0,1.0,1.0,1.0,18.1762486710914,1.0,1.0,24417.1918391537,1.0,1.0,1.0,19.4667294790012,1.0,1.0,1.0,0.06562860655067748,0.031730963513145305,0.05202467640614874,0.020293712893003434,-0.013603930144528743,0.020293712893003434,0.0,0,0,0.0656286065506775,9.50655127836018e-6,105190.617577197,3944.86494502666,0.000454078762515254,2202.26111095959,8.16596861901126,1.2904808079097472,0,1.0,1.0,1.0,16245.3775303923,1.0,1.0,1.0,17.7890974677841,1.0,1.0,1.0,1.0,22767.9192936759,1.0,1.0,19.0974192876966,1.0,1.0,1.0,0.05953957557064271,0.03299656154720232,0.05202467640614874,0.01902811485894642,-0.0075148991644939725,0.01902811485894642,0.0,0,0,0.0595395755706427,9.50655127836018e-6,105190.617577197,3578.85984260578,0.000480003257786772,2083.31919372977,7.79783413856433,1.3083218199125144,0,1.0,-0.24320208215322486,-0.24934688200819027,0.0,0.0,10.010280052080155,9,11,4.558735311239753,10000,19000,16.5000000000000,19.0000000000000,6433.596716188777,10000,25000,17.0000000000000,20.0000000000000,4.618630967778497,4.553002361227819,4.590288377136616,4.558557413623471,0.04695897222468897,4499.989283396463,4985.426111535574,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.991263329219743,9,11,4.539260615068957,10000,19000,16.5000000000000,19.0000000000000,10000,6522.5417632835915,25000,17.0000000000000,20.0000000000000,4.614420648131657,4.554881072561014,4.589188399768314,4.556191838221111,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21094.333175561824,11,100.20078439230906,500000,1,1,-111,121,111,1,8,11,11,11,81
82,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16994.0733219944,1.0,1.0,1.0,1.0,17.9340999225911,1.0,1.0,24109.7775276457,1.0,1.0,1.0,19.2806676471532,1.0,1.0,1.0,0.06263513318057612,0.03163133276375962,0.05579315700428061,0.024161824240520983,-0.0068419761762955125,0.024161824240520983,0.0,0,0,0.0626351331805761,9.50655127836018e-6,105190.617577197,3764.93048073988,0.000454848010185278,2198.53660477191,7.72972043545189,1.3465677245620975,0,1.0,1.0,1.0,15762.0287299937,1.0,1.0,1.0,17.6751724026728,1.0,1.0,1.0,1.0,22878.2394767954,1.0,1.0,19.0218359845028,1.0,1.0,1.0,0.057981557199819456,0.021228669253170906,0.05579315700428061,0.0345644877511097,-0.002188400195538849,0.0345644877511097,0.0,0,0,0.0579815571998195,9.50655127836018e-6,105190.617577197,3485.20903424948,0.000476165691861870,2100.10930457814,7.50533731536411,1.3466635818300023,0,1.0,-0.313802772456804,-0.11568353668264705,0.0,0.0,10.204379487139233,9,11,4.513781438709265,10000,19000,16.5000000000000,19.0000000000000,7115.704205651291,10000,25000,17.0000000000000,20.0000000000000,4.61555331710418,4.5529181839236035,4.5885455493668985,4.556914216603139,0.04749425796857717,4498.314918163376,5284.327015906542,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.169835087308641,9,11,4.522549027934541,10000,19000,16.5000000000000,19.0000000000000,10000,7116.210746801752,25000,17.0000000000000,20.0000000000000,4.614400125736047,4.556418568536228,4.5835408789606795,4.562312209707509,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20942.88515827314,11,102.63618206207724,500000,1,1,-111,122,111,1,8,11,11,11,82
83,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14817.2182784575,1.0,1.0,1.0,1.0,17.5140239687141,1.0,1.0,21422.2084243726,1.0,1.0,1.0,18.8394029871386,1.0,1.0,1.0,0.05420130194795281,0.03158599121778671,0.05155523400076221,0.019969242782975495,-0.0026460679471905987,0.019969242782975495,0.0,0,0,0.0542013019479528,9.50655127836018e-6,105190.617577197,3257.98195736760,0.000507601755584817,1970.04834793741,7.52124601102846,1.3253790184244434,0,1.0,1.0,1.0,15912.7365715782,1.0,1.0,1.0,17.7192920330157,1.0,1.0,1.0,1.0,22423.9612422293,1.0,1.0,19.0258557631774,1.0,1.0,1.0,0.05829452017150594,0.024968392606191436,0.05155523400076221,0.026586841394570772,-0.006739286170743729,0.026586841394570772,0.0,0,0,0.0582945201715059,9.50655127836018e-6,105190.617577197,3504.02090183262,0.000486049710235924,2057.40272844646,7.73438099967617,1.3065637301617625,0,1.0,-0.14864096963522916,-0.1142086342109742,0.0,0.0,9.992777957685684,9,11,4.547974320407093,10000,19000,16.5000000000000,19.0000000000000,6604.990145915179,10000,25000,17.0000000000000,20.0000000000000,4.60984494944399,4.555643647496037,4.591568487149049,4.559982495931262,0.04656067731562907,4500.684915072234,4983.472692790114,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.984911033339515,9,11,4.541279009852868,10000,19000,16.5000000000000,19.0000000000000,10000,6511.224670651134,25000,17.0000000000000,20.0000000000000,4.614644172949711,4.556349652778205,4.587384130710536,4.562415738104344,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21045.067426392245,11,104.53459932058149,500000,1,1,-111,121,111,1,8,11,11,11,83
84,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14569.4409287137,1.0,1.0,1.0,1.0,17.4880857792600,1.0,1.0,21625.3206526738,1.0,1.0,1.0,18.8234674816855,1.0,1.0,1.0,0.05361148270314953,0.0322908200501697,0.05630983561595288,0.024019015565783182,0.002698352912803355,0.024019015565783182,0.002698352912803355,0.00269835291280335,0.134917645640168,0.0536114827031495,9.50655127836018e-6,105190.617577197,3222.52855701344,0.000499573328587141,2001.70814328325,7.27850410041124,1.3353817024254522,0.134917645640168,1.0,1.0,1.0,15353.5645737065,1.0,1.0,1.0,17.6573009379078,1.0,1.0,1.0,1.0,22389.1712369887,1.0,1.0,18.9888458013649,1.0,1.0,1.0,0.05611492248947503,0.02548083428402137,0.05630983561595288,0.030829001331931512,0.00019491312647785392,0.030829001331931512,0.00019491312647785392,0.000194913126477854,0.00974565632389270,0.0561149224894750,9.50655127836018e-6,105190.617577197,3373.00762969396,0.000485729315280647,2058.75982474357,7.45767640750364,1.3315448634570217,0.00974565632389270,1.0,-0.009862884336389321,-0.14686685655907866,0.0,0.0,10.209581678848782,9,11,4.521120812724869,10000,19000,16.5000000000000,19.0000000000000,7055.879723960134,10000,25000,17.0000000000000,20.0000000000000,4.611969011426845,4.558357528723695,4.5905222076152326,4.558231387565063,0.04796446832127324,4500.710961417078,5283.792425150463,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.199624530404208,9,11,4.551891445054201,10000,19000,16.5000000000000,19.0000000000000,10000,7035.6066632822185,25000,17.0000000000000,20.0000000000000,4.611742136802295,4.55562721431282,4.587707320761378,4.562226486477357,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20969.18819637843,11,89.3450709036837,500000,1,1,-111,122,111,1,8,11,11,11,84
85,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15739.2645631223,1.0,1.0,1.0,1.0,17.6893364438790,1.0,1.0,22235.7085716774,1.0,1.0,1.0,18.9886282452313,1.0,1.0,1.0,0.05786202533596896,0.03075933121854124,0.052680427260081465,0.021921096041540224,-0.005181598075887493,0.021921096041540224,0.0,0,0,0.0578620253359690,9.50655127836018e-6,105190.617577197,3478.02410249029,0.000487520033346663,2051.19775927018,7.67320678466532,1.299291801352288,0,1.0,1.0,1.0,16313.9933722392,1.0,1.0,1.0,17.8017190029058,1.0,1.0,1.0,1.0,22837.6463179829,1.0,1.0,19.1064526042592,1.0,1.0,1.0,0.05976368950260458,0.03225879810435739,0.052680427260081465,0.020421629155724076,-0.007083262242523113,0.020421629155724076,0.0,0,0,0.0597636895026046,9.50655127836018e-6,105190.617577197,3592.33108998333,0.000478371239637821,2090.42667522636,7.80414523292125,1.3047336013533404,0,1.0,-0.18242479544831697,-0.1421280715593732,0.0,0.0,10.01612965921369,9,11,4.525346604657757,10000,19000,16.5000000000000,19.0000000000000,6496.444008555113,10000,25000,17.0000000000000,20.0000000000000,4.6136267988896424,4.5557647735536735,4.5870913951109555,4.556332063892414,0.04740944128439509,4499.710262161506,4999.988456629749,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.997573769984584,9,11,4.541339025717391,10000,19000,16.5000000000000,19.0000000000000,10000,6523.652945743662,25000,17.0000000000000,20.0000000000000,4.615797412377355,4.5560337228747505,4.594271363106652,4.562012565002295,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21161.061067372837,11,96.24613333078038,500000,1,1,-111,121,111,1,8,11,11,11,85
86,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17288.1192825925,1.0,1.0,1.0,1.0,18.0067571108615,1.0,1.0,24176.0161153335,1.0,1.0,1.0,19.3073344491228,1.0,1.0,1.0,0.06345271048539569,0.03499702908908109,0.05514755191168184,0.02015052282260075,-0.008305158573713854,0.02015052282260075,0.0,0,0,0.0634527104853957,9.50655127836018e-6,105190.617577197,3814.07417308907,0.000451007501890849,2217.25801856399,7.79707149003303,1.3005773382613262,0,1.0,1.0,1.0,14471.4256942231,1.0,1.0,1.0,17.4405610170845,1.0,1.0,1.0,1.0,21513.8822466767,1.0,1.0,18.7703224261511,1.0,1.0,1.0,0.053022989905434414,0.030980683732792613,0.05514755191168184,0.024166868178889224,0.0021245620062474227,0.024166868178889224,0.0021245620062474227,0.00212456200624742,0.106228100312371,0.0530229899054344,9.50655127836018e-6,105190.617577197,3187.15488796694,0.000502580137374221,1989.73243396485,7.27305111340349,1.32976140906661,0.106228100312371,1.0,-0.06206915877987845,-0.14970746218669834,0.0,0.0,10.209685620828473,9,11,4.532717115092334,10000,19000,16.5000000000000,19.0000000000000,6887.896832741043,10000,25000,17.0000000000000,20.0000000000000,4.6194000935069575,4.555947383021562,4.593030213863763,4.558033184774682,0.04686191879904562,4500.3291637262255,5296.030178373792,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.167509903680978,9,11,4.5405467267561415,10000,19000,16.5000000000000,19.0000000000000,10000,7042.456552453623,25000,17.0000000000000,20.0000000000000,4.611715216964015,4.558692227058581,4.592091128632253,4.561110444899461,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21120.94573336983,11,95.67759585679477,500000,1,1,-111,122,111,1,8,11,11,11,86
87,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14664.8635905712,1.0,1.0,1.0,1.0,17.4204360012358,1.0,1.0,21228.6058906066,1.0,1.0,1.0,18.7282903411248,1.0,1.0,1.0,0.05419483264755165,0.02592715723529526,0.05372439021348289,0.027797232978187626,-0.00047044243406876157,0.027797232978187626,0.0,0,0,0.0541948326475516,9.50655127836018e-6,105190.617577197,3257.59309467932,0.000506229480902765,1975.38870754166,7.42378628296471,1.3078543398890299,0,1.0,1.0,1.0,14954.4645028604,1.0,1.0,1.0,17.4933484317740,1.0,1.0,1.0,1.0,21405.2942643126,1.0,1.0,18.7787044548700,1.0,1.0,1.0,0.05508282480276527,0.023102027194052965,0.05372439021348289,0.030622363019429923,-0.0013584345892823854,0.030622363019429923,0.0,0,0,0.0550828248027653,9.50655127836018e-6,105190.617577197,3310.96934794253,0.000501280724354957,1994.89019109360,7.49638479833435,1.285356023096002,0,1.0,-0.129939742211646,-0.09342793155562643,0.0,0.0,9.996649718271078,9,11,4.501748120268169,10000,19000,16.5000000000000,19.0000000000000,6563.742300035442,10000,25000,17.0000000000000,20.0000000000000,4.612092611266551,4.557897778618999,4.587515736523115,4.56158857928782,0.04818168482695463,4500.9338643361025,5018.710493855431,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.99696363343961,9,11,4.51664238817349,10000,19000,16.5000000000000,19.0000000000000,10000,6450.829761452189,25000,17.0000000000000,20.0000000000000,4.612146309386997,4.557063484584232,4.588201722392771,4.565099695198718,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20828.607103021463,11,106.54370354057438,500000,1,1,-111,121,111,1,8,11,11,11,87
88,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17491.7903666937,1.0,1.0,1.0,1.0,18.0328485169012,1.0,1.0,24336.8418357388,1.0,1.0,1.0,19.3283626664822,1.0,1.0,1.0,0.06432173156732368,0.03622350924927087,0.058092345071252986,0.021868835821982117,-0.006229386496070695,0.021868835821982117,0.0,0,0,0.0643217315673237,9.50655127836018e-6,105190.617577197,3866.31009554370,0.000447907420233896,2232.60422762767,7.83470269841792,1.2955141495809361,0,1.0,1.0,1.0,14875.2897296201,1.0,1.0,1.0,17.5437360405195,1.0,1.0,1.0,1.0,21936.4292545519,1.0,1.0,18.8801476377271,1.0,1.0,1.0,0.054468426347273,0.02165203980411956,0.058092345071252986,0.036440305267133426,0.003623918723979984,0.036440305267133426,0.003623918723979984,0.00362391872397998,0.181195936198999,0.0544684263472730,9.50655127836018e-6,105190.617577197,3274.03851767299,0.000494696060494207,2021.44322516130,7.35874722795299,1.336411597207547,0.181195936198999,1.0,-0.1884721705236611,-0.13108131380243854,0.0,0.0,10.198145818483328,9,11,4.524156090546058,10000,19000,16.5000000000000,19.0000000000000,6845.051469045017,10000,25000,17.0000000000000,20.0000000000000,4.6181274628196665,4.553805731252343,4.594825748644815,4.558602239395544,0.049489907734872995,4501.2412798339765,5283.656277516696,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.184988812566527,9,11,4.54340706418832,10000,19000,16.5000000000000,19.0000000000000,10000,7061.139524931769,25000,17.0000000000000,20.0000000000000,4.61668246515664,4.562214038809367,4.588416581816514,4.566764542012394,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20956.95988912846,11,92.02871922647746,500000,1,1,-111,122,111,1,8,11,11,11,88
89,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17734.6045344582,1.0,1.0,1.0,1.0,18.0582512593366,1.0,1.0,24722.6138123910,1.0,1.0,1.0,19.3839791802712,1.0,1.0,1.0,0.06518049042732521,0.03172829550227885,0.056597703348647346,0.0248694078463685,-0.008582787078677864,0.0248694078463685,0.0,0,0,0.0651804904273252,9.50655127836018e-6,105190.617577197,3917.92916687710,0.000444951552458598,2247.43569153643,7.89103981984649,1.325727920934619,0,1.0,1.0,1.0,13958.4105002912,1.0,1.0,1.0,17.3578432606836,1.0,1.0,1.0,1.0,20958.9097835428,1.0,1.0,18.6859407189393,1.0,1.0,1.0,0.051427274236298004,0.027500050081727956,0.056597703348647346,0.02909765326691939,0.005170429112349342,0.02909765326691939,0.005170429112349342,0.00517042911234934,0.258521455617467,0.0514272742362980,9.50655127836018e-6,105190.617577197,3091.23813555890,0.000513209650605331,1948.52142554315,7.16359097586022,1.3280974582556597,0.258521455617467,1.0,-0.15183748459193433,-0.14655126562753368,0.0,0.0,10.167211439490066,9,11,4.526525054202067,10000,19000,16.5000000000000,19.0000000000000,6988.0092779327615,10000,25000,17.0000000000000,20.0000000000000,4.619067180641479,4.553886690214154,4.592508329349326,4.560780033847047,0.048320407116441755,4500.189957195943,5271.0734741155,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.194252284823394,9,11,4.515475640561573,10000,19000,16.5000000000000,19.0000000000000,10000,7000.4992832516255,25000,17.0000000000000,20.0000000000000,4.61152483826684,4.560097564030542,4.590108298904812,4.562608248823084,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21124.854863993478,11,96.39446626778856,500000,1,1,-111,122,111,1,8,11,11,11,89
90,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18189.2258037923,1.0,1.0,1.0,1.0,18.1585813890189,1.0,1.0,24679.4529797325,1.0,1.0,1.0,19.4600110755031,1.0,1.0,1.0,0.06722031687298724,0.04093320809113177,0.05202241261930756,0.011089204528175793,-0.01519790425367968,0.011089204528175793,0.0,0,0,0.0672203168729872,9.50655127836018e-6,105190.617577197,4040.54094034538,0.000448013052340681,2232.07782624952,8.14901057207085,1.3014296864841777,0,1.0,1.0,1.0,16936.9606419895,1.0,1.0,1.0,17.9127960964238,1.0,1.0,1.0,1.0,23422.8323453168,1.0,1.0,19.2133524172763,1.0,1.0,1.0,0.062445548551843366,0.024574454882369423,0.05202241261930756,0.027447957736938138,-0.010423135932535806,0.027447957736938138,0.0,0,0,0.0624455485518434,9.50655127836018e-6,105190.617577197,3753.53475263729,0.000466936981221876,2141.61662111921,7.90849327324430,1.3005563208525186,0,1.0,-0.15766130618971258,-0.13950317353415106,0.0,0.0,10.009570816948083,9,11,4.501680857176881,10000,19000,16.5000000000000,19.0000000000000,6490.227175940255,10000,25000,17.0000000000000,20.0000000000000,4.6205320289928675,4.55331171211988,4.601104638996968,4.560171430905836,0.046932485039838025,4499.064822313357,4986.997947982617,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.004302823179495,9,11,4.51226956939438,10000,19000,16.5000000000000,19.0000000000000,10000,6485.871703327332,25000,17.0000000000000,20.0000000000000,4.616050738551508,4.553605189999665,4.585212778958134,4.560638324075764,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21030.218997121254,11,111.67854489334844,500000,1,1,-111,121,111,1,8,11,11,11,90
