MV1_AleakMV,MV2_AleakMV,HU_Ch1_T2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_Fmax_LTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,15325.3517125751,1.0,1.0,17.6042708034386,1.0,1.0,1.0,1.0,22456.8384708056,1.0,1.0,1.0,18.9472467645469,1.0,1.0,0.05649721906307903,0.02390354682739826,0.056396644501325956,0.0324930976739277,-0.00010057456175307372,0.0324930976739277,0.0,0,0,0.0564972190630790,9.50655127836018e-6,105190.617577197,3395.98706550827,0.000482781603676948,2071.32996034610,7.39879787671028,1.342975961108328,0,1.0,1.0,1.0,15028.6545916951,1.0,1.0,1.0,1.0,17.5448254013748,1.0,1.0,1.0,22032.3697834104,1.0,1.0,18.8637398801920,1.0,1.0,1.0,0.05532430523735776,0.02310731720952841,0.056396644501325956,0.033289327291797545,0.001072339263968193,0.033289327291797545,0.001072339263968193,0.00107233926396819,0.0536169631984097,0.0553243052373578,9.50655127836018e-6,105190.617577197,3325.48447711259,0.000489024471060197,2044.88744261001,7.34937986245011,1.318914478817126,0.0536169631984097,1.0,-0.12747366489120368,-0.1707977413759116,0.0,0.0,9,10.205472926728321,11,10000,4.512782709989913,19000,16.5000000000000,19.0000000000000,10000,7131.486758230522,25000,17.0000000000000,20.0000000000000,4.556373741890506,4.612870960953585,4.563931884260231,4.58783543108763,4499.315717933844,5310.211772029833,0.04778459314562297,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.195445538924718,11,4.519237631427479,10000,19000,16.5000000000000,19.0000000000000,10000,7003.715191715294,25000,17.0000000000000,20.0000000000000,4.615542363994999,4.560218058757641,4.56581000118381,4.588917318393339,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,21049.539332536675,11,91.63893918552233,500000,1,1,-111,122,111,1,8,11,11,11,33
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,16662.5207854227,1.0,1.0,17.8770313540641,1.0,1.0,1.0,1.0,23169.3450753908,1.0,1.0,1.0,19.1826064436109,1.0,1.0,0.06104821292951801,0.02868500165963539,0.05408208530558903,0.02539708364595364,-0.0069661276239289804,0.02539708364595364,0.0,0,0,0.0610482129295180,9.50655127836018e-6,105190.617577197,3669.54241145156,0.000473160590583497,2113.44735783428,7.88404817544041,1.3055750895467784,0,1.0,1.0,1.0,16446.4430678454,1.0,1.0,1.0,1.0,17.8145536215143,1.0,1.0,1.0,22857.6937007313,1.0,1.0,19.1009521388436,1.0,1.0,1.0,0.06042064678681491,0.02999500266309596,0.05408208530558903,0.02408708264249307,-0.006338561481225885,0.02408708264249307,0.0,0,0,0.0604206467868149,9.50655127836018e-6,105190.617577197,3631.82008566786,0.000475991084487010,2100.87968575658,7.82836027181757,1.2863985173292665,0,1.0,-0.07567351239956709,-0.17938897995441475,0.0,0.0,9,9.99298317862368,11,10000,4.540762557594076,19000,16.5000000000000,19.0000000000000,10000,6506.824289968044,25000,17.0000000000000,20.0000000000000,4.556461542958495,4.617509755888013,4.559556064003844,4.588241065663479,4500.8899343361645,4983.875950196663,0.0488410056374357,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.986193349696784,11,4.528430010271557,10000,19000,16.5000000000000,19.0000000000000,10000,6411.250632885976,25000,17.0000000000000,20.0000000000000,4.615214292948529,4.5547936461617144,4.561597279295436,4.5915922819585315,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,20952.55184082512,11,105.2990419903836,500000,1,1,-111,121,111,1,8,11,11,11,34
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,17412.1539971730,1.0,1.0,18.0454972994126,1.0,1.0,1.0,1.0,24267.7280475427,1.0,1.0,1.0,19.3450731327383,1.0,1.0,0.0639990121628653,0.023931479343626272,0.05582718590548045,0.03189570656185418,-0.00817182625738485,0.03189570656185418,0.0,0,0,0.0639990121628653,9.50655127836018e-6,105190.617577197,3846.91177928134,0.000449513618973068,2224.62670271157,7.82700035738559,1.2995758333256273,0,1.0,1.0,1.0,15399.8046350760,1.0,1.0,1.0,1.0,17.6178913714369,1.0,1.0,1.0,22326.8960992599,1.0,1.0,18.9310243922383,1.0,1.0,1.0,0.056900916104888566,0.02328937182428259,0.05582718590548045,0.03253781408119786,-0.001073730199408117,0.03253781408119786,0.0,0,0,0.0569009161048886,9.50655127836018e-6,105190.617577197,3420.25286044658,0.000481940888918834,2074.94326170033,7.42179553500489,1.31313302080139,0,1.0,-0.05072649133348117,-0.2505007652232134,0.0,0.0,9,10.218496942027036,11,10000,4.526268081049106,19000,16.5000000000000,19.0000000000000,10000,6855.574050369725,25000,17.0000000000000,20.0000000000000,4.5519907991558215,4.615989811318687,4.56057886881887,4.584510348162496,4502.726246143445,5275.23971635133,0.04765177484650912,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.196095836432026,11,4.502533953897559,10000,19000,16.5000000000000,19.0000000000000,10000,6927.091464183889,25000,17.0000000000000,20.0000000000000,4.613164777381638,4.55626386127675,4.560484813523745,4.583774185348028,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,21080.456501214787,11,97.53069773053694,500000,1,1,-111,122,111,1,8,11,11,11,35
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,16380.6289527564,1.0,1.0,17.8276318541083,1.0,1.0,1.0,1.0,23334.9175399519,1.0,1.0,1.0,19.1417070624129,1.0,1.0,0.059989919491852284,0.024090280091635385,0.05598763862621643,0.03189735853458105,-0.004002280865635852,0.03189735853458105,0.0,0,0,0.0599899194918523,9.50655127836018e-6,105190.617577197,3605.92953128816,0.000466279974532085,2144.63424255675,7.63795925091081,1.3140752083046452,0,1.0,1.0,1.0,17315.0947762860,1.0,1.0,1.0,1.0,18.0588817382620,1.0,1.0,1.0,24222.6598817556,1.0,1.0,19.3641281255863,1.0,1.0,1.0,0.06307770720515204,0.03574429992626271,0.05598763862621643,0.02024333869995372,-0.007090068578935613,0.02024333869995372,0.0,0,0,0.0630777072051520,9.50655127836018e-6,105190.617577197,3791.53312929346,0.000452704522467153,2208.94634440626,7.83862171217205,1.3052463873243576,0,1.0,-0.22117308565182248,-0.20461169122881784,0.0,0.0,9,10.18967260319748,11,10000,4.542692476551174,19000,16.5000000000000,19.0000000000000,10000,6954.288587195464,25000,17.0000000000000,20.0000000000000,4.552480764228739,4.612470683720591,4.557869165919171,4.581959446010806,4499.909325048582,5292.154165336962,0.047606190082620174,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.220260026089937,11,4.566779238326899,10000,19000,16.5000000000000,19.0000000000000,10000,6907.565105469621,25000,17.0000000000000,20.0000000000000,4.618896673898365,4.555818966693213,4.562687295592746,4.598431595519009,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,21077.715091245336,11,101.41791444464084,500000,1,1,-111,122,111,1,8,11,11,11,36
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,18093.4895929349,1.0,1.0,18.1265000703948,1.0,1.0,1.0,1.0,24654.9464877769,1.0,1.0,1.0,19.4402279031056,1.0,1.0,0.06673669026948215,0.02633923150506856,0.05244792978609498,0.026108698281026417,-0.014288760483387168,0.026108698281026417,0.0,0,0,0.0667366902694821,9.50655127836018e-6,105190.617577197,4011.47066543140,0.000449504056396390,2224.67402856574,8.13309696639011,1.3137278327107662,0,1.0,1.0,1.0,16719.0049837362,1.0,1.0,1.0,1.0,17.8744167719577,1.0,1.0,1.0,23231.5633448494,1.0,1.0,19.1783541929096,1.0,1.0,1.0,0.061471945667080696,0.02410513991309493,0.05244792978609498,0.028342789873000047,-0.009024015880985718,0.028342789873000047,0.0,0,0,0.0614719456670807,9.50655127836018e-6,105190.617577197,3695.01253050979,0.000470853999794699,2123.80058454642,7.87221036917968,1.3039374209519512,0,1.0,-0.09959650491885048,-0.04035752528826876,0.0,0.0,9,9.993403104004736,11,10000,4.510437967016545,19000,16.5000000000000,19.0000000000000,10000,6561.456894842031,25000,17.0000000000000,20.0000000000000,4.551877733323302,4.618614423592784,4.56617089308596,4.592510124591029,4499.35086861261,4994.532909684208,0.04724798949315966,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.002206402778,11,4.524749197922075,10000,19000,16.5000000000000,19.0000000000000,10000,6512.558361113271,25000,17.0000000000000,20.0000000000000,4.617614865801083,4.556142920134002,4.563395485773559,4.587500625686654,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,20890.937880120644,11,105.15386792639586,500000,1,1,-111,121,111,1,8,11,11,11,37
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,17323.4521537588,1.0,1.0,18.0045038751098,1.0,1.0,1.0,1.0,24310.1633973071,1.0,1.0,1.0,19.3208680184893,1.0,1.0,0.06345455365206742,0.02097169371437957,0.05561285085370138,0.03464115713932181,-0.007841702798366046,0.03464115713932181,0.0,0,0,0.0634545536520674,9.50655127836018e-6,105190.617577197,3814.18496385507,0.000450588906116203,2219.31784477204,7.80575535611856,1.3163641433795292,0,1.0,1.0,1.0,14912.1724640418,1.0,1.0,1.0,1.0,17.5524557350251,1.0,1.0,1.0,21896.1579597500,1.0,1.0,18.8683063210820,1.0,1.0,1.0,0.05456274285055862,0.025594234899569024,0.05561285085370138,0.030018615954132355,0.0010501080031427579,0.030018615954132355,0.0010501080031427579,0.00105010800314276,0.0525054001571379,0.0545627428505586,9.50655127836018e-6,105190.617577197,3279.70778123203,0.000493314909395671,2027.10273083990,7.35639700799142,1.3158505860568361,0.0525054001571379,1.0,-0.21125880735907104,-0.1033014320135278,0.0,0.0,9,10.198748518991257,11,10000,4.541848997341149,19000,16.5000000000000,19.0000000000000,10000,6986.711243548314,25000,17.0000000000000,20.0000000000000,4.554749061914519,4.618203615566586,4.564125027921564,4.585096721635944,4499.874777426885,5307.582463930675,0.04714968944110271,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.196058727033726,11,4.546799123195063,10000,19000,16.5000000000000,19.0000000000000,10000,6983.985495708164,25000,17.0000000000000,20.0000000000000,4.609987273362349,4.55542453051179,4.562644509630039,4.588238744529608,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,21103.897403981362,11,100.45873203968235,500000,1,1,-111,122,111,1,8,11,11,11,38
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,15266.6462135061,1.0,1.0,17.6507583194396,1.0,1.0,1.0,1.0,21806.6537754073,1.0,1.0,1.0,18.9580794072327,1.0,1.0,0.05535594249644049,0.02871867380908899,0.05296554511805171,0.02424687130896272,-0.002390397378388781,0.02424687130896272,0.0,0,0,0.0553559424964405,9.50655127836018e-6,105190.617577197,3327.38615872479,0.000500432162045074,1998.27284464169,7.63992077180209,1.3073210877930983,0,1.0,1.0,1.0,14655.8432608270,1.0,1.0,1.0,1.0,17.4494618257538,1.0,1.0,1.0,21169.2119672654,1.0,1.0,18.7514579139698,1.0,1.0,1.0,0.05392415925423144,0.032861974853264364,0.05296554511805171,0.020103570264787346,-0.0009586141361797307,0.020103570264787346,0.0,0,0,0.0539241592542314,9.50655127836018e-6,105190.617577197,3241.32320816214,0.000508411937793052,1966.90896822932,7.45120567222830,1.3019960882160322,0,1.0,-0.1230347113634635,-0.0921491675621784,0.0,0.0,9,10.010837547637543,11,10000,4.58817987610941,19000,16.5000000000000,19.0000000000000,10000,6540.007561901165,25000,17.0000000000000,20.0000000000000,4.557090927865953,4.612446870362393,4.561987105960472,4.590705779769561,4499.190987842589,5002.60236216446,0.04763562762126128,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.998256153525519,11,4.521561818926728,10000,19000,16.5000000000000,19.0000000000000,10000,6513.368706438409,25000,17.0000000000000,20.0000000000000,4.6089726793624495,4.555048520108218,4.561671977452087,4.594533952305351,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,20975.56240716639,11,103.46274294229583,500000,1,1,-111,121,111,1,8,11,11,11,39
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,16730.9282335921,1.0,1.0,17.9370069970788,1.0,1.0,1.0,1.0,23754.6241877292,1.0,1.0,1.0,19.2647907267937,1.0,1.0,0.061020572177575616,0.034272931412000496,0.05525725886372799,0.020984327451727493,-0.0057633133138476275,0.020984327451727493,0.0,0,0,0.0610205721775756,9.50655127836018e-6,105190.617577197,3667.88095558464,0.000461680435724124,2166.00038169594,7.72434223695383,1.3277837297148634,0,1.0,1.0,1.0,15393.3566756487,1.0,1.0,1.0,1.0,17.5806228964983,1.0,1.0,1.0,22299.5046197351,1.0,1.0,18.8861849446050,1.0,1.0,1.0,0.05729718492452651,0.02506266425922643,0.05525725886372799,0.030194594604501558,-0.0020399260607985234,0.030194594604501558,0.0,0,0,0.0572971849245265,9.50655127836018e-6,105190.617577197,3444.07215294047,0.000479397415552185,2085.95200466020,7.37953540697898,1.3055620481066508,0,1.0,-0.10447675049240158,-0.13552595905475595,0.0,0.0,9,10.212664760124984,11,10000,4.561469806733481,19000,16.5000000000000,19.0000000000000,10000,7023.695954137138,25000,17.0000000000000,20.0000000000000,4.553990791706669,4.6150113638842445,4.557596049882123,4.591868981294123,4499.68081803322,5289.789140318394,0.04700376918072149,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.201087489519331,11,4.469522121511383,10000,19000,16.5000000000000,19.0000000000000,10000,6906.147944086402,25000,17.0000000000000,20.0000000000000,4.618258367718625,4.560961182794099,4.568045513204926,4.593108177464153,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,20865.117567733283,11,103.832221018148,500000,1,1,-111,122,111,1,8,11,11,11,40
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,17729.5860681737,1.0,1.0,18.0667454823136,1.0,1.0,1.0,1.0,24155.4266259752,1.0,1.0,1.0,19.3446274029212,1.0,1.0,0.06503085047922674,0.03480621321952526,0.05313437673405574,0.018328163514530475,-0.011896473745171006,0.018328163514530475,0.0,0,0,0.0650308504792267,9.50655127836018e-6,105190.617577197,3908.93447056013,0.000454690302197321,2199.29916069781,8.06147084717131,1.2778819206075958,0,1.0,1.0,1.0,15764.4346268861,1.0,1.0,1.0,1.0,17.6703760381330,1.0,1.0,1.0,22315.1645458972,1.0,1.0,18.9730942202896,1.0,1.0,1.0,0.05789046416076182,0.025492138193783376,0.05313437673405574,0.02764223854027236,-0.004756087426706086,0.02764223854027236,0.0,0,0,0.0578904641607618,9.50655127836018e-6,105190.617577197,3479.73352965779,0.000486244437794296,2056.57879509369,7.66536865229515,1.3027181821566305,0,1.0,-0.1911359545884141,-0.17417316244130643,0.0,0.0,9,10.00527463514231,11,10000,4.535657018991459,19000,16.5000000000000,19.0000000000000,10000,6425.840557801509,25000,17.0000000000000,20.0000000000000,4.551399317371252,4.616430167850479,4.559864050949448,4.594670264168974,4498.454562889488,5028.508858428961,0.04753349078125699,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.005007385837809,11,4.5303568484556935,10000,19000,16.5000000000000,19.0000000000000,10000,6550.729919011089,25000,17.0000000000000,20.0000000000000,4.613996627002871,4.556106162842109,4.56354828491459,4.589040423108373,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,20961.030382314366,11,88.40633421580435,500000,1,1,-111,121,111,1,8,11,11,11,41
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,15085.7693347367,1.0,1.0,17.6112048662642,1.0,1.0,1.0,1.0,22014.7720050016,1.0,1.0,1.0,18.9217403226882,1.0,1.0,0.05508598867487624,0.026752448453802202,0.05640024763624973,0.029647799182447525,0.0013142589613734865,0.029647799182447525,0.0013142589613734865,0.00131425896137349,0.0657129480686743,0.0550859886748762,9.50655127836018e-6,105190.617577197,3311.15952489184,0.000491146682148196,2036.05162438675,7.40932555640892,1.3105354564240557,0.0657129480686743,1.0,1.0,1.0,15288.7341580050,1.0,1.0,1.0,1.0,17.6093668015247,1.0,1.0,1.0,22282.9549732203,1.0,1.0,18.9322374662648,1.0,1.0,1.0,0.05625744437888436,0.02919244604529414,0.05640024763624973,0.027207801590955587,0.00014280325736536897,0.027207801590955587,0.00014280325736536897,0.000142803257365369,0.00714016286826845,0.0562574443788844,9.50655127836018e-6,105190.617577197,3381.57446715981,0.000484857911341566,2062.45990136177,7.41286371090676,1.3228706647400386,0.00714016286826845,1.0,-0.28639428216207197,-0.10403881005122938,0.0,0.0,9,10.20187930985523,11,10000,4.556038216017231,19000,16.5000000000000,19.0000000000000,10000,6929.002670264923,25000,17.0000000000000,20.0000000000000,4.5562027124850335,4.61128870115991,4.563200095681216,4.589952544135018,4499.024028062165,5287.153915828795,0.047992941636231426,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.196503090617968,11,4.521188075697187,10000,19000,16.5000000000000,19.0000000000000,10000,6994.220815215336,25000,17.0000000000000,20.0000000000000,4.610647745708107,4.554390301329223,4.562541747204259,4.591734193249553,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,20998.281249578493,11,93.85286733774514,500000,1,1,-111,122,111,1,8,11,11,11,42
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,16788.8085401893,1.0,1.0,17.8654040580492,1.0,1.0,1.0,1.0,23303.6763594907,1.0,1.0,1.0,19.1680214610026,1.0,1.0,0.061880467821628926,0.03389460314225534,0.053482579662508925,0.019587976520253583,-0.008397888159120001,0.019587976520253583,0.0,0,0,0.0618804678216289,9.50655127836018e-6,105190.617577197,3719.56835778458,0.000468793730609754,2133.13432903489,7.87048818804823,1.302617402953397,0,1.0,1.0,1.0,18211.6754315870,1.0,1.0,1.0,1.0,18.1779279008794,1.0,1.0,1.0,24671.4740827122,1.0,1.0,19.4695344807705,1.0,1.0,1.0,0.06704395943708885,0.03015698688462809,0.053482579662508925,0.023325592777880835,-0.013561379774579926,0.023325592777880835,0.0,0,0,0.0670439594370889,9.50655127836018e-6,105190.617577197,4029.94028457596,0.000448087965786917,2231.70465701714,8.16043259771140,1.2916065798910985,0,1.0,-0.06336489772397033,-0.18401713987264268,0.0,0.0,9,9.994915870000987,11,10000,4.513644306348726,19000,16.5000000000000,19.0000000000000,10000,6514.867819301471,25000,17.0000000000000,20.0000000000000,4.552238731190442,4.614119199012071,4.554331753526639,4.588226356668894,4498.480736086189,5001.367097146444,0.04810491804636005,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.017495303168031,11,4.519093124354645,10000,19000,16.5000000000000,19.0000000000000,10000,6459.79865112519,25000,17.0000000000000,20.0000000000000,4.625108804836477,4.558064845399388,4.561724940189929,4.5918819270745574,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,20994.919649863456,11,111.89350714827755,500000,1,1,-111,121,111,1,8,11,11,11,43
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,16479.0009655582,1.0,1.0,17.8383152058346,1.0,1.0,1.0,1.0,23274.0937579081,1.0,1.0,1.0,19.1213612365760,1.0,1.0,0.06046606713236535,0.032016840746996955,0.05806038065425286,0.026043539907255907,-0.002405686478112491,0.026043539907255907,0.0,0,0,0.0604660671323654,9.50655127836018e-6,105190.617577197,3634.55025378159,0.000463956706544345,2155.37352062055,7.64554301512148,1.2830460307413238,0,1.0,1.0,1.0,17206.4979670377,1.0,1.0,1.0,1.0,17.9336144085955,1.0,1.0,1.0,24281.7314139191,1.0,1.0,19.2695564579534,1.0,1.0,1.0,0.06390752856634574,0.02959294283776437,0.05806038065425286,0.028467437816488493,-0.005847147912092877,0.028467437816488493,0.0,0,0,0.0639075285663457,9.50655127836018e-6,105190.617577197,3841.41279870073,0.000449140391425421,2226.47532729429,7.72813323197603,1.3359420493579803,0,1.0,-0.3103163957384917,-0.3081495948340798,0.0,0.0,9,10.192772190713168,11,10000,4.53398627475644,19000,16.5000000000000,19.0000000000000,10000,6795.092792349809,25000,17.0000000000000,20.0000000000000,4.552948974630341,4.613415041762706,4.5587071992158235,4.59072403996282,4499.939167047914,5296.063141572335,0.0493325275729655,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.20548117661943,11,4.479210870765413,10000,19000,16.5000000000000,19.0000000000000,10000,7075.233446881408,25000,17.0000000000000,20.0000000000000,4.61692187321993,4.553014344653584,4.560478713483219,4.590071656320983,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,12,21023.637724678985,11,99.28633701175593,500000,1,1,-111,122,111,1,8,11,11,11,44
