MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Supplier_ID_num,HU_HU_Block_Supplier_ID_num,PF_M1_T1_s0,PF_M1_T1_Force,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_MpGood,PSec_C2_pSection_ID_num,PF_M1_T2_s0,PF_M1_T2_Force,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_MpGood,Sec_C2_Machine1_ProcessResult,batch_ID_num
22.0,22.0,11.0,10.183912149780216,16000.0,1.0,17.36448226423117,1.0,22943.511067524694,1.0,18.674193707651913,1.0,122.0,10.195400847454804,18496.685160473375,1.0,18.253319872284266,1.0,25417.715896320806,0.0,19.558790990117092,1.0,0.0,16.0
21.0,22.0,11.0,10.014302999951587,16000.0,1.0,18.48788204711133,1.0,22519.7878510881,1.0,19.78821650682157,1.0,121.0,9.984617326142578,11231.178291414855,1.0,16.74613908897033,1.0,17752.24335177866,1.0,18.046728280777902,1.0,1.0,18.0
22.0,22.0,12.0,10.187548365203805,16000.0,1.0,17.801329397515033,1.0,22761.20544209832,1.0,19.0821896582487,1.0,122.0,10.196143183534584,16454.096929127918,1.0,17.804348008851594,1.0,23476.539970482474,1.0,19.13469779661743,1.0,1.0,27.0
22.0,21.0,11.0,10.208570983397752,16000.0,1.0,17.748989404718834,1.0,22995.223005019652,1.0,19.0747181461744,1.0,122.0,10.206283308432655,13059.521177978604,1.0,17.154590799052436,1.0,20157.165951359075,1.0,18.499730427333084,1.0,1.0,12.0
21.0,22.0,12.0,10.002514108237762,16000.0,1.0,18.16124327617242,1.0,22434.941991987893,1.0,19.449111258124965,1.0,121.0,9.998153683513639,14523.540942278936,1.0,17.40687773319838,1.0,20962.28611664144,1.0,18.695506871477725,1.0,1.0,19.0
22.0,21.0,11.0,10.203469555401922,16000.0,1.0,17.372358124982608,1.0,22906.314393359615,1.0,18.669715747369946,1.0,122.0,10.197566826613626,16357.551239443621,1.0,17.76026599565302,1.0,23261.30326820442,1.0,19.057142275452367,1.0,1.0,3.0
22.0,22.0,11.0,10.196541027412687,16000.0,1.0,17.225416140570662,1.0,22877.526954065346,1.0,18.524003410192453,1.0,122.0,10.180025250178655,16991.658458227892,1.0,17.93422794803822,1.0,24009.914258081288,1.0,19.259387078276408,1.0,1.0,0.0
21.0,22.0,12.0,10.222532095719608,16000.0,1.0,18.32699157828148,1.0,23073.00997485619,1.0,19.65448774359367,1.0,122.0,10.181041671348632,17250.081793694553,1.0,17.926901479479397,1.0,24311.404347847143,1.0,19.252204094065437,1.0,1.0,26.0
21.0,22.0,12.0,10.184234955829048,16000.0,1.0,18.008090289620863,1.0,23113.15626948326,1.0,19.35293515043807,1.0,122.0,10.20792137224343,15996.255310506382,1.0,17.799413867597764,1.0,23034.730845946466,1.0,19.130139257736268,1.0,1.0,19.0
22.0,21.0,11.0,10.180896892497504,16000.0,1.0,18.241793881560476,1.0,22857.773452611487,1.0,19.529979527358186,1.0,122.0,10.2177447807884,13901.297215741339,1.0,17.29790759756228,1.0,20884.65639756912,1.0,18.609683660105507,1.0,1.0,21.0
21.0,21.0,11.0,10.200730385434278,16000.0,1.0,18.653538742884137,1.0,22942.06066378362,1.0,19.959041606853468,1.0,122.0,10.19685794533348,14338.57837647473,1.0,17.37929672876375,1.0,21235.351582021838,1.0,18.67628297075395,1.0,1.0,6.0
22.0,22.0,11.0,9.993619043178969,16000.0,1.0,18.085702691328358,1.0,22443.143181422027,1.0,19.37711312490254,1.0,121.0,9.999517029514632,17630.821113176873,1.0,18.07363606461876,1.0,24144.238872819173,1.0,19.37913175456135,1.0,1.0,0.0
22.0,21.0,11.0,10.18694837141846,16000.0,1.0,17.475659745863517,1.0,22927.468669728132,1.0,18.782183002199897,1.0,122.0,10.176841799894206,14019.359457360477,1.0,17.298009221640534,1.0,21023.646250484504,1.0,18.619020405603845,1.0,1.0,2.0
22.0,21.0,11.0,9.995006096681468,16000.0,1.0,16.985729016512757,1.0,22495.255936492533,1.0,18.2868638646044,1.0,121.0,10.00387441674881,13578.863888248006,1.0,17.211262088563053,1.0,20055.777557338857,1.0,18.508722599023862,1.0,1.0,2.0
21.0,22.0,12.0,10.19841560986086,16000.0,1.0,18.462074136741176,1.0,23003.4114244313,1.0,19.779383169414622,1.0,122.0,10.220653915376033,15624.478565431806,1.0,17.637961700838456,1.0,22544.15557903757,1.0,18.93952068128146,1.0,1.0,19.0
22.0,21.0,11.0,10.21038876784548,16000.0,1.0,17.46613673438069,1.0,22866.416517926846,1.0,18.760788300246332,1.0,122.0,10.19239616431838,11622.460355944128,1.0,16.863538575758508,1.0,18583.874935865308,1.0,18.176101870310294,1.0,1.0,14.0
21.0,21.0,11.0,10.201344241738502,16000.0,1.0,18.063994334252175,1.0,23002.06878063213,1.0,19.38553241325484,1.0,122.0,10.204070961507368,12728.698730163009,1.0,17.106918101572443,1.0,19759.382982665855,1.0,18.43385693239725,1.0,1.0,6.0
22.0,21.0,11.0,10.002244748918196,16000.0,1.0,18.589693142407185,1.0,22437.447999009877,1.0,19.882544630804542,1.0,121.0,9.998787921687507,14500.655131767424,1.0,17.399032655156887,1.0,21057.661402581638,1.0,18.71589538056559,1.0,1.0,20.0
22.0,22.0,11.0,9.99405171967307,16000.0,1.0,17.535353398143577,1.0,22557.917243146367,1.0,18.849814500805884,1.0,121.0,10.02040287831436,19110.70114560302,0.0,18.39492278722831,1.0,25627.715543575145,0.0,19.70118537243815,1.0,0.0,24.0
22.0,22.0,11.0,9.98494906516874,16000.0,1.0,17.178891436579253,1.0,22401.817448654307,1.0,18.46196423287589,1.0,121.0,10.008492289336195,14131.880063552608,1.0,17.39672587965078,1.0,20713.2915436303,1.0,18.71579348803707,1.0,1.0,17.0
22.0,22.0,11.0,10.19686604939323,16000.0,1.0,16.633066529134705,1.0,22892.33297949739,1.0,17.935078677014484,1.0,122.0,10.180603352665138,16875.863062335335,1.0,17.93100397893405,1.0,23964.04351196074,1.0,19.270013147415813,1.0,1.0,4.0
22.0,21.0,11.0,10.18478030862124,16000.0,1.0,18.44526675668559,1.0,23178.03047753986,1.0,19.801190006951234,1.0,122.0,10.196969655091143,17256.830967589845,1.0,17.9184309752736,1.0,24299.49317057328,1.0,19.24878328495969,1.0,1.0,2.0
22.0,22.0,11.0,9.999176865153151,16000.0,1.0,17.528008905603976,1.0,22531.95420566425,1.0,18.827721015268775,1.0,121.0,10.011329744834251,15095.917637560382,1.0,17.534974215872893,1.0,21656.404862273965,1.0,18.840363755173,1.0,1.0,13.0
22.0,22.0,11.0,10.228520286821833,16000.0,1.0,17.69809259807227,1.0,23180.973851375347,1.0,19.054810513411685,1.0,122.0,10.19173019116513,13247.458355955874,1.0,17.188789373123132,1.0,20209.169896593758,1.0,18.50408155550583,1.0,1.0,4.0
22.0,22.0,11.0,10.181052378206283,16000.0,1.0,18.20490068134383,1.0,22990.255126646018,1.0,19.52474185524057,1.0,122.0,10.22392528006204,13712.504040192389,1.0,17.345569003267773,1.0,20832.986036222796,1.0,18.68999851922745,1.0,1.0,13.0
22.0,22.0,11.0,10.019580215372441,16000.0,1.0,17.84167490238683,1.0,22529.742185789728,1.0,19.144961538831353,1.0,121.0,10.024022602749392,19060.12269380894,0.0,18.379434238465286,1.0,25451.80918557911,0.0,19.65516601348016,1.0,0.0,17.0
22.0,22.0,12.0,10.012776607042568,16000.0,1.0,17.885525844496403,1.0,22437.368812913934,1.0,19.165580790724743,1.0,121.0,10.000999078296315,15939.274764315116,1.0,17.69641113660075,1.0,22408.935286177628,1.0,18.982887209684346,1.0,1.0,8.0
22.0,22.0,11.0,10.199758441362066,16000.0,1.0,17.684729173555084,1.0,22845.908588927752,1.0,18.976445944481426,1.0,122.0,10.228651193206938,14271.296016502027,1.0,17.424287763477817,1.0,21350.627258381297,1.0,18.760047768638874,1.0,1.0,16.0
22.0,22.0,11.0,9.989068432310786,16000.0,1.0,17.99669095272707,1.0,22516.658749206166,1.0,19.304986586394335,1.0,121.0,10.016592895862926,15017.255226647241,1.0,17.52883619184371,1.0,21495.41472596969,1.0,18.829402649799807,1.0,1.0,0.0
22.0,22.0,12.0,10.206100798164782,16000.0,1.0,17.41892934101005,1.0,22882.874105825613,1.0,18.711130946973167,1.0,122.0,10.218114316476704,15500.156869877655,1.0,17.64598812762285,1.0,22420.74948827597,1.0,18.945271066437858,1.0,1.0,25.0
22.0,21.0,11.0,10.00563113000461,16000.0,1.0,18.320633337702006,1.0,22515.076315999035,1.0,19.625501635009886,1.0,121.0,10.006745430497105,13906.466723896356,1.0,17.25066464513217,1.0,20331.035737791186,1.0,18.53740573970865,1.0,1.0,11.0
22.0,22.0,12.0,10.004944389298709,16000.0,1.0,17.75687125309071,1.0,22482.187708829486,1.0,19.059723000729704,1.0,121.0,9.993565458760491,15288.719524708287,1.0,17.617023610984333,1.0,21783.586528416665,1.0,18.92242376392009,1.0,1.0,8.0
22.0,21.0,11.0,10.00620088602846,16000.0,1.0,18.953098128007184,1.0,22404.96773545303,1.0,20.239049603699737,0.0,121.0,9.98086903643301,14690.534396660292,1.0,17.397820761104207,1.0,21200.83557743171,1.0,18.704920461899782,1.0,1.0,3.0
21.0,22.0,12.0,10.20355159445885,16000.0,1.0,17.469790827713688,1.0,23078.74864966435,1.0,18.804511787485907,1.0,122.0,10.206448810076061,16017.143397398237,1.0,17.722496185252044,1.0,23079.173143245825,1.0,19.054064741618937,1.0,1.0,7.0
22.0,22.0,12.0,10.196747803765868,16000.0,1.0,18.153356168185766,1.0,22891.65989901633,1.0,19.46462905650926,1.0,122.0,10.20694646810324,16331.369149042263,1.0,17.865308783354006,1.0,23418.99567269574,1.0,19.213868149197907,1.0,1.0,27.0
22.0,22.0,11.0,10.194432385101846,16000.0,1.0,18.39018641435568,1.0,22947.822383347582,1.0,19.703938726906234,1.0,122.0,10.188566143861884,14988.532957731592,1.0,17.550005753895967,1.0,21938.536072565155,1.0,18.86417041737818,1.0,1.0,23.0
22.0,22.0,12.0,10.000489873600147,16000.0,1.0,17.618427082081688,1.0,22475.47180064548,1.0,18.90903228895753,1.0,121.0,10.007326716135466,14986.282274547904,1.0,17.558077647418298,1.0,21493.462202791212,1.0,18.85500249799546,1.0,1.0,8.0
22.0,21.0,11.0,10.016292679481813,16000.0,1.0,18.32325777615038,1.0,22575.78119003953,1.0,19.644544848843175,1.0,121.0,10.004502494441962,11465.53481571398,1.0,16.80344422265521,1.0,17955.54608022741,1.0,18.10749734389063,1.0,1.0,21.0
22.0,22.0,12.0,9.986300905885145,16000.0,1.0,17.553805944679954,1.0,22503.87675639507,1.0,18.852198747179187,1.0,121.0,9.994946070891599,15570.163360073355,1.0,17.615827395942596,1.0,22143.157390035612,1.0,18.928018333598644,1.0,1.0,8.0
22.0,22.0,11.0,10.009903670860744,16000.0,1.0,17.649763888097798,1.0,22562.15876225028,1.0,18.962283909980982,1.0,121.0,10.007706057609521,14627.281458950714,1.0,17.504758870372616,1.0,21135.870650094686,1.0,18.806564257455253,1.0,1.0,5.0
21.0,22.0,12.0,10.006290462222681,16000.0,1.0,18.31074756439483,1.0,22509.940611818158,1.0,19.610693748515516,1.0,121.0,10.008237203393566,17179.83602229063,1.0,17.961844553387085,1.0,23652.874630636652,1.0,19.254421911667343,1.0,1.0,26.0
22.0,22.0,11.0,9.991967324565048,16000.0,1.0,18.427548461900052,1.0,22457.73579836802,1.0,19.722107203168655,1.0,121.0,9.996574221637342,17384.92267054816,1.0,18.016232988160233,1.0,23885.41700587842,1.0,19.31936337737428,1.0,1.0,5.0
22.0,22.0,11.0,10.186619666590705,16000.0,1.0,17.60136234129918,1.0,22937.427468270744,1.0,18.913110459033756,1.0,122.0,10.213302681493886,16009.507678887048,1.0,17.785903899168453,1.0,23125.14019813013,1.0,19.131347524532174,1.0,1.0,17.0
22.0,22.0,11.0,10.182045527588647,16000.0,1.0,18.634277006482122,1.0,23140.375846100836,1.0,19.984200618922515,1.0,122.0,10.182131371758647,16076.757404684105,1.0,17.76896192614103,1.0,23148.14771475037,1.0,19.10584347944937,1.0,1.0,23.0
22.0,21.0,11.0,10.007481657448768,16000.0,1.0,17.08738029186847,1.0,22587.186565094285,1.0,18.399552340697564,1.0,121.0,9.98786116091555,15044.183485531234,1.0,17.47589931897835,1.0,21624.373747341357,1.0,18.786677699429617,1.0,1.0,11.0
22.0,22.0,12.0,9.99978354188729,16000.0,1.0,17.825669036522584,1.0,22388.67784681273,1.0,19.108315011634772,1.0,121.0,9.9904166565637,16406.111152531656,1.0,17.863359925425645,1.0,22893.329897791406,1.0,19.165789819809966,1.0,1.0,27.0
22.0,21.0,11.0,10.19094726880232,16000.0,1.0,17.845968264599303,1.0,22810.653027934295,1.0,19.13335369806313,1.0,122.0,10.220728812819514,12150.775214259627,1.0,16.996151271528305,1.0,19098.67776324507,1.0,18.309480330871533,1.0,1.0,2.0
22.0,21.0,11.0,10.217169948102475,16000.0,1.0,17.393047632215044,1.0,23017.091255658546,1.0,18.718161501209032,1.0,122.0,10.18221696979056,15231.312038599188,1.0,17.547108167216702,1.0,22215.014306512086,1.0,18.86591682952013,1.0,1.0,21.0
22.0,22.0,12.0,10.012585920820156,16000.0,1.0,17.337139308781666,1.0,22427.764857464186,1.0,18.623049932020876,1.0,121.0,10.010992783555926,15461.022804499798,1.0,17.600903557888934,1.0,21967.584962598332,1.0,18.902578025670564,1.0,1.0,10.0
22.0,22.0,11.0,10.007354858286204,16000.0,1.0,19.145446658515286,0.0,22518.029689953066,1.0,20.459070033920696,0.0,121.0,9.989274766520145,17223.116387109825,1.0,17.990721497830883,1.0,23709.447091580863,1.0,19.29795635856444,1.0,0.0,9.0
22.0,22.0,11.0,10.215463650551628,16000.0,1.0,17.10299037755969,1.0,23115.903823923363,1.0,18.44204435103781,1.0,122.0,10.179912411788253,14448.089108989672,1.0,17.445913923510826,1.0,21503.707557552156,1.0,18.7736235374505,1.0,1.0,0.0
22.0,22.0,12.0,10.211980545926009,16000.0,1.0,17.87210244713325,1.0,23019.433163687383,1.0,19.196633852997554,1.0,122.0,10.17496689178022,16673.339876533613,1.0,17.836993840096675,1.0,23619.096835465185,1.0,19.147622920119513,1.0,1.0,25.0
22.0,22.0,12.0,10.192122057113343,16000.0,1.0,17.77642153950977,1.0,23244.224645305276,1.0,19.141535979940848,1.0,122.0,10.191640121066973,16001.246573924505,1.0,17.820117013636764,1.0,23018.443605756624,1.0,19.142449971065425,1.0,1.0,10.0
22.0,22.0,12.0,10.188080670913868,16000.0,1.0,18.061287021085743,1.0,23113.691496923442,1.0,19.40029597188753,1.0,122.0,10.207210634390133,16249.509146385135,1.0,17.82697485662939,1.0,23225.874891380154,1.0,19.140135004304522,1.0,1.0,27.0
22.0,21.0,11.0,9.983502103651837,16000.0,1.0,18.56699716409139,1.0,22481.818162077754,1.0,19.858294048864078,1.0,121.0,10.007298000703774,13398.837697458197,1.0,17.162612606562647,1.0,19902.433660243176,1.0,18.458248028071054,1.0,1.0,3.0
21.0,21.0,11.0,10.20399014829209,16000.0,1.0,18.079928379228072,1.0,23177.14091385313,1.0,19.43652992194206,1.0,122.0,10.22085545897096,13857.690702513668,1.0,17.317093682933677,1.0,20830.57275357111,1.0,18.635086831064417,1.0,1.0,6.0
22.0,22.0,12.0,10.224429382457808,16000.0,1.0,17.869821298175694,1.0,22924.378870167995,1.0,19.17300174773027,1.0,122.0,10.222512629727532,15507.908877291587,1.0,17.671709739375114,1.0,22448.83957941801,1.0,18.978005273216237,1.0,1.0,10.0
22.0,22.0,11.0,10.201258229794774,16000.0,1.0,17.46077055359192,1.0,23096.337973534988,1.0,18.800194484546537,1.0,122.0,10.212713048931668,13428.084122901591,1.0,17.252323180482858,1.0,20469.492507290994,1.0,18.581379227820108,1.0,1.0,16.0
21.0,22.0,11.0,10.188161890296922,16000.0,1.0,18.7399032027096,1.0,23034.106183421223,1.0,20.069777474607896,0.0,122.0,10.20771197821031,12784.728209140736,1.0,17.152190958865365,1.0,19908.614042679757,1.0,18.49903904999788,1.0,1.0,18.0
22.0,21.0,11.0,10.00070768482411,16000.0,1.0,17.191810375118887,1.0,22551.54206872424,1.0,18.502258418954696,1.0,121.0,10.005230557806295,13871.985326688216,1.0,17.262762234872437,1.0,20336.445937448952,1.0,18.55579213118731,1.0,1.0,14.0
22.0,22.0,11.0,10.194776771777514,16000.0,1.0,16.893178233849397,1.0,22977.98537402442,1.0,18.212276793955745,1.0,122.0,10.202062032934624,16990.15704734213,1.0,17.926756320577915,1.0,24122.479675267015,1.0,19.275030357340995,1.0,1.0,5.0
22.0,21.0,11.0,9.995920007859263,16000.0,1.0,18.042360573653212,1.0,22522.31445287364,1.0,19.348819492627385,1.0,121.0,10.014572181924644,11225.066517625113,1.0,16.765913839731226,1.0,17705.969019030286,1.0,18.064077695083576,1.0,1.0,29.0
22.0,21.0,11.0,10.212482740541002,16000.0,1.0,17.39252100282437,1.0,22851.63410965989,1.0,18.67949409439963,1.0,122.0,10.217901716292632,12838.023982201714,1.0,17.09543870076864,1.0,19796.536910118113,1.0,18.402487318992577,1.0,1.0,15.0
22.0,21.0,11.0,9.992593850639265,16000.0,1.0,20.020207586394946,0.0,22472.078404923726,1.0,21.309110816388685,0.0,121.0,9.987320081818833,10934.273681505514,1.0,16.64766236721952,1.0,17366.0216928433,1.0,17.92853386902525,1.0,0.0,15.0
22.0,22.0,11.0,10.01575754508824,16000.0,1.0,18.09263799465068,1.0,22462.225614286373,1.0,19.391225454167213,1.0,121.0,9.999741413850062,18162.31638691804,1.0,18.17255087563142,1.0,24761.36486381953,1.0,19.498632957615847,1.0,1.0,22.0
21.0,22.0,12.0,10.185391227713351,16000.0,1.0,18.032547326104808,1.0,22855.315489697954,1.0,19.327189967288604,1.0,122.0,10.182227925248517,15088.799320788517,1.0,17.56200147030902,1.0,21926.89989613942,1.0,18.853393033958675,1.0,1.0,19.0
22.0,21.0,11.0,10.193845301529198,16000.0,1.0,18.06909133123366,1.0,23070.83716339237,1.0,19.403256416107098,1.0,122.0,10.200998707477657,16873.292509446987,1.0,17.881766755024003,1.0,23846.518944613807,1.0,19.19751410201177,1.0,1.0,15.0
22.0,21.0,11.0,9.992242433513038,16000.0,1.0,17.253335171241922,1.0,22511.486447035695,1.0,18.562844512904096,1.0,121.0,9.993893631406296,11788.457628454673,1.0,16.881807527837335,1.0,18251.281489503745,1.0,18.18153045414608,1.0,1.0,3.0
22.0,22.0,11.0,10.183797379313793,16000.0,1.0,17.57156908317914,1.0,23086.192631667727,1.0,18.909084634799054,1.0,122.0,10.189294127741213,12087.978539615744,1.0,17.005281326892575,1.0,19174.565536668273,1.0,18.342871314794795,1.0,1.0,13.0
22.0,21.0,11.0,9.985501714981774,16000.0,1.0,17.039956466551367,1.0,22574.141185107303,1.0,18.360019860338078,1.0,121.0,9.991121636410655,13902.392640655993,1.0,17.276718222119957,1.0,20431.170225812697,1.0,18.587672771721692,1.0,1.0,11.0
22.0,21.0,11.0,10.208984345858978,16000.0,1.0,17.184415592828184,1.0,23128.82130614175,1.0,18.526888039710105,1.0,122.0,10.220183809055422,15440.384059153374,1.0,17.62074827264117,1.0,22440.722272538915,1.0,18.939025273388566,1.0,1.0,3.0
22.0,21.0,11.0,10.008590291506255,16000.0,1.0,17.44018381939615,1.0,22511.31423271728,1.0,18.738818894465982,1.0,121.0,9.99557883887173,15357.635663707977,1.0,17.54342815350344,1.0,21905.026775959806,1.0,18.849258504286926,1.0,1.0,20.0
21.0,22.0,12.0,10.21016909882227,16000.0,1.0,17.912269887722168,1.0,22923.343687338565,1.0,19.223222684244096,1.0,122.0,10.200259169497151,14472.23446031224,1.0,17.435792452410496,1.0,21301.007951692867,1.0,18.728838140971654,1.0,1.0,19.0
22.0,22.0,11.0,10.223233823488737,16000.0,1.0,18.285643752121707,1.0,22825.445056439294,1.0,19.575366204327995,1.0,122.0,10.202128486009292,14793.418300605397,1.0,17.513883397632462,1.0,21663.09347702741,1.0,18.811963484884345,1.0,1.0,13.0
22.0,21.0,11.0,10.165664593989193,16000.0,1.0,17.397658857155854,1.0,22951.70887952963,1.0,18.70156829576421,1.0,122.0,10.192338632525383,11984.513924596933,1.0,16.93731925644082,1.0,18802.992840876082,1.0,18.21623918389469,1.0,1.0,12.0
22.0,21.0,11.0,10.18981850458963,16000.0,1.0,18.044066749574874,1.0,22953.715035252397,1.0,19.357554740309347,1.0,122.0,10.173722998031435,15743.777589284344,1.0,17.62794702978559,1.0,22733.022285178224,1.0,18.948146221990193,1.0,1.0,21.0
22.0,21.0,11.0,10.20890145529618,16000.0,1.0,17.271225131010155,1.0,23040.914360687602,1.0,18.60189164707562,1.0,122.0,10.203309352617682,13090.6935368765,1.0,17.160081173173555,1.0,20111.949620623844,1.0,18.487032460002034,1.0,1.0,20.0
21.0,22.0,12.0,10.012793309611252,16000.0,1.0,18.407439340983757,1.0,22437.226743371146,1.0,19.699889372647355,1.0,121.0,10.01494937950352,16880.13957639289,1.0,17.95139242571854,1.0,23422.0366368752,1.0,19.26485789773522,1.0,1.0,19.0
22.0,22.0,11.0,10.008116005794369,16000.0,1.0,18.100938264655245,1.0,22536.900190752487,1.0,19.409644733847276,1.0,121.0,10.004615071780503,15044.77893038534,1.0,17.52600933688138,1.0,21581.44353771071,1.0,18.834668641584724,1.0,1.0,13.0
22.0,22.0,12.0,10.16852566060314,16000.0,1.0,17.95281081862212,1.0,22903.531019634775,1.0,19.25146741906602,1.0,122.0,10.200261515851984,14920.486986496067,1.0,17.495503497504238,1.0,21987.11486460364,1.0,18.824841036610536,1.0,1.0,27.0
22.0,21.0,11.0,10.005218330908605,16000.0,1.0,17.350528084770506,1.0,22387.801688760264,1.0,18.63026390636021,1.0,121.0,10.003755369652845,13645.028936945213,1.0,17.20322390190542,1.0,20081.843201508585,1.0,18.49277893079362,1.0,1.0,20.0
22.0,21.0,11.0,9.997910545210793,16000.0,1.0,17.141458264984337,1.0,22383.49493345734,1.0,18.417138069022112,1.0,121.0,10.006165341641687,10812.863541000472,1.0,16.655721074209826,1.0,17295.854804679773,1.0,17.951284258803728,1.0,1.0,21.0
22.0,22.0,11.0,10.209153731884582,16000.0,1.0,17.274351090874042,1.0,22974.139020464063,1.0,18.592145092263443,1.0,122.0,10.199379017085372,17772.00617868604,1.0,18.06206158752962,1.0,24639.377418285716,1.0,19.359681350815666,1.0,1.0,0.0
22.0,21.0,11.0,10.003744967186526,16000.0,1.0,18.117266519299317,1.0,22477.147525921915,1.0,19.411943115844974,1.0,121.0,9.994569781376656,11310.238365795509,1.0,16.716715559889572,1.0,17778.18014728828,1.0,18.009552077632254,1.0,1.0,29.0
21.0,22.0,11.0,9.997956838488825,16000.0,1.0,17.929237429194828,1.0,22390.109245968266,1.0,19.21400550403523,1.0,121.0,10.015230632476266,17855.545200842935,1.0,18.160146986190757,1.0,24412.099980760926,1.0,19.47837988925038,1.0,1.0,18.0
21.0,21.0,11.0,9.996012808070256,16000.0,1.0,18.010974938745097,1.0,22557.231867014834,1.0,19.321724872145776,1.0,121.0,9.985572921462115,12933.488561693424,1.0,17.072407003840304,1.0,19426.260344904134,1.0,18.370271766750328,1.0,1.0,6.0
22.0,21.0,11.0,10.18826266051232,16000.0,1.0,17.559304864050166,1.0,22860.844201240867,1.0,18.852539995035325,1.0,122.0,10.202117432499964,14975.85543242859,1.0,17.5468280175438,1.0,22089.119874301603,1.0,18.887643112944733,1.0,1.0,15.0
22.0,22.0,11.0,10.002950999775857,16000.0,1.0,16.893088522077832,1.0,22567.361953190415,1.0,18.20495351793817,1.0,121.0,10.010118233350049,14331.288485556166,1.0,17.406715242799145,1.0,20768.416895294227,1.0,18.69256540528198,1.0,1.0,22.0
22.0,21.0,11.0,9.992177360856601,16000.0,1.0,17.611443511348217,1.0,22479.02555160966,1.0,18.911074784851767,1.0,121.0,10.005829424607866,14394.206025474843,1.0,17.346414639838024,1.0,21014.734190167204,1.0,18.674429999772453,1.0,1.0,15.0
