MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Supplier_ID_num,HU_HU_Block_Supplier_ID_num,PF_M1_T1_s0,PF_M1_T1_Force,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_MpGood,PSec_C2_pSection_ID_num,PF_M1_T2_s0,PF_M1_T2_Force,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_MpGood,Sec_C2_Machine1_ProcessResult,batch_ID_num
22.0,22.0,11.0,10.183912149780216,17498.393411807243,0.0,18.036939698763252,1.0,24441.904479331937,1.0,19.346651142183994,1.0,122.0,10.195400847454804,18496.685160473375,1.0,18.253319872284266,1.0,25417.715896320806,0.0,19.558790990117092,1.0,0.0,16.0
21.0,22.0,11.0,10.014302999951587,13578.171792012463,0.0,17.205284999672354,1.0,20097.959643100563,1.0,18.505619459382594,1.0,121.0,9.984617326142578,11231.178291414855,1.0,16.74613908897033,1.0,17752.24335177866,1.0,18.046728280777902,1.0,0.0,18.0
22.0,22.0,12.0,10.187548365203805,15818.511981500336,0.0,17.714966270462252,1.0,22579.717423598657,1.0,18.99582653119592,1.0,122.0,10.196143183534584,16454.096929127918,1.0,17.804348008851594,1.0,23476.539970482474,1.0,19.13469779661743,1.0,0.0,27.0
22.0,21.0,11.0,10.208570983397752,16209.209942724427,0.0,17.847585061346507,1.0,23204.432947744077,1.0,19.173313802802074,1.0,122.0,10.206283308432655,13059.521177978604,1.0,17.154590799052436,1.0,20157.165951359075,1.0,18.499730427333084,1.0,0.0,12.0
21.0,22.0,12.0,10.002514108237762,14599.905538591975,0.0,17.447306306162833,1.0,21034.84753057987,1.0,18.735174288115378,1.0,121.0,9.998153683513639,14523.540942278936,1.0,17.40687773319838,1.0,20962.28611664144,1.0,18.695506871477725,1.0,0.0,19.0
22.0,21.0,11.0,10.203469555401922,17547.20366580752,0.0,18.06559129214641,1.0,24453.518059167134,1.0,19.36294891453375,1.0,122.0,10.197566826613626,16357.551239443621,1.0,17.76026599565302,1.0,23261.30326820442,1.0,19.057142275452367,1.0,0.0,3.0
22.0,22.0,11.0,10.196541027412687,18015.845161245812,1.0,18.11098638343695,1.0,24893.37211531116,1.0,19.40957365305874,1.0,122.0,10.180025250178655,16991.658458227892,1.0,17.93422794803822,1.0,24009.914258081288,1.0,19.259387078276408,1.0,1.0,0.0
21.0,22.0,12.0,10.222532095719608,14038.746820483566,0.0,17.333560520254196,1.0,21111.756795339756,1.0,18.661056685566386,1.0,122.0,10.181041671348632,17250.081793694553,1.0,17.926901479479397,1.0,24311.404347847143,1.0,19.252204094065437,1.0,0.0,26.0
21.0,22.0,12.0,10.184234955829048,14977.37311840517,0.0,17.508034990743077,1.0,22090.529387888433,1.0,18.852879851560285,1.0,122.0,10.20792137224343,15996.255310506382,1.0,17.799413867597764,1.0,23034.730845946466,1.0,19.130139257736268,1.0,0.0,19.0
22.0,21.0,11.0,10.180896892497504,14280.199337520171,0.0,17.375347882687215,1.0,21137.97279013166,1.0,18.663533528484926,1.0,122.0,10.2177447807884,13901.297215741339,1.0,17.29790759756228,1.0,20884.65639756912,1.0,18.609683660105507,1.0,0.0,21.0
21.0,21.0,11.0,10.200730385434278,13166.53573637565,0.0,17.156618092377926,1.0,20108.596400159273,1.0,18.462120956347256,1.0,122.0,10.19685794533348,14338.57837647473,1.0,17.37929672876375,1.0,21235.351582021838,1.0,18.67628297075395,1.0,0.0,6.0
22.0,22.0,11.0,9.993619043178969,14854.164816669287,0.0,17.506190556921815,1.0,21297.307998091313,1.0,18.797600990495997,1.0,121.0,9.999517029514632,17630.821113176873,1.0,18.07363606461876,1.0,24144.238872819173,1.0,19.37913175456135,1.0,0.0,0.0
22.0,21.0,11.0,10.18694837141846,16874.97802719185,0.0,17.87425113956244,1.0,23802.446696919982,1.0,19.18077439589882,1.0,122.0,10.176841799894206,14019.359457360477,1.0,17.298009221640534,1.0,21023.646250484504,1.0,18.619020405603845,1.0,0.0,2.0
22.0,21.0,11.0,9.995006096681468,19183.185785991907,0.0,18.37652713102618,1.0,25678.44172248444,0.0,19.677661979117822,1.0,121.0,10.00387441674881,13578.863888248006,1.0,17.211262088563053,1.0,20055.777557338857,1.0,18.508722599023862,1.0,0.0,2.0
21.0,22.0,12.0,10.19841560986086,13644.592249197995,0.0,17.24555630272899,1.0,20648.003673629293,1.0,18.562865335402435,1.0,122.0,10.220653915376033,15624.478565431806,1.0,17.637961700838456,1.0,22544.15557903757,1.0,18.93952068128146,1.0,0.0,19.0
22.0,21.0,11.0,10.21038876784548,17169.808425616804,0.0,17.996626428468495,1.0,24036.22494354365,1.0,19.291277994334138,1.0,122.0,10.19239616431838,11622.460355944128,1.0,16.863538575758508,1.0,18583.874935865308,1.0,18.176101870310294,1.0,0.0,14.0
21.0,21.0,11.0,10.201344241738502,14752.541508676253,0.0,17.450973732863826,1.0,21754.61028930838,1.0,18.77251181186649,1.0,122.0,10.204070961507368,12728.698730163009,1.0,17.106918101572443,1.0,19759.382982665855,1.0,18.43385693239725,1.0,0.0,6.0
22.0,21.0,11.0,10.002244748918196,13531.891411903074,0.0,17.265020946794102,1.0,19969.33941091295,1.0,18.55787243519146,1.0,121.0,9.998787921687507,14500.655131767424,1.0,17.399032655156887,1.0,21057.661402581638,1.0,18.71589538056559,1.0,0.0,20.0
22.0,22.0,11.0,9.99405171967307,16714.71927306557,0.0,17.872223001493865,1.0,23272.636516211936,1.0,19.18668410415617,1.0,121.0,10.02040287831436,19110.70114560302,0.0,18.39492278722831,1.0,25627.715543575145,0.0,19.70118537243815,1.0,0.0,24.0
22.0,22.0,11.0,9.98494906516874,18212.824852626152,1.0,18.173824840817847,1.0,24614.64230128046,1.0,19.456897637114484,1.0,121.0,10.008492289336195,14131.880063552608,1.0,17.39672587965078,1.0,20713.2915436303,1.0,18.71579348803707,1.0,1.0,17.0
22.0,22.0,11.0,10.19686604939323,21377.37083159549,0.0,18.796181324513626,1.0,28269.70381109288,0.0,20.098193472393405,0.0,122.0,10.180603352665138,16875.863062335335,1.0,17.93100397893405,1.0,23964.04351196074,1.0,19.270013147415813,1.0,0.0,4.0
22.0,21.0,11.0,10.18478030862124,13737.419278284015,0.0,17.277140669848933,1.0,20915.449755823876,1.0,18.633063920114576,1.0,122.0,10.196969655091143,17256.830967589845,1.0,17.9184309752736,1.0,24299.49317057328,1.0,19.24878328495969,1.0,0.0,2.0
22.0,22.0,11.0,9.999176865153151,16549.153712666608,0.0,17.78641428479503,1.0,23081.107918330858,1.0,19.08612639445983,1.0,121.0,10.011329744834251,15095.917637560382,1.0,17.534974215872893,1.0,21656.404862273965,1.0,18.840363755173,1.0,0.0,13.0
22.0,22.0,11.0,10.228520286821833,16272.256492824821,0.0,17.825195070594926,1.0,23453.230344200172,1.0,19.18191298593434,1.0,122.0,10.19173019116513,13247.458355955874,1.0,17.188789373123132,1.0,20209.169896593758,1.0,18.50408155550583,1.0,0.0,4.0
22.0,22.0,11.0,10.181052378206283,14464.725556303081,0.0,17.434975103849585,1.0,21454.9806829491,1.0,18.754816277746325,1.0,122.0,10.22392528006204,13712.504040192389,1.0,17.345569003267773,1.0,20832.986036222796,1.0,18.68999851922745,1.0,0.0,13.0
22.0,22.0,11.0,10.019580215372441,15684.318784681427,0.0,17.687344380065976,1.0,22214.060970471153,1.0,18.9906310165105,1.0,121.0,10.024022602749392,19060.12269380894,0.0,18.379434238465286,1.0,25451.80918557911,0.0,19.65516601348016,1.0,0.0,17.0
22.0,22.0,12.0,10.012776607042568,15391.499085022579,0.0,17.58611489984775,1.0,21828.86789793651,1.0,18.86616984607609,1.0,121.0,10.000999078296315,15939.274764315116,1.0,17.69641113660075,1.0,22408.935286177628,1.0,18.982887209684346,1.0,0.0,8.0
22.0,22.0,11.0,10.199758441362066,16210.412241125834,0.0,17.78316226521271,1.0,23056.320830053584,1.0,19.074879036139052,1.0,122.0,10.228651193206938,14271.296016502027,1.0,17.424287763477817,1.0,21350.627258381297,1.0,18.760047768638874,1.0,0.0,16.0
22.0,22.0,11.0,9.989068432310786,15129.971420684455,0.0,17.56126217490626,1.0,21646.630169890617,1.0,18.869557808573525,1.0,121.0,10.016592895862926,15017.255226647241,1.0,17.52883619184371,1.0,21495.41472596969,1.0,18.829402649799807,1.0,0.0,0.0
22.0,22.0,12.0,10.206100798164782,17247.50019586935,0.0,17.98130465475827,1.0,24130.37430169496,1.0,19.273506260721387,1.0,122.0,10.218114316476704,15500.156869877655,1.0,17.64598812762285,1.0,22420.74948827597,1.0,18.945271066437858,1.0,0.0,25.0
22.0,21.0,11.0,10.00563113000461,14042.085354874722,0.0,17.303129300408273,1.0,20557.161670873757,1.0,18.607997597716153,1.0,121.0,10.006745430497105,13906.466723896356,1.0,17.25066464513217,1.0,20331.035737791186,1.0,18.53740573970865,1.0,0.0,11.0
22.0,22.0,12.0,10.004944389298709,15933.140417022201,0.0,17.72447809075399,1.0,22415.328125851687,1.0,19.027329838392983,1.0,121.0,9.993565458760491,15288.719524708287,1.0,17.617023610984333,1.0,21783.586528416665,1.0,18.92242376392009,1.0,0.0,8.0
22.0,21.0,11.0,10.00620088602846,12642.02476465588,0.0,17.075381917273862,1.0,19046.992500108907,1.0,18.361333392966415,1.0,121.0,9.98086903643301,14690.534396660292,1.0,17.397820761104207,1.0,21200.83557743171,1.0,18.704920461899782,1.0,0.0,3.0
21.0,22.0,12.0,10.20355159445885,16895.277196441897,0.0,17.87637197080272,1.0,23974.025846106248,1.0,19.21109293057494,1.0,122.0,10.206448810076061,16017.143397398237,1.0,17.722496185252044,1.0,23079.173143245825,1.0,19.054064741618937,1.0,0.0,7.0
22.0,22.0,12.0,10.196747803765868,14813.486784318344,0.0,17.56331735716155,1.0,21705.14668333467,1.0,18.874590245485045,1.0,122.0,10.20694646810324,16331.369149042263,1.0,17.865308783354006,1.0,23418.99567269574,1.0,19.213868149197907,1.0,0.0,27.0
22.0,22.0,11.0,10.194432385101846,13990.32524750949,0.0,17.360761417467316,1.0,20938.14763085707,1.0,18.67451373001787,1.0,122.0,10.188566143861884,14988.532957731592,1.0,17.550005753895967,1.0,21938.536072565155,1.0,18.86417041737818,1.0,0.0,23.0
22.0,22.0,12.0,10.000489873600147,16470.740797015962,0.0,17.84255669665282,1.0,22946.21259766144,1.0,19.133161903528663,1.0,121.0,10.007326716135466,14986.282274547904,1.0,17.558077647418298,1.0,21493.462202791212,1.0,18.85500249799546,1.0,0.0,8.0
22.0,21.0,11.0,10.016292679481813,14154.438277027797,0.0,17.365069225120532,1.0,20730.219467067327,1.0,18.686356297813326,1.0,121.0,10.004502494441962,11465.53481571398,1.0,16.80344422265521,1.0,17955.54608022741,1.0,18.10749734389063,1.0,0.0,21.0
22.0,22.0,12.0,9.986300905885145,16453.329376919544,0.0,17.768216716184476,1.0,22957.206133314616,1.0,19.06660951868371,1.0,121.0,9.994946070891599,15570.163360073355,1.0,17.615827395942596,1.0,22143.157390035612,1.0,18.928018333598644,1.0,0.0,8.0
22.0,22.0,11.0,10.009903670860744,16351.99202544134,0.0,17.817837005094923,1.0,22914.150787691622,1.0,19.13035702697811,1.0,121.0,10.007706057609521,14627.281458950714,1.0,17.504758870372616,1.0,21135.870650094686,1.0,18.806564257455253,1.0,0.0,5.0
21.0,22.0,12.0,10.006290462222681,14012.523238936568,0.0,17.279190345406374,1.0,20522.463850754724,1.0,18.57913652952706,1.0,121.0,10.008237203393566,17179.83602229063,1.0,17.961844553387085,1.0,23652.874630636652,1.0,19.254421911667343,1.0,0.0,26.0
22.0,22.0,11.0,9.991967324565048,13925.696285106003,0.0,17.333926131246074,1.0,20383.432083474025,1.0,18.628484872514676,1.0,121.0,9.996574221637342,17384.92267054816,1.0,18.016232988160233,1.0,23885.41700587842,1.0,19.31936337737428,1.0,0.0,5.0
22.0,22.0,11.0,10.186619666590705,16381.823448619893,0.0,17.77830750496707,1.0,23319.250916890636,1.0,19.090055622701648,1.0,122.0,10.213302681493886,16009.507678887048,1.0,17.785903899168453,1.0,23125.14019813013,1.0,19.131347524532174,1.0,0.0,17.0
22.0,22.0,11.0,10.182045527588647,13431.499087500353,0.0,17.277429239844864,1.0,20571.87493360119,1.0,18.627352852285256,1.0,122.0,10.182131371758647,16076.757404684105,1.0,17.76896192614103,1.0,23148.14771475037,1.0,19.10584347944937,1.0,0.0,23.0
22.0,21.0,11.0,10.007481657448768,18679.472148826902,1.0,18.273029742333797,1.0,25266.658713921188,0.0,19.58520179116289,1.0,121.0,9.98786116091555,15044.183485531234,1.0,17.47589931897835,1.0,21624.373747341357,1.0,18.786677699429617,1.0,0.0,11.0
22.0,22.0,12.0,9.99978354188729,15607.019582834375,0.0,17.633455302374323,1.0,21995.697429647105,1.0,18.91610127748651,1.0,121.0,9.9904166565637,16406.111152531656,1.0,17.863359925425645,1.0,22893.329897791406,1.0,19.165789819809966,1.0,0.0,27.0
22.0,21.0,11.0,10.19094726880232,15638.035518975243,0.0,17.672790408225723,1.0,22448.688546909536,1.0,18.960175841689548,1.0,122.0,10.220728812819514,12150.775214259627,1.0,16.996151271528305,1.0,19098.67776324507,1.0,18.309480330871533,1.0,0.0,2.0
22.0,21.0,11.0,10.217169948102475,17384.813155077096,0.0,18.0141257457265,1.0,24401.90441073564,1.0,19.339239614720487,1.0,122.0,10.18221696979056,15231.312038599188,1.0,17.547108167216702,1.0,22215.014306512086,1.0,18.86591682952013,1.0,0.0,21.0
22.0,22.0,12.0,10.012585920820156,17572.802792447135,0.0,18.05714418515754,1.0,24000.567649911318,1.0,19.34305480839675,1.0,121.0,10.010992783555926,15461.022804499798,1.0,17.600903557888934,1.0,21967.584962598332,1.0,18.902578025670564,1.0,0.0,10.0
22.0,22.0,11.0,10.007354858286204,12184.728722288806,0.0,16.966427959858898,1.0,18702.75841224187,1.0,18.280051335264307,1.0,121.0,9.989274766520145,17223.116387109825,1.0,17.990721497830883,1.0,23709.447091580863,1.0,19.29795635856444,1.0,0.0,9.0
22.0,22.0,11.0,10.215463650551628,18694.315903682724,1.0,18.26281367741079,1.0,25810.219727606083,0.0,19.601867650888913,1.0,122.0,10.179912411788253,14448.089108989672,1.0,17.445913923510826,1.0,21503.707557552156,1.0,18.7736235374505,1.0,0.0,0.0
22.0,22.0,12.0,10.211980545926009,15727.79869538135,0.0,17.741783998692846,1.0,22747.231859068736,1.0,19.066315404557148,1.0,122.0,10.17496689178022,16673.339876533613,1.0,17.836993840096675,1.0,23619.096835465185,1.0,19.147622920119513,1.0,0.0,25.0
22.0,22.0,12.0,10.192122057113343,15787.728143469603,0.0,17.675800706284093,1.0,23031.95278877488,1.0,19.04091514671517,1.0,122.0,10.191640121066973,16001.246573924505,1.0,17.820117013636764,1.0,23018.443605756624,1.0,19.142449971065425,1.0,0.0,10.0
22.0,22.0,12.0,10.188080670913868,14901.353771322292,0.0,17.520670242072136,1.0,22015.045268245736,1.0,18.859679192873923,1.0,122.0,10.207210634390133,16249.509146385135,1.0,17.82697485662939,1.0,23225.874891380154,1.0,19.140135004304522,1.0,0.0,27.0
22.0,21.0,11.0,9.983502103651837,13437.039574994145,0.0,17.192049779832654,1.0,19918.8577370719,1.0,18.483346664605342,1.0,121.0,10.007298000703774,13398.837697458197,1.0,17.162612606562647,1.0,19902.433660243176,1.0,18.458248028071054,1.0,0.0,3.0
21.0,21.0,11.0,10.20399014829209,14718.413873311922,0.0,17.449072556014336,1.0,21895.554787165056,1.0,18.805674098728325,1.0,122.0,10.22085545897096,13857.690702513668,1.0,17.317093682933677,1.0,20830.57275357111,1.0,18.635086831064417,1.0,0.0,6.0
22.0,22.0,12.0,10.224429382457808,15641.760852150846,0.0,17.698641380371967,1.0,22566.13972231884,1.0,19.001821829926545,1.0,122.0,10.222512629727532,15507.908877291587,1.0,17.671709739375114,1.0,22448.83957941801,1.0,18.978005273216237,1.0,0.0,10.0
22.0,22.0,11.0,10.201258229794774,17190.84331690859,0.0,18.00107941201751,1.0,24287.18129044358,1.0,19.340503342972127,1.0,122.0,10.212713048931668,13428.084122901591,1.0,17.252323180482858,1.0,20469.492507290994,1.0,18.581379227820108,1.0,0.0,16.0
21.0,22.0,11.0,10.188161890296922,13057.352249115324,0.0,17.167105556514677,1.0,20091.458432536547,1.0,18.496979828412975,1.0,122.0,10.20771197821031,12784.728209140736,1.0,17.152190958865365,1.0,19908.614042679757,1.0,18.49903904999788,1.0,0.0,18.0
22.0,21.0,11.0,10.00070768482411,18296.166853411272,1.0,18.223808602427106,1.0,24847.708922135513,1.0,19.534256646262914,1.0,121.0,10.005230557806295,13871.985326688216,1.0,17.262762234872437,1.0,20336.445937448952,1.0,18.55579213118731,1.0,1.0,14.0
22.0,22.0,11.0,10.194776771777514,19889.889381848247,0.0,18.521680779016286,1.0,26867.874755872668,0.0,19.840779339122633,1.0,122.0,10.202062032934624,16990.15704734213,1.0,17.926756320577915,1.0,24122.479675267015,1.0,19.275030357340995,1.0,0.0,5.0
22.0,21.0,11.0,9.995920007859263,14974.354603351603,0.0,17.526560903296247,1.0,21496.669056225244,1.0,18.83301982227042,1.0,121.0,10.014572181924644,11225.066517625113,1.0,16.765913839731226,1.0,17705.969019030286,1.0,18.064077695083576,1.0,0.0,29.0
22.0,21.0,11.0,10.212482740541002,17361.921057860513,0.0,18.003686334427368,1.0,24213.555167520404,1.0,19.290659426002627,1.0,122.0,10.217901716292632,12838.023982201714,1.0,17.09543870076864,1.0,19796.536910118113,1.0,18.402487318992577,1.0,0.0,15.0
22.0,21.0,11.0,9.992593850639265,10661.48123529876,0.0,16.674419830550722,1.0,17133.559640222484,1.0,17.96332306054446,1.0,121.0,9.987320081818833,10934.273681505514,1.0,16.64766236721952,1.0,17366.0216928433,1.0,17.92853386902525,1.0,0.0,15.0
22.0,22.0,11.0,10.01575754508824,14755.65618361396,0.0,17.464486979456783,1.0,21217.881797900332,1.0,18.763074438973316,1.0,121.0,9.999741413850062,18162.31638691804,1.0,18.17255087563142,1.0,24761.36486381953,1.0,19.498632957615847,1.0,0.0,22.0
21.0,22.0,12.0,10.185391227713351,14738.382289816886,0.0,17.413790381835927,1.0,21593.69777951484,1.0,18.708433023019722,1.0,122.0,10.182227925248517,15088.799320788517,1.0,17.56200147030902,1.0,21926.89989613942,1.0,18.853393033958675,1.0,0.0,19.0
22.0,21.0,11.0,10.193845301529198,14926.52320484444,0.0,17.540722964419366,1.0,21997.360368236812,1.0,18.874888049292803,1.0,122.0,10.200998707477657,16873.292509446987,1.0,17.881766755024003,1.0,23846.518944613807,1.0,19.19751410201177,1.0,0.0,15.0
22.0,21.0,11.0,9.992242433513038,17949.976808079125,0.0,18.138270323734613,1.0,24461.46325511482,1.0,19.447779665396787,1.0,121.0,9.993893631406296,11788.457628454673,1.0,16.881807527837335,1.0,18251.281489503745,1.0,18.18153045414608,1.0,0.0,3.0
22.0,22.0,11.0,10.183797379313793,16616.45752955638,0.0,17.85620955152235,1.0,23702.650161224105,1.0,19.193725103142267,1.0,122.0,10.189294127741213,12087.978539615744,1.0,17.005281326892575,1.0,19174.565536668273,1.0,18.342871314794795,1.0,0.0,13.0
22.0,21.0,11.0,9.985501714981774,18987.420274903347,1.0,18.357120288628067,1.0,25561.56146001065,0.0,19.67718368241478,1.0,121.0,9.991121636410655,13902.392640655993,1.0,17.276718222119957,1.0,20431.170225812697,1.0,18.587672771721692,1.0,0.0,11.0
22.0,21.0,11.0,10.208984345858978,18317.979917104658,1.0,18.194972439304365,1.0,25446.801223246406,0.0,19.537444886186286,1.0,122.0,10.220183809055422,15440.384059153374,1.0,17.62074827264117,1.0,22440.722272538915,1.0,18.939025273388566,1.0,0.0,3.0
22.0,21.0,11.0,10.008590291506255,17250.69578918516,0.0,18.021100240162873,1.0,23762.01002190244,1.0,19.319735315232705,1.0,121.0,9.99557883887173,15357.635663707977,1.0,17.54342815350344,1.0,21905.026775959806,1.0,18.849258504286926,1.0,0.0,20.0
21.0,22.0,12.0,10.21016909882227,15349.433422746693,0.0,17.599099303478756,1.0,22272.77711008526,1.0,18.910052100000684,1.0,122.0,10.200259169497151,14472.23446031224,1.0,17.435792452410496,1.0,21301.007951692867,1.0,18.728838140971654,1.0,0.0,19.0
22.0,22.0,11.0,10.223233823488737,14266.36012176802,0.0,17.412061541688484,1.0,21091.805178207313,1.0,18.70178399389477,1.0,122.0,10.202128486009292,14793.418300605397,1.0,17.513883397632462,1.0,21663.09347702741,1.0,18.811963484884345,1.0,0.0,13.0
22.0,21.0,11.0,10.165664593989193,17086.214934343643,0.0,17.888627618014553,1.0,24037.923813873276,1.0,19.19253705662291,1.0,122.0,10.192338632525383,11984.513924596933,1.0,16.93731925644082,1.0,18802.992840876082,1.0,18.21623918389469,1.0,0.0,12.0
22.0,21.0,11.0,10.18981850458963,14939.450874206677,0.0,17.523453242700946,1.0,21893.165909459076,1.0,18.836941233435418,1.0,122.0,10.173722998031435,15743.777589284344,1.0,17.62794702978559,1.0,22733.022285178224,1.0,18.948146221990193,1.0,0.0,21.0
22.0,21.0,11.0,10.20890145529618,18079.760487526473,1.0,18.1892214891897,1.0,25120.674848214076,0.0,19.519888005255165,1.0,122.0,10.203309352617682,13090.6935368765,1.0,17.160081173173555,1.0,20111.949620623844,1.0,18.487032460002034,1.0,0.0,20.0
21.0,22.0,12.0,10.012793309611252,13911.862119484842,0.0,17.311865692757184,1.0,20349.08886285599,1.0,18.604315724420783,1.0,121.0,10.01494937950352,16880.13957639289,1.0,17.95139242571854,1.0,23422.0366368752,1.0,19.26485789773522,1.0,0.0,19.0
22.0,22.0,11.0,10.008116005794369,14826.586282806978,0.0,17.507423974070722,1.0,21363.486473559467,1.0,18.816130443262754,1.0,121.0,10.004615071780503,15044.77893038534,1.0,17.52600933688138,1.0,21581.44353771071,1.0,18.834668641584724,1.0,0.0,13.0
22.0,22.0,12.0,10.16852566060314,15198.456794943815,0.0,17.562845763957757,1.0,22101.98781457859,1.0,18.86150236440166,1.0,122.0,10.200261515851984,14920.486986496067,1.0,17.495503497504238,1.0,21987.11486460364,1.0,18.824841036610536,1.0,0.0,27.0
22.0,21.0,11.0,10.005218330908605,17594.05922120842,0.0,18.082331756381485,1.0,23981.860909968687,1.0,19.36206757797119,1.0,121.0,10.003755369652845,13645.028936945213,1.0,17.20322390190542,1.0,20081.843201508585,1.0,18.49277893079362,1.0,0.0,20.0
22.0,21.0,11.0,9.997910545210793,18383.168227260165,1.0,18.205475512214406,1.0,24766.663160717504,1.0,19.48115531625218,1.0,121.0,10.006165341641687,10812.863541000472,1.0,16.655721074209826,1.0,17295.854804679773,1.0,17.951284258803728,1.0,1.0,21.0
22.0,22.0,11.0,10.209153731884582,17874.142517837758,0.0,18.101925263836364,1.0,24848.281538301824,1.0,19.419719265225766,1.0,122.0,10.199379017085372,17772.00617868604,1.0,18.06206158752962,1.0,24639.377418285716,1.0,19.359681350815666,1.0,0.0,0.0
22.0,21.0,11.0,10.003744967186526,14781.282338875912,0.0,17.499260768707394,1.0,21258.42986479783,1.0,18.79393736525305,1.0,121.0,9.994569781376656,11310.238365795509,1.0,16.716715559889572,1.0,17778.18014728828,1.0,18.009552077632254,1.0,0.0,29.0
21.0,22.0,11.0,9.997956838488825,15148.632635484828,0.0,17.507210338336098,1.0,21538.741881453094,1.0,18.7919784131765,1.0,121.0,10.015230632476266,17855.545200842935,1.0,18.160146986190757,1.0,24412.099980760926,1.0,19.47837988925038,1.0,0.0,18.0
21.0,21.0,11.0,9.996012808070256,14807.861450896193,0.0,17.413790855896057,1.0,21365.093317911025,1.0,18.724540789296736,1.0,121.0,9.985572921462115,12933.488561693424,1.0,17.072407003840304,1.0,19426.260344904134,1.0,18.370271766750328,1.0,0.0,6.0
22.0,21.0,11.0,10.18826266051232,16697.62708750952,0.0,17.880694783072908,1.0,23558.47128875039,1.0,19.173929914058068,1.0,122.0,10.202117432499964,14975.85543242859,1.0,17.5468280175438,1.0,22089.119874301603,1.0,18.887643112944733,1.0,0.0,15.0
