,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood
10,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.196362075841591,15567.5159117212,17.6497580946471,22624.9060943957,18.9846525707055,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.195995942468317,15027.6294383468,17.5197682998977,22080.5712156926,18.8538213669441,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
11,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.004935147658784,15972.0662687314,17.7111925281934,22484.4532395168,19.0172008211468,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.002521564751707,13973.3864773362,17.2753474830887,20410.5942064113,18.5662791668707,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
12,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.192436111832608,15090.8670482911,17.5382273319755,22006.5647801678,18.8383375811037,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.199774922388595,16157.1029146026,17.7020949530384,23238.1494847856,19.0332898052968,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
13,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.99044741868854,15838.5134003319,17.7104938850635,22401.1197132900,19.0292416848677,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.009220549582494,14324.9539694061,17.3644156339047,20859.4335983250,18.6775114105761,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
14,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.210551374834179,14790.7253170130,17.5673647718740,21850.6179333130,18.9015940829661,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.181111091579597,14615.4969257886,17.4399992531044,21664.7668742327,18.7722210159821,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
15,111,1,14,-121,11,22,11,21,-111,11,11,121,0.0,10.010100499603585,18613.0393660401,18.2536748075597,25031.5973187268,19.5367632168684,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,9.978834993196097,14144.5150925564,17.2836341263271,20710.6290882235,18.5962194179366,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
16,111,1,14,-121,11,22,11,21,-111,11,11,122,0.0,10.192921753959942,19249.5724916050,18.3869485982442,26277.8798088749,19.7086074780314,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,0.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.18080572740921,12012.1242311587,16.8869451658874,18963.5949257346,18.1941550752338,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
17,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.005566180522724,18215.8422170438,18.1965051629194,24665.0778499397,19.4906208276921,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.985844755333666,10575.3541100265,16.5451763527214,17058.8347471041,17.8461636839791,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
18,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.19401842405364,13183.9650069304,17.2445868772491,20136.5279181604,18.5585667874939,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.188868945496218,13000.3432753107,17.0919223326693,20042.7447236501,18.4228810224569,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
19,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.008629825221275,12605.8005352927,17.0481157339816,19093.9500957462,18.3522403982713,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.000704287228588,11124.8816779490,16.6917299506513,17565.7236309537,17.9863457377014,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
20,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.174115892047148,16264.3323850698,17.7130826997413,23299.6370154210,19.0337308647165,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.169604909119052,17309.1061358538,17.9076514634683,24334.0017914349,19.2263456841367,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
21,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.008663681276238,11684.6796807409,16.8783490785135,18303.6721621443,18.2058905058085,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.015313789853044,12975.2999444601,17.0947040523169,19543.3496455067,18.4120281162390,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
22,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.197015641439702,14446.1411342929,17.4421671336243,21277.6607413239,18.7304308974399,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.198285372180667,13913.2690439973,17.3002588712008,20872.3118700186,18.6125705118462,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
23,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.229820834361195,15232.2355955527,17.6437921123242,22119.4259269211,18.9439887645781,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.17489927629534,13782.1791423743,17.2624145036265,20764.2094112627,18.5805154918042,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
24,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.994971846115147,16343.5157029061,17.7792273097288,22877.9006323197,19.0831692979852,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.99282437715631,12024.9144020409,16.8491527728572,18489.7532665755,18.1392167855897,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
25,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.233612384641246,16794.3245655872,17.8669998835367,23831.6719950248,19.1929567520463,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.187759046955124,11543.1165172472,16.8150470670142,18600.5859716973,18.1447952699067,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
26,111,1,14,-121,11,22,11,21,-111,11,11,121,0.0,9.985287417706186,19376.4680905258,18.3778377865374,25814.6112797257,19.6594633449835,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,0.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,9.97905789802948,15132.4542936074,17.4502909735214,21606.4682587960,18.7390572403918,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
27,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.202821287914846,13794.9501761650,17.3310223427616,20827.1578213661,18.6588032795125,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.21075065896877,15073.0091666491,17.5314354510140,22136.1245133522,18.8650522019108,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
28,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.001973054948664,14874.8403883633,17.5017087765451,21421.9546077060,18.8117497587269,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.997372160522339,12313.3709242266,16.9307353655671,18817.7540441177,18.2322260934506,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
29,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.20333470810434,16612.1748081773,17.8309784388609,23550.3173162050,19.1422964125370,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.225739886746862,12609.9052405557,17.1001011739824,19897.4626727278,18.4774590235721,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
30,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.001484124332592,17874.9513546765,18.0878704018462,24391.2536676511,19.3877673006587,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.007290635979425,11639.2593858863,16.7919018257086,18158.8625758056,18.0924571960741,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
31,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.223098359183941,15356.1987041870,17.6273538215150,22317.7219983930,18.9370478912585,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.187320504762486,14112.6110119484,17.3022496255030,21281.4148722074,18.6509400638083,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
32,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.995136072147165,16068.9540780611,17.7610155155271,22582.6967485409,19.0641479526645,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.998175091464024,13299.0509339926,17.1573275884191,19824.0907217897,18.4627201148427,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
33,111,1,14,-121,11,22,11,21,-111,11,11,122,0.0,10.194053244389423,18644.4875348906,18.2038251748783,25622.4726767180,19.5154598549396,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.205474335241083,12147.7229550795,16.9765407065381,19192.2042737571,18.3006745091792,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
34,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.992712276933096,13981.8990707293,17.3184795630472,20575.3724327028,18.6368020259455,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.004915109194812,13638.4903742314,17.2380260521942,20161.8544880905,18.5423306232208,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
35,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.210096610850282,15920.1791289271,17.7453091179081,22907.2616301324,19.0650975589881,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.212181383509034,16127.7701927476,17.7118354469285,23122.6646962920,19.0330994953722,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
