,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
63,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15143.0490242452,1.0,1.0,1.0,17.5775265121616,1.0,1.0,1.0,22268.5107511225,1.0,1.0,1.0,1.0,18.9148045378619,1.0,1.0,0.05726288296910109,0.019785243483832815,0.05564258785954239,0.035857344375709574,-0.0016202951095587032,0.035857344375709574,0.0,0,0,0.0572628829691011,9.73236009732360e-6,102750.000000000,3362.14927147151,0.000485104774935702,2061.41034198755,7.34596538874675,1.3372780257003218,0,1.0,1.0,1.0,1.0,13780.2711451937,1.0,1.0,17.2754116225828,1.0,1.0,1.0,20739.5640895548,1.0,1.0,1.0,18.5815037588722,1.0,1.0,1.0,0.05081258588696791,0.032383768910350774,0.05564258785954239,0.023258818949191615,0.00483000197257448,0.023258818949191615,0.00483000197257448,0.00483000197257448,0.241500098628724,0.0508125858869679,9.50655127836018e-6,105190.617577197,3054.28988008259,0.000515084328552778,1941.42967387433,7.09800171009731,1.3060921362893796,0.241500098628724,1.0,-0.11303017796807045,-0.11404639467543685,0.0,0.0,10.231561123414863,9,11,4.503978794974062,10000,19000,16.5000000000000,19.0000000000000,7125.461726877327,10000,25000,17.0000000000000,20.0000000000000,4.560716893008243,4.617979775977344,4.562550486218569,4.582335729702402,5328.332321280595,0.047008087267026655,4501.492838161048,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.17740991248548,11,10000,4.511775792814097,19000,16.5000000000000,19.0000000000000,6959.292944361122,10000,25000,17.0000000000000,20.0000000000000,4.555788828569762,4.60660141445673,4.568150546242581,4.600534315152932,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18974.114492907454,11,112.25632087970627,500000,1,1,-111,122,111,1,14,11,11,11,63
64,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,19540.9111788680,1.0,0.0,0.0,18.4070384434741,1.0,1.0,1.0,25918.7313193863,1.0,0.0,0.0,1.0,19.6810157897474,1.0,1.0,0.07372845699868247,0.030409045134424773,0.05424947557223777,0.023840430437812997,-0.0194789814264447,0.023840430437812997,0.0,0,0,0.0737284569986825,9.73236009732360e-6,102750.000000000,4328.91368949407,0.000430756055503258,2321.49957551192,8.41736582034868,1.2739773462733284,0,1.0,1.0,1.0,1.0,13595.9785960636,1.0,1.0,17.1823707717327,1.0,1.0,1.0,20086.6146454242,1.0,1.0,1.0,18.4788832332958,1.0,1.0,1.0,0.050640943226177626,0.02677851983589008,0.05424947557223777,0.02747095573634769,0.0036085323460601434,0.02747095573634769,0.0036085323460601434,0.00360853234606014,0.180426617303007,0.0506409432261776,9.50655127836018e-6,105190.617577197,3043.97262437337,0.000528269284946056,1892.97395948756,7.18233789108440,1.2965124615631527,0.180426617303007,0.0,-0.1769021796005091,-0.027837629695218385,0.0,0.0,9.989672623125372,9,11,4.514044996159704,10000,19000,16.5000000000000,19.0000000000000,6377.820140518325,10000,25000,17.0000000000000,20.0000000000000,4.545529088797913,4.619257545796596,4.554050319586597,4.584459364721022,5006.227276469939,0.048770016611661825,4500.574150437307,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.00003288064826,11,10000,4.466524595917625,19000,16.5000000000000,19.0000000000000,6490.636049360639,10000,25000,17.0000000000000,20.0000000000000,4.556498225469411,4.607139168695588,4.564101052684383,4.590879572520273,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18771.592353355296,11,92.38880055854396,500000,1,1,-111,121,111,1,14,11,11,11,64
65,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15917.3494361583,1.0,1.0,1.0,17.7579758770933,1.0,1.0,1.0,22955.3951360995,1.0,1.0,1.0,1.0,19.0876871541434,1.0,1.0,0.059661452555066496,0.025820415723880608,0.05636627138401384,0.03054585566013323,-0.0032951811710526593,0.03054585566013323,0.0,0,0,0.0596614525550665,9.73236009732360e-6,102750.000000000,3502.97957144748,0.000474403152429109,2107.91179375528,7.55124075082921,1.329711277050041,0,1.0,1.0,1.0,1.0,11905.7684653549,1.0,1.0,16.9215799152686,1.0,1.0,1.0,19102.5525431808,1.0,1.0,1.0,18.2812819340917,1.0,1.0,1.0,0.04436294396387819,0.036885542054413634,0.05636627138401384,0.019480729329600203,0.01200332742013565,0.019480729329600203,0.01200332742013565,0.0120033274201356,0.600166371006782,0.0443629439638782,9.50655127836018e-6,105190.617577197,2666.60884177311,0.000563940021951716,1773.23821873671,6.71413932970428,1.359702018823113,0.600166371006782,1.0,-0.15457065243599113,-0.06328762366665883,0.0,0.0,10.206735126264105,9,11,4.543945835682132,10000,19000,16.5000000000000,19.0000000000000,7038.045699941169,10000,25000,17.0000000000000,20.0000000000000,4.557354492993625,4.617015945548691,4.56260410790023,4.588424523624111,5292.912695720716,0.04792401357197687,4500.166742215074,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.207440585564326,11,10000,4.464759989859771,19000,16.5000000000000,19.0000000000000,7196.784077825943,10000,25000,17.0000000000000,20.0000000000000,4.563374592780017,4.607737536743895,4.557726686637128,4.594612228691542,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19211.943501119407,11,109.67937448242445,500000,1,1,-111,122,111,1,14,11,11,11,65
66,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14538.1425732064,1.0,1.0,1.0,17.4039063731467,1.0,1.0,1.0,21052.4129240831,1.0,1.0,1.0,1.0,18.7023296234627,1.0,1.0,0.05493606875929391,0.021685145144574314,0.05319216749830887,0.03150702235373456,-0.0017439012609850382,0.03150702235373456,0.0,0,0,0.0549360687592939,9.73236009732360e-6,102750.000000000,3225.53203715283,0.000509346202153786,1963.30118055552,7.40494770603297,1.2984232503159792,0,1.0,1.0,1.0,1.0,12393.7286890357,1.0,1.0,16.9481266936206,1.0,1.0,1.0,18950.7441194540,1.0,1.0,1.0,18.2550698858678,1.0,1.0,1.0,0.046020494440854876,0.04009563118429771,0.05319216749830887,0.013096536314011163,0.007171673057453996,0.013096536314011163,0.007171673057453996,0.00717167305745400,0.358583652872700,0.0460204944408549,9.50655127836018e-6,105190.617577197,2766.24241796657,0.000560821045459406,1783.09998901848,6.95066388052522,1.3069431922471735,0.358583652872700,1.0,-0.005513333430187201,-0.16447744833406894,0.0,0.0,9.998958667113769,9,11,4.507207619007014,10000,19000,16.5000000000000,19.0000000000000,6514.270350876612,10000,25000,17.0000000000000,20.0000000000000,4.561849589654421,4.616785658413715,4.568561409964335,4.5902465551089096,5017.062309452118,0.04772217386124581,4501.134867496975,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.997462813095368,11,10000,4.480348001512524,19000,16.5000000000000,19.0000000000000,6557.015430418328,10000,25000,17.0000000000000,20.0000000000000,4.557649181698624,4.603669676139479,4.560878904748021,4.600974535932319,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19048.931954202362,11,90.5821817892754,500000,1,1,-111,121,111,1,14,11,11,11,66
67,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13524.2219693152,1.0,1.0,1.0,17.2649753695828,1.0,1.0,1.0,20408.4639335039,1.0,1.0,1.0,1.0,18.5619267391037,1.0,1.0,0.05106073194179217,0.02756640784905784,0.05652722765316494,0.0289608198041071,0.005466495711372768,0.0289608198041071,0.005466495711372768,0.00546649571137277,0.273324785568638,0.0510607319417922,9.73236009732360e-6,102750.000000000,2997.99440401094,0.000521950542689501,1915.89033483366,7.05897499633736,1.2969513695209254,0.273324785568638,1.0,1.0,1.0,1.0,12657.8484215737,1.0,1.0,17.0463031098927,1.0,1.0,1.0,19801.5134165066,1.0,1.0,1.0,18.3921282779755,1.0,1.0,1.0,0.047200587706480945,0.033338514753095794,0.05652722765316494,0.023188712900069144,0.009326639946683993,0.023188712900069144,0.009326639946683993,0.00932663994668399,0.466331997334200,0.0472005877064809,9.50655127836018e-6,105190.617577197,2837.17655477222,0.000540857300861818,1848.91652272526,6.84608973201035,1.3458251680828175,0.466331997334200,1.0,-0.16207546314100602,-0.09922745481933151,0.0,0.0,10.2060003732454,9,11,4.511089797639883,10000,19000,16.5000000000000,19.0000000000000,6884.241964188682,10000,25000,17.0000000000000,20.0000000000000,4.562708558775337,4.613769290717129,4.564349637954307,4.591916045803365,5308.0185780069905,0.04791621041557471,4499.4270130161285,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.200213377882331,11,10000,4.4614242988448325,19000,16.5000000000000,19.0000000000000,7143.664994932976,10000,25000,17.0000000000000,20.0000000000000,4.564173673018637,4.611374260725118,4.560204706276781,4.5935432210298766,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19176.553374690695,11,115.84864059975041,500000,1,1,-111,122,111,1,14,11,11,11,67
68,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17260.1241364713,1.0,1.0,1.0,17.9717988387213,1.0,1.0,1.0,23801.0789373040,1.0,1.0,1.0,1.0,19.2820708836608,1.0,1.0,0.06512338759173364,0.03159665739529682,0.05475702668290854,0.02316036928761172,-0.010366360908825097,0.02316036928761172,0.0,0,0,0.0651233875917336,9.73236009732360e-6,102750.000000000,3823.67318574322,0.000461846789658916,2165.22020373579,7.97153292154365,1.3102720449394423,0,1.0,1.0,1.0,1.0,14068.3895883672,1.0,1.0,17.3268228989090,1.0,1.0,1.0,20571.2626727336,1.0,1.0,1.0,18.6294664843913,1.0,1.0,1.0,0.051847664951441885,0.02515686699598252,0.05475702668290854,0.029600159686926024,0.0029093617314666573,0.029600159686926024,0.0029093617314666573,0.00290936173146666,0.145468086573333,0.0518476649514419,9.50655127836018e-6,105190.617577197,3116.50736924444,0.000521190177445494,1918.68543052997,7.33230646593345,1.3026435854823022,0.145468086573333,1.0,-0.19451203076367068,-0.1774065143345963,0.0,0.0,10.000265917177657,9,11,4.514016574645207,10000,19000,16.5000000000000,19.0000000000000,6540.954800832691,10000,25000,17.0000000000000,20.0000000000000,4.551155869465012,4.616279257056745,4.560774820007358,4.592371477402655,4992.058577526164,0.04936734825126238,4500.695330200591,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.994516432975571,11,10000,4.514152518040707,19000,16.5000000000000,19.0000000000000,6502.873084366363,10000,25000,17.0000000000000,20.0000000000000,4.555543372584968,4.60739103753641,4.570234802164535,4.5953916691605174,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19324.191773558778,11,98.36678620610027,500000,1,1,-111,121,111,1,14,11,11,11,68
69,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17067.6462525116,1.0,1.0,1.0,17.9571007199910,1.0,1.0,1.0,23996.3489420322,1.0,1.0,1.0,1.0,19.2681512688678,1.0,1.0,0.06436404818603592,0.03457028769899573,0.05595157522758188,0.021381287528586153,-0.008412472958454036,0.021381287528586153,0.0,0,0,0.0643640481860359,9.73236009732360e-6,102750.000000000,3779.08911492297,0.000453834235692099,2203.44769379286,7.74588219207174,1.3110505488768407,0,1.0,1.0,1.0,1.0,11385.5670022346,1.0,1.0,16.8308682282274,1.0,1.0,1.0,18421.0873821627,1.0,1.0,1.0,18.1621308424669,1.0,1.0,1.0,0.04228153453034533,0.041090116529016285,0.05595157522758188,0.014861458698565595,0.013670040697236548,0.014861458698565595,0.013670040697236548,0.0136700406972365,0.683502034861827,0.0422815345303453,9.50655127836018e-6,105190.617577197,2541.49755963349,0.000582689007776116,1716.18133627849,6.63424473950056,1.331262614239426,0.683502034861827,1.0,-0.03715948564568429,-0.1652403552922195,0.0,0.0,10.211218527919256,9,11,4.516338655554447,10000,19000,16.5000000000000,19.0000000000000,6928.702689520576,10000,25000,17.0000000000000,20.0000000000000,4.553475119072056,4.617839167258092,4.558260688295024,4.59283097599402,5284.847861477426,0.0476238704093731,4498.263161752467,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.196623488726875,11,10000,4.479865408124376,19000,16.5000000000000,19.0000000000000,7035.520379928077,10000,25000,17.0000000000000,20.0000000000000,4.563788525925454,4.606070060455799,4.555224393550345,4.596314510079361,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18870.611151942605,11,109.49318298388067,500000,1,1,-111,122,111,1,14,11,11,11,69
70,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15595.3662298601,1.0,1.0,1.0,17.6577949351326,1.0,1.0,1.0,22073.9868398286,1.0,1.0,1.0,1.0,18.9561855750171,1.0,1.0,0.05859354145020301,0.03438135118714669,0.05114353203064477,0.01676218084349808,-0.007450009419558243,0.01676218084349808,0.0,0,0,0.0585935414502030,9.73236009732360e-6,102750.000000000,3440.27793371906,0.000491085776777417,2036.30413929346,7.65866253911913,1.2983906398845257,0,1.0,1.0,1.0,1.0,11364.5089679346,1.0,1.0,16.7629037066092,1.0,1.0,1.0,17821.4363637914,1.0,1.0,1.0,18.0569467750202,1.0,1.0,1.0,0.04212726650721965,0.02834883830952606,0.05114353203064477,0.02279469372111871,0.009016265523425118,0.02279469372111871,0.009016265523425118,0.00901626552342512,0.450813276171256,0.0421272665072197,9.50655127836018e-6,105190.617577197,2532.22467470492,0.000595321253081415,1679.76532808790,6.76553371944582,1.2940430684109938,0.450813276171256,1.0,-0.07716333360260784,-0.23638253340582008,0.0,0.0,9.99913239601343,9,11,4.5331704386456115,10000,19000,16.5000000000000,19.0000000000000,6478.620609968511,10000,25000,17.0000000000000,20.0000000000000,4.563201763728306,4.621795305178509,4.5593859277201725,4.593767278907319,4989.731449808277,0.04612046756147632,4499.664734408051,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.997369987163395,11,10000,4.487954438426336,19000,16.5000000000000,19.0000000000000,6456.927395856739,10000,25000,17.0000000000000,20.0000000000000,4.564542817538136,4.606670084045356,4.571412442929828,4.5997612812393545,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18920.028708020665,11,108.21865153357622,500000,1,1,-111,121,111,1,14,11,11,11,70
71,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16215.4603959319,1.0,1.0,1.0,17.8121380692127,1.0,1.0,1.0,23337.6366278546,1.0,1.0,1.0,1.0,19.1659489556235,1.0,1.0,0.061063747686417535,0.026760606323883884,0.05669007785168853,0.029929471527804646,-0.004373669834729005,0.029929471527804646,0.0,0,0,0.0610637476864175,9.73236009732360e-6,102750.000000000,3585.31432844537,0.000468999452101443,2132.19865293937,7.60504204126472,1.3538108864107758,0,1.0,1.0,1.0,1.0,14841.6285655423,1.0,1.0,17.5394840415207,1.0,1.0,1.0,21906.0076765180,1.0,1.0,1.0,18.8823086269761,1.0,1.0,1.0,0.054646258931602354,0.03592963105130664,0.05669007785168853,0.020760446800381888,0.0020438189200861767,0.020760446800381888,0.0020438189200861767,0.00204381892008618,0.102190946004309,0.0546462589316024,9.50655127836018e-6,105190.617577197,3284.72784302782,0.000494523104530916,2022.15021065307,7.33952823452668,1.3428245854553842,0.102190946004309,1.0,-0.049134531034499274,-0.1616121872993797,0.0,0.0,10.207096027947989,9,11,4.522744426417722,10000,19000,16.5000000000000,19.0000000000000,7122.176231922737,10000,25000,17.0000000000000,20.0000000000000,4.5565067293654,4.617570477051817,4.559889706676358,4.586650313000242,5260.835396888449,0.04849123787585959,4499.983600722144,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.199955806993989,11,10000,4.518373903349461,19000,16.5000000000000,19.0000000000000,7064.379110975744,10000,25000,17.0000000000000,20.0000000000000,4.55627859856741,4.610924857499012,4.56220451968572,4.598134150737026,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18858.856069608053,11,98.58903801785492,500000,1,1,-111,122,111,1,14,11,11,11,71
72,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16789.8924516958,1.0,1.0,1.0,17.8846944080112,1.0,1.0,1.0,23252.4902875834,1.0,1.0,1.0,1.0,19.1792481048123,1.0,1.0,0.06332408737407924,0.033467318320974826,0.05431613891006737,0.020848820589092543,-0.009007948464011872,0.020848820589092543,0.0,0,0,0.0633240873740792,9.73236009732360e-6,102750.000000000,3718.02855867808,0.000469274495662373,2130.94896322571,7.87906831249502,1.2945536968011615,0,1.0,1.0,1.0,1.0,12030.6721281659,1.0,1.0,16.8891263467819,1.0,1.0,1.0,18491.3147896502,1.0,1.0,1.0,18.1832883933031,1.0,1.0,1.0,0.0446086248538764,0.029520228102333235,0.05431613891006737,0.024795910807734134,0.009707514056190969,0.024795910807734134,0.009707514056190969,0.00970751405619097,0.485375702809548,0.0446086248538764,9.50655127836018e-6,105190.617577197,2681.37645579929,0.000573257538029979,1744.41666033130,6.89667348503828,1.2941620465212111,0.485375702809548,1.0,-0.1814222889542568,-0.1551274640047844,0.0,0.0,10.005626095516146,9,11,4.515805133477862,10000,19000,16.5000000000000,19.0000000000000,6462.59783588758,10000,25000,17.0000000000000,20.0000000000000,4.552941672858765,4.616265760232844,4.557634739380492,4.591102057701467,4992.143510042604,0.04896055818425382,4499.9172933163645,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.992452861743615,11,10000,4.48675235517412,19000,16.5000000000000,19.0000000000000,6460.642661484319,10000,25000,17.0000000000000,20.0000000000000,4.563521278311881,4.608129903165757,4.566629942173026,4.596150170275359,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18800.53055146567,11,107.04711812269295,500000,1,1,-111,121,111,1,14,11,11,11,72
73,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14266.1928369952,1.0,1.0,1.0,17.4169110725896,1.0,1.0,1.0,21232.4885242893,1.0,1.0,1.0,1.0,18.7301773857118,1.0,1.0,0.05372330865795227,0.03565788374405354,0.05646914824843643,0.020811264504382886,0.0027458395904841545,0.020811264504382886,0.0027458395904841545,0.00274583959048415,0.137291979524208,0.0537233086579523,9.73236009732360e-6,102750.000000000,3154.32569405977,0.000505542132238759,1978.07449909579,7.21216154574387,1.3132663131221582,0.137291979524208,1.0,1.0,1.0,1.0,12737.2777436460,1.0,1.0,17.0958839721964,1.0,1.0,1.0,19799.5999085920,1.0,1.0,1.0,18.4272529246449,1.0,1.0,1.0,0.047170918017463315,0.04365404755667868,0.05646914824843643,0.012815100691757751,0.009298230230973113,0.012815100691757751,0.009298230230973113,0.00929823023097311,0.464911511548656,0.0471709180174633,9.50655127836018e-6,105190.617577197,2835.39314168017,0.000541201942690241,1847.73911754480,6.89343945944638,1.331368952448552,0.464911511548656,1.0,-0.31654871826177555,-0.10691697933263396,0.0,0.0,10.204749526845726,9,11,4.522739317585793,10000,19000,16.5000000000000,19.0000000000000,6966.295687294084,10000,25000,17.0000000000000,20.0000000000000,4.560618760701112,4.614342069359064,4.55863238408787,4.594290267831924,5304.556751122641,0.04791894717883736,4501.37433711388,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.202444512749993,11,10000,4.492243970124809,19000,16.5000000000000,19.0000000000000,7062.322164946044,10000,25000,17.0000000000000,20.0000000000000,4.559847311240581,4.607018229258045,4.552083080244901,4.59573712780158,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18751.319525183517,11,117.1042468609756,500000,1,1,-111,122,111,1,14,11,11,11,73
74,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12768.5083804319,1.0,1.0,1.0,17.1556731070185,1.0,1.0,1.0,19686.0013691911,1.0,1.0,1.0,1.0,18.4680346341974,1.0,1.0,0.04797778836794109,0.030225600027822708,0.05562675128112086,0.02540115125329815,0.00764896291317977,0.02540115125329815,0.00764896291317977,0.00764896291317977,0.382448145658988,0.0479777883679411,9.73236009732360e-6,102750.000000000,2816.98157417483,0.000544706248298531,1835.85189838311,6.95508629627341,1.3123615271788749,0.382448145658988,1.0,1.0,1.0,1.0,13604.0508505316,1.0,1.0,17.2919142180923,1.0,1.0,1.0,20404.6815110619,1.0,1.0,1.0,18.5821050508023,1.0,1.0,1.0,0.05025807175278718,0.03432395973454039,0.05562675128112086,0.02130279154658047,0.005368679528333677,0.02130279154658047,0.005368679528333677,0.00536867952833368,0.268433976416684,0.0502580717527872,9.50655127836018e-6,105190.617577197,3020.95863195130,0.000520737103522230,1920.35480713025,7.08413403607496,1.2901908327100267,0.268433976416684,1.0,-0.1510987451707186,-0.0748173019762826,0.0,0.0,10.200586810745088,9,11,4.532691479947694,10000,19000,16.5000000000000,19.0000000000000,6917.492988759241,10000,25000,17.0000000000000,20.0000000000000,4.5645065673639476,4.612484355731889,4.558393135946992,4.588618735974815,5271.0269582722885,0.04747182881652379,4498.290547039514,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.207780182017343,11,10000,4.503223151302958,19000,16.5000000000000,19.0000000000000,6800.630660530323,10000,25000,17.0000000000000,20.0000000000000,4.558236861688506,4.6084949334412935,4.562021726413093,4.596345686147633,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18867.11406922994,11,102.07560283176063,500000,1,1,-111,122,111,1,14,11,11,11,74
