,batch_size_planned,percentage_batch_until_standstill,batch_size_run,batch_size_remain,subbatch_ID,time_initial_standstill,time_typeChange_standstill,time_unforeseen_standstill,time_standstill_sum,N_unforeseen_standstills,batch_ID_num,batch_size,cycle_time_mean,cycle_time_std,line_ID_num,partType_ID_num,time_initial,time_typeChange_standstill_mean,time_typeChange_standstill_std,time_unforeseen_standstills_mean,time_unforeseen_standstills_std,interventions,index_orig,partTypeChange,batch_ID_counter,batch_ID_unique,batch_ID_unique_noCounter,T1_MV_Supplier,T2_MV_Supplier,T3_MV_Supplier,T4_MV_Supplier,T5_MV_Supplier,T6_MV_Supplier,T7_MV_Supplier,T8_MV_Supplier,HU_Block_Supplier,subbatch_ID_unique
10,194.474956864975,1.00000000000000,194.474956864975,0,2,11614.2750231522,0.0,0.0,11614.2750231522,1.4984498982048249,8,337.7363509201445,13.477976248159491,0.0884606019574731,8,912,0,1232.7792083606716,121.04113875551405,928.7723354491914,308.41501826129775,,28,1,5,8_5_912_8,8_912_8,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,HU_Block_Supplier_B,8_5_912_8_2
11,306.936604506594,1.00000000000000,306.936604506594,0,1,11614.2750231522,0.0,0.0,11614.2750231522,0.5236387700268751,7,306.9366045065939,13.48760340612985,0.11789308006263623,8,912,0,1251.3503667833854,157.270119754395,960.8579755182309,296.282956060018,,27,0,6,8_6_912_7,8_912_7,MV_Supplier_A,MV_Supplier_A,MV_Supplier_C,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,HU_Block_Supplier_B,8_6_912_7_1
12,337.710029502360,0.15332408292312671,51.7790805673914,285.930948934968,1,11614.2750231522,0.0,1057.3790446773453,12671.6540678295,1.1499653521094955,9,337.7100295023598,13.495588923748619,0.14823443530869748,8,912,0,1209.8462444033603,119.72648491913398,850.2615465079233,213.51076499355204,,29,0,7,8_7_912_9,8_912_9,MV_Supplier_A,MV_Supplier_C,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,8_7_912_9_1
13,285.930948934968,1.00000000000000,285.930948934968,0,2,12671.6540678295,0.0,0.0,12671.6540678295,1.1499653521094955,9,337.7100295023598,13.495588923748619,0.14823443530869748,8,912,0,1209.8462444033603,119.72648491913398,850.2615465079233,213.51076499355204,,29,0,7,8_7_912_9,8_912_9,MV_Supplier_A,MV_Supplier_C,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,8_7_912_9_2
14,437.019096740409,1.00000000000000,437.019096740409,0,1,12671.6540678295,1158.5632246884973,0.0,13830.2172925180,0.8636407386627284,5,437.0190967404087,13.460906572331028,0.0800575106495797,8,913,0,1135.0970776313873,140.40750598867822,1060.1225433760726,244.46078280917888,,4,1,8,8_8_913_5,8_913_5,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_B,8_8_913_5_1
15,563.604903031967,0.1777362850774019,100.173041716311,463.431861315656,1,13830.2172925180,938.858532534293,514.6713178650755,15283.7471429174,1.4629513586493,5,563.6049030319672,13.529052393436125,0.11607175725746409,8,923,0,1185.4882815097997,135.46647498320564,935.8705734704772,263.091594459978,,19,1,9,8_9_923_5,8_923_5,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_C,8_9_923_5_1
16,463.431861315656,1.00000000000000,463.431861315656,0,2,15283.7471429174,0.0,0.0,15283.7471429174,1.4629513586493,5,563.6049030319672,13.529052393436125,0.11607175725746409,8,923,0,1185.4882815097997,135.46647498320564,935.8705734704772,263.091594459978,,19,1,9,8_9_923_5,8_923_5,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_C,8_9_923_5_2
17,257.190656012597,1.00000000000000,257.190656012597,0,1,15283.7471429174,1096.6377985825786,0.0,16380.3849415000,0.9515321511476974,4,257.19065601259666,13.501694981762638,0.13452570524351254,8,912,0,1212.3668294716588,133.2888694775698,888.1949703551345,144.95972989340532,,24,1,10,8_10_912_4,8_912_4,MV_Supplier_C,MV_Supplier_C,MV_Supplier_A,MV_Supplier_C,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,HU_Block_Supplier_B,8_10_912_4_1
18,281.081192257254,0.43940172603686856,123.507561034339,157.573631222916,1,16380.3849415000,0.0,994.9285944020336,17375.3135359020,1.2331093729546452,12,281.0811922572545,13.498522903383128,0.11394346828803938,8,912,0,1027.1370058645518,130.18696559817107,1024.8407639900115,314.4989740007466,,32,0,11,8_11_912_12,8_912_12,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,HU_Block_Supplier_B,8_11_912_12_1
19,157.573631222916,1.00000000000000,157.573631222916,0,2,17375.3135359020,0.0,0.0,17375.3135359020,1.2331093729546452,12,281.0811922572545,13.498522903383128,0.11394346828803938,8,912,0,1027.1370058645518,130.18696559817107,1024.8407639900115,314.4989740007466,,32,0,11,8_11_912_12,8_912_12,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,HU_Block_Supplier_B,8_11_912_12_2
20,398.351590104562,1.00000000000000,398.351590104562,0,1,17375.3135359020,0.0,0.0,17375.3135359020,0.8778787358625749,11,398.35159010456215,13.485316751368837,0.09777529981312101,8,912,0,1314.738101275536,104.39278342531152,978.5186153034858,368.6712519539179,,31,0,12,8_12_912_11,8_912_11,MV_Supplier_C,MV_Supplier_A,MV_Supplier_C,MV_Supplier_C,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,8_12_912_11_1
21,418.343526753854,1.00000000000000,418.343526753854,0,1,17375.3135359020,1400.2731451822992,0.0,18775.5866810843,0.3509410341146988,13,418.34352675385446,13.468890639026357,0.08106151944031702,8,913,0,1224.2647143743222,120.34271567267592,826.5280440075719,227.13448195091013,,12,1,13,8_13_913_13,8_913_13,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,HU_Block_Supplier_B,8_13_913_13_1
22,482.198131532231,1.00000000000000,482.198131532231,0,1,18775.5866810843,0.0,0.0,18775.5866810843,0.5054393248260746,1,482.19813153223123,13.479202308996399,0.07790719071895137,8,913,0,1184.1702274417091,121.94334637340914,1019.2166104101658,300.013470982973,,0,0,14,8_14_913_1,8_913_1,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_A,HU_Block_Supplier_B,8_14_913_1_1
23,452.305664710209,1.00000000000000,452.305664710209,0,1,18775.5866810843,0.0,0.0,18775.5866810843,0.9488719315663636,6,452.30566471020916,13.464950880464253,0.1232369771337192,8,913,0,1274.1937920403734,93.53541285341778,874.5511304919731,293.6547915275138,,5,0,15,8_15_913_6,8_913_6,MV_Supplier_C,MV_Supplier_A,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_A,8_15_913_6_1
24,436.642560613032,1.00000000000000,436.642560613032,0,1,18775.5866810843,0.0,0.0,18775.5866810843,0.9497392499985551,12,436.64256061303246,13.460465336933815,0.0850414930584214,8,913,0,1205.8813421834293,126.1492710868792,965.7642692877033,246.42746047345145,,11,0,16,8_16_913_12,8_913_12,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_A,HU_Block_Supplier_A,8_16_913_12_1
25,377.385934912391,1.00000000000000,377.385934912391,0,1,18775.5866810843,1398.695583462464,0.0,20174.2822645468,0.9956469647018705,6,377.38593491239135,13.496240620769271,0.16194082374969354,8,912,0,1306.2552537697488,109.25530508744335,973.0925834348111,259.5950539805491,,26,1,17,8_17_912_6,8_912_6,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,8_17_912_6_1
26,421.833161697960,0.8685498825274386,366.383143038941,55.4500186590188,1,20174.2822645468,1095.2193747854833,835.2665418053202,22104.7681811376,1.5721523105425517,10,421.8331616979601,13.461609528839697,0.07529605093140392,8,913,0,1229.1403415899933,120.34061257152365,830.3391702893878,237.72060462917608,,9,1,18,8_18_913_10,8_913_10,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_A,8_18_913_10_1
27,55.4500186590188,1.00000000000000,55.4500186590188,0,2,22104.7681811376,0.0,0.0,22104.7681811376,1.5721523105425517,10,421.8331616979601,13.461609528839697,0.07529605093140392,8,913,0,1229.1403415899933,120.34061257152365,830.3391702893878,237.72060462917608,,9,1,18,8_18_913_10,8_913_10,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_A,8_18_913_10_2
28,467.558247285415,0.7255874961543718,339.254417954151,128.303829331264,1,22104.7681811376,0.0,916.7498321185096,23021.5180132561,1.820963853411739,14,467.5582472854151,13.476874981789859,0.07616477861944079,8,913,0,1221.6483341474968,124.20728845689547,938.0289404980699,166.36403068053698,,13,0,19,8_19_913_14,8_913_14,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_B,8_19_913_14_1
29,128.303829331264,1.00000000000000,128.303829331264,0,2,23021.5180132561,0.0,0.0,23021.5180132561,1.820963853411739,14,467.5582472854151,13.476874981789859,0.07616477861944079,8,913,0,1221.6483341474968,124.20728845689547,938.0289404980699,166.36403068053698,,13,0,19,8_19_913_14,8_913_14,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_B,8_19_913_14_2
30,371.314539803403,1.00000000000000,371.314539803403,0,1,23021.5180132561,1238.6044390845034,0.0,24260.1224523406,0,3,371.3145398034025,13.4735371176403,0.10669733156537375,8,912,0,1252.9800756667807,114.32956104351264,842.1833996093798,221.2251298322319,,23,1,20,8_20_912_3,8_912_3,MV_Supplier_C,MV_Supplier_A,MV_Supplier_C,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,8_20_912_3_1
31,420.323168569370,0.7042110638463885,295.996225697521,124.326942871849,1,24260.1224523406,1236.348735068473,905.5842815088042,26402.0554689179,1.7294672856474622,3,420.32316856936984,13.458176918064897,0.06982000085436162,8,913,0,1191.46009935863,107.31064881976134,929.2208563237306,250.94571401096857,,2,1,21,8_21_913_3,8_913_3,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_A,8_21_913_3_1
32,124.326942871849,1.00000000000000,124.326942871849,0,2,26402.0554689179,0.0,0.0,26402.0554689179,1.7294672856474622,3,420.32316856936984,13.458176918064897,0.06982000085436162,8,913,0,1191.46009935863,107.31064881976134,929.2208563237306,250.94571401096857,,2,1,21,8_21_913_3,8_913_3,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_A,8_21_913_3_2
33,387.339691408535,1.00000000000000,387.339691408535,0,1,26402.0554689179,1037.8927004868037,0.0,27439.9481694047,0.9170926598958958,2,387.3396914085347,13.508788159733998,0.1041046909258678,8,912,0,1170.8192757036038,123.48015640396784,1020.0801142980076,160.55771480842924,,22,1,22,8_22_912_2,8_912_2,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,HU_Block_Supplier_B,8_22_912_2_1
34,441.089001869710,1.00000000000000,441.089001869710,0,1,27439.9481694047,1125.108982463264,0.0,28565.0571518680,0.46589254458226115,2,441.0890018697104,13.491364337978327,0.06319570356928458,8,913,0,1175.1893868805919,82.42172142366637,957.2550294563366,261.7476289850497,,1,1,23,8_23_913_2,8_913_2,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_B,8_23_913_2_1
35,409.490405111553,1.00000000000000,409.490405111553,0,1,28565.0571518680,0.0,0.0,28565.0571518680,0.9406450099036394,7,409.49040511155346,13.477144921068007,0.09083313287237803,8,913,0,1304.7855727638762,98.37727440251116,987.3316964889087,381.08801291160387,,6,0,24,8_24_913_7,8_913_7,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_A,HU_Block_Supplier_B,8_24_913_7_1
36,428.154780531233,0.6218142719498977,266.232753137897,161.922027393336,1,28565.0571518680,1095.596895797103,460.0328073136609,30120.6868549788,1.3335500163554572,1,428.15478053123337,13.499577131754881,0.14530722985869063,8,912,0,1223.971602524478,153.5822880260544,986.2554152996552,321.88297999846725,,21,1,25,8_25_912_1,8_912_1,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,8_25_912_1_1
37,161.922027393336,1.00000000000000,161.922027393336,0,2,30120.6868549788,0.0,0.0,30120.6868549788,1.3335500163554572,1,428.15478053123337,13.499577131754881,0.14530722985869063,8,912,0,1223.971602524478,153.5822880260544,986.2554152996552,321.88297999846725,,21,1,25,8_25_912_1,8_912_1,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,8_25_912_1_2
38,411.374194377927,1.00000000000000,411.374194377927,0,1,30120.6868549788,1281.5749048777984,0.0,31402.2617598566,0.6165557380903879,4,411.37419437792727,13.469922284096876,0.0945135386512555,8,913,0,1174.206027610154,120.28484468128606,910.0620504782427,181.59401516763006,,3,1,26,8_26_913_4,8_913_4,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_B,8_26_913_4_1
39,482.971949733661,0.1847969702461627,89.2517530246626,393.720196708999,1,31402.2617598566,0.0,556.9069402312368,31959.1687000878,1.3401975631048963,11,482.97194973366123,13.451780736735163,0.08397333219104319,8,913,0,1235.555129205374,115.28594796177903,808.4927977417971,252.93270887767824,,10,0,27,8_27_913_11,8_913_11,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_A,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_B,8_27_913_11_1
40,393.720196708999,1.00000000000000,393.720196708999,0,2,31959.1687000878,0.0,0.0,31959.1687000878,1.3401975631048963,11,482.97194973366123,13.451780736735163,0.08397333219104319,8,913,0,1235.555129205374,115.28594796177903,808.4927977417971,252.93270887767824,,10,0,27,8_27_913_11,8_913_11,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_A,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_B,8_27_913_11_2
41,450.696177477606,0.29675244852724947,133.745194208351,316.950983269254,1,31959.1687000878,0.0,991.002030550207,32950.1707306380,1.1465028970492286,8,450.69617747760554,13.448563472156152,0.10527903832843252,8,913,0,1257.3470241570446,130.73793852727758,1039.7105117869007,342.2897960567127,,7,0,28,8_28_913_8,8_913_8,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,HU_Block_Supplier_A,8_28_913_8_1
42,316.950983269254,1.00000000000000,316.950983269254,0,2,32950.1707306380,0.0,0.0,32950.1707306380,1.1465028970492286,8,450.69617747760554,13.448563472156152,0.10527903832843252,8,913,0,1257.3470241570446,130.73793852727758,1039.7105117869007,342.2897960567127,,7,0,28,8_28_913_8,8_913_8,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,HU_Block_Supplier_A,8_28_913_8_2
43,554.557006068909,1.00000000000000,554.557006068909,0,1,32950.1707306380,1294.9204826939847,0.0,34245.0912133320,0.9815996399761672,3,554.5570060689087,13.51225858349992,0.08806527630849754,8,923,0,1161.9835615958875,102.02877495909306,876.8636023129776,207.72933528023876,,17,1,29,8_29_923_3,8_923_3,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_C,8_29_923_3_1
44,332.333968968429,1.00000000000000,332.333968968429,0,1,34245.0912133320,1140.2765476746285,0.0,35385.3677610066,0.928568172655224,10,332.3339689684293,13.484414423955352,0.09068552044600073,8,912,0,1207.2384365360842,138.55906435380902,972.7091182073225,159.4346263785116,,30,1,30,8_30_912_10,8_912_10,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,HU_Block_Supplier_B,8_30_912_10_1
45,345.934135341720,1.00000000000000,345.934135341720,0,1,35385.3677610066,0.0,0.0,35385.3677610066,0,5,345.9341353417205,13.47325977770105,0.07678272835765118,8,912,0,1210.224863224294,107.73901337957733,874.9426454883799,167.57747014732456,,25,0,31,8_31_912_5,8_912_5,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,8_31_912_5_1
46,491.406426862647,0.8451714150405306,415.322665151514,76.0837617111326,1,35385.3677610066,1318.6085671094634,563.9493352751431,37267.9256633912,1.3637442000013924,2,491.4064268626466,13.527038379734357,0.0886276845863999,8,923,0,1190.4963506552776,116.38608735820493,866.7653397498761,268.93236792207074,,16,1,32,8_32_923_2,8_923_2,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_C,8_32_923_2_1
47,76.0837617111326,1.00000000000000,76.0837617111326,0,2,37267.9256633912,0.0,0.0,37267.9256633912,1.3637442000013924,2,491.4064268626466,13.527038379734357,0.0886276845863999,8,923,0,1190.4963506552776,116.38608735820493,866.7653397498761,268.93236792207074,,16,1,32,8_32_923_2,8_923_2,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,MV_Supplier_C,MV_Supplier_D,HU_Block_Supplier_C,8_32_923_2_2
