,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood
10,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.184602215684173,13776.2081049836,17.2565188205367,20688.1329940613,18.5602179567247,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.23759495266767,16051.5180122316,17.8353813746554,23030.9480138263,19.1518130503731,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
11,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,9.98281283276395,15519.5596792980,17.6080307072913,22018.2721337634,18.9116278082801,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.01348775688781,17697.6672092007,18.0924360787174,24098.5479273330,19.3764088050686,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
12,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.17853420963006,14659.4691165048,17.4351025149566,21556.8186910930,18.7381742210561,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.203766409699716,16968.8646483738,17.9569387231819,23918.7440046497,19.2699345416531,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
13,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,10.01036154517285,15897.9238300776,17.6591002165760,22411.8844280062,18.9581485560643,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.99945333655266,16566.9322239004,17.8552757868821,23078.9551409896,19.1539377038493,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
14,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.192519620157944,14079.8996889810,17.3176625930199,21181.3454138603,18.6544743415946,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.184340894050454,13112.7302054231,17.1816544912876,20035.8968755518,18.4849060967382,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
15,111,1,18,-121,11,21,11,22,-111,11,11,121,0.0,10.003894127374815,14186.0718579430,17.3130440075802,20652.1493333347,18.6088915207193,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.003226827283314,20595.9676098882,18.6353049601432,27104.6116214431,19.9396831072316,9,11,1.0,10000,19000,0.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
16,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.207262256305238,13964.3211520324,17.3113578104307,20953.8021324001,18.6338559996396,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.204768069545192,14427.0043774363,17.5038714304739,21473.3429547647,18.8371277960387,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
17,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,9.997632136920394,16842.0224879292,17.8393016746441,23414.8576382433,19.1516959134859,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.015852820294452,14257.9987287411,17.4013697571299,20741.1118857302,18.6958492568305,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
18,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.188030188278267,13037.0181788171,17.1154627724227,19990.7678535210,18.4280964718944,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.192269377782857,16386.6323165210,17.7869618776913,23328.3633382115,19.0973268603260,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
19,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,10.015816071251438,14489.2419815447,17.4161118013627,20919.6142358928,18.7033550617458,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.992508196217203,13479.5295459322,17.1796029697579,19965.0677694635,18.4778894511592,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
20,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.200642860514973,12514.2538021877,17.0515353801412,19399.4372601338,18.3552979098335,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.21155533571842,17257.3671556752,18.0215175254472,24137.5016978182,19.3243240040364,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
21,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,9.998232415304424,14637.3400042145,17.4252642660551,21118.6001980470,18.7176974461364,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.005989578999895,15725.5704686193,17.6121634356222,22101.1826629996,18.8835292652473,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
22,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.225247288115805,14043.7147386944,17.3647250459698,21023.9302195545,18.6840306695757,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.207208961595644,14743.4755991742,17.5525516462244,21762.7273223059,18.8792353707062,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
23,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,9.99692162239621,15499.5615669458,17.6200878051257,22067.7425514044,18.9357287528904,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.985604195489369,16752.2923030563,17.9004377056706,23255.2719847956,19.2030184920439,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
24,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.177216482081661,13443.5864057918,17.2029375595103,20480.3163533889,18.5317606184911,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.216140851847685,16800.5162794002,17.8989080236293,23810.1294553335,19.2226103245676,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
25,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,10.001634071590308,12988.3261119788,17.0888032841564,19564.0902498542,18.4062942857040,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.012960644754614,13222.7350427083,17.1727226897478,19723.2244602160,18.4751319814517,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
26,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.197652937829465,16340.0100431914,17.7222155153842,23114.0147900543,18.9892634958244,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.196486762298942,12977.2969414480,17.1575389164686,20110.9891487770,18.4918648642861,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
27,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.19677625161763,12043.6617235408,16.9647548003754,19121.7138574199,18.3039262578832,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.193576935426675,16512.5909309947,17.8294859328155,23395.1783838993,19.1316753623923,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
28,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,10.002098224912494,12613.8522412748,16.9819552503749,19115.4076533376,18.2784441478293,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.017932156442104,16218.5080769234,17.7766658773300,22735.4453835195,19.0762221108633,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
29,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.206326044327524,11222.3549069924,16.7836801876685,18175.3547209674,18.0910579249021,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.200148553714095,15129.9022997742,17.5447341786664,22156.8554801435,18.8660174225020,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
30,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,10.01391667946696,13909.4648289787,17.2741148702454,20372.6418913859,18.5704784424176,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.005836176236436,14935.6339844696,17.5172353692454,21518.1843072835,18.8375424516741,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
31,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.195765803033092,12962.2311692596,17.1395019218889,20064.3892888482,18.4779450559126,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.195364705542799,15709.1305585834,17.6904158599949,22703.7140842892,19.0085859341749,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
32,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,10.004042229520937,15198.6001390730,17.5105099610832,21704.8832536899,18.8071360433429,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.020060653529567,16938.6400641564,17.9032204400769,23392.8274491934,19.1894644531032,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
33,111,1,18,-121,11,21,11,22,-111,11,11,122,0.0,10.196702914396777,14547.6341375990,17.4056365892521,21644.5464597346,18.7451466649107,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.183662206432397,18388.2075682497,18.1894744721857,25239.0159990564,19.4825335523788,9,11,1.0,10000,19000,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
34,111,1,18,-121,11,21,11,22,-111,11,11,121,1.0,9.997643556988692,14968.4593762416,17.4883411160711,21415.0450169098,18.7819502480976,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.015358421307878,17849.9240704018,18.0981086090718,24337.7715650454,19.3999975831857,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
35,111,1,18,-121,11,21,11,22,-111,11,11,122,1.0,10.182145116088229,16498.6644014212,17.7850814753783,23623.8003436204,19.1275464668653,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.198906845559138,12477.1249617225,17.0762367462130,19499.3220886752,18.3993067736102,9,11,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0
