,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,HU_T1_DboreMax,MV1_DmvMin,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
34,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15518.6441925209,1.0,1.0,1.0,17.6831256692013,1.0,1.0,1.0,21987.3648738831,1.0,1.0,1.0,1.0,18.9822688136465,1.0,1.0,0.058337833970194986,0.025019634837263993,0.0523853001228627,0.02736566528559871,-0.005952533847332284,0.02736566528559871,0.0,0,0,0.0583378339701950,9.73236009732360e-6,102750.000000000,3425.26425167859,0.000492782911073620,2029.29114936497,7.64732266110619,1.2991431444452088,0,1.0,1.0,1.0,12921.1054433610,1.0,1.0,1.0,17.1204150444545,1.0,1.0,1.0,19420.3245569822,1.0,1.0,1.0,1.0,18.4256833303515,1.0,1.0,0.04861315722465953,0.03250163743350054,0.0523853001228627,0.01988366268936216,0.0037721428982031707,0.01988366268936216,0.0037721428982031707,0.00377214289820317,0.188607144910159,0.0486131572246595,9.73236009732360e-6,102750.000000000,2854.28680276215,0.000551184849810558,1814.27337914621,7.12191756318532,1.3052682858970222,0.188607144910159,1.0,-0.22369242305742817,-0.1325469686785087,0.0,0.0,10.0358030080951,9,11,4.530641449025676,10000,19000,16.5000000000000,19.0000000000000,6468.72068136214,10000,25000,17.0000000000000,20.0000000000000,4.609824183206412,4.551486349236217,4.562617698878341,4.587637333715605,0.04733992453879645,4979.220888029677,4499.658120665221,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,9.998497481269185,11,4.526912092666017,10000,19000,16.5000000000000,19.0000000000000,6499.219113621144,10000,25000,17.0000000000000,20.0000000000000,4.567875322161052,4.616488479385712,4.594892815163487,4.562391177729986,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19343.810528175076,11,101.13893746782524,500000,1,1,-111,121,111,1,4,11,11,11,34
35,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16823.1551202347,1.0,1.0,1.0,17.9268373017455,1.0,1.0,1.0,23760.9216878295,1.0,1.0,1.0,1.0,19.2357274519115,1.0,1.0,0.06327993834650503,0.029409937285843846,0.05629600159312706,0.026886064307283214,-0.006983936753377967,0.026886064307283214,0.0,0,0,0.0632799383465050,9.73236009732360e-6,102750.000000000,3715.43638005908,0.000457808990125923,2184.31708762413,7.70179165632639,1.3088901501659953,0,1.0,1.0,1.0,14017.9882023278,1.0,1.0,1.0,17.3693031123593,1.0,1.0,1.0,20971.7612912792,1.0,1.0,1.0,1.0,18.6812130784758,1.0,1.0,0.0524772815811021,0.023757701323318337,0.05629600159312706,0.03253830026980872,0.003818720012024962,0.03253830026980872,0.003818720012024962,0.00381872001202496,0.190936000601248,0.0524772815811021,9.73236009732360e-6,102750.000000000,3081.16610426185,0.000513214048716393,1948.50472722077,7.19422848017525,1.3119099661165565,0.190936000601248,1.0,-0.13423063187010725,-0.17561176520774766,0.0,0.0,10.225045645419064,9,11,4.52790827223562,10000,19000,16.5000000000000,19.0000000000000,6937.766567594862,10000,25000,17.0000000000000,20.0000000000000,4.618056024924478,4.554776086577973,4.564712756741928,4.594122694027772,0.047799442057671476,5300.495665518611,4500.510307499838,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.175074632184002,11,4.549572378762102,10000,19000,16.5000000000000,19.0000000000000,6953.773088951475,10000,25000,17.0000000000000,20.0000000000000,4.562200379789295,4.614677661370397,4.587640372512699,4.563882671189381,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18724.584807343348,11,95.46074628746794,500000,1,1,-111,122,111,1,4,11,11,11,35
36,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14017.3731693771,1.0,1.0,1.0,17.3432992553259,1.0,1.0,1.0,20552.7240443925,1.0,1.0,1.0,1.0,18.6459470598789,1.0,1.0,0.052369257534042646,0.024932074337124632,0.05518694304799641,0.030254868710871775,0.002817685513953762,0.030254868710871775,0.002817685513953762,0.00281768551395376,0.140884275697688,0.0523692575340426,9.73236009732360e-6,102750.000000000,3074.82354949879,0.000524545229535354,1906.41329611520,7.35274622661364,1.302647804553015,0.140884275697688,1.0,1.0,1.0,15132.2289902382,1.0,1.0,1.0,17.5843276375477,1.0,1.0,1.0,21571.5840351943,1.0,1.0,1.0,1.0,18.8678412349763,1.0,1.0,0.05653023339231655,0.02707919887485044,0.05518694304799641,0.028107744173145967,-0.0013432903443201458,0.028107744173145967,0.0,0,0,0.0565302333923166,9.73236009732360e-6,102750.000000000,3319.13227489173,0.000500606879177398,1997.57542613719,7.57529792980088,1.2835135974286471,0,1.0,-0.08588281640841886,-0.11650550847425398,0.0,0.0,9.990553028712235,9,11,4.558756931487015,10000,19000,16.5000000000000,19.0000000000000,6535.350875015409,10000,25000,17.0000000000000,20.0000000000000,4.618887927306276,4.5665186697722335,4.56208935779825,4.587021432135375,0.04950304019962251,5016.974543827617,4500.258191644808,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.009029707746818,11,4.559091876123493,10000,19000,16.5000000000000,19.0000000000000,6439.35504495613,10000,25000,17.0000000000000,20.0000000000000,4.5570800280110975,4.613610261403414,4.598135127698436,4.5710559288235855,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19074.74841819329,11,99.63091815002394,500000,1,1,-111,121,111,1,4,11,11,11,36
37,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,19399.6034482406,1.0,0.0,0.0,18.3851205470267,1.0,1.0,1.0,26421.0858406408,1.0,0.0,0.0,1.0,19.7096720776341,1.0,1.0,0.0730885564745769,0.027941661141822394,0.05764374453524906,0.029702083393426663,-0.015444811939327847,0.029702083393426663,0.0,0,0,0.0730885564745769,9.73236009732360e-6,102750.000000000,4291.34238729302,0.000421670035437259,2371.52255545744,8.18023147348839,1.3245515306073146,0,1.0,1.0,1.0,16709.2700369209,1.0,1.0,1.0,17.8759538082195,1.0,1.0,1.0,23720.3959983973,1.0,1.0,1.0,1.0,19.1985516735372,1.0,1.0,0.0630157936110134,0.04367190947979349,0.05764374453524906,0.013971835055455566,-0.005372049075764336,0.013971835055455566,0.0,0,0,0.0630157936110134,9.73236009732360e-6,102750.000000000,3699.92731058950,0.000458918299145531,2179.03710063844,7.66818978530712,1.3225978653176882,0,0.0,-0.17921092946658962,-0.006517615506787228,0.0,0.0,10.204889073538345,9,11,4.520637529572164,10000,19000,16.5000000000000,19.0000000000000,7021.482392400155,10000,25000,17.0000000000000,20.0000000000000,4.61991341733622,4.546824860861643,4.560844502804077,4.588786163945899,0.04893720562542756,5301.026219176814,4500.356668450039,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.207764022912418,11,4.516107651384823,10000,19000,16.5000000000000,19.0000000000000,7011.12596147635,10000,25000,17.0000000000000,20.0000000000000,4.558969283047952,4.621985076658965,4.595708891004284,4.55203698152449,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18699.33885962427,11,104.45822084812015,500000,1,1,-111,122,111,1,4,11,11,11,37
38,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16070.3080259728,1.0,1.0,1.0,17.7748172025387,1.0,1.0,1.0,22519.7378968924,1.0,1.0,1.0,1.0,19.0631180922354,1.0,1.0,0.060089909830966626,0.02888342607301375,0.05147447160841343,0.02259104553539968,-0.008615438222553194,0.02259104553539968,0.0,0,0,0.0600899098309666,9.73236009732360e-6,102750.000000000,3528.13613436104,0.000483190003870935,2069.57923795773,7.76501219727691,1.2883008896966903,0,1.0,1.0,1.0,11177.8462781902,1.0,1.0,1.0,16.7862025130997,1.0,1.0,1.0,17666.6092714980,1.0,1.0,1.0,1.0,18.0823603603230,1.0,1.0,0.04193072987051494,0.028568446729395625,0.05147447160841343,0.022906024879017807,0.009543741737898494,0.022906024879017807,0.009543741737898494,0.00954374173789849,0.477187086894925,0.0419307298705149,9.73236009732360e-6,102750.000000000,2461.93285382595,0.000605939149036665,1650.33073302793,6.77309466186925,1.2961578472233861,0.477187086894925,1.0,-0.0036574101914987056,-0.2028963750893226,0.0,0.0,10.009805005261788,9,11,4.55490021188856,10000,19000,16.5000000000000,19.0000000000000,6449.42987091959,10000,25000,17.0000000000000,20.0000000000000,4.6198109748481935,4.559721065017227,4.560113832857532,4.588997258930545,0.046261722507043794,5006.151841157235,4499.185714145122,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.01310785123041,11,4.5402725995631386,10000,19000,16.5000000000000,19.0000000000000,6488.762993307752,10000,25000,17.0000000000000,20.0000000000000,4.568657443637018,4.610588173507533,4.58650367047853,4.557935223749134,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18883.681931828505,11,126.75441070196914,500000,1,1,-111,121,111,1,4,11,11,11,38
39,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16379.0714116157,1.0,1.0,1.0,17.8311167387251,1.0,1.0,1.0,23427.8928059518,1.0,1.0,1.0,1.0,19.1652656975234,1.0,1.0,0.061562166604147706,0.024764807326549843,0.054871230773114094,0.03010642344656425,-0.006690935831033612,0.03010642344656425,0.0,0,0,0.0615621666041477,9.73236009732360e-6,102750.000000000,3614.57863918639,0.000465930049108843,2146.24491790697,7.63150154717136,1.3341489587983262,0,1.0,1.0,1.0,18149.6694778959,1.0,1.0,1.0,18.1752384730871,1.0,1.0,1.0,25209.2858945587,1.0,0.0,0.0,1.0,19.5114306341446,1.0,1.0,0.06787905851978682,0.02250347402855546,0.054871230773114094,0.032367756744558634,-0.013007827746672723,0.032367756744558634,0.0,0,0,0.0678790585197868,9.73236009732360e-6,102750.000000000,3985.47043594748,0.000440184037648488,2271.77706248076,7.98919479276576,1.3361921610574974,0,0.0,-0.1302055417506894,-0.18359301699762898,0.0,0.0,10.19961519155375,9,11,4.531391635541379,10000,19000,16.5000000000000,19.0000000000000,7048.821394336024,10000,25000,17.0000000000000,20.0000000000000,4.615667155958039,4.554104989353891,4.5630020035711985,4.587766810897748,0.04675299962854048,5283.384098792783,4501.704287072927,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.186043680321372,11,4.553959129690833,10000,19000,16.5000000000000,19.0000000000000,7059.616416662748,10000,25000,17.0000000000000,20.0000000000000,4.544341244487007,4.612220303006794,4.588008260650422,4.565504786621867,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19122.374763495063,11,112.99462215651586,500000,1,1,-111,122,111,1,4,11,11,11,39
40,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17795.8077656972,1.0,1.0,1.0,18.0872919180123,1.0,1.0,1.0,24275.7181191768,1.0,1.0,1.0,1.0,19.3791356415164,1.0,1.0,0.06685855873315649,0.0277216973866361,0.05423479068253793,0.026513093295901825,-0.012623768050618565,0.026513093295901825,0.0,0,0,0.0668585587331565,9.73236009732360e-6,102750.000000000,3925.55251990390,0.000454102567634694,2202.14566327768,8.08112199953651,1.291843723504129,0,1.0,1.0,1.0,14955.8848349841,1.0,1.0,1.0,17.5206007230577,1.0,1.0,1.0,21466.3900687111,1.0,1.0,1.0,1.0,18.8185438834156,1.0,1.0,0.05606269194238678,0.03491576362543469,0.05423479068253793,0.019319027057103234,-0.0018279012598488506,0.019319027057103234,0.0,0,0,0.0560626919423868,9.73236009732360e-6,102750.000000000,3291.68091261728,0.000503157510898906,1987.44921488595,7.52516578686130,1.2979431603578604,0,1.0,-0.25184228250959234,-0.08195868647619418,0.0,0.0,10.006169918475756,9,11,4.5333256084248745,10000,19000,16.5000000000000,19.0000000000000,6479.910353479625,10000,25000,17.0000000000000,20.0000000000000,4.617000393225738,4.550141834492582,4.563040340315268,4.5907620377019045,0.04865325884597876,5016.017212904711,4499.797653204802,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,9.995434936196434,11,4.543540285954507,10000,19000,16.5000000000000,19.0000000000000,6510.505233726968,10000,25000,17.0000000000000,20.0000000000000,4.557934411293039,4.613997103235426,4.591727604136215,4.556811840510781,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19342.236760650358,11,119.4437065575935,500000,1,1,-111,121,111,1,4,11,11,11,40
41,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17125.0223365784,1.0,1.0,1.0,17.9923588959622,1.0,1.0,1.0,24059.2735113124,1.0,1.0,1.0,1.0,19.3030990587419,1.0,1.0,0.06414457022018993,0.025895364520912345,0.05581608969723111,0.029920725176318767,-0.008328480522958821,0.029920725176318767,0.0,0,0,0.0641445702201899,9.73236009732360e-6,102750.000000000,3766.20262292830,0.000454543475735537,2200.00957748170,7.78406717491706,1.3107401627797735,0,1.0,1.0,1.0,14548.9613989323,1.0,1.0,1.0,17.4979333787323,1.0,1.0,1.0,21563.0165040317,1.0,1.0,1.0,1.0,18.8237584027382,1.0,1.0,0.05469113840529172,0.022612583310155365,0.05581608969723111,0.03320350638707575,0.0011249512919393953,0.03320350638707575,0.0011249512919393953,0.00112495129193940,0.0562475645969698,0.0546911384052917,9.73236009732360e-6,102750.000000000,3211.15112636784,0.000500438843179498,1998.24616659766,7.28086541194483,1.3258250240058627,0.0562475645969698,1.0,-0.094736874347151,-0.18098092698932844,0.0,0.0,10.208291721045114,9,11,4.547026289112239,10000,19000,16.5000000000000,19.0000000000000,6934.2511747339895,10000,25000,17.0000000000000,20.0000000000000,4.608880277327711,4.544735707107521,4.560743794157575,4.586639158678487,0.047486483195166865,5290.33241800424,4500.839862253323,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.217067966787477,11,4.530761968649139,10000,19000,16.5000000000000,19.0000000000000,7014.055105099465,10000,25000,17.0000000000000,20.0000000000000,4.561817544829099,4.6165086832343905,4.589322764287307,4.566710180977152,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19148.693158616945,11,93.19270256468796,500000,1,1,-111,122,111,1,4,11,11,11,41
42,0.05554639786247853,0.0,0.0555463978624785,0.0,0.05554639786247853,1.0,1.0,1.0,17280.0037377079,1.0,1.0,1.0,17.9594396740733,1.0,1.0,1.0,24170.0082844971,1.0,1.0,1.0,1.0,19.2588618673950,1.0,1.0,0.06527415017646643,0.03232416745498767,0.05684394419596209,0.024519776740974414,-0.00843020598050434,0.024519776740974414,0.0,0,0,0.0652741501764664,9.73236009732360e-6,102750.000000000,3832.52510321824,0.000449519838434143,2224.59592324868,7.76770448831583,1.2994221933216896,0.0555463978624785,1.0,1.0,1.0,16427.0080057371,1.0,1.0,1.0,17.7919158178576,1.0,1.0,1.0,23487.3755839985,1.0,1.0,1.0,1.0,19.1234676712562,1.0,1.0,0.06237085028902456,0.028425434251953874,0.05684394419596209,0.028418509944008213,-0.0055269060930624725,0.028418509944008213,0.0,0,0,0.0623708502890246,9.73236009732360e-6,102750.000000000,3662.05992411273,0.000461665613231825,2166.06992450584,7.58378472453271,1.3315518533985824,0,1.0,0.05554639786247853,-0.06282572896726595,0.0,0.0,10.19173518575749,9,11,4.508777704599385,10000,19000,16.5000000000000,19.0000000000000,6890.004546789189,10000,25000,17.0000000000000,20.0000000000000,4.617453283540086,4.5521791333636195,4.561136751915987,4.593460919370974,0.048229629438172994,5302.360219950064,4498.823439737084,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.20813109332492,11,4.485728891975229,10000,19000,16.5000000000000,19.0000000000000,7060.367578261423,10000,25000,17.0000000000000,20.0000000000000,4.554640634327717,4.617011484616741,4.587607031951815,4.559181597699861,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18905.57956688118,11,123.85312732000075,500000,1,1,-111,122,111,1,4,11,11,11,42
43,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14953.8668913360,1.0,1.0,1.0,17.4721876785001,1.0,1.0,1.0,21390.7909574428,1.0,1.0,1.0,1.0,18.7611907606856,1.0,1.0,0.056789090392618036,0.029095546999993616,0.0525934294978262,0.023497882497832585,-0.004195660894791835,0.023497882497832585,0.0,0,0,0.0567890903926180,9.73236009732360e-6,102750.000000000,3334.33087876657,0.000500161651849229,1999.35360158608,7.47935076590413,1.289003082185485,0,1.0,1.0,1.0,14223.9045082546,1.0,1.0,1.0,17.3625212547451,1.0,1.0,1.0,20628.7327438913,1.0,1.0,1.0,1.0,18.6450971018139,1.0,1.0,0.05362298634521956,0.019418503023858058,0.0525934294978262,0.03317492647396814,-0.0010295568473933578,0.03317492647396814,0.0,0,0,0.0536229863452196,9.73236009732360e-6,102750.000000000,3148.43534112646,0.000517869487873310,1930.98845059710,7.36612614324870,1.282575847068781,0,1.0,-0.05358552331205137,-0.1287356538394837,0.0,0.0,9.992836912595966,9,11,4.484817924508961,10000,19000,16.5000000000000,19.0000000000000,6436.924066106779,10000,25000,17.0000000000000,20.0000000000000,4.614172421011189,4.557383330618571,4.559408862364425,4.588504409364418,0.047412665381808106,4993.722788616667,4501.8115351458055,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,9.996395111496447,11,4.517769293990179,10000,19000,16.5000000000000,19.0000000000000,6404.828235636696,10000,25000,17.0000000000000,20.0000000000000,4.557640313231986,4.611263299577206,4.587017748655772,4.567599245631914,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19007.48688210404,11,115.93293092370541,500000,1,1,-111,121,111,1,4,11,11,11,43
44,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16982.6623349159,1.0,1.0,1.0,17.8756750508348,1.0,1.0,1.0,23957.4248674845,1.0,1.0,1.0,1.0,19.1866019824619,1.0,1.0,0.06410289915430578,0.025435535505660134,0.055128340883351515,0.02969280537769138,-0.008974558270954267,0.02969280537769138,0.0,0,0,0.0641028991543058,9.73236009732360e-6,102750.000000000,3763.75593605995,0.000453644954383529,2204.36707239239,7.70409908023379,1.3109269316271226,0,1.0,1.0,1.0,16021.8643798092,1.0,1.0,1.0,17.7663973199457,1.0,1.0,1.0,23042.9893010716,1.0,1.0,1.0,1.0,19.0860381975558,1.0,1.0,0.059964233869586714,0.023343135836698004,0.055128340883351515,0.03178520504665351,-0.004835892986235199,0.03178520504665351,0.0,0,0,0.0599642338695867,9.73236009732360e-6,102750.000000000,3520.75716005716,0.000471982726075527,2118.72160728183,7.56204322679471,1.3196408776101474,0,1.0,-0.27180763397396956,-0.09613507140580113,0.0,0.0,10.171575970600955,9,11,4.512158233271099,10000,19000,16.5000000000000,19.0000000000000,6974.762532568633,10000,25000,17.0000000000000,20.0000000000000,4.60922128033955,4.545118381185244,4.561341264060892,4.586776799566552,0.046626594004302725,5320.481534322861,4499.970948394338,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.204354093150949,11,4.550687153768088,10000,19000,16.5000000000000,19.0000000000000,7021.124921262404,10000,25000,17.0000000000000,20.0000000000000,4.555577472150827,4.615541706020414,4.58601570498812,4.562672569151422,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19118.507029022792,11,108.20458831261469,500000,1,1,-111,122,111,1,4,11,11,11,44
45,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15867.3239554394,1.0,1.0,1.0,17.7115047281980,1.0,1.0,1.0,22387.8756088707,1.0,1.0,1.0,1.0,19.0192308826129,1.0,1.0,0.059744933207474205,0.0348360728671695,0.05431323868944518,0.019477165822275683,-0.005431694518029023,0.019477165822275683,0.0,0,0,0.0597449332074742,9.73236009732360e-6,102750.000000000,3507.88107832456,0.000485626905062564,2059.19398117196,7.70559942410513,1.3077261544149525,0,1.0,1.0,1.0,16869.6779767497,1.0,1.0,1.0,17.8971852677970,1.0,1.0,1.0,23451.2568624869,1.0,1.0,1.0,1.0,19.2171507099379,1.0,1.0,0.06362169071368129,0.031807493346511784,0.05431323868944518,0.022505745342933398,-0.009308452024236108,0.022505745342933398,0.0,0,0,0.0636216907136813,9.73236009732360e-6,102750.000000000,3735.50212618900,0.000468256155118485,2135.58324662484,7.89933054747979,1.3199654421408682,0,1.0,-0.22580915592219006,-0.16812975833349836,0.0,0.0,10.005905304092831,9,11,4.5233357691299,10000,19000,16.5000000000000,19.0000000000000,6520.551653431295,10000,25000,17.0000000000000,20.0000000000000,4.6114726995992275,4.551727766391753,4.557529131740234,4.592365204607404,0.04901382167930845,4986.175149451258,4499.6672180496635,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,9.99785472031725,11,4.516040255600204,10000,19000,16.5000000000000,19.0000000000000,6581.57888573724,10000,25000,17.0000000000000,20.0000000000000,4.556421112695541,4.6200428034092225,4.591388637768626,4.559581144422114,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19038.72241547501,11,114.84780884472927,500000,1,1,-111,121,111,1,4,11,11,11,45
