,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood
11,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,9.996054896935012,14026.8987821245,17.2537402708539,20543.5208445892,18.5561939790694,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.006144151794315,16857.2044422151,17.8826132225130,23297.5360201384,19.1698190272074,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
12,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.179234827307564,16025.3376181297,17.6823127824809,23085.2558616069,19.0174707089353,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.197677912875275,14517.8587352785,17.4463409244330,21545.8405370787,18.7754590935166,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
13,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,10.006283772177191,18162.1901431981,18.1101850548008,24702.4879264740,19.4181214572449,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.009170868376994,14360.3672370304,17.4000900077904,20853.9140950961,18.6986771055152,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
14,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.201331858557866,13972.4619659431,17.2977664054009,21000.4582433620,18.6201691012254,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.211368267757647,16470.2586036824,17.8158730551314,23687.4076991788,19.1738671466645,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
15,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,10.007743197353461,14407.1018333492,17.3937475032764,20839.5569198044,18.6823345204215,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9.985013045107985,16112.6577673859,17.6855404726722,22678.2846142604,19.0008052355956,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
16,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.198772292253794,13633.8579591588,17.2465019143548,20566.4643503823,18.5570403566252,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.204873834418624,15477.9202753957,17.6510117466564,22499.5652080901,18.9783820159276,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
17,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.186132057082283,12238.7487768373,16.9752963209730,19155.3793133985,18.2766207274966,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.207983208846388,16267.5761337855,17.7790557042139,23171.9465092044,19.0780734316633,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
18,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,9.995616297459467,14954.2850575067,17.4760213766735,21413.1136177745,18.7704270148711,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.004773495092053,16645.5159771468,17.8871385240410,23100.0049093393,19.1806744628813,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
19,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.207160076353645,13611.3407298321,17.2323493818873,20483.1407810594,18.5260979735733,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.191591813056432,15962.0080377927,17.7044981157422,22886.6654628779,19.0081981251759,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
20,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,9.988701332307206,13960.1769440206,17.2537399070402,20455.1073606494,18.5497057434443,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.001536687401147,15395.2889328723,17.6527918385306,21875.7678603405,18.9458740972770,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
21,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.20423571201802,13881.7284882916,17.2971061992235,21004.3086966302,18.6393484252569,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.224820132050468,16116.3108305887,17.8034405109569,23086.0099446348,19.1168724667906,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
22,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,9.992531251690584,15147.1434049148,17.5383884593009,21706.1631561184,18.8519197495284,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9.97807857226534,16952.8923156333,17.8559518560604,23490.9014679861,19.1652754933057,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
23,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.206009682930809,14402.7150458809,17.4152261758417,21247.6241252095,18.7091835109949,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.176958201461884,15862.6212235587,17.6829115610668,22728.3990320302,18.9808139077369,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
24,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,10.008232674763532,13537.9201587804,17.1263045872695,20064.6400082237,18.4299330907736,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.01056960766044,16377.5587793454,17.8388745330657,22895.8017037260,19.1408098796105,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
25,111,1,26,-121,11,21,11,22,-111,11,12,122,0.0,10.190127029106735,15661.9410318899,17.6404812562038,22654.5528000862,18.9580706243299,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.181073149982176,18479.9506880620,18.1693005403612,25515.2819836626,19.4949393751222,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0
26,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,10.010334322888776,16219.5528281318,17.7474007883296,22670.5396326696,19.0428054622149,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.00866879826849,13955.0825879126,17.3259415212874,20458.8411632436,18.6319431473300,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
27,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.20127972441194,15924.4332764137,17.6735092647594,22904.3018859038,18.9851126333638,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.223870753333536,14920.5162084721,17.6239564513848,22018.2145192226,18.9577014736136,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
28,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,10.017998180609501,12646.2809491039,17.0315825547144,19053.5749203124,18.3118653500508,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9.996176767608,17491.0350631275,18.0354262311021,23932.6920901067,19.3225753305750,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
29,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.193943630735038,14123.0000072310,17.3065411739768,21000.5529167189,18.6008530307345,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.195048284842741,13500.1908088134,17.2736098936543,20384.6948907887,18.5692299170066,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
30,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,10.020553468841902,15546.6295719073,17.5757785464529,21984.6652465536,18.8588198495710,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.001060482034022,17035.3145234483,17.8850056446421,23552.8847813519,19.1838974587705,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
31,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.191406168043853,13004.6301444168,17.1336253907646,19956.3042349183,18.4424720747473,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.187234382865727,15642.7551553770,17.6840116652435,22637.5137584797,19.0009702113065,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
32,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,9.998267538391822,14448.5731845427,17.3620459131204,20958.4249153755,18.6610805106029,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.007446513249342,15851.1772136474,17.6580463467868,22389.7804077686,18.9628182708758,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
33,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.202033598428502,14448.4781956213,17.3969900179484,21372.4680534638,18.7031664768983,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.194868103600625,16319.0636637797,17.7846394896748,23356.8104287167,19.1122756268074,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
34,111,1,26,-121,11,21,11,22,-111,11,12,122,1.0,10.197856118595658,16846.9972900404,17.8516068195503,23852.6974547084,19.1761162395976,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.19289558620471,16179.9413752063,17.7665453114041,23223.8080495348,19.0982705557641,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
35,111,1,26,-121,11,21,11,22,-111,11,12,121,1.0,9.986488138007624,15580.8920407121,17.5594685598279,22088.6039340068,18.8595434962472,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,10.002068494633026,16624.9000865913,17.8607796624317,23062.0926691807,19.1467666383075,17.0000000000000,20.0000000000000,1.0,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
