,MV1_AleakMV,MV2_AleakMV,HU_Ch1_T2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
10,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15810.9829299458,1.0,1.0,1.0,17.7196152758537,1.0,1.0,1.0,22760.8203618230,1.0,1.0,1.0,1.0,19.0256251019855,1.0,1.0,0.059028214235739895,0.020002308079209108,0.05647043239364041,0.036468124314431305,-0.0025577818420994824,0.036468124314431305,0.0,0,0,0.0590282142357399,9.73236009732360e-6,102750.000000000,3465.79943584130,0.000476453197386046,2098.84203839176,7.53319337078888,1.3060098261317572,0,1.0,1.0,1.0,14257.1000056274,1.0,1.0,1.0,1.0,17.3690136233638,1.0,1.0,21325.1202290872,1.0,1.0,1.0,1.0,18.6972322980621,1.0,1.0,0.05265201741270964,0.027366967903462047,0.05647043239364041,0.029103464490178366,0.0038184149809307733,0.029103464490178366,0.0038184149809307733,0.00381841498093077,0.190920749046539,0.0526520174127096,9.50655127836018e-6,105190.617577197,3164.85613047329,0.000503889607598746,1984.56166771416,7.18400452733164,1.3282186746982938,0.190920749046539,1.0,-0.16656826253509852,-0.0629007811060874,0.0,0.0,10.186421905064835,9,11,4.562001703398567,10000,19000,16.5000000000000,19.0000000000000,6949.837431877162,10000,25000,17.0000000000000,20.0000000000000,4.557458556912597,4.616486771148337,4.565043250385244,4.585045558464453,5321.428133861548,0.04773226031272357,4497.996246076834,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.185009096032191,9,11,4.504817728790487,10000,19000,16.5000000000000,19.0000000000000,7068.020223459801,10000,25000,17.0000000000000,20.0000000000000,4.606926808421444,4.5542747910087344,4.594469930801066,4.567102962897604,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,18991.41484390989,11,105.28337949549434,500000,1,1,-111,122,111,1,15,11,11,11,10
11,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15821.8181012569,1.0,1.0,1.0,17.6679649131006,1.0,1.0,1.0,22329.4219672850,1.0,1.0,1.0,1.0,18.9721307896273,1.0,1.0,0.059898748133721647,0.030490103710291372,0.054000613792765766,0.023510510082474394,-0.005898134340955881,0.023510510082474394,0.0,0,0,0.0598987481337216,9.73236009732360e-6,102750.000000000,3516.91221185137,0.000484746799481016,2062.93265075835,7.66957568655511,1.3041658765266715,0,1.0,1.0,1.0,14781.6841005299,1.0,1.0,1.0,1.0,17.4641190597442,1.0,1.0,21254.3743646762,1.0,1.0,1.0,1.0,18.7612880247904,1.0,1.0,0.05473920795008791,0.02555885252255674,0.054000613792765766,0.028441761270209025,-0.0007385941573221436,0.028441761270209025,0.0,0,0,0.0547392079500879,9.50655127836018e-6,105190.617577197,3290.31490854650,0.000504328740769075,1982.83365424515,7.45482812886651,1.2971689650461526,0,1.0,-0.15694167543352586,-0.19707918869025293,0.0,0.0,9.998389226545509,9,11,4.4987810750408315,10000,19000,16.5000000000000,19.0000000000000,6507.603866028078,10000,25000,17.0000000000000,20.0000000000000,4.561125931158486,4.621024679292208,4.563345125625399,4.59383522933569,4989.85902265707,0.04870523655685814,4500.546327427923,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.009290930877743,9,11,4.492483093984387,10000,19000,16.5000000000000,19.0000000000000,6472.690264146278,10000,25000,17.0000000000000,20.0000000000000,4.613255515552679,4.558516307602591,4.592283303965504,4.566724451442948,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,18532.344021033558,11,92.18617859571275,500000,1,1,-111,121,111,1,15,11,11,11,11
12,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,17833.8634606766,1.0,1.0,1.0,18.0671031916811,1.0,1.0,1.0,24847.9752998947,1.0,1.0,1.0,1.0,19.3967977406646,1.0,1.0,0.06752612930601387,0.031593413794346326,0.05730741696902502,0.025714003174678694,-0.010218712336988851,0.025714003174678694,0.0,0,0,0.0675261293060139,9.73236009732360e-6,102750.000000000,3964.74844925310,0.000441796998242038,2263.48301138106,7.87894734398528,1.3296945489835612,0,1.0,1.0,1.0,16970.9023271587,1.0,1.0,1.0,1.0,17.8669536814396,1.0,1.0,23911.9393113345,1.0,1.0,1.0,1.0,19.1827951241932,1.0,1.0,0.06294399870686629,0.03337449676340576,0.05730741696902502,0.02393292020561926,-0.005636581737841269,0.02393292020561926,0.0,0,0,0.0629439987068663,9.50655127836018e-6,105190.617577197,3783.49605528775,0.000453879999702650,2203.22552360785,7.70275314320449,1.315841442753605,0,1.0,-0.060337986641119376,-0.12001586936760976,0.0,0.0,10.188155847695779,9,11,4.498107178536444,10000,19000,16.5000000000000,19.0000000000000,7014.1118392181,10000,25000,17.0000000000000,20.0000000000000,4.552074778307731,4.619600907613745,4.559623867525078,4.591217281319424,5274.979764773642,0.048886389264071385,4499.848846445247,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.164200538235086,9,11,4.485508132997909,10000,19000,16.5000000000000,19.0000000000000,6941.036984175821,10000,25000,17.0000000000000,20.0000000000000,4.608122942078998,4.5451789433721315,4.597118804921136,4.56374430815773,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19158.840867343817,11,103.79773759632486,500000,1,1,-111,122,111,1,15,11,11,11,12
13,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15973.0075189983,1.0,1.0,1.0,17.6916498350115,1.0,1.0,1.0,22433.3236153864,1.0,1.0,1.0,1.0,18.9840285813911,1.0,1.0,0.06036870377445869,0.027301636489177383,0.053461754901075395,0.026160118411898012,-0.006906948873383292,0.026160118411898012,0.0,0,0,0.0603687037744587,9.73236009732360e-6,102750.000000000,3544.50532161465,0.000482175656622326,2073.93298742012,7.70179538870635,1.29237874637959,0,1.0,1.0,1.0,12153.5063373617,1.0,1.0,1.0,1.0,16.9059835860446,1.0,1.0,18652.4828727779,1.0,1.0,1.0,1.0,18.2060963084372,1.0,1.0,0.04512878693765021,0.03998189043618794,0.053461754901075395,0.013479864464887456,0.008332967963425184,0.013479864464887456,0.008332967963425184,0.00833296796342518,0.416648398171259,0.0451287869376502,9.50655127836018e-6,105190.617577197,2712.64283913210,0.000568693022634153,1758.41791652034,6.91161425459754,1.3001127223925628,0.416648398171259,1.0,-0.19231296989849073,-0.15834671897355654,0.0,0.0,9.989854446305108,9,11,4.506413750204786,10000,19000,16.5000000000000,19.0000000000000,6460.316096388132,10000,25000,17.0000000000000,20.0000000000000,4.555830529936394,4.616199233710852,4.561185318078086,4.588486954567263,4998.779277735542,0.04814350414345205,4501.512367395601,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.994369331447094,9,11,4.480319399973103,10000,19000,16.5000000000000,19.0000000000000,6498.976535416284,10000,25000,17.0000000000000,20.0000000000000,4.605766645242132,4.5606378583044815,4.596237024720749,4.556255134284561,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,18964.679329046372,11,104.1631030383218,500000,1,1,-111,121,111,1,15,11,11,11,13
14,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,19934.2422647972,1.0,0.0,0.0,18.4710046528285,1.0,1.0,1.0,26894.1089754344,1.0,0.0,0.0,1.0,19.7857653839458,1.0,1.0,0.07514415786317485,0.023904311540551504,0.05682542712907427,0.032921115588522766,-0.018318730734100584,0.032921115588522766,0.0,0,0,0.0751441578631749,9.73236009732360e-6,102750.000000000,4412.03555453784,0.000415558773510919,2406.39847776845,8.28384926642866,1.31476073111724,0,1.0,1.0,1.0,14960.2421456285,1.0,1.0,1.0,1.0,17.5286996892836,1.0,1.0,22004.6237888747,1.0,1.0,1.0,1.0,18.8594258000852,1.0,1.0,0.055319919130368156,0.03051630813326689,0.05682542712907427,0.02630911899580738,0.001505507998706114,0.02630911899580738,0.001505507998706114,0.00150550799870611,0.0752753999353057,0.0553199191303682,9.50655127836018e-6,105190.617577197,3325.22083293945,0.000489637927904550,2042.32544704939,7.32510196513589,1.3307261108015318,0.0752753999353057,0.0,-0.17512807761007945,-0.14822272142696788,0.0,0.0,10.18715538639988,9,11,4.5181508667342,10000,19000,16.5000000000000,19.0000000000000,6959.866710637134,10000,25000,17.0000000000000,20.0000000000000,4.548633611319552,4.623777769182727,4.561425727066387,4.585330038606939,5293.637500659813,0.04832201840918609,4501.492759173009,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.203597724147764,9,11,4.499022139351845,10000,19000,16.5000000000000,19.0000000000000,7044.381643246174,10000,25000,17.0000000000000,20.0000000000000,4.607043314184012,4.551723395053644,4.594136611167356,4.563620303034089,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19089.317761396043,11,117.01846010894842,500000,1,1,-111,122,111,1,15,11,11,11,14
15,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,17653.0459339346,1.0,1.0,1.0,18.0764278320510,1.0,1.0,1.0,24158.3124944119,1.0,1.0,1.0,1.0,19.3786809078804,1.0,1.0,0.06623637674869265,0.028832327547316794,0.05152265620178408,0.02269032865446729,-0.014713720546908567,0.02269032865446729,0.0,0,0,0.0662363767486926,9.73236009732360e-6,102750.000000000,3889.02154910181,0.000457318515227644,2186.65977147726,8.07306475575237,1.3022530758293547,0,1.0,1.0,1.0,18327.9124769465,1.0,1.0,1.0,1.0,18.1618874205227,1.0,1.0,24802.3283099023,1.0,1.0,1.0,1.0,19.4579646610603,1.0,1.0,0.06820061095718088,0.03997522736086001,0.05152265620178408,0.011547428840924072,-0.016677954755396802,0.011547428840924072,0.0,0,0,0.0682006109571809,9.50655127836018e-6,105190.617577197,4099.46536327315,0.000444118677459299,2251.65040506914,8.13976824985127,1.2960772405375909,0,1.0,-0.15187684555563416,-0.09085573841187813,0.0,0.0,10.003363076298674,9,11,4.53919982469926,10000,19000,16.5000000000000,19.0000000000000,6505.266560477303,10000,25000,17.0000000000000,20.0000000000000,4.551662878465666,4.6178992552143585,4.561250516818378,4.5900828443656945,4995.393507774477,0.046410161647281505,4499.710171766459,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.02211917067143,9,11,4.4708055448266775,10000,19000,16.5000000000000,19.0000000000000,6474.415832955741,10000,25000,17.0000000000000,20.0000000000000,4.6107620853500135,4.542561474392833,4.594281401534677,4.554306174173817,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,18822.053281556193,11,98.20069962541261,500000,1,1,-111,121,111,1,15,11,11,11,15
16,0.0,0.02691779112671247,0.02691779112671247,0.0269177911267125,0.0,1.0,1.0,1.0,15872.6736758225,1.0,1.0,1.0,17.7057892188212,1.0,1.0,1.0,22926.4035378258,1.0,1.0,1.0,1.0,19.0338311370498,1.0,1.0,0.05995437456060415,0.021445529899597915,0.05559241102277894,0.034146881123181025,-0.004361963537825211,0.034146881123181025,0.0,0,0,0.0599543745606042,9.73236009732360e-6,102750.000000000,3520.17827777262,0.000472351653067302,2117.06679442385,7.49748364937260,1.32804191822869,0,1.0,1.0,1.0,13744.4247520159,1.0,1.0,1.0,1.0,17.2833983550878,1.0,1.0,20825.1135416520,1.0,1.0,1.0,1.0,18.6165159689651,1.0,1.0,0.050960531648043705,0.04082466601192358,0.05559241102277894,0.014767745010855357,0.004631879374735234,0.014767745010855357,0.004631879374735234,0.00463187937473523,0.231593968736762,0.0509605316480437,9.50655127836018e-6,105190.617577197,3063.18274064001,0.000514732964759901,1942.75492044006,7.07470850152450,1.3331176138772758,0.258511759863474,1.0,-0.05760159520456559,0.02691779112671247,0.0,0.0,10.208305569448559,9,11,4.509053923787599,10000,19000,16.5000000000000,19.0000000000000,7053.729862003336,10000,25000,17.0000000000000,20.0000000000000,4.550682246167955,4.610636620728559,4.566383084108591,4.587828614008189,5311.375917570003,0.04711317277731873,4501.257755977367,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.208689853563314,9,11,4.4869751222038285,10000,19000,16.5000000000000,19.0000000000000,7080.6887896361495,10000,25000,17.0000000000000,20.0000000000000,4.607273232195433,4.556312700547389,4.596595018401089,4.555770352389166,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19179.015751467443,11,110.36888563417102,500000,1,1,-111,122,111,1,15,11,11,11,16
17,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,14397.8815762172,1.0,1.0,1.0,17.4110734036890,1.0,1.0,1.0,20936.0811655654,1.0,1.0,1.0,1.0,18.7264300349178,1.0,1.0,0.05436608450789482,0.02838662571325834,0.05258577585545442,0.024199150142196077,-0.0017803086524404016,0.024199150142196077,0.0,0,0,0.0543660845078948,9.73236009732360e-6,102750.000000000,3192.06581896354,0.000514456998764780,1943.79705670448,7.40709094427141,1.3153566312287497,0,1.0,1.0,1.0,13069.4920629613,1.0,1.0,1.0,1.0,17.1286858325318,1.0,1.0,19621.5198018384,1.0,1.0,1.0,1.0,18.4468244143468,1.0,1.0,0.048258974458409654,0.03725666440917674,0.05258577585545442,0.015329111446277674,0.004326801397044763,0.015329111446277674,0.004326801397044763,0.00432680139704476,0.216340069852238,0.0482589744584097,9.50655127836018e-6,105190.617577197,2900.79504395560,0.000545913327073147,1831.79261323659,7.13480989524730,1.3181385818149758,0.216340069852238,1.0,-0.11895068735634634,-0.08178370788464959,0.0,0.0,10.003982459417628,9,11,4.510521522044353,10000,19000,16.5000000000000,19.0000000000000,6538.199589348201,10000,25000,17.0000000000000,20.0000000000000,4.560834678245966,4.615200762753861,4.560700765954257,4.5890873916675154,4970.666839791194,0.04760011917934057,4499.397985972959,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.993875937284528,9,11,4.505486208063644,10000,19000,16.5000000000000,19.0000000000000,6552.027738877093,10000,25000,17.0000000000000,20.0000000000000,4.610496070975334,4.562237096516925,4.596017678920158,4.558761014510981,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,18868.02061074546,11,105.15582942599066,500000,1,1,-111,121,111,1,15,11,11,11,17
18,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,16954.6573010168,1.0,1.0,1.0,17.9060556391148,1.0,1.0,1.0,23936.6561874798,1.0,1.0,1.0,1.0,19.2199216200157,1.0,1.0,0.0640801354907703,0.029210385045060683,0.057219004296655836,0.028008619251595153,-0.00686113119411446,0.028008619251595153,0.0,0,0,0.0640801354907703,9.73236009732360e-6,102750.000000000,3762.41938381523,0.000453965484770343,2202.81063990116,7.69682922077113,1.313865980900832,0,1.0,1.0,1.0,14795.2660702150,1.0,1.0,1.0,1.0,17.4504372933672,1.0,1.0,21812.9120223412,1.0,1.0,1.0,1.0,18.7710113055432,1.0,1.0,0.054816529915652445,0.041858256002397454,0.057219004296655836,0.015360748294258382,0.0024024743810033902,0.015360748294258382,0.0024024743810033902,0.00240247438100339,0.120123719050170,0.0548165299156524,9.50655127836018e-6,105190.617577197,3294.96264872365,0.000491672635968684,2033.87361192030,7.27442746860064,1.3205740121760425,0.120123719050170,1.0,-0.1718193403690705,-0.14653480122903118,0.0,0.0,10.209226418343691,9,11,4.506317762966706,10000,19000,16.5000000000000,19.0000000000000,6981.998886462981,10000,25000,17.0000000000000,20.0000000000000,4.552531760283705,4.616611895774476,4.561365736966342,4.590576122011402,5314.087576630823,0.048435052542881885,4498.297622537148,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.176009824766536,9,11,4.490268220778209,10000,19000,16.5000000000000,19.0000000000000,7017.645952126229,10000,25000,17.0000000000000,20.0000000000000,4.6088945216828705,4.554077991767218,4.5967230429616155,4.554864786959218,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19043.422666720515,11,91.49558966439493,500000,1,1,-111,122,111,1,15,11,11,11,18
19,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,14025.0696423929,1.0,1.0,1.0,17.3049096592138,1.0,1.0,1.0,20496.3020622210,1.0,1.0,1.0,1.0,18.5932314211340,1.0,1.0,0.053072970739843406,0.03262544476121221,0.05312142875910297,0.020495983997890765,4.8458019259567386e-05,0.020495983997890765,4.8458019259567386e-05,4.84580192595674e-5,0.00242290096297837,0.0530729707398434,9.73236009732360e-6,102750.000000000,3116.14156772509,0.000519994134425897,1923.09861553353,7.29295394895902,1.2883217619201563,0.00242290096297837,1.0,1.0,1.0,13532.0649792373,1.0,1.0,1.0,1.0,17.1238841416789,1.0,1.0,20011.1984645087,1.0,1.0,1.0,1.0,18.4137788828853,1.0,1.0,0.05072325835315894,0.03844594572012561,0.05312142875910297,0.014675483038977366,0.0023981704059440334,0.014675483038977366,0.0023981704059440334,0.00239817040594403,0.119908520297202,0.0507232583531589,9.50655127836018e-6,105190.617577197,3048.92049811229,0.000527069390109300,1897.28339145748,7.13233723552603,1.2898947412064106,0.119908520297202,1.0,-0.19358236757058545,-0.08302563204567129,0.0,0.0,10.011955710254773,9,11,4.50078064092312,10000,19000,16.5000000000000,19.0000000000000,6471.23241982807,10000,25000,17.0000000000000,20.0000000000000,4.556374702083296,4.60944767282314,4.559573825029136,4.592199269790348,5022.9939531434575,0.047617175846133314,4502.52924155226,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.991546906152854,9,11,4.43831349082915,10000,19000,16.5000000000000,19.0000000000000,6479.133485271345,10000,25000,17.0000000000000,20.0000000000000,4.608875272522583,4.5581520141694245,4.595099559917567,4.556653614197441,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19005.21030246225,11,101.81620562261664,500000,1,1,-111,121,111,1,15,11,11,11,19
20,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,14520.2340596755,1.0,1.0,1.0,17.5026705564746,1.0,1.0,1.0,21421.2719748879,1.0,1.0,1.0,1.0,18.8030594743010,1.0,1.0,0.05403221201414077,0.032995071407673215,0.05602828329860662,0.0230332118909334,0.0019960712844658487,0.0230332118909334,0.0019960712844658487,0.00199607128446585,0.0998035642232924,0.0540322120141408,9.73236009732360e-6,102750.000000000,3172.46273397312,0.000503646345835453,1985.52021327821,7.31306282483106,1.3003889178263768,0.0998035642232924,1.0,1.0,1.0,13833.6924387264,1.0,1.0,1.0,1.0,17.2704813739173,1.0,1.0,20708.6583930418,1.0,1.0,1.0,1.0,18.5659574526269,1.0,1.0,0.051563143080298524,0.041142176382504836,0.05602828329860662,0.014886106916101781,0.004465140218308093,0.014886106916101781,0.004465140218308093,0.00446514021830809,0.223257010915405,0.0515631430802985,9.50655127836018e-6,105190.617577197,3099.40506562170,0.000511076382207272,1956.65468962023,7.07007348415238,1.2954760787095774,0.223257010915405,1.0,-0.2058173250536327,-0.23631648027366733,0.0,0.0,10.189607731643576,9,11,4.576959692601557,10000,19000,16.5000000000000,19.0000000000000,6901.037915212369,10000,25000,17.0000000000000,20.0000000000000,4.562711124311441,4.616743336325582,4.557421523210595,4.590416594618268,5306.903050779282,0.04750986206623649,4500.052778659446,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.200407889764909,9,11,4.46333801030667,10000,19000,16.5000000000000,19.0000000000000,6874.965954315438,10000,25000,17.0000000000000,20.0000000000000,4.610428706694331,4.558865563614033,4.596676313689733,4.5555341373072284,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19259.12052681111,11,112.53099001435372,500000,1,1,-111,122,111,1,15,11,11,11,20
21,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15686.2166125051,1.0,1.0,1.0,17.7014554661440,1.0,1.0,1.0,22723.8977588961,1.0,1.0,1.0,1.0,19.0309651345836,1.0,1.0,0.058798763268725907,0.02569748611106526,0.05655654245588112,0.03085905634481586,-0.0022422208128447876,0.03085905634481586,0.0,0,0,0.0587987632687259,9.73236009732360e-6,102750.000000000,3452.32738620662,0.000478572696535763,2089.54670259855,7.50699498269064,1.3295096684396055,0,1.0,1.0,1.0,13326.8616331672,1.0,1.0,1.0,1.0,17.2211036461406,1.0,1.0,20357.2392743590,1.0,1.0,1.0,1.0,18.5492335872845,1.0,1.0,0.049226633688735255,0.029467706652818393,0.05655654245588112,0.027088835803062726,0.007329908767145864,0.027088835803062726,0.007329908767145864,0.00732990876714586,0.366495438357293,0.0492266336887353,9.50655127836018e-6,105190.617577197,2958.95999940830,0.000526869609250110,1898.00281216313,7.02151838119707,1.328129941143961,0.366495438357293,1.0,-0.05079687419355429,-0.13709210711326938,0.0,0.0,10.194460483453344,9,11,4.543664275635495,10000,19000,16.5000000000000,19.0000000000000,7037.68114639098,10000,25000,17.0000000000000,20.0000000000000,4.5571011538486905,4.615899917117416,4.56190902747218,4.587606513583245,5293.441118522166,0.04807288609738741,4499.408572446804,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.199585264943517,9,11,4.503900571765803,10000,19000,16.5000000000000,19.0000000000000,7030.377641191868,10000,25000,17.0000000000000,20.0000000000000,4.605252595659797,4.556025961971062,4.592466884270627,4.562999177617809,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19092.363885135754,11,115.98671960865362,500000,1,1,-111,122,111,1,15,11,11,11,21
