,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood
10,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.205213369960537,13044.2985481250,17.1787355347975,19968.4742389531,18.4888201020534,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.214414358641884,13117.1472994733,17.2591149172301,20021.0004404204,18.5653543684526,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
11,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.989316809137508,14271.3067275214,17.3557366668668,20745.7182278475,18.6503285689370,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.011682354681835,15302.5811916218,17.5841327374092,21819.8475893841,18.8872936967880,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
12,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.19049093494732,12833.3835821445,17.1168723524779,19769.2905400728,18.4248996400894,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.201998544871811,13944.9106517082,17.4102683860773,20866.6462061488,18.7156231201817,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
13,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.007283478608702,16392.1339353828,17.8348965425153,22879.4215057937,19.1285420935650,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.0065205633374,16879.7333296958,17.8861793056468,23382.1438095607,19.1828405522891,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
14,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.198040825345087,16921.8107245716,17.9243876039541,24026.3187204443,19.2633672427615,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.193306770693129,17540.3198065721,18.0345564227543,24623.7399175719,19.3695616486274,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
15,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.99424085741548,15311.5509539676,17.6162373102623,21795.6770199063,18.9085142582281,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9.983927760910793,15739.9360091087,17.6541681655659,22212.9084596918,18.9442222141210,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
16,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.208737496668462,16941.3194904248,17.9526660940489,23908.8661606622,19.2657799422932,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.212318108668658,16369.0363545592,17.7985358892170,23348.7208125500,19.1139372423666,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
17,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.999696074919441,16866.9960619341,17.8941293128871,23328.4942598702,19.1854725725883,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.017755774069519,16951.6561345183,17.9338125731160,23474.0285179316,19.2373216597969,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
18,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.193007473876285,13283.5752044774,17.1941407795531,20201.3851073088,18.4997825955698,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.198908992028917,13855.6859029486,17.3593838454437,20861.1551863566,18.6815701682413,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
19,111,1,28,-121,11,22,11,22,-111,11,11,121,0.0,10.004177598338957,17153.3483650410,17.9841369079730,23716.6176918329,19.3003149838626,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9.998208398845087,19661.9284510086,18.4522004673776,26123.0634614522,19.7478968379949,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,0.0,10000,25000,0.0
20,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.197213362073924,13968.7662493204,17.3200061552537,21155.5744254367,18.6757520258445,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.182844714727203,13579.5961697105,17.2605040583359,20644.0341323872,18.5931655627535,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
21,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.011732034454296,15592.8567298590,17.6420576040512,22041.9761232136,18.9257499643875,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9.99814308785353,11768.2194341517,16.9192577825892,18337.5638345379,18.2268808400695,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
22,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.19132459951931,12788.4624976034,17.1628830502960,19924.9741764368,18.5193296321828,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.194916199939083,13516.7163519150,17.3146325170400,20637.0638867804,18.6680067578699,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
23,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.004961068543203,12449.2404715948,17.0129568295150,18914.5602627546,18.3081059142353,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.015571433811118,17368.3979491682,18.0467826133912,23822.1134046100,19.3396070884604,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
24,111,1,28,-121,11,22,11,22,-111,11,11,122,0.0,10.166780814741655,18597.9094010983,18.2149969389237,25402.0120673724,19.4908680458214,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,10.212501874836985,14289.8730726287,17.3839974003479,21400.6251795091,18.7173698678814,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
25,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,9.985666423779104,16147.1277416573,17.7500307961201,22611.7527231273,19.0458028480201,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.008988863652181,17517.0189450896,18.0189164270941,24019.1020583001,19.3221966021048,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
26,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.220095485956875,17734.6131576024,18.1080570458632,24771.5808481864,19.4392907006642,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.205743854048048,17450.1620886227,18.0053493652874,24422.8962811246,19.3244315085039,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
27,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.019059165129342,16730.7902888466,17.9100408418670,23187.8293039110,19.2004825269021,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.013692914142018,13252.5524626813,17.1865680432952,19690.5153761684,18.4731973622278,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
28,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.219647423736195,15966.5635052198,17.7362291876401,23225.5259672407,19.1034827591424,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.229752535676289,14721.5162457661,17.5054171274158,21928.7813811763,18.8629333080973,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
29,111,1,28,-121,11,22,11,22,-111,11,11,122,0.0,10.213281436173622,17912.3530002269,18.0951898414950,25050.6256574616,19.4405996703604,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,10.211383980172146,14062.4864281287,17.3505393610861,20990.8641316149,18.6563885360843,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
30,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.003360466226551,13629.7437312479,17.2628562082293,20090.0070631683,18.5584634559212,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.008178817349732,12496.0656699136,17.0281210780159,19030.5032592713,18.3386039895299,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
31,111,1,28,-121,11,22,11,22,-111,11,11,121,1.0,10.007084019517627,13745.9211777622,17.3303026916396,20221.1144144269,18.6269582920616,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.003379654910914,13825.6542344744,17.2864889473104,20320.3895661680,18.5870578466931,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
32,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.177593454886695,16509.7727635660,17.8448402235397,23609.1939951765,19.1888479656810,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.18604338723658,12244.2236482595,17.0143339600583,19308.5805379725,18.3517035910853,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
33,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.207827690022276,14131.6341270438,17.3876785212498,21223.4457628325,18.7225311158356,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.213189370287303,17018.2192437180,17.9039237028868,24002.1810122127,19.2184763117177,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
34,111,1,28,-121,11,22,11,22,-111,11,11,121,0.0,9.980826420992557,19286.4106684606,18.3802872530541,25758.9976214043,19.6762285883645,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,0.0,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,10.025312144314707,14425.0520750485,17.4217414759534,21010.2870107378,18.7402371899443,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
35,111,1,28,-121,11,22,11,22,-111,11,11,122,1.0,10.204130487267458,14219.9540937618,17.4357205960718,21134.6531672728,18.7423448175302,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.20958804793708,16449.1426588352,17.8413537539016,23518.2830673225,19.1771617166811,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
