,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood
10,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.189581818912966,15694.7354315698,17.7012663992783,22707.5434589239,19.0217615972414,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.203081894319233,15292.3000313448,17.6097116033779,22450.0100804226,18.9574915099934,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
11,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,10.00545965724346,16346.9368466252,17.7745275369349,22828.0139589504,19.0683310523534,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,9.983047001442692,16158.1173349841,17.7463763376486,22684.2188614275,19.0491679802343,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
12,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.178689120752377,14831.1902621513,17.5263277389148,21863.0455219878,18.8547829598153,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.220510696457051,16378.1151634019,17.8147363764085,23298.0603544220,19.1220495928597,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
13,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.978580463414142,16179.0083614894,17.7733038240199,22630.8658495874,19.0593182640883,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,9.993984273461345,15844.4896708506,17.6464992644646,22229.8712778805,18.9192634206996,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
14,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.18792896972497,17251.4215992961,17.9061547052896,24364.1739325543,19.2434210341653,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.212448090503631,14025.5178090432,17.4059612618913,21072.0152749220,18.7307710339914,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
15,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.205060298975113,16412.5374811745,17.8551287060208,23280.2684721699,19.1502830347579,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.207563860277688,15556.1837796210,17.6626551054706,22385.5826629881,18.9505805553844,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
16,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.999816953821362,16174.9570870829,17.7578702600636,22650.4709074604,19.0516087664598,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,9.999211392718546,15681.9027248628,17.6547050212407,22251.1492054295,18.9671703121296,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
17,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.208242343044287,15522.5610081018,17.6693956683724,22445.9405230726,18.9742011112980,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.221863635949248,16566.8986905722,17.8863666728238,23799.5446752536,19.2494576065447,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
18,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.975781031987141,15832.7309123314,17.6736665293229,22298.8656142832,18.9726244317466,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.010140852341294,14670.7192244389,17.4578932120584,21203.9618572869,18.7703321786991,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
19,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.185873430219628,15822.1906514612,17.6870310638522,22889.0498483657,19.0114727100270,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.180701898404752,14948.6261603649,17.5043398565085,22059.0041664460,18.8369376186692,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
20,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.988985112442334,16492.9926572503,17.8303951706234,22968.5141898852,19.1326774992828,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.01104130084973,15684.8137675193,17.7318363164817,22150.4124587233,19.0321230775284,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
21,111,1,1,-121,11,22,11,22,-111,11,12,122,0.0,10.195099426718397,18582.3358627228,18.2178430791555,25817.6089865106,19.5745452657338,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,0.0,10.214389803607572,17194.9102515680,17.9803998697896,24371.7731715590,19.3261494288923,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
22,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,10.016380100832867,14490.5259368709,17.4586021437433,21064.4300766570,18.7718942083793,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.008819570415746,14097.9400816849,17.3429664773917,20582.3399483066,18.6383779570361,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
23,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.177896575815051,15136.1347470190,17.5612907337950,22112.6348747066,18.8742462539300,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.195939385837965,15150.5923291982,17.6027403422521,22178.0054861860,18.9252775353812,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
24,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,10.00631737442327,17396.7231629373,18.0105339458368,23914.8051425157,19.3093604996462,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.000654473452505,16767.8126969547,17.8412697397591,23243.9674076607,19.1317416502376,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
25,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.232243637984695,15783.7488102631,17.7341012539654,22582.5613008588,19.0143147922495,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.236561853208054,15473.0288426645,17.6799862753529,22502.9228292239,19.0037123623340,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
26,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.996162949385988,15628.9652320902,17.6180776302120,22120.2461077617,18.9139818680835,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,9.986041337872413,16002.6110846898,17.6825033442855,22508.4212933548,18.9813081844510,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
27,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.196123202305895,17217.2269404778,17.9760894545372,24154.4767347668,19.2866040122566,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.204528851263227,16828.8701882417,17.8897556496798,24036.9443870660,19.2514315948732,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
28,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.998169223782309,17603.0882026125,18.0518248848087,24129.5486358806,19.3525061618459,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.011543262355065,15523.1683689943,17.6415716160742,22011.7287363792,18.9346996555492,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
29,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.17753806703982,14854.0394665600,17.5017239454148,21858.7482356141,18.8240453666914,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.187651870459833,14039.7495719003,17.3254813041435,21033.8679543072,18.6458035138063,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
30,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.998318866774818,17525.4522474892,18.0275060093160,24011.4194206079,19.3250060235035,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.000679193599778,14954.6512709279,17.5260532773113,21406.9200287240,18.8168120155730,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
31,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.209257272483727,17880.0708466958,18.1370249998294,24862.7478038708,19.4548198237737,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.209256561796852,15506.7864233169,17.6913734735378,22322.5448140307,18.9776668512242,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
32,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.214557587281133,16654.7195017492,17.8539202034590,23607.4616452217,19.1690957268427,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.210588733483586,14167.8785910163,17.4159839032804,21167.9327852965,18.7401089389429,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
33,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.982367999482983,14395.5172356011,17.3524434969812,21003.0336303311,18.6758578270765,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.017886212311703,15372.1204064753,17.6423006935718,21793.0469332208,18.9283430838353,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
34,111,1,1,-121,11,22,11,22,-111,11,12,122,1.0,10.183856051270586,14394.7052942284,17.4117677901750,21467.0468990897,18.7438477978918,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.191770366410765,15615.7479379402,17.6903110410873,22686.7115165461,19.0221314966886,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
35,111,1,1,-121,11,22,11,22,-111,11,12,121,1.0,9.991016168689958,14611.2779674592,17.4282905019300,21119.5220695950,18.7275547983332,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.01664242548705,16316.8482178996,17.8031790241628,22874.6681027942,19.1123403132870,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
