,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood
10,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.17234743633211,17031.4614298871,17.9119141074760,24046.6679237747,19.2365020932690,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.218272548275209,16698.7213935744,17.9134090698031,23764.2204858626,19.2474931369550,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
11,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,10.00528740936689,13170.9169127007,17.2116786211774,19751.9011206266,18.5255413350932,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.00077976528133,16637.7917696767,17.8651660804660,23089.4527009415,19.1532100071186,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
12,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.18633088703036,12136.2704299688,17.0502662610911,19033.5057493159,18.3545950038347,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.222468849154629,14085.0643640463,17.4272311140122,20967.9889878485,18.7288535765343,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
13,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,9.987611629877994,16096.9867158010,17.7049503467175,22547.6606300864,18.9906243542732,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.000057336599584,16392.1965223801,17.7975428783666,22973.7200581596,19.1092963249838,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
14,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.216062845422922,15572.8332935099,17.6846320827730,22716.3719386196,19.0340171946723,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.187328685942434,15654.1536327927,17.6944274949322,22779.5766161504,19.0403906327265,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
15,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,10.000352417346454,14779.5527883490,17.4845951387988,21219.0754852890,18.7781723609443,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.01184596678061,14413.0764742138,17.4106276721391,20825.8099272174,18.6988234464063,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
16,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.18848665174275,15306.7761918530,17.5924324178585,22375.5765880741,18.9313089811915,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.18992125373054,15438.1427262084,17.6371464515384,22450.1862154477,18.9652728892057,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
17,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.226781437834122,15636.7832559373,17.7439480591072,22556.1484340829,19.0468262773102,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.205937058557573,16379.8501289828,17.8377346463345,23216.7839405606,19.1250914938290,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
18,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,9.98530557883808,15264.3518222900,17.5378289867289,21747.0343833937,18.8283002461234,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.012447768006115,16072.5464509404,17.7649713089342,22617.2388997884,19.0677865289003,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
19,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.184490189266045,15170.8875469759,17.5732459624076,22177.9763955586,18.8977861910247,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.171202412115235,16008.1447691947,17.7394782793182,23022.2118397791,19.0653375915041,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
20,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,10.005149673866287,17727.5273284681,18.1109485208839,24211.9773111529,19.4084199433263,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.014770806688595,14517.2485650190,17.4074444253073,21121.7986406169,18.7289466350645,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
21,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.177756745844848,17758.0172050383,18.0501284607612,24610.7755313490,19.3398706410002,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.206699992556862,15987.3010478319,17.6866435210639,22966.2371887841,19.0001333430559,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
22,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,9.973669433028439,16803.8504319463,17.8590739297695,23339.4913689529,19.1688823419936,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.005179880024652,14897.0112278989,17.4875494998855,21452.5062943335,18.8013368800475,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
23,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.202238976961448,15052.6738441196,17.5686198078452,21914.4455648733,18.8603063078521,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.239051830938308,16019.8460660743,17.7706544323207,23000.6596159768,19.0847498275671,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
24,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,10.006762632850059,15499.3184810570,17.6301283722538,22101.2926462471,18.9512508672194,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.997452529316828,10399.7224858179,16.5987761102041,17015.9302119223,17.9227468861591,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
25,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.185196371407098,16061.9781076911,17.7283611128533,22999.0943317011,19.0364055511800,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.216999095130802,17857.0025608243,18.0759114930295,24927.0144066444,19.4090143812039,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
26,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,10.008996462519816,15656.6100069302,17.6694442316275,22163.7828253283,18.9667442311625,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.003418757787252,15740.1921108224,17.6402517221387,22211.0653125887,18.9303148626024,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
27,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.193350576425408,16628.0006354990,17.8516509684484,23665.6255096131,19.1777355776281,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.192628407719479,14866.1053466172,17.5695690435543,21840.9830659755,18.8838303405115,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
28,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,9.992606880256877,15254.0548741889,17.6026985657803,21790.4522664612,18.9118924398279,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.989878819913041,16716.8774835580,17.8884874649335,23250.3904997201,19.1971036189761,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
29,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.208699164099615,14198.0137543873,17.3980631778810,21248.3994546018,18.7290484895220,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.199175959385595,16160.8420863813,17.7772406738371,23313.6561649638,19.1275626108629,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
30,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,10.004783883374799,14385.2520986753,17.4622941278952,20857.3186126479,18.7693186081998,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.99254289579266,17679.2544691663,18.0987994580579,24244.4311842006,19.4246274089218,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
31,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.180960654639575,15889.6026320056,17.7189386259723,23017.6424126883,19.0661374881476,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.20971378386736,17002.6412091590,17.9284468914580,24057.5286192881,19.2618199623347,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
32,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,10.009753451768951,16555.1591982635,17.8577570584423,23061.0973164355,19.1614960026940,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.000375795597455,14055.5750486790,17.3372721503223,20573.5992677364,18.6434330543472,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
33,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.203683825964154,15140.1744564052,17.5608137631175,22188.8348485793,18.8872097093155,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.217018249383703,15876.2233639328,17.7266700177526,23165.7603507832,19.0983934050439,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
34,111,1,23,-121,11,22,11,22,-111,11,11,121,1.0,10.010526895202256,14757.2920130148,17.5403895157095,21283.2058266263,18.8503901813027,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.998498326840785,15634.6823622190,17.6783806011786,22157.7503053518,18.9878099916481,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
35,111,1,23,-121,11,22,11,22,-111,11,11,122,1.0,10.187522192001698,16657.6966883920,17.8926938210775,23714.8069075196,19.2234687022343,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.184915422083906,16162.3145504288,17.7349484635848,23165.8349866070,19.0556178008544,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
