,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood
10,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.18832741849808,15773.7532622084,17.7230892990028,22746.1778150320,19.0394731723034,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.193279846305087,16919.8575633020,17.8858946416497,23740.7707918411,19.1736733916679,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
11,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.999033602399349,13647.5094128147,17.2433626828434,20167.7405527646,18.5410877128763,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.018154743956107,12978.4423692623,17.0451907297028,19516.1931715320,18.3464027073334,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
12,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.217793735225607,14471.1512986468,17.4735665553342,21300.8813274305,18.7593887029878,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.211629457629819,14209.1100811387,17.3848025878795,21213.8386806674,18.7035714313941,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
13,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.980522282804158,17954.2460160502,18.1105633609243,24437.5499240799,19.4042425397025,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.015095857112774,14281.5731112127,17.3475351050849,20825.2286401127,18.6532568529658,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
14,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.193827312178227,17568.0133286720,18.0240712562958,24379.6118142414,19.3116508515433,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.194115423326473,14928.5686902669,17.4684334043496,21926.2091925904,18.7911800613579,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
15,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.996150112939466,12811.5840285129,17.1061163172850,19359.9029793992,18.4098865946330,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.002949085482323,11868.1310613663,16.8290540748438,18317.2635222211,18.1130763224169,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
16,111,1,14,-121,11,22,11,21,-111,11,11,122,0.0,10.188424687715052,18105.5169026998,18.1487917230659,25159.0306833233,19.4813414032841,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,0.0,10.216926298425708,12900.6384799003,17.1087573344083,19971.9854075840,18.4446760524070,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
17,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.194483355429417,15045.3387076712,17.5533744981149,22013.3786315468,18.8681173671947,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.208137490773286,15472.6936170106,17.5956811072391,22520.8094075499,18.9255328413414,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
18,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.98763001838137,14124.1426371721,17.3714562002917,20590.4870699108,18.6708396156348,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.01372162072244,12956.1129423060,17.0993262525484,19546.5048882159,18.4236364689622,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
19,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.990409918455548,15405.3182907128,17.6000222003685,21822.7111517260,18.8895156253622,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,9.984127002000312,12799.2114175601,17.0508211954755,19200.7853593354,18.3371360099664,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
20,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.18966956820858,17367.4171285109,17.9914715452252,24243.1750012269,19.2920380384699,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.188161794035752,12897.6622803248,17.1215414777010,19943.4211620163,18.4542640794336,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
21,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.178472290109443,16272.0503894208,17.7839493815679,23179.3112152226,19.0842985490263,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.191328165969207,12810.3962533012,17.0886347933773,19688.8257545291,18.3835562247401,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
22,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.984824675590241,15383.7778658651,17.6795058169573,21879.3528035880,18.9821124241561,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,9.982373252632904,13671.5563450685,17.2191706154397,20237.1012414191,18.5358088258896,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
23,111,1,14,-121,11,22,11,21,-111,11,11,122,0.0,10.180399244043123,19407.3441394438,18.3489250099605,26545.5440605574,19.6922315079376,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,0.0,16.5000000000000,19.0000000000000,1.0,10000,25000,0.0,10.167727792205659,13883.7409180944,17.2631032164364,20932.5209785298,18.5895821834920,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
24,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.984791827575936,13737.4433552324,17.2321041233797,20297.6656324837,18.5442812145674,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.000054706149065,12810.9763653693,17.0272069098638,19348.5308168291,18.3348499775911,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
25,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.197243688631069,15118.6915116993,17.6035621070410,22090.0740455988,18.9224676097906,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.194152580971242,13919.3976732143,17.2983380844965,21136.8464057511,18.6637964857343,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
26,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.98781623171036,16703.0816569115,17.9072034657896,23149.8854260380,19.2028074241448,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.011356012676298,14528.0969806526,17.4067137291061,21016.4546880383,18.7106687167190,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
27,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.20143838575656,12493.4410729442,17.0265217046240,19523.4753258188,18.3536756876864,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.195372134092999,12427.4097953188,17.0222369590069,19410.0815578624,18.3404496886657,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
28,111,1,14,-121,11,22,11,21,-111,11,11,121,0.0,10.004461511378976,18518.0840371377,18.2548237903194,25138.5111729984,19.5834097990308,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,0.0,10.005492798431376,14689.8729205720,17.4285634764435,21247.7483381275,18.7445966186925,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
29,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.191381734327505,14357.6341660906,17.4014262863182,21408.3758381723,18.7352720841008,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.202078419981463,14978.3251441220,17.5265887479938,22033.5491154711,18.8612824985621,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
30,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,9.993777419062448,11952.3917781163,16.8802439456251,18402.4702228717,18.1693229541109,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.02340927146375,11530.2677892831,16.7961159652428,18059.0980165194,18.1009338938900,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
31,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.220691159461545,14226.1394114728,17.4031653586362,21316.1522842231,18.7436151614003,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.19590773272464,11688.3812681254,16.8911769766023,18572.8677325475,18.1927696096473,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
32,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.011572196770464,16900.8545980325,17.8955114040548,23311.9898575572,19.1730979693201,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.003960052356215,14161.4226045782,17.2673070756210,20639.6074568855,18.5582550278291,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
33,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.190998522835466,16756.2683012497,17.8716973551766,23653.1647221841,19.1724879348565,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.1872273190002,14023.6553177027,17.3385783467975,20884.6586819434,18.6325993090765,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
34,111,1,14,-121,11,22,11,21,-111,11,11,122,1.0,10.198921839971328,15934.4304723077,17.7456498952445,22985.2411790800,19.0795870845916,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10.201372198398818,14489.8639053881,17.4253459756360,21501.3603701495,18.7518453352539,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
35,111,1,14,-121,11,22,11,21,-111,11,11,121,1.0,10.008474900576843,14314.3182951150,17.4105084761466,20733.5740429269,18.6916681058872,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,9.97752231958541,15483.5869191598,17.5521391957888,22046.4579373604,18.8619616633823,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0
