MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.001970643630998803,0.0,0.00197064363099880,0.0,0.001970643630998803,1.0,1.0,1.0,1.0,12493.4410729442,1.0,1.0,1.0,17.0265217046240,1.0,1.0,19523.4753258188,1.0,1.0,1.0,18.3536756876864,1.0,1.0,1.0,0.047639606593367745,0.027231840303384658,0.0584770551211461,0.031245214817761442,0.010837448527778355,0.031245214817761442,0.010837448527778355,0.0108374485277784,0.541872426388918,0.0476396065933677,9.73236009732360e-6,102750.000000000,2797.12547283916,0.000546293313348864,1830.51846977559,6.82508331886747,1.327153983062363,0.543843070019917,1.0,1.0,1.0,1.0,12427.4097953188,1.0,1.0,1.0,17.0222369590069,1.0,1.0,1.0,19410.0815578624,1.0,1.0,18.3404496886657,1.0,1.0,1.0,0.04614115398717189,0.021164206171379263,0.0584770551211461,0.03731284894976684,0.01233590113397421,0.03731284894976684,0.01233590113397421,0.0123359011339742,0.616795056698710,0.0461411539871719,9.50655127836018e-6,105190.617577197,2773.49513350581,0.000549339318277365,1820.36851674086,6.82686482491387,1.318212729658818,0.616795056698710,1.0,0.001970643630998803,-0.16310618698562074,0.0,0.0,10.20143838575656,9,11,10000,4.466528653883726,19000,16.5000000000000,19.0000000000000,7030.034252874574,10000,25000,17.0000000000000,20.0000000000000,4.567233167239605,4.614872773832973,4.561172276126008,4.588404116429393,0.04968513851994174,5297.0750512709965,4500.669657999849,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.195372134092999,9,11,10000,4.48077577104311,19000,16.5000000000000,19.0000000000000,10000,6982.671762543563,25000,17.0000000000000,20.0000000000000,4.561188323443785,4.607329477430957,4.577406128518923,4.598570334690303,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19251.091534484807,11,111.3056990552667,500000,1,1,-111,122,111,1,14,11,11,11,27
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,18518.0840371377,1.0,1.0,1.0,18.2548237903194,1.0,1.0,25138.5111729984,1.0,0.0,0.0,19.5834097990308,1.0,1.0,1.0,0.06955938451683519,0.028216587966078954,0.05375935684947094,0.025542768883391985,-0.01580002766736425,0.025542768883391985,0.0,0,0,0.0695593845168352,9.73236009732360e-6,102750.000000000,4084.12957663132,0.000445530016085599,2244.51768432112,8.25036227894043,1.3285860087114094,0,1.0,1.0,1.0,1.0,14689.8729205720,1.0,1.0,1.0,17.4285634764435,1.0,1.0,1.0,21247.7483381275,1.0,1.0,18.7445966186925,1.0,1.0,1.0,0.05461040267991546,0.0258415296432446,0.05375935684947094,0.02791782720622634,-0.0008510458304445204,0.02791782720622634,0.0,0,0,0.0546104026799155,9.50655127836018e-6,105190.617577197,3282.57256230842,0.000505318917198851,1978.94827595873,7.42307067801217,1.3160331422489064,0,0.0,-0.16139061370851235,-0.10616428097394229,0.0,0.0,10.004461511378976,9,11,10000,4.534156835545801,19000,16.5000000000000,19.0000000000000,6620.427135860746,10000,25000,17.0000000000000,20.0000000000000,4.54788806783851,4.6174474523553455,4.565273799487613,4.593490387453692,0.04854160988496133,4983.062513417459,4499.419091563512,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.005492798431376,9,11,10000,4.475109884620984,19000,16.5000000000000,19.0000000000000,10000,6557.875417555511,25000,17.0000000000000,20.0000000000000,4.553429890975932,4.608040293655847,4.568812474020024,4.594654003663269,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18946.90106755739,11,92.02824307397205,500000,1,1,-111,121,111,1,14,11,11,11,28
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,14357.6341660906,1.0,1.0,1.0,17.4014262863182,1.0,1.0,21408.3758381723,1.0,1.0,1.0,18.7352720841008,1.0,1.0,1.0,0.05441469465270554,0.025580312779657,0.05741465096656438,0.03183433818690738,0.0029999563138588398,0.03183433818690738,0.0029999563138588398,0.00299995631385884,0.149997815692942,0.0544146946527055,9.73236009732360e-6,102750.000000000,3194.91992889457,0.000502174973159517,1991.33778752122,7.21004455199070,1.3338457977825877,0.149997815692942,1.0,1.0,1.0,1.0,14978.3251441220,1.0,1.0,1.0,17.5265887479938,1.0,1.0,1.0,22033.5491154711,1.0,1.0,18.8612824985621,1.0,1.0,1.0,0.05548646984258543,0.033080517885268,0.05741465096656438,0.02433413308129638,0.0019281811239789531,0.02433413308129638,0.0019281811239789531,0.00192818112397895,0.0964090561989477,0.0554864698425854,9.50655127836018e-6,105190.617577197,3335.23201709719,0.000489007299383321,2044.95924960851,7.32451032801238,1.3346937505682996,0.0964090561989477,1.0,-0.1158094210057511,-0.2677684349729146,0.0,0.0,10.191381734327505,9,11,10000,4.493894834809921,19000,16.5000000000000,19.0000000000000,7050.741672081757,10000,25000,17.0000000000000,20.0000000000000,4.564464099280808,4.618878793933513,4.560714441262618,4.586294754042275,0.04887838786701408,5286.024579305234,4500.111997760208,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.202078419981463,9,11,10000,4.4909394810734415,19000,16.5000000000000,19.0000000000000,10000,7055.223971349121,25000,17.0000000000000,20.0000000000000,4.550880469073909,4.606366938916494,4.560492285249157,4.593572803134425,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18993.616958339888,11,90.40331923202936,500000,1,1,-111,122,111,1,14,11,11,11,29
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,11952.3917781163,1.0,1.0,1.0,16.8802439456251,1.0,1.0,18402.4702228717,1.0,1.0,1.0,18.1693229541109,1.0,1.0,1.0,0.0452603852657214,0.03260881648725977,0.05299695889154774,0.02038814240428797,0.007736573625826339,0.02038814240428797,0.007736573625826339,0.00773657362582634,0.386828681291317,0.0452603852657214,9.73236009732360e-6,102750.000000000,2657.43119203021,0.000576158032166512,1735.63491988426,6.88646652656268,1.2890790084857917,0.386828681291317,1.0,1.0,1.0,1.0,11530.2677892831,1.0,1.0,1.0,16.7961159652428,1.0,1.0,1.0,18059.0980165194,1.0,1.0,18.1009338938900,1.0,1.0,1.0,0.04292946093232963,0.03363702249771361,0.05299695889154774,0.019359936393834133,0.01006749795921811,0.019359936393834133,0.01006749795921811,0.0100674979592181,0.503374897960906,0.0429294609323296,9.50655127836018e-6,105190.617577197,2580.44371870166,0.000587385030213604,1702.46081967112,6.77270669377902,1.3048179286472272,0.503374897960906,1.0,-0.27952617340924785,-0.13971018684057618,0.0,0.0,9.993777419062448,9,11,10000,4.497723897409718,19000,16.5000000000000,19.0000000000000,6450.078444755397,10000,25000,17.0000000000000,20.0000000000000,4.561199178954217,4.606459564219938,4.560672273281983,4.593281089769243,0.04763052850955425,5003.633138306968,4496.969181442787,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.02340927146375,9,11,10000,4.468327561542212,19000,16.5000000000000,19.0000000000000,10000,6528.8302272363235,25000,17.0000000000000,20.0000000000000,4.56131746538177,4.6042469263141,4.560405625470787,4.594042647968501,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19076.16572437288,11,96.20715185096321,500000,1,1,-111,121,111,1,14,11,11,11,30
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,14226.1394114728,1.0,1.0,1.0,17.4031653586362,1.0,1.0,21316.1522842231,1.0,1.0,1.0,18.7436151614003,1.0,1.0,1.0,0.053928799600193145,0.02268516460088499,0.05617418209616808,0.03348901749528309,0.002245382495974932,0.03348901749528309,0.002245382495974932,0.00224538249597493,0.112269124798747,0.0539287996001931,9.73236009732360e-6,102750.000000000,3166.39094795420,0.000504878659728467,1980.67393170830,7.18247419917469,1.3404498027640497,0.112269124798747,1.0,1.0,1.0,1.0,11688.3812681254,1.0,1.0,1.0,16.8911769766023,1.0,1.0,1.0,18572.8677325475,1.0,1.0,18.1927696096473,1.0,1.0,1.0,0.04335208205009344,0.028836873619750847,0.05617418209616808,0.02733730847641723,0.012822100046074633,0.02733730847641723,0.012822100046074633,0.0128221000460746,0.641105002303732,0.0433520820500934,9.50655127836018e-6,105190.617577197,2605.84701948952,0.000572814069826407,1745.76717416011,6.69526924387764,1.301592633045058,0.641105002303732,1.0,-0.13361868113665795,-0.13723927403660774,0.0,0.0,10.220691159461545,9,11,10000,4.4928562661108735,19000,16.5000000000000,19.0000000000000,7090.012872750301,10000,25000,17.0000000000000,20.0000000000000,4.560513412935798,4.614442212535991,4.55711414838179,4.579799312982675,0.047774608252389564,5289.2789108032775,4498.387310181946,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.19590773272464,9,11,10000,4.485444149524601,19000,16.5000000000000,19.0000000000000,10000,6884.486464422134,25000,17.0000000000000,20.0000000000000,4.565827420115244,4.609179502165337,4.569040734285958,4.597877607905708,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18861.008428653513,11,122.24496142122416,500000,1,1,-111,122,111,1,14,11,11,11,31
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16900.8545980325,1.0,1.0,1.0,17.8955114040548,1.0,1.0,23311.9898575572,1.0,1.0,1.0,19.1730979693201,1.0,1.0,1.0,0.06373981738730539,0.03351589847896985,0.05572104284027109,0.022205144361301235,-0.0080187745470343,0.022205144361301235,0.0,0,0,0.0637398173873054,9.73236009732360e-6,102750.000000000,3742.43784945465,0.000466481689523687,2143.70686450968,7.88393920728437,1.2775865652652922,0,1.0,1.0,1.0,1.0,14161.4226045782,1.0,1.0,1.0,17.2673070756210,1.0,1.0,1.0,20639.6074568855,1.0,1.0,18.5582550278291,1.0,1.0,1.0,0.05304647964646225,0.0369912193446682,0.05572104284027109,0.018729823495602885,0.002674563193808835,0.018729823495602885,0.002674563193808835,0.00267456319380883,0.133728159690442,0.0530464796464623,9.50655127836018e-6,105190.617577197,3188.56683103290,0.000512896707207693,1949.71031388404,7.26334702326476,1.290947952208135,0.133728159690442,1.0,-0.09062532479730298,-0.1494842902538336,0.0,0.0,10.011572196770464,9,11,10000,4.516001408145038,19000,16.5000000000000,19.0000000000000,6411.135259524776,10000,25000,17.0000000000000,20.0000000000000,4.550006759777189,4.613746577164495,4.562979750511919,4.596495648990889,0.04996958466141545,5018.16114369792,4500.192662105221,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.003960052356215,9,11,10000,4.441312776245235,19000,16.5000000000000,19.0000000000000,10000,6478.184852307263,25000,17.0000000000000,20.0000000000000,4.553378892105621,4.606425371752083,4.56277638208727,4.599767601431938,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19431.332050704426,11,118.4655134210609,500000,1,1,-111,121,111,1,14,11,11,11,32
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16756.2683012497,1.0,1.0,1.0,17.8716973551766,1.0,1.0,23653.1647221841,1.0,1.0,1.0,19.1724879348565,1.0,1.0,1.0,0.06313332158419716,0.029285826378840696,0.055286088795439184,0.026000262416598488,-0.007847232788757971,0.026000262416598488,0.0,0,0,0.0631333215841972,9.73236009732360e-6,102750.000000000,3706.82788158643,0.000458377646756127,2181.60725566977,7.68069883234113,1.3007905796798869,0,1.0,1.0,1.0,1.0,14023.6553177027,1.0,1.0,1.0,17.3385783467975,1.0,1.0,1.0,20884.6586819434,1.0,1.0,18.6325993090765,1.0,1.0,1.0,0.05177152213085012,0.030593998359316643,0.055286088795439184,0.02469209043612254,0.003514566664589061,0.02469209043612254,0.003514566664589061,0.00351456666458906,0.175728333229453,0.0517715221308501,9.50655127836018e-6,105190.617577197,3111.93050620323,0.000509949144198505,1960.97985725952,7.15135102779729,1.2940209622790524,0.175728333229453,1.0,-0.17334223534283835,-0.2266702930992571,0.0,0.0,10.190998522835466,9,11,10000,4.5203793746361995,19000,16.5000000000000,19.0000000000000,6896.89642093435,10000,25000,17.0000000000000,20.0000000000000,4.554154670627126,4.617287992211323,4.564516556982297,4.593802383361138,0.04692873556927749,5302.080541382469,4500.588504536713,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.1872273190002,9,11,10000,4.506416608516263,19000,16.5000000000000,19.0000000000000,10000,6861.003364240782,25000,17.0000000000000,20.0000000000000,4.555065192066031,4.606836714196882,4.563321308769591,4.593915307128908,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18886.713048277288,11,108.38613144264558,500000,1,1,-111,122,111,1,14,11,11,11,33
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15934.4304723077,1.0,1.0,1.0,17.7456498952445,1.0,1.0,22985.2411790800,1.0,1.0,1.0,19.0795870845916,1.0,1.0,1.0,0.05988150458472319,0.03483816454626876,0.05625988658364087,0.02142172203737211,-0.003621618001082322,0.02142172203737211,0.0,0,0,0.0598815045847232,9.73236009732360e-6,102750.000000000,3515.89976918875,0.000473611408226267,2111.43562555877,7.54672805527320,1.3339371893470715,0,1.0,1.0,1.0,1.0,14489.8639053881,1.0,1.0,1.0,17.4253459756360,1.0,1.0,1.0,21501.3603701495,1.0,1.0,18.7518453352539,1.0,1.0,1.0,0.053776273251481044,0.0251705799564661,0.05625988658364087,0.031089306627174768,0.002483613332159823,0.031089306627174768,0.002483613332159823,0.00248361333215982,0.124180666607991,0.0537762732514810,9.50655127836018e-6,105190.617577197,3232.43393961337,0.000498553597494515,2005.80239521991,7.22397377723716,1.3264993596179362,0.124180666607991,1.0,-0.200671052577521,-0.01822798184136684,0.0,0.0,10.198921839971328,9,11,10000,4.532106009377048,19000,16.5000000000000,19.0000000000000,7050.810706772331,10000,25000,17.0000000000000,20.0000000000000,4.5546326034140385,4.614514107998762,4.557235195038068,4.592073359584337,0.047906321713125304,5285.714172361837,4500.88222713237,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.201372198398818,9,11,10000,4.482648114727202,19000,16.5000000000000,19.0000000000000,10000,7011.496464761426,25000,17.0000000000000,20.0000000000000,4.556098097187057,4.609874370438538,4.569361547171663,4.594532127128129,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18992.378449651336,11,99.37324819027529,500000,1,1,-111,122,111,1,14,11,11,11,34
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,14314.3182951150,1.0,1.0,1.0,17.4105084761466,1.0,1.0,20733.5740429269,1.0,1.0,1.0,18.6916681058872,1.0,1.0,1.0,0.05363849575406299,0.030251450412639436,0.05456231115488598,0.024310860742246546,0.0009238154008229943,0.024310860742246546,0.0009238154008229943,0.000923815400822994,0.0461907700411497,0.0536384957540630,9.73236009732360e-6,102750.000000000,3149.34596498856,0.000517106957031680,1933.83590454911,7.40203357556981,1.281159629740573,0.0461907700411497,1.0,1.0,1.0,1.0,15483.5869191598,1.0,1.0,1.0,17.5521391957888,1.0,1.0,1.0,22046.4579373604,1.0,1.0,18.8619616633823,1.0,1.0,1.0,0.05744193902284067,0.03234288713149436,0.05456231115488598,0.022219424023391623,-0.00287962786795469,0.022219424023391623,0.0,0,0,0.0574419390228407,9.50655127836018e-6,105190.617577197,3452.77316608246,0.000489202980921064,2044.14126446494,7.57461687620335,1.3098224675935544,0,1.0,-0.2329948095756837,-0.14730768893876556,0.0,0.0,10.008474900576843,9,11,10000,4.545171744942595,19000,16.5000000000000,19.0000000000000,6419.2557478119115,10000,25000,17.0000000000000,20.0000000000000,4.556539749412225,4.610178245166288,4.56165469780735,4.591906148219989,0.049007953855764314,5010.5042328814025,4500.442797265461,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.97752231958541,9,11,10000,4.484391581601501,19000,16.5000000000000,19.0000000000000,10000,6562.871018200668,25000,17.0000000000000,20.0000000000000,4.544361317306776,4.6018032563296165,4.558011176714459,4.590354063845953,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19289.45395243558,11,121.73675579345722,500000,1,1,-111,121,111,1,14,11,11,11,35
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15080.9159267366,1.0,1.0,1.0,17.6086174393630,1.0,1.0,22005.3183369044,1.0,1.0,1.0,18.9193167570087,1.0,1.0,1.0,0.056427777984366045,0.019298941000887027,0.05621196565681153,0.036913024655924505,-0.00021581232755451402,0.036913024655924505,0.0,0,0,0.0564277779843660,9.73236009732360e-6,102750.000000000,3313.11667879635,0.000491117595525565,2036.17221030303,7.40650316826207,1.310699317645676,0,1.0,1.0,1.0,1.0,15936.0319608439,1.0,1.0,1.0,17.6989179593884,1.0,1.0,1.0,22898.9000335238,1.0,1.0,19.0168983266642,1.0,1.0,1.0,0.05924129021247637,0.040772017920013504,0.05621196565681153,0.015439947736798028,-0.0030293245556648404,0.015439947736798028,0.0,0,0,0.0592412902124764,9.50655127836018e-6,105190.617577197,3560.93023058306,0.000470112490524300,2127.15045899916,7.49172767418717,1.317980367275797,0,1.0,-0.1594689287011254,-0.3005954576594315,0.0,0.0,10.202114271100978,9,11,10000,4.551881925334268,19000,16.5000000000000,19.0000000000000,6924.402410167801,10000,25000,17.0000000000000,20.0000000000000,4.549733548999338,4.606161326983704,4.563200814203099,4.582499755203986,0.04786966782895623,5282.983150251161,4498.946898467891,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.207190285201182,9,11,10000,4.475244087619932,19000,16.5000000000000,19.0000000000000,10000,6962.868072679872,25000,17.0000000000000,20.0000000000000,4.546607273474157,4.605848563686633,4.552529190380409,4.5933012083004225,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19240.398602828733,11,93.49798434647622,500000,1,1,-111,122,111,1,14,11,11,11,36
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15158.9599758850,1.0,1.0,1.0,17.5469078631126,1.0,1.0,21823.6004634066,1.0,1.0,1.0,18.8751263693180,1.0,1.0,1.0,0.05708614530085221,0.03265936753092369,0.052235633111390935,0.019576265580467246,-0.004850512189461274,0.019576265580467246,0.0,0,0,0.0570861453008522,9.73236009732360e-6,102750.000000000,3351.77224552147,0.000497642973760839,2009.47276004461,7.54374992152095,1.3282185062053493,0,1.0,1.0,1.0,1.0,12912.5374612124,1.0,1.0,1.0,17.0694258836218,1.0,1.0,1.0,19485.7016780046,1.0,1.0,18.3794137777050,1.0,1.0,1.0,0.04779462956124547,0.022709569940468022,0.052235633111390935,0.029526063170922913,0.004441003550145463,0.029526063170922913,0.004441003550145463,0.00444100355014546,0.222050177507273,0.0477946295612455,9.50655127836018e-6,105190.617577197,2872.88377166901,0.000547375649710350,1826.89895052723,7.06800858224037,1.3099878940832292,0.222050177507273,1.0,-0.15486582845605218,-0.27200468084974627,0.0,0.0,10.003157941591668,9,11,10000,4.522670057949175,19000,16.5000000000000,19.0000000000000,6664.640487521595,10000,25000,17.0000000000000,20.0000000000000,4.557250333664407,4.614336478965259,4.56112711314189,4.593786480672813,0.04684896818548461,5017.728977863833,4500.288619954803,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.001417301381446,9,11,10000,4.494625779347422,19000,16.5000000000000,19.0000000000000,10000,6573.164216792237,25000,17.0000000000000,20.0000000000000,4.557313130971733,4.605107760532978,4.568992003298643,4.591701573239111,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19142.778552645468,11,95.00080398974582,500000,1,1,-111,121,111,1,14,11,11,11,37
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17635.4044429874,1.0,1.0,1.0,18.0846637841116,1.0,1.0,24591.6815750041,1.0,1.0,1.0,19.3967531071278,1.0,1.0,1.0,0.06632456361329009,0.03481253187292577,0.056388783741567375,0.021576251868641608,-0.009935779871722714,0.021576251868641608,0.0,0,0,0.0663245636132901,9.73236009732360e-6,102750.000000000,3894.19937786603,0.000445411665929601,2245.11407421927,7.85501487229328,1.3120893230161876,0,1.0,1.0,1.0,1.0,11575.7666750752,1.0,1.0,1.0,16.8853649649611,1.0,1.0,1.0,18664.8806714381,1.0,1.0,18.2225099072552,1.0,1.0,1.0,0.042809876345562436,0.03566266787235328,0.056388783741567375,0.020726115869214093,0.013578907396004938,0.020726115869214093,0.013578907396004938,0.0135789073960049,0.678945369800247,0.0428098763455624,9.50655127836018e-6,105190.617577197,2573.25561782466,0.000577232244975199,1732.40495260788,6.68190578516275,1.3371449422941113,0.678945369800247,1.0,-0.0608978759605886,-0.2042295889882256,0.0,0.0,10.22964891181836,9,11,10000,4.528634189411047,19000,16.5000000000000,19.0000000000000,6956.277132016759,10000,25000,17.0000000000000,20.0000000000000,4.548054096791698,4.614378660404988,4.556014673707952,4.590827205580878,0.047858767214224135,5301.67955031133,4499.686473211201,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.203459179798354,9,11,10000,4.498490781440879,19000,16.5000000000000,19.0000000000000,10000,7089.113996362913,25000,17.0000000000000,20.0000000000000,4.562842819559208,4.60565269590477,4.5574217400694215,4.593084407941775,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18843.266593482083,11,112.58792966132002,500000,1,1,-111,122,111,1,14,11,11,11,38
