partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.227591880500322,15182.0731514560,17.5653528299754,22206.0483540741,18.8922288234965,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20963871673988,11504.3481747713,16.8918756913346,18354.5443593160,18.1859236635989,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,10.000790011512711,15238.5278548377,17.5442345203633,21741.0798983263,18.8432484129194,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.994175034327593,15413.2895641455,17.5463067094439,22038.8110326903,18.8698861864720,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.209923082227617,16508.1937193896,17.8057141274238,23586.0795705189,19.1368301330588,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.201209523161742,13443.9691928214,17.2266528451398,20488.5408255921,18.5515035492137,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,10.01341038577239,14418.5508277309,17.3810291110831,20981.2569400904,18.6944678748969,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.988704645763208,13862.7600664662,17.2118848284121,20425.1774672815,18.5252658104318,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.175306740344714,13298.1149004276,17.1368116943085,20171.1619865073,18.4343970176139,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.203581757814984,17245.2146875823,17.9104197852867,24355.2605869075,19.2527488994983,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,9.998713001173378,16579.2054619881,17.7820274805437,23107.6165527563,19.0848599407036,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.989414901287232,16785.9285448093,17.8174166176752,23354.2465816434,19.1282130470150,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.210958358631894,16164.4595355352,17.7647631325168,23240.9046877671,19.1035516614414,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.181707986960875,14786.7227660381,17.4599695420440,21632.3683092603,18.7550932276221,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,10.001093622135837,16175.5649471850,17.6919746197553,22708.2839525938,19.0027819469856,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.995694454375677,12891.2756004979,17.0276355963454,19406.5827312583,18.3349491849271,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.221223560952012,16061.4693014699,17.7376642631214,23131.0374551197,19.0697184899776,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.202189856728245,14122.6232288466,17.3322074961325,21052.4322584484,18.6379281863591,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.220729299011936,11179.5253889505,16.8359018837014,18420.0290744445,18.2053127713667,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.219365598637829,12010.0671795388,16.9532474375117,19050.0052360129,18.2847249481633,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,10.01466695901317,13778.9264479237,17.2302199920078,20332.5964519418,18.5353318615819,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.004473175753867,13762.1787800978,17.2247881333265,20245.8950224633,18.5159692611028,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.203102233513215,14505.2635778256,17.4255164599097,21456.1634819658,18.7312807330306,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.16265015025807,13647.1461923961,17.2122013981042,20631.4177802114,18.5242347231288,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,9.982977326395341,14506.4270959710,17.3505524419775,21037.3611777902,18.6531656412570,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.001403882291912,15409.9965025498,17.5598406885827,21868.8259333551,18.8480724121095,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.20276122029614,13964.6151068400,17.3350144379979,20981.5700624718,18.6560415628596,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.22276154980786,13955.7228057307,17.3388613709056,20791.2671805186,18.6257357472393,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,9.9826711233734,11804.3682864246,16.7913764396777,18365.3382409035,18.0998747537846,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.999187127574224,14668.9388556585,17.3674185989420,21237.7494935051,18.6774806332060,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.21389718956894,12170.4586938176,16.9906382863852,19291.9079379710,18.3356095058635,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.174879185090997,13806.1949103154,17.2612909969412,20667.2965116857,18.5570924372639,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,9.987087137607297,16719.5779367938,17.7918182517281,23268.2054310573,19.0980129134200,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.999731145599208,14516.0203874283,17.3547899215586,21029.6242821419,18.6539987470878,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.191788330199456,14849.3358917951,17.4647374070816,21750.6258259819,18.7597554046185,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.193010290963684,13708.1474048103,17.2351687983009,20545.0313777453,18.5181011017480,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,9.994702950736043,10976.6481671809,16.6463519716021,17463.2588443702,17.9426648291746,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.998352724757856,12627.1252336933,17.0153619051311,19169.3480709819,18.3227885418036,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.222657379079944,13323.6114793630,17.1979095101080,20276.9173205506,18.5126067138084,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.203712455007244,10533.3302151746,16.6657412383571,17546.0776408431,17.9916773673523,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,9.99692014718746,15465.9270870657,17.6081223035513,22040.2190575944,18.9273984333327,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.004421255897755,17532.8197478440,17.9800259389317,24028.7983949460,19.2835867797202,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.18277158235177,14520.5702633974,17.4473921256038,21486.3396966735,18.7633501673965,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.21837165746766,14966.3611250275,17.5071729193910,21869.7514457579,18.8113464346383,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,9.993096455378325,13025.2700067906,17.1043844129863,19527.3022950309,18.4048273933143,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.012307338495685,12884.7102353022,17.0389244503149,19392.9527379888,18.3406095084156,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.181498532219592,15362.8484542202,17.5726089263139,22454.2913482048,18.9120161512466,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.211066192326635,12858.0709951129,17.1108755142375,19954.7859042507,18.4512784991716,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,121,1.0,9.99727553307917,11329.9720256896,16.7529859759367,17803.8632350237,18.0501421316723,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.005912933209622,16007.1696085583,17.7202835469157,22509.5088803729,19.0231397643564,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
111,1,6,-121,11,21,11,21,-111,11,11,122,1.0,10.219040344851194,14398.2550653644,17.4215603094885,21576.5360825457,18.7757823359661,16.5000000000000,19.0000000000000,1.0,9,11,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.230409572813008,12800.5020493617,17.1265246996212,19706.4965498553,18.4293783835209,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
