,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood
10,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.193661519373807,14798.1425445789,17.4866336473574,21820.8971840401,18.8129826613198,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.210979647186072,14291.2518715914,17.4080418436612,21375.4004632935,18.7459859954575,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
11,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,9.993911890590315,15050.0185138881,17.5036968120846,21519.5812326465,18.8058502767814,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,9.998099148982563,13978.3212156484,17.3283810517943,20417.4119091493,18.6244012962118,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
12,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.218839997828415,15169.2318470403,17.6333696837477,22242.3168796356,18.9689980412970,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.17498056962953,15045.8738933172,17.4872068554494,22068.5137262196,18.8133095196271,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
13,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.20628830754776,14324.1638610205,17.4264514043227,21189.4056287188,18.7244947966341,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.208504221093149,13370.7890274036,17.2569070873364,20464.0445666116,18.5980621105967,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
14,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,10.012105157606642,13859.5921735618,17.3259381559798,20309.9518389751,18.6158773317568,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.01028315962126,13619.5433968809,17.2143419692853,20253.8502357348,18.5410667938637,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
15,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.21140986360512,14452.2305041599,17.5061615224504,21521.9304526695,18.8419913456713,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.19852262176485,16810.0609201330,17.8554904721715,23747.3332069388,19.1662979010600,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
16,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,9.995213129217337,16422.6513120595,17.8006261351481,22895.8263309947,19.0986750235420,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.000847290525183,10631.6103194328,16.5849985476518,17052.3645914561,17.8725356405112,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
17,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.19038224413459,13835.9972633817,17.3393324479766,20905.8781775157,18.6720583705874,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.222099646561928,12966.0131408106,17.1640304221423,19904.4540939755,18.4719789198745,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
18,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,10.00998724567755,17309.1335469870,17.9947367398896,23755.4701736175,19.2807202478509,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.004927915691054,12966.0197891336,17.0661575670755,19438.7127892790,18.3573989235844,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
19,111,1,2,-121,11,22,11,21,-111,11,11,122,0.0,10.205509986110497,18649.3884420095,18.2345573846516,25668.8828424959,19.5619611427090,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.21027860479934,14844.8141337761,17.4916598658260,21878.2119728739,18.8216927985232,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
20,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,9.987783476589891,13770.4650058666,17.2776201589833,20341.2121071466,18.5879397937444,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.013188722907143,11939.6417284489,16.8675614414388,18417.7543538331,18.1594081733851,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
21,111,1,2,-121,11,22,11,21,-111,11,11,122,0.0,10.228712247948344,18133.6548119980,18.1813223422684,25123.5330512016,19.4965039539489,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.205101533327838,13776.0902454086,17.2841534504920,20688.8135712186,18.5848179676146,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
22,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,10.012713259613024,15658.5772393631,17.6550794036024,22212.4539973230,18.9614329687668,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.017507058021813,10631.2042004768,16.6195886869066,17081.3414530649,17.9052643422330,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
23,111,1,2,-121,11,22,11,21,-111,11,11,122,0.0,10.229067489628195,18075.0635763358,18.1852727480598,25194.8362503961,19.5266082837601,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.204647266435163,15695.8913346806,17.6520279144044,22689.2980249034,18.9695566247489,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
24,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,9.990028821535269,17799.5066534113,18.0909518214788,24403.9393146843,19.4103579296039,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,9.997317916161919,12860.1373008680,17.0586603105535,19258.7755485889,18.3369536660495,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
25,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.22251383936146,17513.8902322793,18.0294832203489,24479.2579365772,19.3419470482077,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.211406137070899,11639.8198522586,16.8684017427353,18671.7226601391,18.1934025852131,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
26,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,9.99458196962268,15414.5597058600,17.6116049575957,21966.2441305753,18.9280890820379,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,9.992148605628845,12240.9477249659,16.9435367393060,18783.9181769190,18.2582698931491,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
27,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.198505139606578,15593.7559089170,17.6761700651682,22523.5668072940,18.9849380284304,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.190586803156549,14708.9477891566,17.4549964160407,21798.0340754499,18.7938452181740,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
28,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,9.988871582647477,16374.4704511327,17.7955648934027,22693.8194515890,19.0685932905342,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,9.992811503178478,12584.7907291885,17.0151684010069,19133.3990239606,18.3343809212102,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
29,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.193278755519314,12809.1727310847,17.1379047300906,19853.0581922428,18.4704411871776,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.207916892062144,13804.3211514933,17.2756548858992,20853.8318493883,18.6092555046727,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
30,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,9.996992150488001,13678.8662405446,17.2886191685893,20187.7797489138,18.5907072553958,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.015574328748295,13555.3200292901,17.1889825488380,19970.6651901131,18.4723525760966,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
31,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.16557360610817,16860.6392218699,17.8757592286534,23878.9783779140,19.1995746810606,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.20045890404516,14482.2641631899,17.3930292445833,21405.0640781496,18.6988238631656,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
32,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.193729536505892,15714.9279724489,17.6542572109730,22879.3575614195,19.0022315762783,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.22033365450447,15828.4706958643,17.6848586671105,22902.3256152077,19.0157915734570,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
33,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,9.988503412786157,16077.6407918198,17.7023831844364,22620.3626072303,19.0064078007154,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.004428658095133,12991.4541281582,17.0824045174876,19539.1431118589,18.3874191360785,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
34,111,1,2,-121,11,22,11,21,-111,11,11,122,1.0,10.219345448096698,16664.2534906418,17.9363421053466,23630.8408055817,19.2551439475097,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.200951172902597,13803.6439464257,17.2964946592782,20887.0903766211,18.6374183825726,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
35,111,1,2,-121,11,22,11,21,-111,11,11,121,1.0,10.002378955754102,14290.1242704613,17.4047629939327,20778.3540269980,18.7023098691941,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.003399221947264,13902.7970886518,17.2603876076894,20373.7852825682,18.5544864337074,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
