partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.172887219974236,16747.1996040597,17.9133516187796,23672.7366969625,19.2227824400543,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.163036473583633,13901.8611915891,17.2709462126185,20904.5259094705,18.5949597713710,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,9.991400143842968,15005.1899798731,17.5337411802981,21540.2249781878,18.8384937506555,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.991267482845785,13012.1280843128,17.0936116902450,19576.2624905566,18.4041741035950,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.185429635363667,16218.8503025165,17.7669787056572,23221.5032501532,19.0883957606156,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.194294949258651,11326.2618608415,16.8002648989160,18194.2459153736,18.0962696175140,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,9.983327058980484,18317.4332388677,18.2027092024831,24767.3954848755,19.4978719958910,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.999374726409878,15600.2254511495,17.5796715237373,22092.9041525413,18.8834118500934,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.198462678806553,14695.0011099381,17.4813202133485,21748.3351317224,18.8088283855535,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.204566424840127,10868.0780707122,16.7448613289476,17747.6620999724,18.0396680107250,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,9.98983609299367,18172.8703455789,18.1261622136756,24632.7604203187,19.4168899608877,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.983875187385927,14760.6353242511,17.4226399553827,21281.7392220583,18.7255986196897,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.198227070101384,14193.8925754569,17.3591905918433,21183.7211455668,18.6699999801886,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.211832152009285,11221.8828515845,16.8007531376481,18350.6695464445,18.1376214790395,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,10.002519215773871,18135.1856759794,18.1984481323144,24676.4062903454,19.5098877560110,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.00758162751129,14410.1721906621,17.3922341360317,20905.1809064095,18.6944088046828,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.198147858145584,16046.7214839286,17.7858861115467,23152.8613302553,19.1288617625664,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.195250669865315,15624.7390664269,17.6160007754866,22657.1321268079,18.9450391638000,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,0.0,10.181740065898016,17905.2195705361,18.1338317855200,25088.7588351735,19.4925877670030,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.200534365524465,12406.6608620946,17.0175693430689,19475.1112861255,18.3545564380998,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,10.000803056766754,12972.0874329254,17.1274461066814,19448.4946109325,18.4238532278098,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.99464874199548,11604.3650195119,16.7348208856031,18121.9044850763,18.0394616135805,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.197140888314019,16842.9908851848,17.8917761063647,23764.7414199308,19.1981221336905,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.192577036450313,13493.5194614981,17.2327960949274,20552.5499818270,18.5650510542346,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,9.994140453475913,16826.3116559193,17.9294849633126,23384.0598416323,19.2446005988258,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.998724083480434,14115.7169092098,17.2731890894362,20584.1172336685,18.5703865667634,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.188558767039899,16598.5229681690,17.8867073120556,23513.9174189580,19.1942127877313,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.196984416177179,10975.4084268718,16.7512289990690,17957.8631437761,18.0714136741410,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,10.003232083106045,17465.2586954599,18.0221753470335,23978.7780487751,19.3239519836736,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.003454502031591,13049.3659619009,17.0755816839398,19555.7045193714,18.3759231836353,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.215140863248259,14821.6363436501,17.5621354864375,21824.3545192094,18.8850239259425,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.182141800715481,11510.4061887321,16.8477770426153,18510.1984001272,18.1701127361623,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,9.992371902000967,15174.8462537603,17.5597764604325,21595.5055248406,18.8429956326596,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.994486985533149,12242.5561007231,16.9172945323624,18793.7189449230,18.2265958684299,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.193858450698736,16321.4529076595,17.8037745299109,23242.4315235292,19.1039529447574,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.210875502880057,11458.7575482354,16.8716507978830,18480.3980649606,18.1907396064692,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,10.00706450123482,13098.6669447525,17.1702712895939,19543.9561883961,18.4528242569365,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.992172684834593,14939.3175929720,17.4117468957096,21458.6118197026,18.7090261704479,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.188339703834638,16251.5794381561,17.7795844723411,23400.6573947831,19.1266955457429,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20878419950778,17975.8810059360,18.0786676699347,24901.0566275519,19.3835885033246,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,10.009117365877072,14632.9218534238,17.4812183540197,21167.0526151289,18.7899647196848,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.007314408470469,17387.6961382003,17.9801659656442,23936.6327970870,19.2918778618187,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.200645713989912,15738.0854863520,17.7321176704115,22919.6661234476,19.0919962586409,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.209073813305734,12300.7750162485,17.0345603871629,19314.9765343570,18.3627446602367,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,10.000286003754795,17835.6881420453,18.1224463448185,24379.6741121378,19.4348332079271,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.99397584257633,14430.6460448832,17.3821501438033,20971.2434608602,18.6938574373153,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.19724998297447,15339.8859560764,17.6503178228635,22171.9523669344,18.9417533300486,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.222827212160409,14346.9744781889,17.4017905818976,21390.4960662383,18.7331965325153,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,121,1.0,10.014868139137187,11798.4220696546,16.8925926147690,18307.0494126244,18.1962403237814,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.01968741302612,13871.6904917207,17.2889380238959,20348.4935801120,18.5862114831032,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,11,-121,11,22,11,21,-111,11,11,122,1.0,10.187618042656396,15438.3734221201,17.6315404028908,22406.4883256111,18.9548445157542,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.208520423357626,14065.5601924041,17.3639916795656,21013.1701116458,18.6834017220287,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0
