,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
64,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14257.2234218801,1.0,1.0,1.0,17.4215369522503,1.0,1.0,1.0,21332.9817112466,1.0,1.0,1.0,18.7584926543913,1.0,1.0,1.0,0.05352222024066755,0.025020162611300023,0.05561161920286343,0.030591456591563405,0.002089398962195878,0.030591456591563405,0.002089398962195878,0.00208939896219588,0.104469948109794,0.0535222202406676,9.73236009732360e-6,102750.000000000,3142.51893127348,0.000507164814848667,1971.74561547293,7.23076207701392,1.3369557021410716,0.104469948109794,1.0,1.0,1.0,1.0,12102.5329558058,1.0,1.0,17.0391011096729,1.0,1.0,1.0,1.0,18943.2419648234,1.0,1.0,18.3316445435036,1.0,1.0,1.0,0.04540076044528174,0.030936655326552653,0.05561161920286343,0.024674963876310775,0.010210858757581688,0.024674963876310775,0.010210858757581688,0.0102108587575817,0.510542937879084,0.0454007604452817,9.73236009732360e-6,102750.000000000,2665.67322043011,0.000564088507994655,1772.77144601832,6.82689975799664,1.2925434338307202,0.510542937879084,1.0,-0.13144716597102463,-0.15322360988633607,0.0,0.0,9,10.190774875236356,11,4.536877496582811,10000,19000,16.5000000000000,19.0000000000000,7075.758289366455,10000,25000,17.0000000000000,20.0000000000000,4.610680335053711,4.557158114813044,4.586585102931387,4.561564940320087,0.04728437781931252,5292.440338924439,4499.954364914235,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.212201351676248,11,10000,4.540141253267734,19000,16.5000000000000,19.0000000000000,10000,6840.709009017615,25000,17.0000000000000,20.0000000000000,4.568656532458127,4.614057292903409,4.590005566283919,4.559068910957366,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19101.512675727616,11,93.17866688756796,500000,1,1,-111,122,111,1,0,11,11,11,64
65,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16966.5130371558,1.0,1.0,1.0,17.8909243167343,1.0,1.0,1.0,23427.2359737722,1.0,1.0,1.0,19.1813560621187,1.0,1.0,1.0,0.0639631154409317,0.025249064263960896,0.05332318874617602,0.02807412448221512,-0.010639926694755678,0.02807412448221512,0.0,0,0,0.0639631154409317,9.73236009732360e-6,102750.000000000,3755.54863517470,0.000466007563869191,2145.88791584658,7.90652340779982,1.2904317453843765,0,1.0,1.0,1.0,1.0,18424.1052639666,1.0,1.0,18.2394960141399,1.0,1.0,1.0,1.0,24954.7157220956,1.0,1.0,19.5438867355167,1.0,1.0,1.0,0.06898534806410872,0.021125671053183304,0.05332318874617602,0.032197517692992714,-0.015662159317932703,0.032197517692992714,0.0,0,0,0.0689853480641087,9.73236009732360e-6,102750.000000000,4050.42543633553,0.000446622529543209,2239.02721840469,8.22862049756312,1.3043907213768249,0,1.0,-0.2014816642232923,-0.0401105263796703,0.0,0.0,9,9.98440090893453,11,4.517718896846742,10000,19000,16.5000000000000,19.0000000000000,6460.722936616404,10000,25000,17.0000000000000,20.0000000000000,4.613120802338436,4.549157686897504,4.58356495357877,4.558315889314809,0.04790588042068505,5006.636701030608,4497.993176122379,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.010875516576748,11,10000,4.548683972475525,19000,16.5000000000000,19.0000000000000,10000,6530.610458129001,25000,17.0000000000000,20.0000000000000,4.549084645878395,4.618069993942504,4.586456234072749,4.5653305630195655,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19390.799677190284,11,94.08472174325198,500000,1,1,-111,121,111,1,0,11,11,11,65
66,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16005.0940985441,1.0,1.0,1.0,17.7501525511238,1.0,1.0,1.0,23160.0989877020,1.0,1.0,1.0,19.0951762120845,1.0,1.0,1.0,0.06020287213161968,0.03128372471704921,0.057005102331819435,0.025721377614770224,-0.003197769799800243,0.025721377614770224,0.0,0,0,0.0602028721316197,9.73236009732360e-6,102750.000000000,3534.76863515653,0.000470887559114238,2123.64922505290,7.53659969345713,1.3450236609606672,0,1.0,1.0,1.0,1.0,15590.2353766243,1.0,1.0,17.6372935124163,1.0,1.0,1.0,1.0,22663.8051163847,1.0,1.0,18.9670086998720,1.0,1.0,1.0,0.05881562941895346,0.030862827268137494,0.057005102331819435,0.02614227506368194,-0.0018105270871340284,0.02614227506368194,0.0,0,0,0.0588156294189535,9.73236009732360e-6,102750.000000000,3453.31767016998,0.000477560214720918,2093.97677858151,7.44527615401036,1.3297151874557116,0,1.0,-0.1143076453035359,-0.2533214992331805,0.0,0.0,9,10.213552857666704,11,4.527904298843986,10000,19000,16.5000000000000,19.0000000000000,7155.004889157854,10000,25000,17.0000000000000,20.0000000000000,4.6186256739433755,4.558422801811756,4.5914156496740475,4.560131924956998,0.04822121473135887,5319.612655771035,4499.916212209035,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.192017358405899,11,10000,4.514567400298545,19000,16.5000000000000,19.0000000000000,10000,7073.569739760357,25000,17.0000000000000,20.0000000000000,4.561028487491348,4.6198441169103015,4.592723724357699,4.561860897089561,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19099.89531411102,11,99.80457211044771,500000,1,1,-111,122,111,1,0,11,11,11,66
67,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15919.3419431817,1.0,1.0,1.0,17.7524093415775,1.0,1.0,1.0,22300.7001780115,1.0,1.0,1.0,19.0266371388231,1.0,1.0,1.0,0.05930696341838626,0.02898293684069131,0.05140606269615688,0.02242312585546557,-0.007900900722229383,0.02242312585546557,0.0,0,0,0.0593069634183863,9.73236009732360e-6,102750.000000000,3482.16599499382,0.000486857294530421,2053.98997043787,7.75044774916211,1.2742277972455818,0,1.0,1.0,1.0,1.0,15081.6695810449,1.0,1.0,17.5349717857740,1.0,1.0,1.0,1.0,21603.1806736069,1.0,1.0,18.8371852657871,1.0,1.0,1.0,0.05673184717625901,0.022838250843379093,0.05140606269615688,0.028567811852777784,-0.005325784480102132,0.028567811852777784,0.0,0,0,0.0567318471762590,9.73236009732360e-6,102750.000000000,3330.96988420607,0.000499892576911982,2000.42978468967,7.53921467100359,1.302213480013106,0,1.0,-0.10074942308866353,-0.19916509139839944,0.0,0.0,9,10.00196159241538,11,4.571678077974562,10000,19000,16.5000000000000,19.0000000000000,6381.358234829726,10000,25000,17.0000000000000,20.0000000000000,4.617412284320404,4.558105320902018,4.586887025652977,4.557904088812285,0.046192697582679416,5008.019954221613,4500.129733738148,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,9.995757114770404,11,10000,4.527711178823711,19000,16.5000000000000,19.0000000000000,10000,6521.511092562003,25000,17.0000000000000,20.0000000000000,4.560980043879872,4.617711891056131,4.587642304886721,4.564804054043342,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19216.514107299532,11,92.92840403220872,500000,1,1,-111,121,111,1,0,11,11,11,67
68,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16924.1764792304,1.0,1.0,1.0,17.9657186778290,1.0,1.0,1.0,23813.7331362867,1.0,1.0,1.0,19.2702807984132,1.0,1.0,1.0,0.06359075161676753,0.028827222040096245,0.058104090147245005,0.02927686810714876,-0.005486661469522522,0.02927686810714876,0.0,0,0,0.0635907516167675,9.73236009732360e-6,102750.000000000,3733.68555921307,0.000457185439847422,2187.29625408397,7.73748706771236,1.3045621205841778,0,1.0,1.0,1.0,1.0,14008.5742284738,1.0,1.0,17.4698224195053,1.0,1.0,1.0,1.0,20865.2383576166,1.0,1.0,18.7681562226372,1.0,1.0,1.0,0.05207988118146201,0.03303165427143284,0.058104090147245005,0.025072435875812163,0.006024208965782998,0.025072435875812163,0.006024208965782998,0.00602420896578300,0.301210448289150,0.0520798811814620,9.73236009732360e-6,102750.000000000,3057.83302365441,0.000516382541095482,1936.54881878567,7.23378315722396,1.2983338031318383,0.301210448289150,1.0,-0.08491501130407829,-0.12510163568812807,0.0,0.0,9,10.228231610116676,11,4.532833901202295,10000,19000,16.5000000000000,19.0000000000000,6889.556657056229,10000,25000,17.0000000000000,20.0000000000000,4.613266132447375,4.549675380830608,4.588707119625432,4.559879897585335,0.049509523047767644,5281.1257879932255,4499.958922964187,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.23603926228138,11,10000,4.58120967368327,19000,16.5000000000000,19.0000000000000,10000,6856.664129142871,25000,17.0000000000000,20.0000000000000,4.562979079714782,4.615058960896244,4.590017708408508,4.5569860541370755,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18860.680703135946,11,97.61414771959991,500000,1,1,-111,122,111,1,0,11,11,11,68
69,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13571.1088346781,1.0,1.0,1.0,17.2015139809250,1.0,1.0,1.0,20070.8632855730,1.0,1.0,1.0,18.4976664159074,1.0,1.0,1.0,0.05124703418689247,0.029330602100551495,0.05305096006335167,0.023720357962800177,0.0018039258764592017,0.023720357962800177,0.0018039258764592017,0.00180392587645920,0.0901962938229601,0.0512470341868925,9.73236009732360e-6,102750.000000000,3008.93300725897,0.000531759323901943,1880.55000646195,7.21656365852812,1.2961524349824272,0.0901962938229601,1.0,1.0,1.0,1.0,14742.8955220885,1.0,1.0,17.4618582028875,1.0,1.0,1.0,1.0,21303.1797706127,1.0,1.0,18.7700812237942,1.0,1.0,1.0,0.05545524379439293,0.024154430951820238,0.05305096006335167,0.028896529111531434,-0.0024042837310412554,0.028896529111531434,0.0,0,0,0.0554552437943929,9.73236009732360e-6,102750.000000000,3256.01502849936,0.000506539489755015,1974.17974358454,7.46785877527019,1.3082230209067154,0,1.0,-0.18289882781196148,-0.0067665480360654395,0.0,0.0,9,9.984950322396857,11,4.510272844871649,10000,19000,16.5000000000000,19.0000000000000,6499.754450894876,10000,25000,17.0000000000000,20.0000000000000,4.6145800066673175,4.563332972480425,4.589038970871595,4.559708368771044,0.0476132500175974,5014.652810479809,4500.652160332231,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,9.993999427617299,11,10000,4.527895416036584,19000,16.5000000000000,19.0000000000000,10000,6560.284248524246,25000,17.0000000000000,20.0000000000000,4.557020848288993,4.612476092083386,4.587153031248854,4.562998600297034,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19432.95391824872,11,100.9906572830377,500000,1,1,-111,121,111,1,0,11,11,11,69
70,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14735.3797773158,1.0,1.0,1.0,17.5296730032357,1.0,1.0,1.0,21904.5590392636,1.0,1.0,1.0,18.8899079680891,1.0,1.0,1.0,0.055342341147268215,0.030572262118309546,0.05716310556749396,0.026590843449184415,0.0018207644202257456,0.026590843449184415,0.0018207644202257456,0.00182076442022575,0.0910382210112873,0.0553423411472682,9.73236009732360e-6,102750.000000000,3249.38603021818,0.000497484154015397,2010.11427585902,7.33061794261355,1.3602349648533985,0.0910382210112873,1.0,1.0,1.0,1.0,14258.1978044783,1.0,1.0,17.4123988181745,1.0,1.0,1.0,1.0,21400.8049039445,1.0,1.0,18.7675921481101,1.0,1.0,1.0,0.05387812915534429,0.032032805491188476,0.05716310556749396,0.025130300076305484,0.0032849764121496705,0.025130300076305484,0.0032849764121496705,0.00328497641214967,0.164248820607484,0.0538781291553443,9.73236009732360e-6,102750.000000000,3163.41586897807,0.000505847694112387,1976.87962530837,7.21247648159364,1.3551933299355652,0.164248820607484,1.0,-0.13498301555748074,-0.1511618534874599,0.0,0.0,9,10.199055060622104,11,4.534819698331264,10000,19000,16.5000000000000,19.0000000000000,7169.179261947803,10000,25000,17.0000000000000,20.0000000000000,4.613746005981313,4.558403664834045,4.586945067536736,4.556372805418427,0.04882551724723736,5270.5447567439005,4501.8035911098505,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.199922336580896,11,10000,4.507215742419708,19000,16.5000000000000,19.0000000000000,10000,7142.6070994662,25000,17.0000000000000,20.0000000000000,4.557551365174571,4.611429494329915,4.592663543748719,4.56063073825753,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19075.986925805297,11,108.54516208199755,500000,1,1,-111,122,111,1,0,11,11,11,70
71,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14011.1916534630,1.0,1.0,1.0,17.3284671831699,1.0,1.0,1.0,20539.5193887130,1.0,1.0,1.0,18.6329077173147,1.0,1.0,1.0,0.05273841025058523,0.02367550806387886,0.05312260690462062,0.02944709884074176,0.0003841966540353847,0.02944709884074176,0.0003841966540353847,0.000384196654035385,0.0192098327017692,0.0527384102505852,9.73236009732360e-6,102750.000000000,3096.49808757008,0.000522757814490196,1912.93171002182,7.32445992716759,1.3044405341448053,0.0192098327017692,1.0,1.0,1.0,1.0,16147.1256200555,1.0,1.0,17.7358135978904,1.0,1.0,1.0,1.0,22757.6687496896,1.0,1.0,19.0566817835433,1.0,1.0,1.0,0.06110521493521759,0.041124486728989496,0.05312260690462062,0.011998120175631122,-0.007982608030596972,0.011998120175631122,0.0,0,0,0.0611052149352176,9.73236009732360e-6,102750.000000000,3587.74904833921,0.000478538649359686,2089.69537014003,7.72702368526255,1.320868185652881,0,1.0,-0.2398745230543078,-0.19158325978165533,0.0,0.0,9,10.004007256002263,11,4.524850736936198,10000,19000,16.5000000000000,19.0000000000000,6528.327735250032,10000,25000,17.0000000000000,20.0000000000000,4.611429183471592,4.558690773221007,4.585502934405251,4.561827426341372,0.0477695101599594,5004.695549061591,4500.378818148827,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.008789912627824,11,10000,4.500628500627751,19000,16.5000000000000,19.0000000000000,10000,6610.543129634033,25000,17.0000000000000,20.0000000000000,4.554982146738601,4.616087361673818,4.595096152055881,4.553971665326891,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18849.478553170004,11,107.94927518810655,500000,1,1,-111,121,111,1,0,11,11,11,71
72,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16271.2794255268,1.0,1.0,1.0,17.8312412689854,1.0,1.0,1.0,23212.2166723393,1.0,1.0,1.0,19.1449233116262,1.0,1.0,1.0,0.06102887103523624,0.03648434008474499,0.05802308864253276,0.021538748557787764,-0.0030057823927034863,0.021538748557787764,0.0,0,0,0.0610288710352362,9.73236009732360e-6,102750.000000000,3583.26657078316,0.000468340767271675,2135.19742435729,7.62050349064304,1.313682042640882,0,1.0,1.0,1.0,1.0,19521.3723339454,0.0,0.0,18.4136191706734,1.0,1.0,1.0,1.0,26642.0646777374,0.0,0.0,19.7613227055967,1.0,1.0,1.0,0.07343715301734566,0.030559700261744815,0.05802308864253276,0.02746338838078794,-0.015414064374812901,0.02746338838078794,0.0,0,0,0.0734371530173457,9.73236009732360e-6,102750.000000000,4311.80998430415,0.000421186966471576,2374.24250892029,8.22214759469662,1.3477035349232973,0,0.0,-0.004248849565139545,-0.04754892657678006,0.0,0.0,9,10.210737778342313,11,4.540906768756122,10000,19000,16.5000000000000,19.0000000000000,6940.937246812504,10000,25000,17.0000000000000,20.0000000000000,4.6196627150180785,4.558633843982842,4.594399891308317,4.557915551223572,0.04941934797361792,5283.574732329603,4500.1192516699175,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.191471575976767,11,10000,4.527419437546437,19000,16.5000000000000,19.0000000000000,10000,7120.6923437920195,25000,17.0000000000000,20.0000000000000,4.544506390027393,4.617943543044738,4.5881429802600655,4.557583279998321,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19124.389898410867,11,95.1016807621072,500000,1,1,-111,122,111,1,0,11,11,11,72
73,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16736.1587183927,1.0,1.0,1.0,17.9045831544801,1.0,1.0,1.0,23231.1671808914,1.0,1.0,1.0,19.2103741636021,1.0,1.0,1.0,0.06282288254445856,0.03185214052892782,0.05408342824761722,0.022231287718689402,-0.008739454296841337,0.022231287718689402,0.0,0,0,0.0628228825444586,9.73236009732360e-6,102750.000000000,3688.60067511035,0.000472150831864540,2117.96725222524,7.90199126110608,1.3057910091220295,0,1.0,1.0,1.0,1.0,17962.6830783745,1.0,1.0,18.1539412511240,1.0,1.0,1.0,1.0,24417.2320451094,1.0,1.0,19.4515980682573,1.0,1.0,1.0,0.06726967822970842,0.03270958497493215,0.05408342824761722,0.021373843272685072,-0.013186249982091197,0.021373843272685072,0.0,0,0,0.0672696782297084,9.73236009732360e-6,102750.000000000,3949.69110748717,0.000454229669115310,2201.52946404331,8.15918359111325,1.2976568171333471,0,1.0,-0.20029357307348056,-0.19146385401002675,0.0,0.0,9,10.002591893374028,11,4.5372649935580185,10000,19000,16.5000000000000,19.0000000000000,6495.00846249874,10000,25000,17.0000000000000,20.0000000000000,4.619615407254293,4.556792524709834,4.59507896463595,4.563226824107022,0.04892991052768415,4974.003050354718,4500.038775352726,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,9.99475766001073,11,10000,4.547870349740483,19000,16.5000000000000,19.0000000000000,10000,6454.548966734863,25000,17.0000000000000,20.0000000000000,4.5559969869717,4.623266665201409,4.593969034364425,4.5612594493894925,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18844.810133456023,11,99.74053033787328,500000,1,1,-111,121,111,1,0,11,11,11,73
74,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13072.8598920204,1.0,1.0,1.0,17.1912993398999,1.0,1.0,1.0,20106.9104798214,1.0,1.0,1.0,18.5195488691560,1.0,1.0,1.0,0.04901486934896848,0.025706084298819043,0.05616588041730779,0.030459796118488744,0.007151011068339305,0.030459796118488744,0.007151011068339305,0.00715101106833931,0.357550553416965,0.0490148693489685,9.73236009732360e-6,102750.000000000,2877.87304320372,0.000536310231690453,1864.59243346523,7.01110851754629,1.3282495292560161,0.357550553416965,1.0,1.0,1.0,1.0,18170.0120679150,1.0,1.0,18.2043975150232,1.0,1.0,1.0,1.0,25075.8470488397,0.0,0.0,19.5084359133880,1.0,1.0,1.0,0.06777187349385017,0.034289244960629794,0.05616588041730779,0.021876635456677992,-0.011605993076542379,0.021876635456677992,0.0,0,0,0.0677718734938502,9.73236009732360e-6,102750.000000000,3979.17714371035,0.000440139625911248,2272.00629329758,7.99734231437495,1.304038398364801,0,0.0,-0.1034940353315674,-0.2602398836808367,0.0,0.0,9,10.180190822353662,11,4.5425422510881015,10000,19000,16.5000000000000,19.0000000000000,7034.050587801011,10000,25000,17.0000000000000,20.0000000000000,4.611386070305355,4.562371200956386,4.588559253221425,4.562853168922606,0.047726222076404215,5295.729780337997,4499.977097753353,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.207055200648275,11,10000,4.566273732406017,19000,16.5000000000000,19.0000000000000,10000,6905.834980924741,25000,17.0000000000000,20.0000000000000,4.547064539747025,4.614836413240875,4.592074665036978,4.557785420076348,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18799.90598796916,11,111.95639803755715,500000,1,1,-111,122,111,1,0,11,11,11,74
75,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12518.1515944361,1.0,1.0,1.0,17.0327969445635,1.0,1.0,1.0,18982.1496321374,1.0,1.0,1.0,18.3250331778028,1.0,1.0,1.0,0.047026028398351016,0.0205631295426274,0.05379808340398397,0.03323495386135657,0.0067720550056329515,0.03323495386135657,0.0067720550056329515,0.00677205500563295,0.338602750281648,0.0470260283983510,9.73236009732360e-6,102750.000000000,2761.09966738890,0.000562087383596528,1779.08280666518,7.03629507718130,1.2922362332392554,0.338602750281648,1.0,1.0,1.0,1.0,16294.5095443333,1.0,1.0,17.7871180457549,1.0,1.0,1.0,1.0,22815.4315896727,1.0,1.0,19.0907341192698,1.0,1.0,1.0,0.061150923508618504,0.028181137887090202,0.05379808340398397,0.025616945516893766,-0.0073528401046345365,0.025616945516893766,0.0,0,0,0.0611509235086185,9.73236009732360e-6,102750.000000000,3590.43279457746,0.000478430799432081,2090.16643825407,7.79579522764905,1.3036160735149187,0,1.0,-0.3323894564000495,-0.013205572627447482,0.0,0.0,9,9.996501867382225,11,4.53375578661172,10000,19000,16.5000000000000,19.0000000000000,6463.998037701272,10000,25000,17.0000000000000,20.0000000000000,4.610219895377791,4.56319386697944,4.586285867708836,4.565722738166208,0.04839070835302408,5002.179842533848,4499.3986880860875,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,9.991322818105843,11,10000,4.538313478236515,19000,16.5000000000000,19.0000000000000,10000,6520.92204533945,25000,17.0000000000000,20.0000000000000,4.556268650028323,4.617419573536941,4.592987841225747,4.564806703338657,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18876.05499354961,11,96.41534014163899,500000,1,1,-111,121,111,1,0,11,11,11,75
