MV1_AleakMV,MV2_AleakMV,HU_Ch1_T1_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,18102.7941752154,1.0,1.0,1.0,18.1819147566512,1.0,1.0,1.0,24623.1187990607,1.0,1.0,1.0,1.0,19.4831159449289,1.0,1.0,0.06607924504652107,0.03993286047018074,0.05456189038429472,0.01462902991411398,-0.01151735466222635,0.01462902991411398,0.0,0,0,0.0660792450465211,9.50655127836018e-6,105190.617577197,3971.95234027343,0.000451326155747022,2215.69254798634,8.17026450337955,1.3012011882776817,0,1.0,1.0,1.0,16498.6693777130,1.0,1.0,1.0,17.7954138525757,1.0,1.0,1.0,1.0,22954.4681742321,1.0,1.0,19.0837382152296,1.0,1.0,1.0,0.061057215641057816,0.03225940264232019,0.05456189038429472,0.022302487741974533,-0.006495325256763093,0.022302487741974533,0.0,0,0,0.0610572156410578,9.50655127836018e-6,105190.617577197,3670.08355475827,0.000472034159120601,2118.49075046390,7.78793552631756,1.2883243626539236,0,1.0,-0.07489568568623135,-0.1539704058672045,0.0,0.0,10.011650253271664,9,11,4.557656443070309,10000,19000,16.5000000000000,19.0000000000000,6520.324623845362,10000,25000,17.0000000000000,20.0000000000000,4.618178861707834,4.552099616661313,4.596918084777971,4.55698522430779,4500.33860385957,5011.004203336078,0.04900155171143597,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.007478326258093,9,11,4.495447891458066,10000,19000,16.5000000000000,19.0000000000000,10000,6455.798796519084,25000,17.0000000000000,20.0000000000000,4.554799697572663,4.615856913213721,4.591759116815037,4.559499714172717,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,21155.055008412783,11,87.78293940344669,500000,1,1,-111,121,111,1,25,11,11,11,90
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,16515.5400478072,1.0,1.0,1.0,17.8724846584284,1.0,1.0,1.0,23457.3248491688,1.0,1.0,1.0,1.0,19.1790259946411,1.0,1.0,0.06000399262328404,0.024471830622389668,0.05755495044767777,0.0330831198252881,-0.002449042175606271,0.0330831198252881,0.0,0,0,0.0600039926232840,9.50655127836018e-6,105190.617577197,3606.77545208047,0.000465469998887583,2148.36617266393,7.68748840768065,1.306541336212706,0,1.0,1.0,1.0,15178.5441907859,1.0,1.0,1.0,17.5893772894440,1.0,1.0,1.0,1.0,22162.2025206333,1.0,1.0,18.9037998114649,1.0,1.0,1.0,0.055629335021856186,0.028357512737374968,0.05755495044767777,0.029197437710302802,0.001925615425821585,0.029197437710302802,0.001925615425821585,0.00192561542582158,0.0962807712910792,0.0556293350218562,9.50655127836018e-6,105190.617577197,3343.81948934735,0.000487273241799553,2052.23663894798,7.39609843364202,1.3144225220208798,0.0962807712910792,1.0,-0.20444505113213865,-0.15342582696114415,0.0,0.0,10.184996250747751,9,11,4.5790319545068,10000,19000,16.5000000000000,19.0000000000000,6941.7848013615585,10000,25000,17.0000000000000,20.0000000000000,4.613230756965391,4.553226764342107,4.585914966870731,4.561443136248341,4499.288713495325,5313.10002137692,0.04873921776611111,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.193278855801982,9,11,4.5392833671618105,10000,19000,16.5000000000000,19.0000000000000,10000,6983.658329847442,25000,17.0000000000000,20.0000000000000,4.55846100861722,4.614090343639076,4.591532993798673,4.563175481061298,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,20927.073831920025,11,106.47297682679658,500000,1,1,-111,122,111,1,25,11,11,11,91
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,17862.9176279786,1.0,1.0,1.0,18.1314209746364,1.0,1.0,1.0,24399.7234098559,1.0,1.0,1.0,1.0,19.4456959101086,1.0,1.0,0.06571506310638675,0.027148695188337513,0.053855519678118684,0.02670682448978117,-0.011859543428268067,0.02670682448978117,0.0,0,0,0.0657150631063868,9.50655127836018e-6,105190.617577197,3950.06175559160,0.000454218268312512,2201.58472206578,8.11366351198948,1.3142749354721712,0,1.0,1.0,1.0,16537.9491080484,1.0,1.0,1.0,17.8496831623756,1.0,1.0,1.0,1.0,23049.8390082633,1.0,1.0,19.1589485687510,1.0,1.0,1.0,0.06087552703167454,0.01973684908067419,0.053855519678118684,0.03411867059744449,-0.007020007353555853,0.03411867059744449,0.0,0,0,0.0608755270316745,9.50655127836018e-6,105190.617577197,3659.16244788526,0.000474344251792809,2108.17353898661,7.84468109584476,1.3092654063754325,0,1.0,-0.20711357678136827,-0.25017974603634163,0.0,0.0,10.017757462646943,9,11,4.522186925987249,10000,19000,16.5000000000000,19.0000000000000,6536.80578187729,10000,25000,17.0000000000000,20.0000000000000,4.620778559886418,4.555063496780031,4.589612850977584,4.562464155789247,4500.708778730944,4973.697363808322,0.048733968407927264,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.005002066530817,9,11,4.519599592416612,10000,19000,16.5000000000000,19.0000000000000,10000,6511.88990021492,25000,17.0000000000000,20.0000000000000,4.554468458521713,4.6153439855533875,4.5878293367075775,4.568092487626903,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,21032.777609670677,11,95.38132029604449,500000,1,1,-111,121,111,1,25,11,11,11,92
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15983.5962544753,1.0,1.0,1.0,17.7622356599556,1.0,1.0,1.0,23034.4444844479,1.0,1.0,1.0,1.0,19.0915483937093,1.0,1.0,0.058459139738981314,0.034066695220179355,0.055165222431496894,0.02109852721131754,-0.0032939173074844202,0.02109852721131754,0.0,0,0,0.0584591397389813,9.50655127836018e-6,105190.617577197,3513.91600695721,0.000473115098182974,2113.65057644653,7.56208071125310,1.329312733753757,0,1.0,1.0,1.0,16583.7540923095,1.0,1.0,1.0,17.8693607637334,1.0,1.0,1.0,1.0,23715.0000435268,1.0,1.0,19.2138310659286,1.0,1.0,1.0,0.06079776767938405,0.03416468322812083,0.055165222431496894,0.021000539203376065,-0.005632545247887158,0.021000539203376065,0.0,0,0,0.0607977676793841,9.50655127836018e-6,105190.617577197,3654.48841686249,0.000462168425707624,2163.71336589882,7.66448752116505,1.3444703021951092,0,1.0,-0.08401233983561188,-0.21404828373174928,0.0,0.0,10.200154948702494,9,11,4.5486563204212525,10000,19000,16.5000000000000,19.0000000000000,7050.848229972574,10000,25000,17.0000000000000,20.0000000000000,4.614758559648735,4.556299419909753,4.590455374352547,4.556388679132367,4500.081458802804,5304.130511156812,0.04680276891990912,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.20487324256839,9,11,4.537913984290927,10000,19000,16.5000000000000,19.0000000000000,10000,7131.245951217297,25000,17.0000000000000,20.0000000000000,4.5610710866051445,4.6218688542845285,4.596017026764184,4.561852343536064,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,21036.089835890863,11,94.64536370547471,500000,1,1,-111,122,111,1,25,11,11,11,93
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15414.4753054685,1.0,1.0,1.0,17.6307552265802,1.0,1.0,1.0,22371.2999741615,1.0,1.0,1.0,1.0,18.9426883458704,1.0,1.0,0.05637942448949307,0.029489120349522224,0.055195013134603066,0.02570589278508084,-0.0011844113548900026,0.02570589278508084,0.0,0,0,0.0563794244894931,9.50655127836018e-6,105190.617577197,3388.90656039813,0.000483662602378434,2067.55700168351,7.45540524054099,1.3119331192901271,0,1.0,1.0,1.0,16363.8424608203,1.0,1.0,1.0,17.7766920651686,1.0,1.0,1.0,1.0,23218.8260614354,1.0,1.0,19.0694197744509,1.0,1.0,1.0,0.06045917698469605,0.020352649289802294,0.055195013134603066,0.03484236384480077,-0.005264163850092984,0.03484236384480077,0.0,0,0,0.0604591769846961,9.50655127836018e-6,105190.617577197,3634.13609441671,0.000463750734991011,2156.33081426681,7.58874396848252,1.2927277092822453,0,1.0,-0.18045184179582746,-0.038299097444292815,0.0,0.0,10.175349986039247,9,11,4.548509978291518,10000,19000,16.5000000000000,19.0000000000000,6956.824668692981,10000,25000,17.0000000000000,20.0000000000000,4.613209587570751,4.5568301630812575,4.590069798480882,4.56058067813136,4500.668333757375,5302.728139417079,0.046846536587398624,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.1879480966861,9,11,4.502814984271172,10000,19000,16.5000000000000,19.0000000000000,10000,6854.983600615143,25000,17.0000000000000,20.0000000000000,4.555339694899416,4.615798871884112,4.5854232929091285,4.565070643619326,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,21011.641383443985,11,111.59962205834407,500000,1,1,-111,122,111,1,25,11,11,11,94
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15975.4019517358,1.0,1.0,1.0,17.7199449402271,1.0,1.0,1.0,22388.2727446021,1.0,1.0,1.0,1.0,19.0079173789318,1.0,1.0,0.05901073016820835,0.03406006186146371,0.05262867915129142,0.018568617289827713,-0.006382051016916926,0.018568617289827713,0.0,0,0,0.0590107301682083,9.50655127836018e-6,105190.617577197,3547.07151432867,0.000482764494468393,2071.40336842951,7.71235684715912,1.2879724387046647,0,1.0,1.0,1.0,14688.0382912045,1.0,1.0,1.0,17.4678517595065,1.0,1.0,1.0,1.0,21146.8218214422,1.0,1.0,18.7650453944944,1.0,1.0,1.0,0.054000908311913065,0.02508315039025888,0.05262867915129142,0.027545528761032542,-0.0013722291606216436,0.027545528761032542,0.0,0,0,0.0540009083119131,9.50655127836018e-6,105190.617577197,3245.93651146271,0.000508919286654061,1964.94812875849,7.47502596950734,1.2971936349878694,0,1.0,-0.16502981132179145,-0.15629198002016215,0.0,0.0,10.007588093067977,9,11,4.50382854904446,10000,19000,16.5000000000000,19.0000000000000,6412.870792866275,10000,25000,17.0000000000000,20.0000000000000,4.614068690830852,4.555057960662643,4.59420791835681,4.560147856495346,4500.651575183145,4979.043495151034,0.047572058358747685,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,9.992825789999147,9,11,4.5250540912723265,10000,19000,16.5000000000000,19.0000000000000,10000,6458.783530237676,25000,17.0000000000000,20.0000000000000,4.558431435966407,4.61243234427832,4.586999755484304,4.561916605094045,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,20884.3048856969,11,101.86252555218056,500000,1,1,-111,121,111,1,25,11,11,11,95
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15364.6613244623,1.0,1.0,1.0,17.6259349219171,1.0,1.0,1.0,22479.0115238766,1.0,1.0,1.0,1.0,18.9690342729859,1.0,1.0,0.0563794621867002,0.02834278279453528,0.058648197161091514,0.030305414366556233,0.002268734974391312,0.030305414366556233,0.002268734974391312,0.00226873497439131,0.113436748719566,0.0563794621867002,9.50655127836018e-6,105190.617577197,3388.90882633670,0.000483867585412320,2066.68111307325,7.43446157574562,1.343099351068759,0.113436748719566,1.0,1.0,1.0,15708.1557648826,1.0,1.0,1.0,17.7025604125697,1.0,1.0,1.0,1.0,22787.8849424871,1.0,1.0,19.0391237525309,1.0,1.0,1.0,0.057575455459516256,0.025801537425103938,0.058648197161091514,0.03284665973598758,0.0010727417015752583,0.03284665973598758,0.0010727417015752583,0.00107274170157526,0.0536370850787629,0.0575754554595163,9.50655127836018e-6,105190.617577197,3460.79869547138,0.000477737994796967,2093.19754947476,7.50438283707344,1.3365633399612378,0.0536370850787629,1.0,-0.09880070380440195,-0.13130716052019065,0.0,0.0,10.191473346171511,9,11,4.533807815972128,10000,19000,16.5000000000000,19.0000000000000,7114.350199414347,10000,25000,17.0000000000000,20.0000000000000,4.612521875073857,4.556142412887157,4.588749827136329,4.560407044341794,4500.929030864279,5296.964959258724,0.0498344571354593,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.198177575496223,9,11,4.5388816707072435,10000,19000,16.5000000000000,19.0000000000000,10000,7079.729177604482,25000,17.0000000000000,20.0000000000000,4.556957093574554,4.61453254903407,4.588850971249089,4.563049433823985,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,21028.69502675256,11,94.05749137586149,500000,1,1,-111,122,111,1,25,11,11,11,96
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,17165.5716842775,1.0,1.0,1.0,17.9817440678960,1.0,1.0,1.0,23639.4440970465,1.0,1.0,1.0,1.0,19.2811405992493,1.0,1.0,0.0629298349140921,0.02797679961054378,0.05300575826486721,0.025028958654323433,-0.009924076649224886,0.025028958654323433,0.0,0,0,0.0629298349140921,9.50655127836018e-6,105190.617577197,3782.64468493966,0.000465079255074066,2150.17115704450,7.98335129184425,1.299396531353235,0,1.0,1.0,1.0,16399.0741308258,1.0,1.0,1.0,17.8525969648183,1.0,1.0,1.0,1.0,22821.0624184835,1.0,1.0,19.1415796282570,1.0,1.0,1.0,0.05986423849009803,0.026105410951021923,0.05300575826486721,0.026900347313845288,-0.00685848022523082,0.026900347313845288,0.0,0,0,0.0598642384900980,9.50655127836018e-6,105190.617577197,3598.37498146402,0.000478617175896900,2089.35251461893,7.84887854781974,1.2889826634387347,0,1.0,-0.12281877024473516,-0.1288073431001129,0.0,0.0,9.998392776051787,9,11,4.537981521928565,10000,19000,16.5000000000000,19.0000000000000,6473.872412769016,10000,25000,17.0000000000000,20.0000000000000,4.616530720652409,4.553600885738317,4.591422497693308,4.563445698082764,4498.287487746116,4982.214633147365,0.04785725962005037,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.003718416998515,9,11,4.557355532789343,10000,19000,16.5000000000000,19.0000000000000,10000,6421.9882876577285,25000,17.0000000000000,20.0000000000000,4.558388497097071,4.618252735587169,4.588476815439347,4.562371404488325,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,20990.712060038062,11,98.28440877734518,500000,1,1,-111,121,111,1,25,11,11,11,97
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15826.0156817418,1.0,1.0,1.0,17.7144307515431,1.0,1.0,1.0,22798.5668064471,1.0,1.0,1.0,1.0,19.0332249026704,1.0,1.0,0.05823959015268709,0.020673963694875397,0.057825512292640394,0.037151548597765,-0.00041407786004669933,0.037151548597765,0.0,0,0,0.0582395901526871,9.50655127836018e-6,105190.617577197,3500.71911748800,0.000474796430641460,2106.16579119809,7.51413575696675,1.3187941511273065,0,1.0,1.0,1.0,15173.9763837716,1.0,1.0,1.0,17.6425538089563,1.0,1.0,1.0,1.0,21997.1363428937,1.0,1.0,18.9330919900839,1.0,1.0,1.0,0.05518005981978025,0.03699807253406018,0.057825512292640394,0.020827439758580216,0.0026454524728601464,0.020827439758580216,0.0026454524728601464,0.00264545247286015,0.132272623643007,0.0551800598197802,9.50655127836018e-6,105190.617577197,3316.81404022249,0.000490634977362763,2038.17511212745,7.44488355955488,1.2905381811275622,0.132272623643007,1.0,-0.13020099763973092,-0.0984084452200679,0.0,0.0,10.20029499457631,9,11,4.520789915044073,10000,19000,16.5000000000000,19.0000000000000,6972.551124705348,10000,25000,17.0000000000000,20.0000000000000,4.611906757401443,4.553667167248756,4.583433702710872,4.562759739015997,4499.595669689236,5287.065550560112,0.04921282367720252,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.19767024940144,9,11,4.574864975774683,10000,19000,16.5000000000000,19.0000000000000,10000,6823.15995912204,25000,17.0000000000000,20.0000000000000,4.56157297532025,4.6167530351400305,4.599269269344303,4.562271196810243,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,20949.217129061577,11,97.46502088540966,500000,1,1,-111,122,111,1,25,11,11,11,98
0.0,0.048128458637840404,0.0,0.0481284586378404,0.048128458637840404,1.0,1.0,1.0,16819.1487040434,1.0,1.0,1.0,17.9003246985320,1.0,1.0,1.0,23251.3547343838,1.0,1.0,1.0,1.0,19.1931004888061,1.0,1.0,0.061772936861006045,0.033745412827758337,0.05292973079685823,0.019184317969099897,-0.008843206064147811,0.019184317969099897,0.0,0,0,0.0617729368610060,9.50655127836018e-6,105190.617577197,3713.10478740939,0.000470301219148067,2126.29684824433,7.91006614054425,1.2927757902740322,0,1.0,1.0,1.0,17477.2273007412,1.0,1.0,1.0,18.0420569917513,1.0,1.0,1.0,1.0,24031.1494039105,1.0,1.0,19.3592958653747,1.0,1.0,1.0,0.06425981114841761,0.028078079331280037,0.05292973079685823,0.024851651465578196,-0.011330080351559378,0.024851651465578196,0.0,0,0,0.0642598111484176,9.50655127836018e-6,105190.617577197,3862.58812576920,0.000459878592487955,2174.48695445894,8.03740269165694,1.3172388736233906,0.0481284586378404,1.0,-0.22576790734709107,0.048128458637840404,0.0,0.0,9.990258557987783,9,11,4.5296725158618605,10000,19000,16.5000000000000,19.0000000000000,6432.206030340365,10000,25000,17.0000000000000,20.0000000000000,4.6184065766811235,4.5566336398201175,4.592638114707667,4.558892701879909,4499.509802990602,4975.500066393506,0.04786611183039256,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.0046543000944,9,11,4.524745256721037,10000,19000,16.5000000000000,19.0000000000000,10000,6553.922103169287,25000,17.0000000000000,20.0000000000000,4.552459794265556,4.616719605413974,4.592733683786271,4.564655604454991,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,21020.093368907594,11,102.39914115822823,500000,1,1,-111,121,111,1,25,11,11,11,99
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,16899.7064835522,1.0,1.0,1.0,17.9188004947145,1.0,1.0,1.0,23868.4624868817,1.0,1.0,1.0,1.0,19.2351779838152,1.0,1.0,0.06217113704963495,0.02947173489323074,0.05599234942735068,0.02652061453411994,-0.006178787622284271,0.02652061453411994,0.0,0,0,0.0621711370496350,9.50655127836018e-6,105190.617577197,3737.04017241581,0.000456488505854943,2190.63566152040,7.71452176206382,1.3163774891006745,0,1.0,1.0,1.0,16866.4155088358,1.0,1.0,1.0,17.9085941724980,1.0,1.0,1.0,1.0,23782.3404646758,1.0,1.0,19.2149920322921,1.0,1.0,1.0,0.0623262467421446,0.031078897090658586,0.05599234942735068,0.024913452336692093,-0.006333897314793918,0.024913452336692093,0.0,0,0,0.0623262467421446,9.50655127836018e-6,105190.617577197,3746.36364918569,0.000455822558043839,2193.83613722738,7.68809266226780,1.3063978597941488,0,1.0,-0.10801159942321722,-0.1073636323207173,0.0,0.0,10.204278732650678,9,11,4.522216969540193,10000,19000,16.5000000000000,19.0000000000000,6968.756003329568,10000,25000,17.0000000000000,20.0000000000000,4.619802648747293,4.557631511697658,4.590337466273831,4.5608657313806,4499.504872886837,5293.88876749214,0.04759031784721399,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.220501510230177,9,11,4.502076436840787,10000,19000,16.5000000000000,19.0000000000000,10000,6915.924955840016,25000,17.0000000000000,20.0000000000000,4.556843379186587,4.619169625928731,4.5922925006898065,4.561213603599148,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,20960.96278693636,11,106.6255161976058,500000,1,1,-111,122,111,1,25,11,11,11,100
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,17634.0089713741,1.0,1.0,1.0,18.0695555171451,1.0,1.0,1.0,24151.0128508616,1.0,1.0,1.0,1.0,19.3653875400564,1.0,1.0,0.06435984339466216,0.0315846172928298,0.05461448912140472,0.023029871828574924,-0.009745354273257442,0.023029871828574924,0.0,0,0,0.0643598433946622,9.50655127836018e-6,105190.617577197,3868.60095648926,0.000457329994648954,2186.60488422064,8.06456122851813,1.2958320229112843,0,1.0,1.0,1.0,17344.8533687669,1.0,1.0,1.0,17.9776336178431,1.0,1.0,1.0,1.0,23864.6358388320,1.0,1.0,19.2740181318554,1.0,1.0,1.0,0.063622126337183,0.02727761541350926,0.05461448912140472,0.027336873707895462,-0.009007637215778283,0.027336873707895462,0.0,0,0,0.0636221263371830,9.50655127836018e-6,105190.617577197,3824.25757770442,0.000460327277374832,2172.36746365071,7.98430912771013,1.2963845140123573,0,1.0,-0.2735034014171082,-0.08183919694555072,0.0,0.0,10.004994288627021,9,11,4.55823931434296,10000,19000,16.5000000000000,19.0000000000000,6517.003879487462,10000,25000,17.0000000000000,20.0000000000000,4.617307280084805,4.552947436690143,4.591629807021248,4.560045189728418,4501.407132809925,5029.204221119662,0.04888289281502451,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,3000.00000000000,0.0500000000000000,9.99332449013295,9,11,4.535482512968812,10000,19000,16.5000000000000,19.0000000000000,10000,6519.782470065109,25000,17.0000000000000,20.0000000000000,4.55938479836273,4.623006924699913,4.590042743586039,4.56276512817253,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,12,21164.876290850996,11,99.28890211450488,500000,1,1,-111,121,111,1,25,11,11,11,101
