,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood
10,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.194296820937398,13098.5811796964,17.1831520725374,19973.4794598319,18.4821706008707,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.216514776029472,12790.3824624794,17.1807196379487,19924.6025917497,18.5287372747926,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
11,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,10.012287415547481,18200.5643948319,18.1715711559818,24648.3554914014,19.4623696212568,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.983225720664459,14689.4912975957,17.4074767791421,21225.2827432150,18.7158922412763,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
12,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.220176811877199,16438.8033072781,17.8628049123857,23358.0270294152,19.1664320103887,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.18704523143882,11273.5378200932,16.8333737554903,18329.2209780871,18.1627107055670,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
13,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,10.024584314527575,15798.0173867465,17.7129488739656,22269.1816000695,19.0000271089743,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.002601677819614,13324.5187496985,17.1983808991047,19874.9180718086,18.5012185524509,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
14,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.205710183908842,16408.1012921240,17.8707830508968,23328.5176419632,19.1806342089366,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.201088295967052,15929.8673069931,17.7382074730787,22993.3332474719,19.0751341223150,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
15,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,9.995060918159627,14355.0108622530,17.4023893667740,20928.4176764549,18.7197655354881,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.99742338877389,14374.5900844012,17.4286032158915,20790.4957838328,18.7144145931649,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
16,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.191746982105327,13473.2765774724,17.2628793683445,20560.8639535576,18.5987351801240,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.20714325654286,12914.9948346867,17.1459687961992,19863.1610944225,18.4555467649445,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
17,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,9.996601419780902,11665.8743398695,16.8525345068321,18168.8045144186,18.1505865486773,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.00119232996934,15515.1168316613,17.6099957892060,21962.6329568098,18.8969866143320,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
18,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.187296318369018,14464.3155022473,17.4683794741072,21656.8523021951,18.8248699538865,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.186983634626891,17557.0328936152,18.0059850391557,24513.9437235084,19.3180371804104,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
19,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,9.995648144657766,14594.7039303065,17.4242770193221,21194.1545847625,18.7404826672655,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.996094142308303,15907.5748963885,17.6552545448440,22403.4108093958,18.9507950927593,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
20,111,1,13,-121,11,22,11,22,-111,11,11,122,0.0,10.204893284617041,18163.9485515637,18.1424588404196,25105.3427690557,19.4492730892590,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10.175660987271307,18772.8948012692,18.2521909023976,25851.9108583844,19.5849143814775,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0
21,111,1,13,-121,11,22,11,22,-111,11,11,122,0.0,10.215336222501717,18115.6466159992,18.1261084222870,25072.0174924924,19.4400564240505,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10.198613214838776,14928.8231778744,17.5376500076001,22095.0045810199,18.8912278863696,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
22,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,10.001122028303179,15186.3881493971,17.5539668087335,21650.1219751317,18.8470071596591,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.007640866082667,15070.8819720339,17.5610072604181,21582.4462224318,18.8636158687564,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
23,111,1,13,-121,11,22,11,22,-111,11,11,122,0.0,10.198612583269815,18106.1329372849,18.1592096524038,25265.1660850518,19.5100466208700,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10.195814510044684,14586.6896296093,17.4567914772987,21589.9649279374,18.7782385188281,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
24,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,9.998751133737864,16740.3800422999,17.9006917707026,23219.0380756460,19.1944460165418,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.99846970696361,17948.6851885745,18.1309101644287,24464.3345177141,19.4320513792583,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
25,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.206911073710426,14352.7321522737,17.4478510724930,21299.3114987031,18.7601201225494,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.191184062569093,15217.6831968669,17.5957968207401,22252.2250552250,18.9246827517408,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
26,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,10.002461985907303,17002.5369557643,17.9375700444126,23450.7557774293,19.2291645019785,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.006543733647879,14797.1746206398,17.4700726743869,21294.3244075521,18.7714681274315,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
27,111,1,13,-121,11,22,11,22,-111,11,11,122,0.0,10.228422344555076,14960.5432243222,17.5863918146219,21891.9201364977,18.8952442980188,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.189741226492878,18648.0957032101,18.2530573174982,25813.2265701958,19.6060495797780,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0
28,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,10.011878783142647,15138.7491413761,17.5768131488504,21708.0198946432,18.8965685377060,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.993987679974786,14403.9667628079,17.4004585945536,20941.8392432132,18.7139061234706,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
29,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.176329479065744,12701.6137314765,17.1248053879783,19564.0751761018,18.4219039288126,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.187451244082263,14366.4602355526,17.4467479915650,21357.6399398980,18.7681760340232,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
30,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,9.99844619704329,13913.8645763512,17.3149835987524,20396.7688677091,18.6092640080886,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.005918914992288,15789.6429153307,17.6677688796984,22333.6751322489,18.9742531829934,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
31,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.193469294168269,16712.3724367421,17.8794475189171,23731.3691866236,19.2101421137564,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.214281225095435,14757.2795114338,17.5087241993032,21931.1577988131,18.8687819684155,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
32,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,10.000230225273205,15381.3421753402,17.6202425198277,21908.4844812341,18.9286323106516,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.001723188541085,14582.0900095813,17.4622063096927,21086.8391907971,18.7661073159397,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
33,111,1,13,-121,11,22,11,22,-111,11,11,122,0.0,10.222052345613532,18168.7441699061,18.1532376730520,25268.3404231254,19.4896162727630,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10.212199112164809,13014.6212311353,17.1828816516626,20010.9309055593,18.4998183044493,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
34,111,1,13,-121,11,22,11,22,-111,11,11,121,1.0,10.00345395117553,16901.7749442544,17.9059458503748,23465.2485264736,19.2192284127909,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.000827868143286,15746.4208106211,17.6963341859500,22183.7111541843,18.9843687992549,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
35,111,1,13,-121,11,22,11,22,-111,11,11,122,1.0,10.2008443801795,16786.3588797635,17.8902199001261,23734.4773890720,19.1974967960042,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.18064566878932,13306.8701461821,17.2299330756266,20238.5823819483,18.5341231585322,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
