MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_Fmax_LTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18321.9842142352,1.0,1.0,1.0,1.0,18.2008829929194,1.0,1.0,1.0,24876.9040049731,1.0,1.0,19.5162426435006,1.0,1.0,1.0,0.06904029319393157,0.02773339031846067,0.051523840111091845,0.023790449792631174,-0.017516453082839722,0.023790449792631174,0.0,0,0,0.0690402931939316,9.73236009732360e-6,102750.000000000,4053.65150038655,0.000447358705499131,2235.34266285099,8.19649914025580,1.3153596505811613,0,1.0,1.0,1.0,16422.3461664049,1.0,1.0,1.0,1.0,17.8668014311543,1.0,1.0,22840.0868001804,1.0,1.0,1.0,19.1546336773233,1.0,1.0,1.0,0.061267573830131816,0.02453764226433819,0.051523840111091845,0.026986197846753657,-0.009743733719039971,0.026986197846753657,0.0,0,0,0.0612675738301318,9.73236009732360e-6,102750.000000000,3597.28183488345,0.000478655214465528,2089.18647447853,7.86064162630769,1.2878322461689804,0,1.0,-0.18669314024158967,-0.156399391988821,0.0,0.0,10.004383852663636,9,11,4.519871580595438,10000,19000,16.5000000000000,19.0000000000000,10000,6554.919790737886,25000,17.0000000000000,20.0000000000000,4.614709441758312,4.5456691485643805,4.587234375253897,4.559500984935436,0.046545141698323925,4501.829049199449,4983.3669353030145,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.006159804846599,9,11,4.565209766761841,10000,19000,16.5000000000000,19.0000000000000,6417.740633775509,10000,25000,17.0000000000000,20.0000000000000,4.556016674853344,4.617284248683476,4.588990925483587,4.564453283219248,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18937.830007892906,11,113.17935185372924,500000,1,1,-111,121,111,1,24,11,11,11,97
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12506.9995387654,1.0,1.0,1.0,1.0,17.1086686748654,1.0,1.0,1.0,19464.6203312410,1.0,1.0,18.4217531330670,1.0,1.0,1.0,0.04673184616282988,0.030675078934612188,0.055317575110937225,0.024642496176325038,0.008585728948107343,0.024642496176325038,0.008585728948107343,0.00858572894810734,0.429286447405367,0.0467318461628299,9.73236009732360e-6,102750.000000000,2743.82696756044,0.000553180543059506,1807.72807819531,6.91862879689921,1.3130844582015402,0.429286447405367,1.0,1.0,1.0,15844.2526026389,1.0,1.0,1.0,1.0,17.7208644390333,1.0,1.0,22836.0981057191,1.0,1.0,1.0,19.0404079925091,1.0,1.0,1.0,0.05944863654935162,0.024399514115672538,0.055317575110937225,0.030918060995264687,-0.0041310614384143934,0.030918060995264687,0.0,0,0,0.0594486365493516,9.73236009732360e-6,102750.000000000,3490.48423168336,0.000475219275073401,2104.29175004642,7.52949423590592,1.3195435534758613,0,1.0,-0.16481328936305492,-0.15128079328830774,0.0,0.0,10.190039877966223,9,11,4.558231873449889,10000,19000,16.5000000000000,19.0000000000000,10000,6957.620792475687,25000,17.0000000000000,20.0000000000000,4.611675862281884,4.564944016119054,4.592114176547883,4.56143909761327,0.04698446820332502,4500.484552215864,5298.684901049822,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.191370203127372,9,11,4.5392706429725616,10000,19000,16.5000000000000,19.0000000000000,6991.845503080174,10000,25000,17.0000000000000,20.0000000000000,4.558226250214207,4.617674886763559,4.588568064332071,4.564168550216398,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19101.08993602162,11,96.21998416755629,500000,1,1,-111,122,111,1,24,11,11,11,98
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17802.6903613109,1.0,1.0,1.0,1.0,18.1168823907219,1.0,1.0,1.0,24744.7500380893,1.0,1.0,19.4225960424724,1.0,1.0,1.0,0.06646400389213092,0.031948192130979436,0.05645228342968089,0.02450409129870145,-0.010011720462450031,0.02450409129870145,0.0,0,0,0.0664640038921309,9.73236009732360e-6,102750.000000000,3902.38651423797,0.000444340804357368,2250.52480031912,7.91046175487004,1.305713651750533,0,1.0,1.0,1.0,15960.0460902875,1.0,1.0,1.0,1.0,17.7016447286851,1.0,1.0,22933.2726038860,1.0,1.0,1.0,19.0132204683767,1.0,1.0,1.0,0.06027127978930835,0.028100485646247897,0.05645228342968089,0.02835179778343299,-0.003818996359627465,0.02835179778343299,0.0,0,0,0.0602712797893084,9.73236009732360e-6,102750.000000000,3538.78514191511,0.000470670208841244,2124.62990266991,7.51191822643150,1.3115757396916685,0,1.0,-0.2030231426791543,-0.36131764895646185,0.0,0.0,10.206420635851835,9,11,4.562000790120929,10000,19000,16.5000000000000,19.0000000000000,10000,6942.059676778391,25000,17.0000000000000,20.0000000000000,4.615552946688628,4.549088942796497,4.590329350894238,4.558381158763258,0.04778098032580941,4500.014783194773,5316.6784826607045,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.189726502253572,9,11,4.510035351185608,10000,19000,16.5000000000000,19.0000000000000,6973.226513598492,10000,25000,17.0000000000000,20.0000000000000,4.553274844351766,4.613546124141075,4.583666151867907,4.555565666221659,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18371.059053551508,11,110.74072017780293,500000,1,1,-111,122,111,1,24,11,11,11,99
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16360.1311301260,1.0,1.0,1.0,1.0,17.7935887058296,1.0,1.0,1.0,22835.8187644584,1.0,1.0,19.0892266488123,1.0,1.0,1.0,0.06163778766639538,0.03410707172498206,0.051535566813090544,0.01742849508810848,-0.010102220853304839,0.01742849508810848,0.0,0,0,0.0616377876663954,9.73236009732360e-6,102750.000000000,3619.01867584122,0.000476395275452873,2099.09722351754,7.79388917618152,1.2956379429827365,0,1.0,1.0,1.0,15659.7894926244,1.0,1.0,1.0,1.0,17.6250320558694,1.0,1.0,22173.3622548413,1.0,1.0,1.0,18.9282499520453,1.0,1.0,1.0,0.05937664594034686,0.025730895755596173,0.051535566813090544,0.02580467105749437,-0.007841079127256317,0.02580467105749437,0.0,0,0,0.0593766459403469,9.73236009732360e-6,102750.000000000,3486.25735449751,0.000486917832731404,2053.73459910150,7.62503076077867,1.3032178961759306,0,1.0,-0.08173353365064091,-0.2367388824614168,0.0,0.0,9.99969952964805,9,11,4.520598702443348,10000,19000,16.5000000000000,19.0000000000000,10000,6475.687634332408,25000,17.0000000000000,20.0000000000000,4.616910245499235,4.55527245783284,4.59447889731058,4.560371825585598,0.04638153534802056,4498.215912585732,4998.06884276983,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.000001295090685,9,11,4.491862734236236,10000,19000,16.5000000000000,19.0000000000000,6513.572762216966,10000,25000,17.0000000000000,20.0000000000000,4.556066709606766,4.615443355547113,4.58888777108677,4.563156875331174,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19093.54474112372,11,93.47713874114535,500000,1,1,-111,121,111,1,24,11,11,11,100
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14574.9010641706,1.0,1.0,1.0,1.0,17.4721538156850,1.0,1.0,1.0,21671.6874806439,1.0,1.0,18.8165449716195,1.0,1.0,1.0,0.054896398535356106,0.02173421977367518,0.055419119195470566,0.03368489942179539,0.0005227206601144604,0.03368489942179539,0.0005227206601144604,0.000522720660114460,0.0261360330057230,0.0548963985353561,9.73236009732360e-6,102750.000000000,3223.20282829020,0.000499687019651547,2001.25270553824,7.28288887447156,1.344391155934476,0.0261360330057230,1.0,1.0,1.0,17447.2948372984,1.0,1.0,1.0,1.0,18.0539909911288,1.0,1.0,24523.7223336862,1.0,1.0,1.0,19.3945254222725,1.0,1.0,1.0,0.06548904192755334,0.03386244275565442,0.055419119195470566,0.021556676439816146,-0.010069922732082771,0.021556676439816146,0.0,0,0,0.0654890419275533,9.73236009732360e-6,102750.000000000,3845.14231888920,0.000449505006569617,2224.66932600255,7.84264638046183,1.340534431143701,0,1.0,-0.12271453626376741,-0.16524004426348726,0.0,0.0,10.189264941213414,9,11,4.521869035434578,10000,19000,16.5000000000000,19.0000000000000,10000,7096.786416473279,25000,17.0000000000000,20.0000000000000,4.616178068128551,4.561281669593195,4.584224437272763,4.562490217499088,0.04723605242948389,4499.352976445383,5278.810698170919,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.211344610666961,9,11,4.53749000435921,10000,19000,16.5000000000000,19.0000000000000,7076.427496387836,10000,25000,17.0000000000000,20.0000000000000,4.55206855810159,4.617557600029143,4.590964974743131,4.557102531987477,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18904.557572900503,11,99.66276582406485,500000,1,1,-111,122,111,1,24,11,11,11,101
0.005896111621446737,0.0,0.00589611162144674,0.005896111621446737,0.0,1.0,1.0,1.0,15297.7431374912,1.0,1.0,1.0,1.0,17.6116521883795,1.0,1.0,1.0,21764.9230712987,1.0,1.0,18.9088952643533,1.0,1.0,1.0,0.057316356451494244,0.021497378777025844,0.05403969041196121,0.032542311634935366,-0.003276666039533034,0.032542311634935366,0.0,0,0,0.0573163564514942,9.73236009732360e-6,102750.000000000,3365.28892879488,0.000497739984334920,2009.08110956004,7.61429842961448,1.2972430759738,0.00589611162144674,1.0,1.0,1.0,17428.7250604999,1.0,1.0,1.0,1.0,18.0009256248940,1.0,1.0,23850.6971588812,1.0,1.0,1.0,19.2891005209058,1.0,1.0,1.0,0.06580396991218151,0.025954895577458004,0.05403969041196121,0.028084794834503206,-0.011764279500220305,0.028084794834503206,0.0,0,0,0.0658039699121815,9.73236009732360e-6,102750.000000000,3863.63309055809,0.000459412427086023,2176.69340453595,8.00697288105924,1.288174896011798,0,1.0,0.005896111621446737,-0.1944190803457481,0.0,0.0,9.997353758764996,9,11,4.545744350981874,10000,19000,16.5000000000000,19.0000000000000,10000,6467.179933807565,25000,17.0000000000000,20.0000000000000,4.614831061132473,4.557514704680979,4.58307306888376,4.561575690106734,0.04879170989380843,4501.184024251419,4985.326230361919,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9.993952743834726,9,11,4.510967954770872,10000,19000,16.5000000000000,19.0000000000000,6421.972098381355,10000,25000,17.0000000000000,20.0000000000000,4.54473648426834,4.610540454180522,4.591606240556085,4.565651344978627,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19282.91963303526,11,100.0384672850352,500000,1,1,-111,121,111,1,24,11,11,11,102
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15253.4788588208,1.0,1.0,1.0,1.0,17.6142034867569,1.0,1.0,1.0,22217.5919899976,1.0,1.0,18.9232491846811,1.0,1.0,1.0,0.05741866018312969,0.02315048868882208,0.05744613702165557,0.03429564833283349,2.7476838525879177e-05,0.03429564833283349,2.7476838525879177e-05,2.74768385258792e-5,0.00137384192629396,0.0574186601831297,9.73236009732360e-6,102750.000000000,3371.29561932376,0.000484592060991400,2063.59138025117,7.39171475748472,1.3090456979242329,0.00137384192629396,1.0,1.0,1.0,13011.5686655791,1.0,1.0,1.0,1.0,17.1708882811609,1.0,1.0,20097.4416648604,1.0,1.0,1.0,18.5028212051424,1.0,1.0,1.0,0.04875460074956184,0.02935086779629703,0.05744613702165557,0.028095269225358536,0.00869153627209373,0.028095269225358536,0.00869153627209373,0.00869153627209373,0.434576813604686,0.0487546007495618,9.73236009732360e-6,102750.000000000,2862.59155829570,0.000537303998806176,1861.14378865945,6.99116787475679,1.3319329239815496,0.434576813604686,1.0,-0.21447057890082294,-0.07940262668887452,0.0,0.0,10.222488729272193,9,11,4.524515373671231,10000,19000,16.5000000000000,19.0000000000000,10000,6964.113131176824,25000,17.0000000000000,20.0000000000000,4.6115312649019415,4.554112604718812,4.589280434395596,4.566129945706774,0.0485954267502119,4500.342636827907,5319.992374765747,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.179720406404067,9,11,4.545380785418714,10000,19000,16.5000000000000,19.0000000000000,7085.872999281289,10000,25000,17.0000000000000,20.0000000000000,4.565616424592615,4.614371025342177,4.591746136835921,4.562395269039624,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19282.218058134313,11,99.75900101497281,500000,1,1,-111,122,111,1,24,11,11,11,103
0.0725994566397723,0.0,0.0725994566397723,0.0725994566397723,0.0,1.0,1.0,1.0,14052.8848987957,1.0,1.0,1.0,1.0,17.3479513145188,1.0,1.0,1.0,20559.4854222484,1.0,1.0,18.6544488720478,1.0,1.0,1.0,0.052862079151201335,0.022471342295864005,0.05525264484461855,0.03278130254875455,0.0023905656934172168,0.03278130254875455,0.0023905656934172168,0.00239056569341722,0.119528284670861,0.0528620791512013,9.73236009732360e-6,102750.000000000,3103.75921873482,0.000522985664317766,1912.09830063793,7.34945734437777,1.3064975575290214,0.192127741310633,1.0,1.0,1.0,14927.9394306832,1.0,1.0,1.0,1.0,17.4857053908445,1.0,1.0,21449.4081629490,1.0,1.0,1.0,18.7951884211145,1.0,1.0,1.0,0.05660706536719573,0.03329278614490416,0.05525264484461855,0.02195985869971439,-0.001354420522577178,0.02195985869971439,0.0,0,0,0.0566070653671957,9.73236009732360e-6,102750.000000000,3323.64340941678,0.000501670358875270,1993.34081096992,7.48890473145912,1.3094830302699958,0,1.0,0.0725994566397723,-0.03850666318238709,0.0,0.0,9.998493970141036,9,11,4.527698158404197,10000,19000,16.5000000000000,19.0000000000000,10000,6506.600523452683,25000,17.0000000000000,20.0000000000000,4.611205470421787,4.5583433912705855,4.583762988762333,4.561291646466469,0.04992715384174968,4500.173720053828,4980.185753855228,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9.996800659385382,9,11,4.491438337936097,10000,19000,16.5000000000000,19.0000000000000,6521.4687322658065,10000,25000,17.0000000000000,20.0000000000000,4.5518211764066105,4.608428241773806,4.597855492459667,4.564562706314763,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18883.596068108014,11,103.66482980273024,500000,1,1,-111,121,111,1,24,11,11,11,104
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15589.3607717896,1.0,1.0,1.0,1.0,17.7154583461018,1.0,1.0,1.0,22581.1613411411,1.0,1.0,19.0339567302326,1.0,1.0,1.0,0.05831468955222796,0.02260794327870297,0.057205172311372926,0.03459722903266996,-0.0011095172408550347,0.03459722903266996,0.0,0,0,0.0583146895522280,9.73236009732360e-6,102750.000000000,3423.90534370939,0.000480641950969457,2080.55080914805,7.49290077571968,1.3184983841308207,0,1.0,1.0,1.0,15851.4324247006,1.0,1.0,1.0,1.0,17.7142686629110,1.0,1.0,23028.6757270092,1.0,1.0,1.0,19.0677374300394,1.0,1.0,1.0,0.059333402916385225,0.021045081781315922,0.057205172311372926,0.036160090530057004,-0.002128230605012299,0.036160090530057004,0.0,0,0,0.0593334029163852,9.73236009732360e-6,102750.000000000,3483.71837123348,0.000475627412159710,2102.48605196921,7.53937578318486,1.3534687671283747,0,1.0,-0.17454226039313558,-0.010460400245126927,0.0,0.0,10.222557570382103,9,11,4.553093385140264,10000,19000,16.5000000000000,19.0000000000000,10000,6991.800569351534,25000,17.0000000000000,20.0000000000000,4.6111296417949355,4.5528149522427075,4.582035402938255,4.559427459659552,0.04855902564396549,4501.363614049866,5302.851071721762,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.17489287972618,9,11,4.550147496305246,10000,19000,16.5000000000000,19.0000000000000,7177.243302308634,10000,25000,17.0000000000000,20.0000000000000,4.550879189965782,4.610212592882167,4.583546496715945,4.562501414934629,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18968.278315340413,11,104.56097021775561,500000,1,1,-111,122,111,1,24,11,11,11,105
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,20359.3582411119,1.0,0.0,0.0,1.0,18.5853664646487,1.0,1.0,1.0,26879.6586123365,0.0,0.0,19.8878217808607,1.0,1.0,1.0,0.07651066866292222,0.03674059595279733,0.05338579389014808,0.016645197937350753,-0.02312487477277414,0.016645197937350753,0.0,0,0,0.0765106686629222,9.73236009732360e-6,102750.000000000,4492.26926006586,0.000422358526941763,2367.65670919646,8.59894855619566,1.3024553162120462,0,1.0,1.0,1.0,15108.5730762021,1.0,1.0,1.0,1.0,17.5654115186891,1.0,1.0,21553.6703215001,1.0,1.0,1.0,18.8528447184981,1.0,1.0,1.0,0.05660708345077481,0.03414495631804915,0.05338579389014808,0.019240837572098934,-0.0032212895606267278,0.019240837572098934,0.0,0,0,0.0566070834507748,9.73236009732360e-6,102750.000000000,3323.64447118121,0.000500628422387502,1997.48946580178,7.56378110366537,1.2874331998090678,0,0.0,-0.1425907273591685,-0.18096805792720333,0.0,0.0,9.986417908453028,9,11,4.532087696099815,10000,19000,16.5000000000000,19.0000000000000,10000,6520.3003712246,25000,17.0000000000000,20.0000000000000,4.616297752248459,4.539787083585537,4.596959970326869,4.560219374374071,0.047978945130377135,4499.142617608714,5006.16051089392,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.001630415023685,9,11,4.545784968039205,10000,19000,16.5000000000000,19.0000000000000,6445.097245297957,10000,25000,17.0000000000000,20.0000000000000,4.552243048756873,4.608850132207648,4.590521532910328,4.556376576592279,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,18877.455755302184,11,94.86870250482528,500000,1,1,-111,121,111,1,24,11,11,11,106
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15484.2592540224,1.0,1.0,1.0,1.0,17.6747560950169,1.0,1.0,1.0,22336.9311653973,1.0,1.0,18.9677097352958,1.0,1.0,1.0,0.058055677339958756,0.036043382308806216,0.05650855779100303,0.020465175482196812,-0.0015471195489557277,0.020465175482196812,0.0,0,0,0.0580556773399588,9.73236009732360e-6,102750.000000000,3408.69762667472,0.000482045937202221,2074.49108648020,7.46412426398741,1.2929536402789517,0,1.0,1.0,1.0,17183.1725511415,1.0,1.0,1.0,1.0,17.9304452216504,1.0,1.0,24083.0103703940,1.0,1.0,1.0,19.2322980669513,1.0,1.0,1.0,0.06494316671927702,0.03120481320041968,0.05650855779100303,0.02530374459058335,-0.008434608928273996,0.02530374459058335,0.0,0,0,0.0649431667192770,9.73236009732360e-6,102750.000000000,3813.09164594612,0.000450933144002682,2217.62363955676,7.74846202242682,1.3018528453009024,0,1.0,-0.1176294998166692,-0.12516045597611078,0.0,0.0,10.210631831029481,9,11,4.542573425360626,10000,19000,16.5000000000000,19.0000000000000,10000,6852.671911374832,25000,17.0000000000000,20.0000000000000,4.615019078667466,4.556963401327507,4.591545433002769,4.5555020506939625,0.04797476175948229,4499.617420318016,5300.013626085143,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.18198319922353,9,11,4.506362329216436,10000,19000,16.5000000000000,19.0000000000000,6899.837819252497,10000,25000,17.0000000000000,20.0000000000000,4.550114854496424,4.615058021215701,4.586916707510799,4.555711894310379,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19006.97347175089,11,107.30204571940656,500000,1,1,-111,122,111,1,24,11,11,11,107
0.0,0.008632420039574762,0.00863242003957476,0.0,0.008632420039574762,1.0,1.0,1.0,13863.4242545328,1.0,1.0,1.0,1.0,17.3171562333045,1.0,1.0,1.0,20381.8488726607,1.0,1.0,18.6196660640043,1.0,1.0,1.0,0.05181940012861208,0.028943596579848574,0.05270682791922978,0.023763231339381206,0.0008874277906176994,0.023763231339381206,0.0008874277906176994,0.000887427790617699,0.0443713895308850,0.0518194001286121,9.73236009732360e-6,102750.000000000,3042.53906469422,0.000528492582188899,1892.17414529873,7.32671688225826,1.3025098306998184,0.0443713895308850,1.0,1.0,1.0,17975.3931389485,1.0,1.0,1.0,1.0,18.1374335318680,1.0,1.0,24432.8744646673,1.0,1.0,1.0,19.4277656904877,1.0,1.0,1.0,0.06727176941686519,0.03319198329009332,0.05270682791922978,0.01951484462913646,-0.01456494149763541,0.01951484462913646,0.0,0,0,0.0672717694168652,9.73236009732360e-6,102750.000000000,3949.81389004737,0.000452996213203330,2207.52397228350,8.14278502278480,1.29033215861976,0.00863242003957476,1.0,-0.17987342698501485,0.008632420039574762,0.0,0.0,9.99043935104626,9,11,4.5565312259765856,10000,19000,16.5000000000000,19.0000000000000,10000,6518.424618127909,25000,17.0000000000000,20.0000000000000,4.61107957685769,4.559260176729078,4.591348734416967,4.562405137837119,0.047390720215608376,4499.746698096785,5004.510879296519,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9.994648509083165,9,11,4.550946864671874,10000,19000,16.5000000000000,19.0000000000000,6457.481325718751,10000,25000,17.0000000000000,20.0000000000000,4.546607715062479,4.6138794844793445,4.586920562006414,4.553728578716321,1.00000000000000,0.500000000000000,0.0100000000000000,205500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,22,-121,11,11,19272.70963630054,11,97.3663323725666,500000,1,1,-111,121,111,1,24,11,11,11,108
