,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood
10,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.183251548136766,17270.7007898474,17.9376286438907,24333.0932200506,19.2641495225211,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.21965508872436,14413.4758853287,17.4050632915102,21505.4830059147,18.7371466626664,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
11,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,10.000621989460477,12891.2879250109,17.0738289218765,19390.1222182238,18.3718313688768,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.002205677315173,13957.2057726029,17.2802888158270,20445.6500631217,18.5762160831393,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
12,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.203530596158128,13938.4186827031,17.3082888619030,20970.1035707742,18.6320411607554,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.195567958671367,12534.1174233083,17.0270258747608,19648.9238053890,18.3664262395506,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
13,111,1,15,-121,11,22,11,21,-111,11,11,121,0.0,10.010847985636726,18549.7738993073,18.2818883853253,25083.0138932121,19.5946450343575,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,10.010786073671955,13209.3244179489,17.1491703153138,19668.6803120658,18.4470810619538,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
14,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.21026843621307,17477.9594167199,18.0031229285531,24442.3553711160,19.3090243518484,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.211933128384082,11563.7257686890,16.8874252753385,18593.6512799175,18.2056142167612,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
15,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,9.99708082539852,17409.7568055285,18.0162188662660,23808.3862960020,19.2907207014803,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.008078749519125,15553.1878072447,17.6009504609336,22054.7274379692,18.8959503047930,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
16,111,1,15,-121,11,22,11,21,-111,11,11,122,0.0,10.200805639237721,18699.2481237933,18.2835621842203,25757.5343588104,19.6131530353892,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,10.204749607750704,14570.0091251153,17.4176892769556,21495.9639440715,18.7223524566957,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
17,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.199281359229381,12396.9069664708,17.0588163158128,19352.3755826816,18.3766566063748,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.188799429089537,12802.2585372550,17.0990452607007,19843.1709737516,18.4330744402024,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
18,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,9.995205781288885,18024.3485685361,18.1378489099338,24504.5794296787,19.4338784415062,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9.998401280519706,14182.0613461649,17.2866448278008,20637.6617757856,18.5777483363176,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
19,111,1,15,-121,11,22,11,21,-111,11,11,122,0.0,10.206988468396137,19376.7005517497,18.3928152694607,26376.7463163595,19.7082521493221,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,0.0,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,10.183612566527493,13952.0782519495,17.2990906948765,20932.7477658351,18.6108864221437,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
20,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,10.006159989100803,17249.8437389171,17.9733133240242,23837.3632489492,19.2924006482396,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.001917944376734,14868.1335876274,17.4763972005161,21325.0601398650,18.7693345429371,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
21,111,1,15,-121,11,22,11,21,-111,11,11,122,0.0,10.199136035943733,18904.4684007592,18.2722313233368,25829.3329056312,19.5747343071924,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,17.0000000000000,20.0000000000000,1.0,10.212764070494126,15542.0273099205,17.6274309668134,22456.8849144159,18.9280517452352,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
22,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,9.991594368813045,17159.0549155064,17.9177079985124,23702.4760206150,19.2257382841939,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9.992328641665521,17903.7800625843,18.0300760881121,24458.4295139531,19.3403509209091,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
23,111,1,15,-121,11,22,11,21,-111,11,11,122,0.0,10.175260880415893,17215.6686980753,17.9482027954256,24225.1445118398,19.2703844465686,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.19298208152565,18970.1317012060,18.2894805563449,25908.2564994468,19.5982034259723,10000,19000,1.0,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
24,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,9.990710688175541,12251.5896932066,16.9880584704838,18835.9304995301,18.3011397910535,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9.9919481166638,15896.0384536991,17.6418292801545,22410.3928671491,18.9409535733043,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
25,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.184060125059792,16424.6848610710,17.8114856856787,23354.8640594556,19.1109707629906,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.180959295017589,11186.1282098183,16.7522636742099,18205.8380396381,18.0685367329263,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
26,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,10.001960944885228,17472.3318572695,18.0589286491397,23913.7980412039,19.3432824287491,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,9.991146653084508,14027.9804635466,17.2481577778180,20571.7753997328,18.5529147258932,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
27,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.199144533727798,15280.8221682112,17.6272861258260,22222.2602245567,18.9365686255379,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.202688567271101,12495.4261084022,17.0421554720147,19539.9152855219,18.3708753027105,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
28,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,9.989877893554384,15446.2977794106,17.5764470225170,21950.9279073706,18.8735567114280,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.009954228435841,13340.5319698556,17.1564501812968,19828.5052430551,18.4502382720121,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
29,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.225005571752128,16670.5492162918,17.9336923042157,23586.2989940997,19.2381787773567,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.214106797479,15584.6313613470,17.6300064390688,22552.3415046443,18.9442939599772,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
30,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.221266355388881,15033.7731224805,17.5526539641584,22107.8397844105,18.8862468811610,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.19262325998562,15840.8284665951,17.6422537466676,22932.7816567619,18.9792186063599,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
31,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,10.002088080608724,15949.3187387972,17.6868211319604,22422.2871735454,18.9831030503081,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.00567616130364,12476.7705967867,16.9874573937602,18993.1374704731,18.2924303187531,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
32,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,10.004617550553096,14328.4906154497,17.3959947409102,20934.9446591476,18.7120801261521,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.002292332862337,12539.6089539782,16.9835085592585,19029.4685904044,18.2763669312803,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
33,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.208211046517238,14343.1609744822,17.4651697562919,21282.7038392888,18.7785353805295,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.181517953246622,10767.9573553697,16.6768382584611,17642.1608669811,17.9778378721316,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
34,111,1,15,-121,11,22,11,21,-111,11,11,122,1.0,10.198825654393858,15966.5833840116,17.7777481837878,22906.6187056936,19.0874278875505,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.190227417100429,16619.0295067591,17.7989210121302,23690.4176918688,19.1333888000002,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
35,111,1,15,-121,11,22,11,21,-111,11,11,121,1.0,10.01664715756405,16880.4858492138,17.8627508585070,23341.5902420180,19.1482312038561,9,11,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,17.0000000000000,20.0000000000000,1.0,10.013133750013447,13914.2022791843,17.2947820660078,20422.3972215528,18.5896313941556,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0
