MV1_AleakMV,MV2_AleakMV,HU_Ch1_T2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,12436.7889167118,1.0,1.0,1.0,16.9585380843045,1.0,1.0,1.0,18987.8567097915,1.0,1.0,1.0,1.0,18.2733775373150,1.0,1.0,0.04620719950430985,0.03134710485664893,0.05798675010958676,0.026639645252937827,0.011779550605276912,0.026639645252937827,0.011779550605276912,0.0117795506052769,0.588977530263846,0.0462071995043098,9.50655127836018e-6,105190.617577197,2777.46505849778,0.000560746661286534,1783.33652081972,6.97388786217152,1.3148394530105512,0.588977530263846,1.0,1.0,1.0,14416.8483440766,1.0,1.0,1.0,1.0,17.3678863893281,1.0,1.0,20858.3836823692,1.0,1.0,1.0,1.0,18.6607420074147,1.0,1.0,0.05343467481947961,0.03233657475271734,0.05798675010958676,0.02565017535686942,0.004552075290107149,0.02565017535686942,0.004552075290107149,0.00455207529010715,0.227603764505357,0.0534346748194796,9.50655127836018e-6,105190.617577197,3211.90082531301,0.000512048244511698,1952.94097913298,7.38212188597582,1.2928556180865252,0.227603764505357,1.0,-0.07526402707328775,-0.16817773418297605,0.0,0.0,9.98465022213297,9,11,4.47774811015566,10000,19000,16.5000000000000,19.0000000000000,6551.067793079701,10000,25000,17.0000000000000,20.0000000000000,4.5573836535395635,4.603590853043873,4.564094812715194,4.595441917571843,4982.408900250068,0.05236475337498734,4499.348778503152,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.98576450335233,9,11,4.488572072480374,10000,19000,16.5000000000000,19.0000000000000,6441.535338292605,10000,25000,17.0000000000000,20.0000000000000,4.606017895962536,4.552583221143056,4.593145085519942,4.560808510767225,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,18547.261569621744,11,104.64409961598696,500000,1,1,-111,121,111,1,6,11,11,11,68
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,13839.6048999018,1.0,1.0,1.0,17.2663444011163,1.0,1.0,1.0,20945.9382893718,1.0,1.0,1.0,1.0,18.6078466732458,1.0,1.0,0.051545784879182044,0.03738416269553824,0.05582230628026222,0.01843814358472398,0.004276521401080174,0.01843814358472398,0.004276521401080174,0.00427652140108017,0.213826070054009,0.0515457848791820,9.50655127836018e-6,105190.617577197,3098.36168282429,0.000511526804888292,1954.93176592844,7.07932887536312,1.341502272129485,0.213826070054009,1.0,1.0,1.0,15240.8444995027,1.0,1.0,1.0,1.0,17.5534810359879,1.0,1.0,22256.1364896221,1.0,1.0,1.0,1.0,18.8777969143201,1.0,1.0,0.05687448036572906,0.03641988429797216,0.05582230628026222,0.019402421982290058,-0.0010521740854668449,0.019402421982290058,0.0,0,0,0.0568744803657291,9.50655127836018e-6,105190.617577197,3418.66383660184,0.000481287531744242,2077.76003748920,7.33522843086345,1.3243158783321363,0,1.0,-0.15476171010945705,-0.16708616295538284,0.0,0.0,10.187015525753225,9,11,4.4667493071003905,10000,19000,16.5000000000000,19.0000000000000,7106.33338947002,10000,25000,17.0000000000000,20.0000000000000,4.558200354144796,4.6097461390239785,4.5614955507647235,4.598879713460262,5297.29508261623,0.04741572145323423,4499.5465940060885,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.218252605124492,9,11,4.458129031678099,10000,19000,16.5000000000000,19.0000000000000,7015.291990119418,10000,25000,17.0000000000000,20.0000000000000,4.609492727913385,4.552618247547656,4.592576664082089,4.556156779784117,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,19110.33936176197,11,114.81580893025514,500000,1,1,-111,122,111,1,6,11,11,11,69
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,16753.4020568541,1.0,1.0,1.0,17.8408211151421,1.0,1.0,1.0,23216.0044169876,1.0,1.0,1.0,1.0,19.1338383731569,1.0,1.0,0.062209650896335233,0.0320315309752468,0.05225106982912731,0.02021953885388051,-0.00995858106720792,0.02021953885388051,0.0,0,0,0.0622096508963352,9.50655127836018e-6,105190.617577197,3739.35519831277,0.000467502656075409,2139.02528040118,7.83225995987853,1.293017258014801,0,1.0,1.0,1.0,13020.3940955792,1.0,1.0,1.0,1.0,17.0813704621726,1.0,1.0,19554.8272397893,1.0,1.0,1.0,1.0,18.3887593986990,1.0,1.0,0.048328197023663755,0.034161604034901316,0.05225106982912731,0.018089465794225996,0.003922872805463558,0.018089465794225996,0.003922872805463558,0.00392287280546356,0.196143640273178,0.0483281970236638,9.50655127836018e-6,105190.617577197,2904.95593789237,0.000544316171373975,1837.16753716094,7.08721106388596,1.3073889365263676,0.196143640273178,1.0,-0.1474638399756121,-0.16685617265064398,0.0,0.0,10.008561155263541,9,11,4.480291699599289,10000,19000,16.5000000000000,19.0000000000000,6462.602360133453,10000,25000,17.0000000000000,20.0000000000000,4.546225978679164,4.608435629575499,4.563540321559885,4.595571852535132,4998.0789661350955,0.04706245334742295,4501.761570427112,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.994159398286639,9,11,4.482131355502011,10000,19000,16.5000000000000,19.0000000000000,6534.433144210169,10000,25000,17.0000000000000,20.0000000000000,4.607756182372624,4.55942798534896,4.598264641692388,4.564103037657486,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,18671.90192758589,11,99.05175512933045,500000,1,1,-111,121,111,1,6,11,11,11,70
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,14539.0201638358,1.0,1.0,1.0,17.4529162060189,1.0,1.0,1.0,21742.8501138078,1.0,1.0,1.0,1.0,18.8164295957639,1.0,1.0,0.05370092604608523,0.029374587210330816,0.05743728408283556,0.028062696872504747,0.003736358036750334,0.028062696872504747,0.003736358036750334,0.00373635803675033,0.186817901837517,0.0537009260460852,9.50655127836018e-6,105190.617577197,3227.90490014577,0.000499074646786322,2003.70827578454,7.25605635288559,1.3635133897449856,0.186817901837517,1.0,1.0,1.0,15682.3958073989,1.0,1.0,1.0,1.0,17.6619312325036,1.0,1.0,22795.4544671852,1.0,1.0,1.0,1.0,19.0082637794979,1.0,1.0,0.058090545575053554,0.031555701410569625,0.05743728408283556,0.025881582672265938,-0.0006532614922179908,0.025881582672265938,0.0,0,0,0.0580905455750536,9.50655127836018e-6,105190.617577197,3491.76020824926,0.000475664685641176,2102.32129940872,7.45956187182688,1.34633254699438,0,1.0,-0.2527532429716103,-0.1372304811710381,0.0,0.0,10.196859853133304,9,11,4.504166204890134,10000,19000,16.5000000000000,19.0000000000000,7203.82994997198,10000,25000,17.0000000000000,20.0000000000000,4.554875290471801,4.6085762165178865,4.563546923187329,4.59292151039766,5283.285081138289,0.04892017807722464,4499.851466327718,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.202369360676673,9,11,4.491257953610137,10000,19000,16.5000000000000,19.0000000000000,7113.058659786322,10000,25000,17.0000000000000,20.0000000000000,4.605912947056017,4.547822401480963,4.598358531945696,4.566802830535126,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,19034.207420044426,11,85.24200165372866,500000,1,1,-111,122,111,1,6,11,11,11,71
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,14637.0915818746,1.0,1.0,1.0,17.3752521969740,1.0,1.0,1.0,21095.6229866222,1.0,1.0,1.0,1.0,18.6605359959145,1.0,1.0,0.05456053720301579,0.03651878413802656,0.05554084583886799,0.019022061700841426,0.0009803086358521965,0.019022061700841426,0.0009803086358521965,0.000980308635852196,0.0490154317926098,0.0545605372030158,9.50655127836018e-6,105190.617577197,3279.57520213078,0.000503923120792954,1984.42968527905,7.37596886927052,1.2852837989404524,0.0490154317926098,1.0,1.0,1.0,13905.6220382148,1.0,1.0,1.0,1.0,17.2382706121653,1.0,1.0,20424.2212059274,1.0,1.0,1.0,1.0,18.5355082312143,1.0,1.0,0.05170083809678783,0.043071428768848286,0.05554084583886799,0.012469417070019702,0.0038400077420801607,0.012469417070019702,0.0038400077420801607,0.00384000774208016,0.192000387104008,0.0517008380967878,9.50655127836018e-6,105190.617577197,3107.68176494845,0.000520788851527699,1920.16399173402,7.24189293106013,1.297237619048953,0.192000387104008,1.0,-0.17385287443000613,-0.20869412788710492,0.0,0.0,9.99928332770352,9,11,4.463105945051875,10000,19000,16.5000000000000,19.0000000000000,6458.531404747614,10000,25000,17.0000000000000,20.0000000000000,4.554666214097821,4.609226751300837,4.559453216452974,4.595972000591001,5024.984684372295,0.049724317591048714,4498.741972003362,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.996377681105164,9,11,4.474596528851928,10000,19000,16.5000000000000,19.0000000000000,6518.599167712571,10000,25000,17.0000000000000,20.0000000000000,4.604598427195228,4.55289758909844,4.596806137387373,4.553734708618525,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,19184.478299256516,11,95.82577768476453,500000,1,1,-111,121,111,1,6,11,11,11,72
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,13306.1315581954,1.0,1.0,1.0,17.1987675816408,1.0,1.0,1.0,20239.0907582909,1.0,1.0,1.0,1.0,18.5008169637066,1.0,1.0,0.04898941662430634,0.0330848969908919,0.05685341590966222,0.02376851891877032,0.007863999285355881,0.02376851891877032,0.007863999285355881,0.00786399928535588,0.393199964267794,0.0489894166243063,9.50655127836018e-6,105190.617577197,2944.70113683280,0.000527398754516663,1896.09852400288,7.01763721122710,1.3020493820658023,0.393199964267794,1.0,1.0,1.0,14345.3602385858,1.0,1.0,1.0,1.0,17.3956999339808,1.0,1.0,21243.8347363755,1.0,1.0,1.0,1.0,18.6912728917619,1.0,1.0,0.053038591150436964,0.038984079153270734,0.05685341590966222,0.017869336756391484,0.0038148247592252535,0.017869336756391484,0.0038148247592252535,0.00381482475922525,0.190741237961263,0.0530385911504370,9.50655127836018e-6,105190.617577197,3188.09266202224,0.000501472887295490,1994.12575501964,7.19380921813755,1.2955729577811521,0.190741237961263,1.0,-0.17940752875906069,-0.16571874566313444,0.0,0.0,10.181130370413731,9,11,4.518669617014825,10000,19000,16.5000000000000,19.0000000000000,6932.959200095527,10000,25000,17.0000000000000,20.0000000000000,4.561854429443102,4.610843846067408,4.561387096235771,4.594471993226663,5324.651503690167,0.048053907128327515,4500.526569161725,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.201890715843202,9,11,4.499668535194452,10000,19000,16.5000000000000,19.0000000000000,6898.47449778973,10000,25000,17.0000000000000,20.0000000000000,4.6073476486804,4.554309057529963,4.596650907637698,4.557666828484427,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,19091.438927943607,11,107.80519478753439,500000,1,1,-111,122,111,1,6,11,11,11,73
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,13587.9210449536,1.0,1.0,1.0,17.1939835368839,1.0,1.0,1.0,20107.0438043170,1.0,1.0,1.0,1.0,18.4975605582473,1.0,1.0,0.0505081695323879,0.03388254114876155,0.05270270405032925,0.018820162901567704,0.0021945345179413475,0.018820162901567704,0.0021945345179413475,0.00219453451794135,0.109726725897067,0.0505081695323879,9.50655127836018e-6,105190.617577197,3035.99174046038,0.000529343690346460,1889.13180271496,7.19268027007207,1.3035770213633766,0.109726725897067,1.0,1.0,1.0,12542.2446239283,1.0,1.0,1.0,1.0,16.9872939603851,1.0,1.0,19000.3812227280,1.0,1.0,1.0,1.0,18.2786760652748,1.0,1.0,0.046500009524071295,0.02936985495319,0.05270270405032925,0.02333284909713925,0.0062026945262579555,0.02333284909713925,0.0062026945262579555,0.00620269452625796,0.310134726312898,0.0465000095240713,9.50655127836018e-6,105190.617577197,2795.06555381863,0.000557735392017670,1792.96493339321,6.99525372210818,1.291382104889696,0.310134726312898,1.0,-0.17966804869516595,-0.15090974852308772,0.0,0.0,10.001303266811869,9,11,4.475611993230632,10000,19000,16.5000000000000,19.0000000000000,6519.1227593634185,10000,25000,17.0000000000000,20.0000000000000,4.557791173731999,4.608299343264387,4.562494632220553,4.596377173369315,5000.949428017104,0.04744203029110836,4501.765109086586,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.992040238276886,9,11,4.487281025231423,10000,19000,16.5000000000000,19.0000000000000,6458.136598799649,10000,25000,17.0000000000000,20.0000000000000,4.6078151792128,4.561315169688728,4.588929396926231,4.559559541973041,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,18970.58457544845,11,96.43950458454653,500000,1,1,-111,121,111,1,6,11,11,11,74
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,12773.9424945477,1.0,1.0,1.0,17.0721408926051,1.0,1.0,1.0,19826.0041642735,1.0,1.0,1.0,1.0,18.4028090102155,1.0,1.0,0.04739144213715285,0.033371335827754756,0.05626722089605246,0.022895885068297706,0.00887577875889961,0.022895885068297706,0.00887577875889961,0.00887577875889961,0.443788937944981,0.0473914421371529,9.50655127836018e-6,105190.617577197,2848.64860930349,0.000539735718591929,1852.75861047110,6.89455303154667,1.3306681176104036,0.443788937944981,1.0,1.0,1.0,14498.9299453214,1.0,1.0,1.0,1.0,17.4457309737462,1.0,1.0,21501.6709841397,1.0,1.0,1.0,1.0,18.7670926793933,1.0,1.0,0.0535112375800475,0.035634964497081256,0.05626722089605246,0.020632256398971205,0.002755983316004962,0.020632256398971205,0.002755983316004962,0.00275598331600496,0.137799165800248,0.0535112375800475,9.50655127836018e-6,105190.617577197,3216.50293049447,0.000499588724892498,2001.64645472170,7.24350192368878,1.3213617056471048,0.137799165800248,1.0,-0.15304319944147718,-0.16215947531705296,0.0,0.0,10.177587861058443,9,11,4.484211374063077,10000,19000,16.5000000000000,19.0000000000000,7052.061669725769,10000,25000,17.0000000000000,20.0000000000000,4.558278444526324,4.605669886663477,4.563130388130264,4.596501723958019,5299.639764714412,0.047783193482784446,4500.5548209716735,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.202229050057381,9,11,4.507668812567356,10000,19000,16.5000000000000,19.0000000000000,7002.741038818257,10000,25000,17.0000000000000,20.0000000000000,4.607893280189396,4.554382042609348,4.595605205844533,4.559970241347452,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,18879.32839878063,11,92.83996410750335,500000,1,1,-111,122,111,1,6,11,11,11,75
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15491.7653402748,1.0,1.0,1.0,17.6176570489511,1.0,1.0,1.0,22506.5939536183,1.0,1.0,1.0,1.0,18.9442699219871,1.0,1.0,0.057442123053295546,0.033986261404073126,0.05742667542175647,0.023440414017683348,-1.5447631539072804e-05,0.023440414017683348,0.0,0,0,0.0574421230532955,9.50655127836018e-6,105190.617577197,3452.78422795515,0.000478736848968193,2088.83022511275,7.41647892395782,1.3266128730360138,0,1.0,1.0,1.0,10680.0106276162,1.0,1.0,1.0,1.0,16.6750474813681,1.0,1.0,17841.0421260011,1.0,1.0,1.0,1.0,18.0293095872025,1.0,1.0,0.03982998895153056,0.03538494929235814,0.05742667542175647,0.022041726129398337,0.017596686470225914,0.022041726129398337,0.017596686470225914,0.0175966864702259,0.879834323511296,0.0398299889515306,9.50655127836018e-6,105190.617577197,2394.13779194539,0.000606802410607821,1647.98290599789,6.48065619415468,1.3542621058343647,0.879834323511296,1.0,-0.11715679895044812,-0.14068244703390673,0.0,0.0,10.201178124993312,9,11,4.486745860006877,10000,19000,16.5000000000000,19.0000000000000,7014.828613343536,10000,25000,17.0000000000000,20.0000000000000,4.550172370441363,4.607614493494658,4.562792456275569,4.596778717679642,5287.773664738969,0.04887130912896984,4500.006651535667,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.19439128721346,9,11,4.46090056451514,10000,19000,16.5000000000000,19.0000000000000,7161.031498384892,10000,25000,17.0000000000000,20.0000000000000,4.60971595472689,4.569885965775359,4.597882427169945,4.562497477877587,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,19320.532232962596,11,117.50452615005219,500000,1,1,-111,122,111,1,6,11,11,11,76
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,12562.7768216433,1.0,1.0,1.0,16.9914319407486,1.0,1.0,1.0,19074.8535686975,1.0,1.0,1.0,1.0,18.2932173260971,1.0,1.0,0.0467082706885078,0.031634337584582894,0.05064558961995367,0.019011252035370775,0.003937318931445867,0.019011252035370775,0.003937318931445867,0.00393731893144587,0.196865946572293,0.0467082706885078,9.50655127836018e-6,105190.617577197,2807.58390839259,0.000556081397063352,1798.29788459202,6.98592648597449,1.301785385348546,0.196865946572293,1.0,1.0,1.0,12252.1687506208,1.0,1.0,1.0,1.0,16.9303833860588,1.0,1.0,18759.9817017753,1.0,1.0,1.0,1.0,18.2313164246977,1.0,1.0,0.045757455117443335,0.03911141086856418,0.05064558961995367,0.011534178751389491,0.004888134502510334,0.011534178751389491,0.004888134502510334,0.00488813450251033,0.244406725125517,0.0457574551174433,9.50655127836018e-6,105190.617577197,2750.43140717985,0.000563482589193550,1774.67772594569,6.90388377083609,1.3009330386389062,0.244406725125517,1.0,-0.14095111126056448,-0.124645892393312,0.0,0.0,10.005505454774072,9,11,4.47458641720018,10000,19000,16.5000000000000,19.0000000000000,6512.076747054198,10000,25000,17.0000000000000,20.0000000000000,4.560436350538887,4.607144621227395,4.56222261429414,4.593856951878723,5002.419615665469,0.04554886057293523,4499.000116517374,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.026499615222706,9,11,4.454635268720808,10000,19000,16.5000000000000,19.0000000000000,6507.812951154548,10000,25000,17.0000000000000,20.0000000000000,4.606693709337756,4.560936254220312,4.59592000125502,4.5568085903864555,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,18822.02744248579,11,107.50260467037319,500000,1,1,-111,121,111,1,6,11,11,11,77
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,12071.3628503712,1.0,1.0,1.0,16.9866130897729,1.0,1.0,1.0,19027.4829344726,1.0,1.0,1.0,1.0,18.2976152078202,1.0,1.0,0.044631236662116436,0.03179924334634965,0.057710232618418116,0.025910989272068467,0.01307899595630168,0.025910989272068467,0.01307899595630168,0.0130789959563017,0.653949797815084,0.0446312366621164,9.50655127836018e-6,105190.617577197,2682.73562726975,0.000561221273661839,1781.82839270371,6.77470563371953,1.3110021180472209,0.653949797815084,1.0,1.0,1.0,14106.7885192525,1.0,1.0,1.0,1.0,17.3444593278537,1.0,1.0,21199.5831884791,1.0,1.0,1.0,1.0,18.6812201545511,1.0,1.0,0.05238428809436879,0.03525171663874005,0.057710232618418116,0.022458515979678066,0.005325944524049324,0.022458515979678066,0.005325944524049324,0.00532594452404932,0.266297226202466,0.0523842880943688,9.50655127836018e-6,105190.617577197,3148.76320913627,0.000506052447690217,1976.07976122696,7.13877485921597,1.3367608266974502,0.266297226202466,1.0,-0.08899445204539418,-0.14545688448078098,0.0,0.0,10.211907456053396,9,11,4.4996468260483615,10000,19000,16.5000000000000,19.0000000000000,6956.12008410139,10000,25000,17.0000000000000,20.0000000000000,4.557555004195694,4.602186240857811,4.559950265223438,4.591749508569787,5305.9564041458225,0.048940942750307734,4499.696099441011,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.205684468637694,9,11,4.480104594185122,10000,19000,16.5000000000000,19.0000000000000,7092.7946692266005,10000,25000,17.0000000000000,20.0000000000000,4.6113476217797675,4.558963333685399,4.5935577745248155,4.5583060578860755,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,18518.473644044156,11,101.88536286670748,500000,1,1,-111,122,111,1,6,11,11,11,78
0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,13503.5761976343,1.0,1.0,1.0,17.2152034820030,1.0,1.0,1.0,20040.9488095836,1.0,1.0,1.0,1.0,18.5301392806960,1.0,1.0,0.05001067743296694,0.04387496904838528,0.05448329343579587,0.010608324387410585,0.004472616002828923,0.010608324387410585,0.004472616002828923,0.00447261600282892,0.223630800141446,0.0500106774329669,9.50655127836018e-6,105190.617577197,3006.08802550159,0.000533799582472241,1873.36227459864,7.20820333617926,1.314935798693018,0.223630800141446,1.0,1.0,1.0,14200.9407275948,1.0,1.0,1.0,1.0,17.3456064324182,1.0,1.0,20712.1367176920,1.0,1.0,1.0,1.0,18.6552770306698,1.0,1.0,0.05273335563549253,0.04131121365694934,0.05448329343579587,0.013172079778846525,0.0017499378003033375,0.013172079778846525,0.0017499378003033375,0.00174993780030334,0.0874968900151669,0.0527333556354925,9.50655127836018e-6,105190.617577197,3169.74528355167,0.000516624089434949,1935.64338258740,7.33654807251336,1.309670598251582,0.0874968900151669,1.0,-0.1128975436091622,-0.16325215861860315,0.0,0.0,10.007000145823744,9,11,4.492076107911398,10000,19000,16.5000000000000,19.0000000000000,6537.372611949358,10000,25000,17.0000000000000,20.0000000000000,4.561207099254053,4.61121777668702,4.555143289517131,4.599018258565517,4971.628742975275,0.04929681671806602,4498.3600564003045,1.00000000000000,0.0100000000000000,0.500000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.00905835990485,9,11,4.4801520176671055,10000,19000,16.5000000000000,19.0000000000000,6511.195990097189,10000,25000,17.0000000000000,20.0000000000000,4.607292671998237,4.554559316362744,4.595451587653461,4.554140373996511,1.00000000000000,0.0100000000000000,0.500000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,21,11,21,-121,11,11,19110.069527725846,11,108.59657966664162,500000,1,1,-111,121,111,1,6,11,11,11,79
