,batch_size_planned,percentage_batch_until_standstill,batch_size_run,batch_size_remain,subbatch_ID,time_initial_standstill,time_typeChange_standstill,time_unforeseen_standstill,time_standstill_sum,N_unforeseen_standstills,batch_ID_num,batch_size,cycle_time_mean,cycle_time_std,line_ID_num,partType_ID_num,time_initial,time_typeChange_standstill_mean,time_typeChange_standstill_std,time_unforeseen_standstills_mean,time_unforeseen_standstills_std,interventions,index_orig,partTypeChange,batch_ID_counter,batch_ID_unique,batch_ID_unique_noCounter,T1_MV_Supplier,T2_MV_Supplier,T3_MV_Supplier,T4_MV_Supplier,T5_MV_Supplier,T6_MV_Supplier,T7_MV_Supplier,T8_MV_Supplier,HU_Block_Supplier,subbatch_ID_unique
10,275.677350148290,1.00000000000000,275.677350148290,0,2,3666.67664653963,0.0,0.0,3666.67664653963,1.7253874130409026,20,335.26634478117546,13.414189249810272,0.16137984192586496,7,91121,0,1218.8038760873087,131.36389426526313,773.6594218426201,300.68517788469836,,19,0,9,7_9_91121_20,7_91121_20,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,7_9_91121_20_2
11,589.319749178552,1.00000000000000,589.319749178552,0,1,3666.67664653963,1090.6226633021079,0.0,4757.29930984174,0.8335500163554572,1,589.3197491785525,13.548731395264642,0.1454578320633231,7,912,0,1223.971602524478,153.5822880260544,986.2554152996552,321.88297999846725,,24,1,10,7_10_912_1,7_912_1,MV_Supplier_C,MV_Supplier_C,MV_Supplier_A,MV_Supplier_C,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,HU_Block_Supplier_B,7_10_912_1_1
12,485.954319431268,1.00000000000000,485.954319431268,0,1,4757.29930984174,0.0,0.0,4757.29930984174,0.6499653521094955,9,485.95431943126835,13.536766771245857,0.1477486885024589,7,912,0,1209.8462444033603,119.72648491913398,850.2615465079233,213.51076499355204,,32,0,11,7_11_912_9,7_912_9,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,HU_Block_Supplier_B,7_11_912_9_1
13,485.984401051594,1.00000000000000,485.984401051594,0,1,4757.29930984174,0.0,0.0,4757.29930984174,0.9984498982048249,8,485.9844010515937,13.483928744478472,0.10096916674932677,7,912,0,1232.7792083606716,121.04113875551405,928.7723354491914,308.41501826129775,,31,0,12,7_12_912_8,7_912_8,MV_Supplier_C,MV_Supplier_A,MV_Supplier_C,MV_Supplier_C,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,7_12_912_8_1
14,362.012232104625,1.00000000000000,362.012232104625,0,1,4757.29930984174,1400.2731451822992,0.0,6157.57245502404,0,13,362.01223210462535,13.444453195131784,0.14059107309507055,7,91121,0,1224.2647143743222,120.34271567267592,826.5280440075719,227.13448195091013,,12,1,13,7_13_91121_13,7_91121_13,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,HU_Block_Supplier_B,7_13_91121_13_1
15,438.637757838677,1.00000000000000,438.637757838677,0,1,6157.57245502404,0.0,0.0,6157.57245502404,0.005439324826074565,1,438.63775783867743,13.496011544981991,0.1372707270725804,7,91121,0,1184.1702274417091,121.94334637340914,1019.2166104101658,300.013470982973,,0,0,14,7_14_91121_1,7_91121_1,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,HU_Block_Supplier_B,7_14_91121_1_1
16,402.766797652251,1.00000000000000,402.766797652251,0,1,6157.57245502404,0.0,0.0,6157.57245502404,0.4488719315663636,6,402.766797652251,13.42475440232126,0.18498629171970443,7,91121,0,1274.1937920403734,93.53541285341778,874.5511304919731,293.6547915275138,,5,0,15,7_15_91121_6,7_91121_6,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,7_15_91121_6_1
17,383.971072735639,1.00000000000000,383.971072735639,0,1,6157.57245502404,0.0,0.0,6157.57245502404,0.44973924999855514,12,383.971072735639,13.40232668466907,0.14478051900886463,7,91121,0,1205.8813421834293,126.1492710868792,965.7642692877033,246.42746047345145,,11,0,16,7_16_91121_12,7_91121_12,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,HU_Block_Supplier_A,7_16_91121_12_1
18,524.359474061031,1.00000000000000,524.359474061031,0,1,6157.57245502404,1349.7137062033207,0.0,7507.28616122736,0,3,524.3594740610314,13.4706113529209,0.11524138992072729,7,912,0,1252.9800756667807,114.32956104351264,842.1833996093798,221.2251298322319,,26,1,17,7_17_912_3,7_912_3,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,7_17_912_3_1
19,366.199794037552,0.8685498825274386,318.062788092888,48.1370059446641,1,7507.28616122736,1095.2193747854833,835.2665418053202,9437.77207781816,1.0721523105425517,10,366.1997940375522,13.408047644198481,0.134522158875162,7,91121,0,1229.1403415899933,120.34061257152365,830.3391702893878,237.72060462917608,,9,1,18,7_18_91121_10,7_91121_10,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,7_18_91121_10_1
20,48.1370059446641,1.00000000000000,48.1370059446641,0,2,9437.77207781816,0.0,0.0,9437.77207781816,1.0721523105425517,10,366.1997940375522,13.408047644198481,0.134522158875162,7,91121,0,1229.1403415899933,120.34061257152365,830.3391702893878,237.72060462917608,,9,1,18,7_18_91121_10,7_91121_10,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,7_18_91121_10_2
21,421.069896742498,0.7255874961543718,305.523052083369,115.546844659129,1,9437.77207781816,0.0,916.7498321185096,10354.5219099367,1.320963853411739,14,421.06989674249814,13.484374908949293,0.13543660907309557,7,91121,0,1221.6483341474968,124.20728845689547,938.0289404980699,166.36403068053698,,13,0,19,7_19_91121_14,7_91121_14,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,7_19_91121_14_1
22,115.546844659129,1.00000000000000,115.546844659129,0,2,10354.5219099367,0.0,0.0,10354.5219099367,1.320963853411739,14,421.06989674249814,13.484374908949293,0.13543660907309557,7,91121,0,1221.6483341474968,124.20728845689547,938.0289404980699,166.36403068053698,,13,0,19,7_19_91121_14,7_91121_14,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,7_19_91121_14_2
23,702.734203641345,1.00000000000000,702.734203641345,0,1,10354.5219099367,1149.154608380641,0.0,11503.6765183173,0.4815996399761672,3,702.7342036413452,13.465593704444085,0.10587180393934731,7,92122,0,1161.9835615958875,102.02877495909306,876.8636023129776,207.72933528023876,,23,1,20,7_20_92122_3,7_92122_3,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_C,7_20_92122_3_1
24,364.387802283244,0.7042110638463885,256.605921898531,107.781880384713,1,11503.6765183173,1236.348735068473,905.5842815088042,13645.6095348946,1.2294672856474622,3,364.38780228324384,13.39088459032448,0.12875789563617013,7,91121,0,1191.46009935863,107.31064881976134,929.2208563237306,250.94571401096857,,2,1,21,7_21_91121_3,7_91121_3,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,7_21_91121_3_1
25,107.781880384713,1.00000000000000,107.781880384713,0,2,13645.6095348946,0.0,0.0,13645.6095348946,1.2294672856474622,3,364.38780228324384,13.39088459032448,0.12875789563617013,7,91121,0,1191.46009935863,107.31064881976134,929.2208563237306,250.94571401096857,,2,1,21,7_21_91121_3,7_91121_3,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_A,7_21_91121_3_2
26,664.843856117588,1.00000000000000,664.843856117588,0,1,13645.6095348946,1065.2065515008576,0.0,14710.8160863955,0.8637442000013925,2,664.843856117588,13.531281687708251,0.1064904530450399,7,92122,0,1190.4963506552776,116.38608735820493,866.7653397498761,268.93236792207074,,22,1,22,7_22_92122_2,7_92122_2,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_C,7_22_92122_2_1
27,389.306802243652,1.00000000000000,389.306802243652,0,1,14710.8160863955,1125.108982463264,0.0,15835.9250688588,0,2,389.30680224365244,13.556821689891628,0.12178495112556272,7,91121,0,1175.1893868805919,82.42172142366637,957.2550294563366,261.7476289850497,,1,1,23,7_23_91121_2,7_91121_2,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,7_23_91121_2_1
28,351.388486133864,1.00000000000000,351.388486133864,0,1,15835.9250688588,0.0,0.0,15835.9250688588,0.4406450099036395,7,351.38848613386415,13.48572460534003,0.15087698197092425,7,91121,0,1304.7855727638762,98.37727440251116,987.3316964889087,381.08801291160387,,6,0,24,7_24_91121_7,7_91121_7,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,HU_Block_Supplier_B,7_24_91121_7_1
29,686.262198491108,1.00000000000000,686.262198491108,0,1,15835.9250688588,1325.452977785927,0.0,17161.3780466447,0.4608176978614326,1,686.2621984911076,13.5312223634481,0.13378957876231523,7,92122,0,1255.583534173988,122.63879022114352,1091.171213998858,162.47561995785912,,21,1,25,7_25_92122_1,7_92122_1,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_C,7_25_92122_1_1
30,353.649033253513,1.00000000000000,353.649033253513,0,1,17161.3780466447,1281.5749048777984,0.0,18442.9529515225,0.11655573809038783,4,353.6490332535127,13.449611420484379,0.15475109331711107,7,91121,0,1174.206027610154,120.28484468128606,910.0620504782427,181.59401516763006,,3,1,26,7_26_91121_4,7_91121_4,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,7_26_91121_4_1
31,439.566339680393,1.00000000000000,439.566339680393,0,1,18442.9529515225,0.0,0.0,18442.9529515225,0.8401975631048962,11,439.56633968039347,13.358903683675813,0.14365613914846653,7,91121,0,1235.555129205374,115.28594796177903,808.4927977417971,252.93270887767824,,10,0,27,7_27_91121_11,7_91121_11,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,7_27_91121_11_1
32,400.835412973127,1.00000000000000,400.835412973127,0,1,18442.9529515225,0.0,0.0,18442.9529515225,0.6465028970492285,8,400.83541297312667,13.342817360780762,0.16608319824045528,7,91121,0,1257.3470241570446,130.73793852727758,1039.7105117869007,342.2897960567127,,7,0,28,7_28_91121_8,7_91121_8,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,HU_Block_Supplier_A,7_28_91121_8_1
33,404.459525006969,1.00000000000000,404.459525006969,0,1,18442.9529515225,0.0,0.0,18442.9529515225,0,18,404.4595250069691,13.4325459893075,0.16832577753976996,7,91121,0,1233.5183256696237,116.91314271764088,983.2943080134156,288.95027825890395,,17,0,29,7_29_91121_18,7_91121_18,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,7_29_91121_18_1
34,450.784690864679,1.00000000000000,450.784690864679,0,1,18442.9529515225,1175.345925433157,0.0,19618.2988769557,0.02363877002687509,7,450.78469086467874,13.51281021838955,0.12400328004901964,7,912,0,1251.3503667833854,157.270119754395,960.8579755182309,296.282956060018,,30,1,30,7_30_912_7,7_912_7,MV_Supplier_C,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_A,HU_Block_Supplier_B,7_30_912_7_1
35,542.673933038325,1.00000000000000,542.673933038325,0,1,19618.2988769557,0.0,0.0,19618.2988769557,0.41709265989589583,2,542.6739330383253,13.576364479201992,0.11321236681154871,7,912,0,1170.8192757036038,123.48015640396784,1020.0801142980076,160.55771480842924,,25,0,31,7_31_912_2,7_912_2,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_C,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,7_31_912_2_1
36,412.013136600377,1.00000000000000,412.013136600377,0,1,19618.2988769557,1216.4171733948197,0.0,20834.7160503505,0.8139741294753423,17,412.01313660037675,13.460414836291395,0.1499505139769902,7,91121,0,1133.6592277809455,138.888090514951,1039.7595245275463,286.82979451275975,,16,1,32,7_32_91121_17,7_91121_17,MV_Supplier_D,MV_Supplier_D,MV_Supplier_A,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,MV_Supplier_D,HU_Block_Supplier_B,7_32_91121_17_1
