,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood
10,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.18584799375875,17426.1630061380,18.0050013870677,24303.6575721597,19.3067046049438,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.199062617719207,14237.0906191412,17.3836779340310,21390.4066152737,18.7375858668201,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
11,111,1,20,-121,11,22,11,21,-111,11,11,121,0.0,10.00102033636311,17546.0964776913,18.0110118093362,24004.3031098906,19.2991981888541,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.995599402360362,9532.24745741299,16.3662759375662,16001.7238110700,17.6567102324126,16.5000000000000,19.0000000000000,0.0,10000,25000,1.0,10000,19000,0.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
12,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.20459888451172,14747.0603119474,17.5155976812196,21633.2587715149,18.8123299363797,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.19578272176641,14633.0220281833,17.4147943707018,21557.1625132237,18.7186714458297,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
13,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,9.994119467305765,17509.9768272779,18.0301028311915,23949.8794039457,19.3105933017554,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.017671728695891,12577.2116416266,16.9875004960277,19104.2069481559,18.2853082177946,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
14,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.22428567073127,15909.2539614077,17.7149176666132,22692.8852141501,18.9935271027172,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.195080024951586,13859.0262229152,17.2572431800950,20888.2104396816,18.5821355471495,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
15,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,10.007484294218848,14365.6409436412,17.3685841025934,20851.4560407801,18.6620127496025,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.00302284880251,13676.6977942598,17.1914778177448,20095.8769873019,18.4716176512451,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
16,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.186012302650912,15363.5183368125,17.6028833760405,22319.5623861731,18.9159497431525,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.166458377859824,15466.6724044028,17.5753542905491,22554.3058576296,18.9132602962917,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
17,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,10.004243700018431,16143.8905456524,17.8003196543367,22707.8156693923,19.1140995813632,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.001767440758352,14704.7408335508,17.4523503111283,21104.5356218492,18.7332792936278,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
18,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.201732852735882,13805.7075835193,17.3142269707207,20802.8394958275,18.6282712862479,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.208322953280328,11538.7221575373,16.8502937254181,18524.4634598685,18.1621989121596,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
19,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,10.006634788520184,16045.8916643770,17.7188295106607,22623.7617981983,19.0288359086626,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.00627312148251,11311.2869335129,16.7112158931877,17806.9986503688,18.0048601481730,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
20,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.203736402484672,13285.0666136472,17.2433930851629,20424.8319471966,18.5963767766564,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.210415121876748,11949.3778613401,16.9433433543675,18849.1891631907,18.2508558186667,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
21,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,10.005748307984463,14084.1610751345,17.3212070713256,20640.0693577137,18.6294067321551,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.99067831986057,17729.0909401960,17.9872753954749,24200.9129326076,19.2786960454433,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
22,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.205062171924801,16076.5169354064,17.7494701942676,23223.1151483978,19.0945654955481,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.215550826895498,15648.4954469501,17.6606051295443,22684.4219918297,18.9848703888488,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
23,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,10.002713658088114,15183.8580282808,17.5740830842283,21643.4277790041,18.8661586037731,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.003503219200315,14295.8824297505,17.3442517757381,20735.2640641105,18.6322891670569,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
24,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.196382319315862,15574.7903612777,17.6408173361526,22612.8042307831,18.9674897771512,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20947444840233,13897.0171454606,17.3043168538697,20961.1534438077,18.6359133980427,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
25,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.214017087002581,12561.1669083072,17.1006498071148,19520.6669391223,18.4172342704816,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.176296030543991,12246.9496147489,16.9894931949455,19240.6132663323,18.3125406645795,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
26,111,1,20,-121,11,22,11,21,-111,11,11,121,0.0,10.009399668430268,19046.9808776381,18.3610557162351,25545.4440352188,19.6599153271483,9,11,1.0,10000,19000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.01153836899869,11956.6527490516,16.8734524749323,18506.9602604127,18.1826743108126,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
27,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.207733286323979,17052.4091853519,17.9528681181365,24035.6532854460,19.2701581623082,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.209925277961856,12959.9141036005,17.1408591187238,19946.8699267919,18.4588493268612,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
28,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,10.007417312463621,13441.3830835002,17.1933291476209,19973.8200497891,18.4954228670709,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.991052741319038,14183.0670960266,17.2955817012254,20604.1050859174,18.5754705516091,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
29,111,1,20,-121,11,22,11,21,-111,11,11,122,0.0,10.185889898949844,18504.3456033057,18.2200559622698,25637.7107880721,19.5721816927757,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,0.0,10.210979623899597,14702.2371969012,17.4934861651022,21685.8276238972,18.8172221667051,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
30,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,10.00166948856396,12877.7065142291,17.0898490855322,19447.8560206485,18.4076571482984,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,9.996644898754322,12991.6440055281,17.0935390938009,19492.8467284332,18.3975181520477,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
31,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.197122142691068,12226.1564231950,17.0066484779031,19280.7806290674,18.3362358132527,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.200414284908229,16268.1456081404,17.7282470498217,23346.3173837978,19.0622724033635,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
32,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,9.98862576082261,15848.3945814607,17.7034658111547,22358.5417161927,19.0010668408411,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.012445378647934,16776.3571629667,17.8214122089645,23244.9198892606,19.1107246439246,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
33,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.224576378654206,15855.7341724601,17.7626842982298,22818.9293591459,19.0776786365303,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.201910581235213,15360.4496582090,17.5845075467928,22289.9429702486,18.8931373106182,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
34,111,1,20,-121,11,22,11,21,-111,11,11,121,1.0,10.004576081497818,16308.7037338147,17.8378231212576,22838.3113581121,19.1439311730853,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.001402963952906,12167.7340918480,16.9308720225053,18632.9132438852,18.2240925393955,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
35,111,1,20,-121,11,22,11,21,-111,11,11,122,1.0,10.216102341303852,16649.2402925812,17.8966313049458,23666.3809316939,19.2237649323717,9,11,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,25000,1.0,10.20700900985232,12739.7819063827,17.1190312332592,19708.1615179463,18.4369428138862,16.5000000000000,19.0000000000000,1.0,10000,25000,1.0,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0
