,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood
10,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.198975490084004,15745.3330689232,17.6816044601921,22725.1232888434,18.9980383343811,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.178949471471467,14240.5737587845,17.4132091045245,21207.7313386401,18.7272603805583,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
11,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,10.012997602447548,18058.0172737114,18.1753440741688,24484.5718381401,19.4637594291265,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.994050231949542,12607.3428038017,17.0267881002763,18998.0437741049,18.3080154168010,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
12,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.196064079900012,17399.0303504971,18.0377358243797,24518.5709335952,19.3797045244185,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.205214267417528,16500.2689268951,17.8328272973227,23335.0931518753,19.1211295512581,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
13,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,9.997871451917023,18183.4015187480,18.1483260134639,24643.6577647746,19.4425967414950,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.007739944213935,14635.4055372923,17.4628453754202,21111.3652765885,18.7602621971808,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
14,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.160964712970374,13268.1987801761,17.2068225020946,20103.2570533576,18.4916130224385,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.213489518746112,13490.8262986450,17.2782099137577,20383.1708308527,18.5737685709047,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
15,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,10.018626805552836,15987.8093366931,17.6958613263777,22479.2684978954,18.9965307451111,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.027216968598992,17825.4641338093,18.1055660847784,24352.3312347626,19.4133300601085,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
16,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.182638222254377,17132.8945113125,17.9293150887728,24157.9896189728,19.2596412663879,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.183008693015973,15653.0455938445,17.6843014559899,22605.4147742292,19.0008556912521,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
17,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,10.004338555407598,16486.0112263427,17.8516212618608,22937.6056737736,19.1435959347174,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.012009778369547,14912.8651645093,17.5214047888701,21378.5497002150,18.8162010955627,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
18,111,1,16,-121,11,22,11,22,-111,11,11,122,0.0,10.214249887385341,19505.5364601723,18.3977618839380,26580.9545203669,19.7331773577595,16.5000000000000,19.0000000000000,1.0,10000,19000,0.0,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.189763192544698,13656.6257643849,17.2650182185577,20711.3158000480,18.5965214818970,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
19,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.168227065743167,10497.1797401847,16.6558368000505,17506.8911228841,17.9739328494058,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.173414036534725,17696.1194924008,18.0480054869825,24648.3637179216,19.3552954947322,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
20,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,9.989938667519555,17242.6381799553,18.0397361655576,23663.0263203748,19.3301829073822,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.003462172023184,17685.9605884390,18.1170977505270,24237.4376250776,19.4338923135916,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
21,111,1,16,-121,11,22,11,22,-111,11,11,122,0.0,10.211583038757848,18036.7602024817,18.1700746754755,25073.2812593258,19.5025642426329,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.220211864024828,14037.4254107649,17.3877782763922,20946.5477078032,18.6961426377926,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
22,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,10.017245225390788,14013.8405449023,17.3559177980752,20442.6979366891,18.6413290065057,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.999419630346427,16805.6922202214,17.9239128076983,23317.7317166744,19.2259557755788,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
23,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.215653100200251,12268.3890991590,17.0799582982243,19286.5361640494,18.4055307122831,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.200275764668122,16736.9865375657,17.8983546007907,23648.1892326522,19.2037275939567,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
24,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,10.016719069678276,15090.4890574224,17.5296364696520,21603.3264893462,18.8311173428335,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.006809991995732,14721.1579365129,17.4827694398468,21223.5467919636,18.7821623409925,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
25,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.192621425670385,13698.4273334046,17.3280290699997,20615.9369861355,18.6214670659313,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.187534276523584,13644.6316716084,17.2651744238629,20572.5455434389,18.5605578037515,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
26,111,1,16,-121,11,22,11,22,-111,11,11,121,0.0,9.996490667363728,18941.2386746393,18.3417415528926,25470.7949337961,19.6494130538052,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.978961312095471,17473.0247854234,18.0352946803775,23924.2142255357,19.3272716912184,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
27,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.220878118329434,13292.1223360700,17.2306712443473,20347.1340030194,18.5604345361358,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.201199807764011,15676.8803221580,17.7173718125352,22673.4819693178,19.0361256965642,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
28,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,10.010228103718047,17437.1472581465,18.0908466288803,23964.3946990217,19.4021135627769,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.999091572775987,14272.5309280381,17.3989531278686,20703.1002092589,18.6907982648847,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
29,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.201682759099876,13826.5350339785,17.3357238796605,21048.0311045296,18.7015104018943,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.206918639223002,15214.6764541687,17.5929245329532,22109.3390541134,18.8968977211067,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
30,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,10.00202521101255,15044.6138448916,17.5547200933439,21533.6686959123,18.8513543148318,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.019728744766354,14868.2957806863,17.5217151154293,21356.3531068810,18.8181500128469,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
31,111,1,16,-121,11,22,11,22,-111,11,11,122,1.0,10.19505986623668,17168.5311207424,17.9586586105988,24335.1753544937,19.3067870960750,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.216569180799617,16154.1386708738,17.8155174361908,23182.4712839460,19.1376279096619,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
32,111,1,16,-121,11,22,11,22,-111,11,11,122,0.0,10.222760237183925,15933.3288239326,17.7667007491922,22829.0359423135,19.0637579238470,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.202982048249499,19655.2014911802,18.4404417924891,26626.9474842693,19.7518016001153,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,0.0,10000,25000,0.0
33,111,1,16,-121,11,22,11,22,-111,11,11,121,0.0,10.005111372032909,13488.4539866674,17.2640070991548,20015.9467730374,18.5700711258454,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,9.989680496119952,19118.0438884011,18.3075699598621,25638.7382001626,19.6122737026866,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,0.0,10000,25000,0.0
34,111,1,16,-121,11,22,11,22,-111,11,11,122,0.0,10.181070718772096,18458.2788949122,18.1630913566152,25357.1357588751,19.4604322283693,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.175528135300913,15873.5539458042,17.6773136862788,22717.1903747678,18.9642702684769,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
35,111,1,16,-121,11,22,11,22,-111,11,11,121,1.0,9.98594998345906,14090.5023198704,17.3221435887876,20672.2343332566,18.6314724946437,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10.00126051099418,13230.7900527137,17.1529132445565,19802.7536875611,18.4602988898304,9,11,1.0,17.0000000000000,20.0000000000000,1.0,16.5000000000000,19.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0
