,batch_size_planned,percentage_batch_until_standstill,batch_size_run,batch_size_remain,subbatch_ID,time_initial_standstill,time_typeChange_standstill,time_unforeseen_standstill,time_standstill_sum,N_unforeseen_standstills,batch_ID_num,batch_size,cycle_time_mean,cycle_time_std,line_ID_num,partType_ID_num,time_initial,time_typeChange_standstill_mean,time_typeChange_standstill_std,time_unforeseen_standstills_mean,time_unforeseen_standstills_std,interventions,index_orig,partTypeChange,batch_ID_counter,batch_ID_unique,batch_ID_unique_noCounter,T1_MV_Supplier,T2_MV_Supplier,T3_MV_Supplier,T4_MV_Supplier,T5_MV_Supplier,T6_MV_Supplier,T7_MV_Supplier,T8_MV_Supplier,HU_Block_Supplier,subbatch_ID_unique
10,172.130682858551,1.00000000000000,172.130682858551,0,2,6689.79261935458,0.0,0.0,6689.79261935458,1.6010967298412486,28,484.7244719495341,13.059923075450484,0.10450900479317013,1,111,0,1193.7794771406548,102.81553323716722,971.2874059336197,278.1786574317741,,27,0,4,1_4_111_28,1_111_28,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,HU_Block_Supplier_A,1_4_111_28_2
11,490.243703760574,1.00000000000000,490.243703760574,0,1,6689.79261935458,0.0,0.0,6689.79261935458,0.8950734512513172,27,490.243703760574,13.026266365524016,0.1141856805715668,1,111,0,1270.7689131290824,139.57778355227984,969.0384115742123,224.35813440772446,,26,0,5,1_5_111_27,1_111_27,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,HU_Block_Supplier_A,1_5_111_27_1
12,466.446774398801,0.7183759614981383,335.084150046444,131.362624352357,1,6689.79261935458,0.0,993.5493288370615,7683.34194819164,1.857117964489062,29,466.4467743988013,12.984040739706797,0.07646393167421345,1,111,0,1177.1878915445895,130.24195490305348,947.3386137491556,279.2864236753725,,28,0,6,1_6_111_29,1_111_29,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,HU_Block_Supplier_A,1_6_111_29_1
13,131.362624352357,1.00000000000000,131.362624352357,0,2,7683.34194819164,0.0,0.0,7683.34194819164,1.857117964489062,29,466.4467743988013,12.984040739706797,0.07646393167421345,1,111,0,1177.1878915445895,130.24195490305348,947.3386137491556,279.2864236753725,,28,0,6,1_6_111_29,1_111_29,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,HU_Block_Supplier_A,1_6_111_29_2
14,496.881663423851,0.15332408292312671,76.1839253657796,420.697738058071,1,7683.34194819164,0.0,1046.4029191759582,8729.74486736760,1.4623686775747418,30,496.8816634238505,13.018923491057176,0.07918794115778846,1,111,0,1241.0864326330227,129.19839740593974,840.4365336496137,212.32412000609597,,29,0,7,1_7_111_30,1_111_30,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_7_111_30_1
15,420.697738058071,1.00000000000000,420.697738058071,0,2,8729.74486736760,0.0,0.0,8729.74486736760,1.4623686775747418,30,496.8816634238505,13.018923491057176,0.07918794115778846,1,111,0,1241.0864326330227,129.19839740593974,840.4365336496137,212.32412000609597,,29,0,7,1_7_111_30,1_111_30,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_7_111_30_2
16,489.615277392327,0.6618230201562684,324.038661598439,165.576615793888,1,8729.74486736760,0.0,839.4087075002308,9569.15357486783,1.1363688863952741,5,489.615277392327,12.954532861655139,0.09476711086819985,1,111,0,1135.0970776313873,140.40750598867822,980.0612716880363,247.78431312367155,,4,0,8,1_8_111_5,1_111_5,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_8_111_5_1
17,165.576615793888,1.00000000000000,165.576615793888,0,2,9569.15357486783,0.0,0.0,9569.15357486783,1.1363688863952741,5,489.615277392327,12.954532861655139,0.09476711086819985,1,111,0,1135.0970776313873,140.40750598867822,980.0612716880363,247.78431312367155,,4,0,8,1_8_111_5,1_111_5,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_8_111_5_2
18,529.925070200015,1.00000000000000,529.925070200015,0,1,9569.15357486783,0.0,0.0,9569.15357486783,0.6694650004145545,16,529.9250702000147,13.095333796600046,0.12104388125173482,1,111,0,1185.9359092101502,139.9767001896827,913.0340133190647,239.89146622546718,,15,0,9,1_9_111_16,1_111_16,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_9_111_16_1
19,507.274763930439,1.00000000000000,507.274763930439,0,1,9569.15357486783,0.0,0.0,9569.15357486783,0.9065906727076939,23,507.2747639304386,12.965666328828032,0.0977851549992188,1,111,0,1143.4665289978989,124.6430856390425,823.371076335987,217.11638185647328,,22,0,10,1_10_111_23,1_111_23,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,HU_Block_Supplier_B,1_10_111_23_1
20,517.294078335881,0.43940172603686856,227.299910889437,289.994167446444,1,9569.15357486783,0.0,897.8325058013755,10466.9860806692,1.4303657311593223,21,517.2940783358814,13.029638705081911,0.10004884706838119,1,111,0,1204.5549603599336,127.4831803567181,919.3833530321447,226.58735345121124,,20,0,11,1_11_111_21,1_111_21,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,HU_Block_Supplier_A,1_11_111_21_1
21,289.994167446444,1.00000000000000,289.994167446444,0,2,10466.9860806692,0.0,0.0,10466.9860806692,1.4303657311593223,21,517.2940783358814,13.029638705081911,0.10004884706838119,1,111,0,1204.5549603599336,127.4831803567181,919.3833530321447,226.58735345121124,,20,0,11,1_11_111_21,1_111_21,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,HU_Block_Supplier_A,1_11_111_21_2
22,474.674821403084,1.00000000000000,474.674821403084,0,1,10466.9860806692,0.0,0.0,10466.9860806692,0.5211292409376386,13,474.67482140308357,12.994453195131785,0.09529553654753528,1,111,0,1224.2647143743222,120.34271567267592,863.264022003786,240.85379278036405,,12,0,12,1_12_111_13,1_111_13,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_12_111_13_1
23,525.758505225785,1.00000000000000,525.758505225785,0,1,10466.9860806692,0.0,0.0,10466.9860806692,0.7065271897912896,1,525.758505225785,13.046011544981992,0.0936353635362902,1,111,0,1184.1702274417091,121.94334637340914,959.608305205083,270.0053883931892,,0,0,13,1_13_111_1,1_111_1,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,HU_Block_Supplier_A,1_13_111_1_1
24,501.844531768167,0.7517659225711222,377.269617411969,124.574914356198,1,10466.9860806692,0.0,651.8007582436551,11118.7868389129,1.2386463178796363,6,501.8445317681673,12.974754402321262,0.11749314585985221,1,111,0,1274.1937920403734,93.53541285341778,887.2755652459865,267.4619166110055,,5,0,14,1_14_111_6,1_111_6,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,HU_Block_Supplier_A,1_14_111_6_1
25,124.574914356198,1.00000000000000,124.574914356198,0,2,11118.7868389129,0.0,0.0,11118.7868389129,1.2386463178796363,6,501.8445317681673,12.974754402321262,0.11749314585985221,1,111,0,1274.1937920403734,93.53541285341778,887.2755652459865,267.4619166110055,,5,0,14,1_14_111_6,1_111_6,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,HU_Block_Supplier_A,1_14_111_6_2
26,489.314048490426,0.17955896677783256,87.8607249768192,401.453323513607,1,11118.7868389129,0.0,635.3810151734992,11754.1678540864,1.239687099998266,12,489.314048490426,12.952326684669071,0.09739025950443232,1,111,0,1205.8813421834293,126.1492710868792,932.8821346438517,248.57098418938057,,11,0,15,1_15_111_12,1_111_12,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_15_111_12_1
27,401.453323513607,1.00000000000000,401.453323513607,0,2,11754.1678540864,0.0,0.0,11754.1678540864,1.239687099998266,12,489.314048490426,12.952326684669071,0.09739025950443232,1,111,0,1205.8813421834293,126.1492710868792,932.8821346438517,248.57098418938057,,11,0,15,1_15_111_12,1_111_12,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_15_111_12_2
28,501.733499951812,1.00000000000000,501.733499951812,0,1,11754.1678540864,0.0,0.0,11754.1678540864,0,25,501.7334999518124,13.007542706932208,0.09782973774147641,1,111,0,1257.243692931398,129.8448245279462,885.661304599153,232.86405705763244,,24,0,16,1_16_111_25,1_111_25,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,HU_Block_Supplier_A,1_16_111_25_1
29,477.466529358368,0.7202004770080165,343.871622199259,133.594907159109,1,11754.1678540864,0.0,927.0603421522253,12681.2281962386,1.986582772651062,10,477.4665293583681,12.958047644198482,0.09226107943758101,1,111,0,1229.1403415899933,120.34061257152365,865.1695851446939,245.08824185167043,,9,0,17,1_17_111_10,1_111_10,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_17_111_10_1
30,133.594907159109,1.00000000000000,133.594907159109,0,2,12681.2281962386,0.0,0.0,12681.2281962386,1.986582772651062,10,477.4665293583681,12.958047644198482,0.09226107943758101,1,111,0,1229.1403415899933,120.34061257152365,865.1695851446939,245.08824185167043,,9,0,17,1_17_111_10,1_111_10,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_17_111_10_2
31,514.046597828332,0.8685498825274386,446.475112157427,67.5714856709048,1,12681.2281962386,0.0,678.0318365971277,13359.2600328357,2.2851566240940864,14,514.0465978283321,13.034374908949294,0.0927183045365478,1,111,0,1221.6483341474968,124.20728845689547,919.014470249035,216.54561227221478,,13,0,18,1_18_111_14,1_111_14,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_18_111_14_1
32,67.5714856709048,0.2429038844198641,16.4133763454840,51.1581093254208,2,13359.2600328357,0.0,1266.7033867147948,14625.9634195505,2.2851566240940864,14,514.0465978283321,13.034374908949294,0.0927183045365478,1,111,0,1221.6483341474968,124.20728845689547,919.014470249035,216.54561227221478,,13,0,18,1_18_111_14,1_111_14,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_18_111_14_2
33,51.1581093254208,1.00000000000000,51.1581093254208,0,3,14625.9634195505,0.0,0.0,14625.9634195505,2.2851566240940864,14,514.0465978283321,13.034374908949294,0.0927183045365478,1,111,0,1221.6483341474968,124.20728845689547,919.014470249035,216.54561227221478,,13,0,18,1_18_111_14,1_111_14,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_18_111_14_3
34,504.277584299778,1.00000000000000,504.277584299778,0,1,14625.9634195505,0.0,0.0,14625.9634195505,0.829184483419861,24,504.27758429977774,12.973204616244592,0.08111826045195297,1,111,0,1271.084833452781,122.9527205829923,904.8442986156077,235.4161341869364,,23,0,19,1_19_111_24,1_111_24,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_19_111_24_1
35,476.258534855496,0.259231111180396,123.461029199738,352.797505655758,1,14625.9634195505,0.0,1145.4579938876823,15771.4214134382,2.175360742776955,3,476.2585348554959,12.940884590324481,0.08937894781808507,1,111,0,1191.46009935863,107.31064881976134,914.6104281618653,250.37828560438743,,2,0,20,1_20_111_3,1_111_3,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_20_111_3_1
36,352.797505655758,0.46897936165223697,165.454748994939,187.342756660819,2,15771.4214134382,0.0,883.5945822184707,16655.0159956567,2.175360742776955,3,476.2585348554959,12.940884590324481,0.08937894781808507,1,111,0,1191.46009935863,107.31064881976134,914.6104281618653,250.37828560438743,,2,0,20,1_20_111_3,1_111_3,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_20_111_3_2
37,187.342756660819,1.00000000000000,187.342756660819,0,3,16655.0159956567,0.0,0.0,16655.0159956567,2.175360742776955,3,476.2585348554959,12.940884590324481,0.08937894781808507,1,111,0,1191.46009935863,107.31064881976134,914.6104281618653,250.37828560438743,,2,0,20,1_20_111_3,1_111_3,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_20_111_3_3
38,492.871201495768,1.00000000000000,492.871201495768,0,1,16655.0159956567,0.0,0.0,16655.0159956567,0.6590710534987134,2,492.8712014957683,13.106821689891628,0.08589247556278137,1,111,0,1175.1893868805919,82.42172142366637,928.6275147281683,254.69905159401986,,1,0,21,1_21_111_2,1_111_2,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_21_111_2_1
39,467.592324089243,0.693567217663795,324.306707219524,143.285616869719,1,16655.0159956567,0.0,1129.5495023969509,17784.5654980537,1.2287740118843673,7,467.59232408924277,13.03572460534003,0.10043849098546213,1,111,0,1304.7855727638762,98.37727440251116,943.6658482444543,302.43520516464156,,6,0,22,1_22_111_7,1_111_7,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,HU_Block_Supplier_A,1_22_111_7_1
40,143.285616869719,1.00000000000000,143.285616869719,0,2,17784.5654980537,0.0,0.0,17784.5654980537,1.2287740118843673,7,467.59232408924277,13.03572460534003,0.10043849098546213,1,111,0,1304.7855727638762,98.37727440251116,943.6658482444543,302.43520516464156,,6,0,22,1_22_111_7,1_111_7,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,HU_Block_Supplier_A,1_22_111_7_2
41,496.792665878027,1.00000000000000,496.792665878027,0,1,17784.5654980537,0.0,0.0,17784.5654980537,0.7478314602630567,22,496.7926658780269,13.029561305057186,0.11281819549582632,1,111,0,1216.5411947256018,77.2207788836966,998.4789002062329,242.5283127118339,,21,0,23,1_23_111_22,1_111_22,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_23_111_22_1
42,469.099355502342,1.00000000000000,469.099355502342,0,1,17784.5654980537,0.0,0.0,17784.5654980537,0.8398668857084655,4,469.0993555023418,12.99961142048438,0.10237554665855554,1,111,0,1174.206027610154,120.28484468128606,905.0310252391214,222.63760606705202,,3,0,24,1_24_111_4,1_111_4,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,HU_Block_Supplier_A,1_24_111_4_1
43,526.377559786929,0.6218142719498977,327.309079109673,199.068480677256,1,17784.5654980537,0.0,644.2985503715379,18428.8640484252,1.7082370757258756,11,526.3775597869289,12.908903683675813,0.09682806957423327,1,111,0,1235.555129205374,115.28594796177903,854.2463988708985,251.1730835510713,,10,0,25,1_25_111_11,1_111_11,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_25_111_11_1
44,199.068480677256,1.00000000000000,199.068480677256,0,2,18428.8640484252,0.0,0.0,18428.8640484252,1.7082370757258756,11,526.3775597869289,12.908903683675813,0.09682806957423327,1,111,0,1235.555129205374,115.28594796177903,854.2463988708985,251.1730835510713,,10,0,25,1_25_111_11,1_111_11,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_25_111_11_2
45,497.824284950861,1.00000000000000,497.824284950861,0,1,18428.8640484252,0.0,0.0,18428.8640484252,0.8760877712630282,9,497.8242849508608,12.959772040305955,0.10753831259446249,1,111,0,1171.5123841084035,149.7925822126424,803.1668507709585,220.00372573290076,,8,0,26,1_26_111_9,1_111_9,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_26_111_9_1
46,502.973016671313,1.00000000000000,502.973016671313,0,1,18428.8640484252,0.0,0.0,18428.8640484252,0.6509170053288577,18,502.97301667131273,12.9825459893075,0.10916288876988499,1,111,0,1233.5183256696237,116.91314271764088,941.6471540067078,265.5801113035616,,17,0,27,1_27_111_18,1_111_18,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_B,1_27_111_18_1
47,501.534449517078,0.29675244852724947,148.831575914959,352.702873602119,1,18428.8640484252,0.0,867.1103987838172,19295.9744472090,1.596150439443496,26,501.5344495170775,13.045510134258775,0.09439567508477013,1,111,0,1254.5333595703603,156.8223649008028,904.3822558321534,261.9210458592392,,25,0,28,1_28_111_26,1_111_26,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,HU_Block_Supplier_A,1_28_111_26_1
48,352.702873602119,1.00000000000000,352.702873602119,0,2,19295.9744472090,0.0,0.0,19295.9744472090,1.596150439443496,26,501.5344495170775,13.045510134258775,0.09439567508477013,1,111,0,1254.5333595703603,156.8223649008028,904.3822558321534,261.9210458592392,,25,0,28,1_28_111_26,1_111_26,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_A,MV_Supplier_A,MV_Supplier_B,HU_Block_Supplier_A,1_28_111_26_2
49,508.008757733585,0.3515516626178423,178.591323405666,329.417434327918,1,19295.9744472090,0.0,575.3268460538524,19871.3012932629,1.6767689553704108,17,508.0087577335845,13.010414836291396,0.0999752569884951,1,111,0,1133.6592277809455,138.888090514951,969.8797622637732,264.7319178051039,,16,0,29,1_29_111_17,1_111_17,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_29_111_17_1
50,329.417434327918,1.00000000000000,329.417434327918,0,2,19871.3012932629,0.0,0.0,19871.3012932629,1.6767689553704108,17,508.0087577335845,13.010414836291396,0.0999752569884951,1,111,0,1133.6592277809455,138.888090514951,969.8797622637732,264.7319178051039,,16,0,29,1_29_111_17,1_111_17,MV_Supplier_B,MV_Supplier_A,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,MV_Supplier_B,HU_Block_Supplier_A,1_29_111_17_2
