MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15359.9910172479,1.0,1.0,1.0,17.5853251275778,1.0,1.0,1.0,21786.4096802481,1.0,1.0,1.0,1.0,18.8752793410469,1.0,1.0,0.05802807351417627,0.030938255676842275,0.052758524227437535,0.02182026855059526,-0.005269549286738735,0.02182026855059526,0.0,0,0,0.0580280735141763,9.73236009732360e-6,102750.000000000,3407.07688776092,0.000494233493740325,2023.33514961131,7.59142202427442,1.2899542134691606,0,1.0,1.0,1.0,1.0,13061.7850880502,1.0,1.0,17.2005206343138,1.0,1.0,1.0,19608.6545103229,1.0,1.0,1.0,18.5146525387469,1.0,1.0,1.0,0.048671711823455865,0.025605387356926634,0.052758524227437535,0.0271531368705109,0.00408681240398167,0.0271531368705109,0.00408681240398167,0.00408681240398167,0.204340620199083,0.0486717118234559,9.73236009732360e-6,102750.000000000,2857.72479420577,0.000550655489847168,1816.01748904301,7.19254366593873,1.3141319044331237,0.204340620199083,1.0,-0.2540773321449036,-0.2101440209464705,0.0,0.0,9.993903103303333,9,11,4.508260753499525,10000,19000,16.5000000000000,19.0000000000000,6426.418663000255,10000,25000,17.0000000000000,20.0000000000000,4.558848176848564,4.61687625036274,4.564476247670095,4.595414503346937,4981.8967184247995,0.047663860088223535,4500.816344621867,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.007976968375027,11,10000,4.5706938311673335,19000,16.5000000000000,19.0000000000000,6546.869422272711,10000,25000,17.0000000000000,20.0000000000000,4.5631507739636525,4.611822485787108,4.564438054258792,4.590043441615719,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18700.044869302958,11,95.25140319999393,500000,1,1,-111,121,111,1,22,11,11,11,27
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16176.2857232259,1.0,1.0,1.0,17.7727211453098,1.0,1.0,1.0,23062.7213993269,1.0,1.0,1.0,1.0,19.0729475191553,1.0,1.0,0.0609463740590197,0.025614425855736478,0.05567066647471216,0.03005624061897568,-0.005275707584307544,0.03005624061897568,0.0,0,0,0.0609463740590197,9.73236009732360e-6,102750.000000000,3578.42281975102,0.000468262498191228,2135.55431806462,7.57474796421286,1.3002263738455508,0,1.0,1.0,1.0,1.0,15240.8676714263,1.0,1.0,17.6215642381061,1.0,1.0,1.0,22330.4000517003,1.0,1.0,1.0,18.9601372550668,1.0,1.0,1.0,0.057139749182010036,0.03317851618333201,0.05567066647471216,0.02249215029138015,-0.0014690827072978765,0.02249215029138015,0.0,0,0,0.0571397491820100,9.73236009732360e-6,102750.000000000,3354.91955911516,0.000486879515267052,2053.89622821059,7.42046626411329,1.3385730169607217,0,1.0,-0.10914244920223182,-0.1623078977769946,0.0,0.0,10.197973181096906,9,11,4.520507088749077,10000,19000,16.5000000000000,19.0000000000000,6886.435676100953,10000,25000,17.0000000000000,20.0000000000000,4.558388437675295,4.619334811734315,4.560725125429889,4.586339551285626,5296.335941666545,0.04730580459530802,4500.528716346389,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.201097973992795,11,10000,4.542841460987497,19000,16.5000000000000,19.0000000000000,7089.532380274092,10000,25000,17.0000000000000,20.0000000000000,4.55487055002465,4.61201029920666,4.555337909175938,4.58851642535927,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18962.684840232767,11,101.73961205847745,500000,1,1,-111,122,111,1,22,11,11,11,28
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15449.9497426798,1.0,1.0,1.0,17.6072140971558,1.0,1.0,1.0,21914.4805390904,1.0,1.0,1.0,1.0,18.9040970614105,1.0,1.0,0.058412862395540444,0.027752382605850556,0.0545803523848222,0.026827969778971644,-0.003832510010718243,0.026827969778971644,0.0,0,0,0.0584128623955404,9.73236009732360e-6,102750.000000000,3429.66949208102,0.000492188457947320,2031.74207735491,7.60428693921317,1.2968829642547552,0,1.0,1.0,1.0,1.0,16026.1730483668,1.0,1.0,17.7340541171987,1.0,1.0,1.0,22496.5904681135,1.0,1.0,1.0,19.0321180274125,1.0,1.0,1.0,0.06038609761371472,0.021437858041200464,0.0545803523848222,0.03314249434362174,-0.005805745228892517,0.03314249434362174,0.0,0,0,0.0603860976137147,9.73236009732360e-6,102750.000000000,3545.52658846239,0.000482660723961832,2071.84871350559,7.73520428586233,1.2980639102138647,0,1.0,-0.24844939644322256,-0.16377449991636922,0.0,0.0,10.002927157942612,9,11,4.504792598340209,10000,19000,16.5000000000000,19.0000000000000,6464.530796410584,10000,25000,17.0000000000000,20.0000000000000,4.558424866142723,4.616837728538264,4.56062218008157,4.58837456268742,4984.6678340210765,0.04928752804485679,4501.289290538348,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.998849831336337,11,10000,4.520110806817271,19000,16.5000000000000,19.0000000000000,6470.417419746674,10000,25000,17.0000000000000,20.0000000000000,4.554382117445674,4.614768215059389,4.563177306274336,4.584615164315537,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19161.062703899785,11,117.35745052066346,500000,1,1,-111,121,111,1,22,11,11,11,29
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13461.9878027853,1.0,1.0,1.0,17.2747604622990,1.0,1.0,1.0,20291.8997384912,1.0,1.0,1.0,1.0,18.5697175309776,1.0,1.0,0.0510192984381872,0.02078998055484771,0.05747201789524973,0.03668203734040202,0.006452719457062529,0.03668203734040202,0.006452719457062529,0.00645271945706253,0.322635972853126,0.0510192984381872,9.73236009732360e-6,102750.000000000,2995.56166544213,0.000523428056463285,1910.48222893674,7.04638211174433,1.29495706867858,0.322635972853126,1.0,1.0,1.0,1.0,14604.1938462009,1.0,1.0,17.5112300140793,1.0,1.0,1.0,21701.6873300490,1.0,1.0,1.0,18.8569207701724,1.0,1.0,1.0,0.05477063238003055,0.018484045735178256,0.05747201789524973,0.03898797216007147,0.0027013855152191804,0.03898797216007147,0.0027013855152191804,0.00270138551521918,0.135069275760959,0.0547706323800305,9.73236009732360e-6,102750.000000000,3215.81855831322,0.000500563661846412,1997.74789146966,7.31032874996916,1.3456907560930749,0.135069275760959,1.0,-0.20413918186194868,-0.11386871725232325,0.0,0.0,10.228378350554653,9,11,4.4939778600078695,10000,19000,16.5000000000000,19.0000000000000,6829.9119357059835,10000,25000,17.0000000000000,20.0000000000000,4.559749128532989,4.610768426971176,4.564526096035015,4.585316076589863,5274.238120245536,0.04904667860867151,4501.040183777291,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.200901264110167,11,10000,4.5413612681746445,19000,16.5000000000000,19.0000000000000,7097.493483848134,10000,25000,17.0000000000000,20.0000000000000,4.5634784658626995,4.61824909824273,4.571893811955709,4.590377857690887,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19195.4677720091,11,107.18587501897863,500000,1,1,-111,122,111,1,22,11,11,11,30
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14308.2991160350,1.0,1.0,1.0,17.3843086459817,1.0,1.0,1.0,20797.4567275494,1.0,1.0,1.0,1.0,18.6820445523334,1.0,1.0,0.05379563876632698,0.032144772384481435,0.052712438437363555,0.02056766605288212,-0.0010832003289634254,0.02056766605288212,0.0,0,0,0.0537956387663270,9.73236009732360e-6,102750.000000000,3158.57250470863,0.000516583981470391,1935.79366737936,7.39143812543061,1.2977359063516654,0,1.0,1.0,1.0,1.0,14138.6642677795,1.0,1.0,17.3035371995377,1.0,1.0,1.0,20677.6306963619,1.0,1.0,1.0,18.6112341353838,1.0,1.0,1.0,0.05363005015022804,0.018906642573798926,0.052712438437363555,0.03380579586356463,-0.0009176117128644815,0.03380579586356463,0.0,0,0,0.0536300501502280,9.73236009732360e-6,102750.000000000,3148.85008739196,0.000517561514460321,1932.13747943128,7.31762849087796,1.307696935846061,0,1.0,-0.11215903271508457,-0.14813567895608237,0.0,0.0,9.992870520551127,9,11,4.529989131072636,10000,19000,16.5000000000000,19.0000000000000,6489.15761151443,10000,25000,17.0000000000000,20.0000000000000,4.559419023573368,4.613214662339695,4.561543529024679,4.59368830140916,5000.368395259593,0.04744370778659046,4500.569960387966,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.98590870865975,11,10000,4.4901039666482925,19000,16.5000000000000,19.0000000000000,6538.966428582456,10000,25000,17.0000000000000,20.0000000000000,4.561180879063354,4.614810929213582,4.568401318840227,4.587307961414026,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18871.32297598199,11,107.98120878553522,500000,1,1,-111,121,111,1,22,11,11,11,31
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17830.0931041489,1.0,1.0,1.0,18.0392638312277,1.0,1.0,1.0,24982.5011581037,1.0,1.0,1.0,1.0,19.3889869675590,1.0,1.0,0.06741554642568293,0.028563859757553267,0.05578262977120044,0.02721877001364717,-0.011632916654482489,0.02721877001364717,0.0,0,0,0.0674155464256829,9.73236009732360e-6,102750.000000000,3958.25565442224,0.000441345447925229,2265.79883105403,7.86923042759913,1.3497231363312818,0,1.0,1.0,1.0,1.0,17146.0703592795,1.0,1.0,17.9762337302001,1.0,1.0,1.0,24128.6924744453,1.0,1.0,1.0,19.2939167468851,1.0,1.0,1.0,0.06415628875198198,0.028535797248223638,0.05578262977120044,0.0272468325229768,-0.008373658980781545,0.0272468325229768,0.0,0,0,0.0641562887519820,9.73236009732360e-6,102750.000000000,3766.89066815209,0.000454179849462340,2201.77095303503,7.78739965464826,1.3176830166850713,0,1.0,-0.1254166961792785,-0.10821118834410656,0.0,0.0,10.170033403628555,9,11,4.5045329712922335,10000,19000,16.5000000000000,19.0000000000000,7152.408053954773,10000,25000,17.0000000000000,20.0000000000000,4.552245081794366,4.619660628220049,4.560627346582276,4.589191206339829,5299.16681534846,0.047352303641898935,4498.313491469782,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.188834075551803,11,10000,4.551783385762784,19000,16.5000000000000,19.0000000000000,6982.62211516578,10000,25000,17.0000000000000,20.0000000000000,4.553031808505908,4.61718809725789,4.561292472736056,4.58982826998428,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19134.572720555472,11,97.71417360629259,500000,1,1,-111,122,111,1,22,11,11,11,32
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13840.4328440747,1.0,1.0,1.0,17.3085417383385,1.0,1.0,1.0,20349.8908204940,1.0,1.0,1.0,1.0,18.6100928492520,1.0,1.0,0.0519738790461961,0.01712642291628974,0.0553702469131628,0.03824382399687306,0.003396367866966697,0.03824382399687306,0.003396367866966697,0.00339636786696670,0.169818393348335,0.0519738790461961,9.73236009732360e-6,102750.000000000,3051.60918399809,0.000527643653539535,1895.21847423315,7.30281655241614,1.3015511109134916,0.169818393348335,1.0,1.0,1.0,1.0,17453.3117369827,1.0,1.0,18.0375632492817,1.0,1.0,1.0,23957.5966123851,1.0,1.0,1.0,19.3380800105765,1.0,1.0,1.0,0.06561715850601413,0.018135092263841912,0.0553702469131628,0.03723515464932089,-0.010246911592851328,0.03723515464932089,0.0,0,0,0.0656171585060141,9.73236009732360e-6,102750.000000000,3852.66459228169,0.000459508311244459,2176.23920074864,8.01994180188400,1.3005167612948656,0,1.0,-0.05501583967359,-0.12654150351867705,0.0,0.0,10.005725185922348,9,11,4.5354539226879504,10000,19000,16.5000000000000,19.0000000000000,6509.457976419349,10000,25000,17.0000000000000,20.0000000000000,4.5619373035270385,4.613911182573235,4.565394478142108,4.582520901058397,5001.307994620892,0.04981521728832507,4499.550902646423,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.017621447397662,11,10000,4.530192369184719,19000,16.5000000000000,19.0000000000000,6504.284875402482,10000,25000,17.0000000000000,20.0000000000000,4.55162721682394,4.617244375329954,4.56694684034918,4.585081932613022,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18550.52999669864,11,110.53322515058646,500000,1,1,-111,121,111,1,22,11,11,11,33
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18080.5185900991,1.0,1.0,1.0,18.0799678087887,1.0,1.0,1.0,25213.2502887226,1.0,0.0,0.0,1.0,19.4264158381697,1.0,1.0,0.06885298096463632,0.02648277450428882,0.05590737886334183,0.02942460435905301,-0.012945602101294494,0.02942460435905301,0.0,0,0,0.0688529809646363,9.73236009732360e-6,102750.000000000,4042.65359663793,0.000436132595079081,2292.88067730567,7.88550349307547,1.3464480293810153,0,1.0,1.0,1.0,1.0,16368.9036518231,1.0,1.0,17.8820129785662,1.0,1.0,1.0,23180.5843138947,1.0,1.0,1.0,19.1678561017540,1.0,1.0,1.0,0.06111310669168457,0.024513587489447097,0.05590737886334183,0.03139379137389473,-0.005205727828342742,0.03139379137389473,0.0,0,0,0.0611131066916846,9.73236009732360e-6,102750.000000000,3588.21240718319,0.000467460619946694,2139.21763102533,7.65181784892893,1.2858431231878624,0,0.0,-0.11013714026801252,-0.1330827088034162,0.0,0.0,10.194464315713232,9,11,4.472438253214597,10000,19000,16.5000000000000,19.0000000000000,7132.731698623517,10000,25000,17.0000000000000,20.0000000000000,4.549669543919669,4.618522524884305,4.5599701287125365,4.586452903216825,5297.443007809632,0.04750871177944761,4501.636423364852,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.230195129637245,11,10000,4.561854704881576,19000,16.5000000000000,19.0000000000000,6811.680662071641,10000,25000,17.0000000000000,20.0000000000000,4.55449028566869,4.6156033923603745,4.562902077835278,4.587415665324725,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18829.59414259255,11,105.35038798014159,500000,1,1,-111,122,111,1,22,11,11,11,34
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16316.8042746683,1.0,1.0,1.0,17.7989007736899,1.0,1.0,1.0,22863.6339437421,1.0,1.0,1.0,1.0,19.1045869309610,1.0,1.0,0.06135726405041364,0.022616645780686895,0.05354258904606874,0.030925943265381846,-0.0078146750043449,0.030925943265381846,0.0,0,0,0.0613572640504136,9.73236009732360e-6,102750.000000000,3602.54793210286,0.000477019247126557,2096.35147014245,7.78342969061366,1.3056861572711298,0,1.0,1.0,1.0,1.0,16960.2108667237,1.0,1.0,17.9622173664221,1.0,1.0,1.0,23544.0502953908,1.0,1.0,1.0,19.2752846735363,1.0,1.0,1.0,0.06329041539941294,0.023504311329514138,0.05354258904606874,0.030038277716554602,-0.009747826353344195,0.030038277716554602,0.0,0,0,0.0632904153994129,9.73236009732360e-6,102750.000000000,3716.05153273696,0.000468540764337792,2134.28601332766,7.94655016282486,1.3130673071142627,0,1.0,-0.06528361972471622,-0.14232976471263425,0.0,0.0,10.015471083076202,9,11,4.529240021837534,10000,19000,16.5000000000000,19.0000000000000,6546.829669073744,10000,25000,17.0000000000000,20.0000000000000,4.553063763277621,4.614421027328035,4.561652566334353,4.58426921211504,5014.091351597499,0.0480644315030988,4501.079507227023,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.015667203597213,11,10000,4.564040815180013,19000,16.5000000000000,19.0000000000000,6583.839428667042,10000,25000,17.0000000000000,20.0000000000000,4.553390254066799,4.616680669466212,4.561971221143912,4.585475532473426,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18992.09553324476,11,103.9335142907819,500000,1,1,-111,121,111,1,22,11,11,11,35
0.06297622064711325,0.0,0.0629762206471133,0.0,0.06297622064711325,1.0,1.0,1.0,15559.8418034708,1.0,1.0,1.0,17.7125483578061,1.0,1.0,1.0,22486.5196922682,1.0,1.0,1.0,1.0,19.0181755990320,1.0,1.0,0.058222196910504564,0.02929642452882053,0.05614355785637157,0.026847133327551037,-0.002078639054132997,0.026847133327551037,0.0,0,0,0.0582221969105046,9.73236009732360e-6,102750.000000000,3418.47470431677,0.000481020685369398,2078.91267551634,7.48460576854496,1.3056272412258154,0.0629762206471133,1.0,1.0,1.0,1.0,15869.5966428395,1.0,1.0,17.7339894430923,1.0,1.0,1.0,22966.7607091767,1.0,1.0,1.0,19.0717520602114,1.0,1.0,1.0,0.05959390634561945,0.017751527755009988,0.05614355785637157,0.03839203010136158,-0.003450348489247884,0.03839203010136158,0.0,0,0,0.0595939063456195,9.73236009732360e-6,102750.000000000,3499.01364400709,0.000474287386355035,2108.42630179381,7.52674951424100,1.3377626171191281,0,1.0,0.06297622064711325,-0.09248586304673301,0.0,0.0,10.22794258926119,9,11,4.551691368030964,10000,19000,16.5000000000000,19.0000000000000,6926.677888797391,10000,25000,17.0000000000000,20.0000000000000,4.56068248687654,4.618904683787044,4.55772612631804,4.587022550846861,5305.2492090270225,0.047625026864545734,4500.296129244114,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.20723992885125,11,10000,4.53544863136504,19000,16.5000000000000,19.0000000000000,7097.164066337174,10000,25000,17.0000000000000,20.0000000000000,4.5562779529802375,4.615871859325857,4.567957908032811,4.585709435787821,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19132.746343793984,11,93.36155335023047,500000,1,1,-111,122,111,1,22,11,11,11,36
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13660.3220770679,1.0,1.0,1.0,17.2707363194670,1.0,1.0,1.0,20151.3915435935,1.0,1.0,1.0,1.0,18.5776452492085,1.0,1.0,0.051384940895005116,0.03289769082394223,0.053667493933242195,0.020769803109299968,0.00228255303823708,0.020769803109299968,0.00228255303823708,0.00228255303823708,0.114127651911854,0.0513849408950051,9.73236009732360e-6,102750.000000000,3017.03010112101,0.000532791319227766,1876.90745684335,7.27810102051717,1.3069089297415575,0.114127651911854,1.0,1.0,1.0,1.0,12041.5016777119,1.0,1.0,16.9166978883396,1.0,1.0,1.0,18550.5913041652,1.0,1.0,1.0,18.2272349887619,1.0,1.0,1.0,0.04554511198245148,0.025576561258851882,0.053667493933242195,0.028090932674390313,0.008122381950790715,0.028090932674390313,0.008122381950790715,0.00812238195079071,0.406119097539536,0.0455451119824515,9.73236009732360e-6,102750.000000000,2674.14871782679,0.000575290318766400,1738.25278712200,6.92735933859704,1.3105371004222401,0.406119097539536,1.0,-0.20836747997002453,-0.04328178404475602,0.0,0.0,9.992635298949812,9,11,4.527738079905866,10000,19000,16.5000000000000,19.0000000000000,6491.069466525649,10000,25000,17.0000000000000,20.0000000000000,4.555297385633772,4.6066823265287775,4.5600871381654065,4.592984828989349,4966.734344534063,0.048645919321912444,4502.005599853791,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.989338549742603,11,10000,4.5029289498520235,19000,16.5000000000000,19.0000000000000,6509.089626453227,10000,25000,17.0000000000000,20.0000000000000,4.5715840678288435,4.617129179811295,4.5674335876579075,4.593010148916759,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18836.2442589179,11,97.68790464981932,500000,1,1,-111,121,111,1,22,11,11,11,37
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14260.2552236042,1.0,1.0,1.0,17.4669868419382,1.0,1.0,1.0,21320.5382867010,1.0,1.0,1.0,1.0,18.8036802823725,1.0,1.0,0.05325859087490592,0.029780034096999586,0.05630337039822821,0.026523336301228627,0.0030447795233222927,0.026523336301228627,0.0030447795233222927,0.00304477952332229,0.152238976166115,0.0532585908749059,9.73236009732360e-6,102750.000000000,3127.04012136948,0.000509116985557404,1964.18510552178,7.26013815272059,1.3366934404343163,0.152238976166115,1.0,1.0,1.0,1.0,15792.3666857549,1.0,1.0,17.7498788331893,1.0,1.0,1.0,22827.4204631039,1.0,1.0,1.0,19.0817957199834,1.0,1.0,1.0,0.059104176301556066,0.028970830697446104,0.05630337039822821,0.02733253970078211,-0.0028008059033278535,0.02733253970078211,0.0,0,0,0.0591041763015561,9.73236009732360e-6,102750.000000000,3470.25949427708,0.000477488646273083,2094.29063456325,7.54067579022926,1.3319168867940858,0,1.0,-0.08419294468506541,-0.09198506315624069,0.0,0.0,10.206848689217622,9,11,4.5603045276435275,10000,19000,16.5000000000000,19.0000000000000,7060.28306309684,10000,25000,17.0000000000000,20.0000000000000,4.560194214263625,4.613452805138531,4.560905747605523,4.590685781702523,5281.901481317081,0.04798032612617818,4501.104531531068,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.209203042960013,11,10000,4.550774001713318,19000,16.5000000000000,19.0000000000000,7035.053777348917,10000,25000,17.0000000000000,20.0000000000000,4.558355678496464,4.61745985479802,4.563130507365227,4.592101338062673,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19112.20949390165,11,94.29485391597194,500000,1,1,-111,122,111,1,22,11,11,11,38
