,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
36,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15218.7168291428,1.0,1.0,1.0,17.5517297634151,1.0,1.0,21809.7294104684,1.0,1.0,1.0,18.8684946438034,1.0,1.0,1.0,0.05728076130046755,0.02816443804069202,0.052062239542803444,0.023897801502111425,-0.005218521757664109,0.023897801502111425,0.0,0,0,0.0572807613004676,9.73236009732360e-6,102750.000000000,3363.19898492745,0.000497117839701488,2011.59548126554,7.56549563313216,1.3167648803883474,0,1.0,1.0,1.0,1.0,14980.9945171446,1.0,1.0,1.0,17.5117789416208,1.0,1.0,1.0,21459.4100222178,1.0,1.0,18.8060489665049,1.0,1.0,1.0,0.0553692081196786,0.027698724499109595,0.052062239542803444,0.02436351504369385,-0.003306968576875159,0.02436351504369385,0.0,0,0,0.0553692081196786,9.50655127836018e-6,105190.617577197,3328.18354106820,0.000500246077822424,1999.01617290636,7.49418374908085,1.2942700248841121,0,1.0,-0.155856017972079,-0.1216632256856414,0.0,0.0,9.986234130282895,9,11,10000,4.525071783545125,19000,16.5000000000000,19.0000000000000,6591.01258132555,10000,25000,17.0000000000000,20.0000000000000,4.554721035502332,4.6120017968028,4.565017387362193,4.593181825402885,0.04680581511325883,5005.458969547922,4500.086610623884,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.017595192539927,9,11,10000,4.50125250975083,19000,16.5000000000000,19.0000000000000,10000,6478.415505073191,25000,17.0000000000000,20.0000000000000,4.552407219410037,4.607776427529716,4.562741626118963,4.590440350618072,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19135.852586445464,11,103.38811627381223,500000,1,1,-111,121,111,1,20,11,11,11,36
37,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,18666.1346675002,1.0,1.0,1.0,18.2624303060070,1.0,1.0,25727.2161971166,1.0,0.0,0.0,19.5924447213267,1.0,1.0,1.0,0.06993859854782958,0.026581434815402538,0.056684027298611064,0.030102592483208526,-0.013254571249218514,0.030102592483208526,0.0,0,0,0.0699385985478296,9.73236009732360e-6,102750.000000000,4106.39485759399,0.000431881067705047,2315.45227327017,8.06155017012619,1.3300144153196254,0,1.0,1.0,1.0,1.0,13493.0674612255,1.0,1.0,1.0,17.2088552157239,1.0,1.0,1.0,20691.9598155272,1.0,1.0,18.5648274652152,1.0,1.0,1.0,0.05011360541257215,0.043004978591896226,0.056684027298611064,0.013679048706714839,0.006570421886038916,0.013679048706714839,0.006570421886038916,0.00657042188603892,0.328521094301946,0.0501136054125721,9.50655127836018e-6,105190.617577197,3012.27491563911,0.000520333467680212,1921.84447496386,7.02089458174249,1.355972249491315,0.328521094301946,0.0,-0.1682382472892321,-0.20775244971090898,0.0,0.0,10.200880135880833,9,11,10000,4.545625862788319,19000,16.5000000000000,19.0000000000000,7061.08152961637,10000,25000,17.0000000000000,20.0000000000000,4.54771261130782,4.61765120985565,4.559484009495018,4.586065444310421,0.04805183272445903,5309.0263145151475,4500.534922314598,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.18796063398143,9,11,10000,4.479361226683627,19000,16.5000000000000,19.0000000000000,10000,7198.89235430169,25000,17.0000000000000,20.0000000000000,4.563041213589065,4.613154819001637,4.555640388773557,4.598645367365453,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18950.340135580605,11,114.51446260688718,500000,1,1,-111,122,111,1,20,11,11,11,37
38,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,19222.6572037195,0.0,0.0,1.0,18.3706658839750,1.0,1.0,26264.4223585395,1.0,0.0,0.0,19.6947611103969,1.0,1.0,1.0,0.07155424493957696,0.029367890525107576,0.055666235063022096,0.02629834453791452,-0.015888009876554865,0.02629834453791452,0.0,0,0,0.0715542449395770,9.73236009732360e-6,102750.000000000,4201.25638145230,0.000426058597931838,2347.09498846913,8.18997837674109,1.3240952264219121,0,1.0,1.0,1.0,1.0,11409.0736050166,1.0,1.0,1.0,16.8287088685349,1.0,1.0,1.0,18412.9918952339,1.0,1.0,18.1456875763491,1.0,1.0,1.0,0.042234120248953566,0.027990108096000554,0.055666235063022096,0.02767612696702154,0.01343211481406853,0.02767612696702154,0.01343211481406853,0.0134321148140685,0.671605740703426,0.0422341202489536,9.50655127836018e-6,105190.617577197,2538.64753818116,0.000581945093059630,1718.37517306385,6.63945440079555,1.3169787078142008,0.671605740703426,0.0,-0.09574938225603052,-0.16061535123973059,0.0,0.0,10.18068750723389,9,11,10000,4.575454449431765,19000,16.5000000000000,19.0000000000000,7041.7651548199665,10000,25000,17.0000000000000,20.0000000000000,4.544490209929035,4.616044454868612,4.562399225038882,4.591767115563989,0.047105655467647986,5318.171241995072,4500.321280211492,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.189254467739318,9,11,10000,4.494154242928392,19000,16.5000000000000,19.0000000000000,10000,7003.9182902173125,25000,17.0000000000000,20.0000000000000,4.564170700764834,4.606404821013788,4.565525079729379,4.593515187825379,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18638.27741496432,11,103.61321279275316,500000,1,1,-111,122,111,1,20,11,11,11,38
39,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,11620.7652985476,1.0,1.0,1.0,16.8762755248885,1.0,1.0,18095.1040463778,1.0,1.0,1.0,18.1735310657205,1.0,1.0,1.0,0.04349376505615066,0.03539112374743336,0.05225693078635032,0.016865807038916956,0.008763165730199661,0.016865807038916956,0.008763165730199661,0.00876316573019966,0.438158286509983,0.0434937650561507,9.73236009732360e-6,102750.000000000,2553.70534829685,0.000591956663656388,1689.31285243622,6.87898945526217,1.2972555408319593,0.438158286509983,1.0,1.0,1.0,1.0,12290.1936541135,1.0,1.0,1.0,16.9292770141247,1.0,1.0,1.0,18824.6962613934,1.0,1.0,18.2385875157903,1.0,1.0,1.0,0.04586558611071734,0.04463221610987933,0.05225693078635032,0.007624714676470988,0.00639134467563298,0.007624714676470988,0.00639134467563298,0.00639134467563298,0.319567233781649,0.0458655861107173,9.50655127836018e-6,105190.617577197,2756.93104487227,0.000563090974476606,1775.91196685314,6.92049712120095,1.309310501665625,0.319567233781649,1.0,-0.23216197464706817,-0.14730202554846003,0.0,0.0,9.997286069626352,9,11,10000,4.550550558347656,19000,16.5000000000000,19.0000000000000,6474.338747830203,10000,25000,17.0000000000000,20.0000000000000,4.5681621283573195,4.61165589341347,4.5587940478675515,4.594185171614985,0.04710915235155691,4990.796758268662,4499.158318389928,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.008779892923746,9,11,10000,4.457925662294857,19000,16.5000000000000,19.0000000000000,10000,6534.502607279917,25000,17.0000000000000,20.0000000000000,4.559995744818951,4.6058613309296685,4.551096909511257,4.595729125621136,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18702.971068107217,11,101.17590576169817,500000,1,1,-111,121,111,1,20,11,11,11,39
40,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,18602.8223111180,1.0,1.0,1.0,18.2122696690726,1.0,1.0,25363.5692332030,1.0,0.0,0.0,19.4756613312095,1.0,1.0,1.0,0.07003116767422046,0.029932038620113843,0.05928268837263866,0.02935064975252482,-0.0107484793015818,0.02935064975252482,0.0,0,0,0.0700311676742205,9.73236009732360e-6,102750.000000000,4111.82998772923,0.000430072326709326,2325.19029450568,8.00055907470269,1.263391662136912,0,1.0,1.0,1.0,1.0,16556.3944864441,1.0,1.0,1.0,17.8161456532756,1.0,1.0,1.0,23490.2051603972,1.0,1.0,19.1118780173569,1.0,1.0,1.0,0.061252688776368025,0.03805927303818635,0.05928268837263866,0.021223415334452315,-0.001970000403729362,0.021223415334452315,0.0,0,0,0.0612526887763680,9.50655127836018e-6,105190.617577197,3681.83323465715,0.000458475437840261,2181.14192705872,7.59070021122856,1.2957323640812577,0,0.0,-0.21093436667514703,-0.13273973142793202,0.0,0.0,10.211710594369924,9,11,10000,4.524219718868164,19000,16.5000000000000,19.0000000000000,6760.7469220849425,10000,25000,17.0000000000000,20.0000000000000,4.546524598079056,4.616555765753277,4.563759466298607,4.593691504918721,0.04984070109226499,5351.267643044086,4498.968221298943,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.22544544204707,9,11,10000,4.4967801177409585,19000,16.5000000000000,19.0000000000000,10000,6933.810673953053,25000,17.0000000000000,20.0000000000000,4.548290704329226,4.609543393105594,4.556740642338826,4.5947999153770125,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19035.52697028954,11,100.02489112043546,500000,1,1,-111,122,111,1,20,11,11,11,40
41,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,18932.1022976438,1.0,1.0,1.0,18.2918778340137,1.0,1.0,25428.9498787246,1.0,0.0,0.0,19.5909909225842,1.0,1.0,1.0,0.07165835263176756,0.023533842019536344,0.054299250292965014,0.03076540827342867,-0.01735910233880255,0.03076540827342867,0.0,0,0,0.0716583526317676,9.73236009732360e-6,102750.000000000,4207.36899023664,0.000437638756991020,2284.98958107707,8.28542171676768,1.2991130885705284,0,1.0,1.0,1.0,1.0,11928.1989410982,1.0,1.0,1.0,16.8435827527653,1.0,1.0,1.0,18348.6159761894,1.0,1.0,18.1274127488171,1.0,1.0,1.0,0.044399511093769384,0.03187175926632335,0.054299250292965014,0.022427491026641662,0.00989973919919563,0.022427491026641662,0.00989973919919563,0.00989973919919563,0.494986959959781,0.0443995110937694,9.50655127836018e-6,105190.617577197,2668.80685261670,0.000574659808152134,1740.15997954613,6.85465651509197,1.2838299960518231,0.494986959959781,0.0,-0.11467402653930327,-0.12970236645959932,0.0,0.0,10.006456117245996,9,11,10000,4.499748498783086,19000,16.5000000000000,19.0000000000000,6496.847581080729,10000,25000,17.0000000000000,20.0000000000000,4.548593799415973,4.62025215204774,4.564972306382598,4.588506148402135,0.04886362159780426,5000.98693350053,4500.362929795246,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.988926237673303,9,11,10000,4.469487527507992,19000,16.5000000000000,19.0000000000000,10000,6420.4170350912045,25000,17.0000000000000,20.0000000000000,4.564061359983685,4.608460871077455,4.566683872217215,4.5985556314835385,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18905.910277550585,11,100.17335649996012,500000,1,1,-111,121,111,1,20,11,11,11,41
42,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15608.0563781699,1.0,1.0,1.0,17.6532495679436,1.0,1.0,22606.1192952404,1.0,1.0,1.0,18.9697872504739,1.0,1.0,1.0,0.058655380583623185,0.02331504927913297,0.05649820714324791,0.03318315786411494,-0.0021571734403752763,0.03318315786411494,0.0,0,0,0.0586553805836232,9.73236009732360e-6,102750.000000000,3443.90877426702,0.000478496609772952,2089.87896586039,7.46840206209941,1.3165376825303363,0,1.0,1.0,1.0,1.0,13719.4338495926,1.0,1.0,1.0,17.2620219585119,1.0,1.0,1.0,20654.7583559191,1.0,1.0,18.5667567346001,1.0,1.0,1.0,0.05089525856513877,0.030099737643164204,0.05649820714324791,0.026398469500083704,0.00560294857810914,0.026398469500083704,0.00560294857810914,0.00560294857810914,0.280147428905457,0.0508952585651388,9.50655127836018e-6,105190.617577197,3059.25924583890,0.000515005386716385,1941.72726304065,7.06558233523929,1.3047347760881887,0.280147428905457,1.0,-0.10417295443808308,-0.11190632913568913,0.0,0.0,10.184847505844152,9,11,10000,4.532076022104231,19000,16.5000000000000,19.0000000000000,6998.062917070494,10000,25000,17.0000000000000,20.0000000000000,4.558744076836131,4.617399457419754,4.563631881635415,4.586946930914548,0.04781299333937251,5315.505214875793,4498.376643879567,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.196439623272578,9,11,10000,4.484560721113536,19000,16.5000000000000,19.0000000000000,10000,6935.324506326568,25000,17.0000000000000,20.0000000000000,4.557795067759193,4.608690326324332,4.564302654149798,4.594402391792962,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18594.765203623305,11,108.27234713760247,500000,1,1,-111,122,111,1,20,11,11,11,42
43,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,14765.1108258813,1.0,1.0,1.0,17.4940825525479,1.0,1.0,21305.2180741796,1.0,1.0,1.0,18.7991821125338,1.0,1.0,1.0,0.05546102473916825,0.030463258436251195,0.05391067454973887,0.023447416113487676,-0.0015503501894293809,0.023447416113487676,0.0,0,0,0.0554610247391683,9.73236009732360e-6,102750.000000000,3256.35445254259,0.000506645111895314,1973.76817918778,7.48067122652535,1.305099559985928,0,1.0,1.0,1.0,1.0,12998.2223869123,1.0,1.0,1.0,17.0628776677358,1.0,1.0,1.0,19442.9041196972,1.0,1.0,18.3489347573799,1.0,1.0,1.0,0.04812426891516264,0.03092491161383304,0.05391067454973887,0.022985762935905832,0.005786405634576233,0.022985762935905832,0.005786405634576233,0.00578640563457623,0.289320281728812,0.0481242689151626,9.50655127836018e-6,105190.617577197,2892.69803864975,0.000545251260591335,1834.01685108528,7.08729714191045,1.286057089644118,0.289320281728812,1.0,-0.1986886215493906,-0.23946841392792662,0.0,0.0,10.013411326022524,9,11,10000,4.53424559305962,19000,16.5000000000000,19.0000000000000,6540.107248298317,10000,25000,17.0000000000000,20.0000000000000,4.55954238619144,4.615003410930608,4.55663601256601,4.587099271002261,0.04840350842343358,5011.19412557984,4499.282917433641,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.975580525825334,9,11,10000,4.493459812687392,19000,16.5000000000000,19.0000000000000,10000,6444.681732784909,25000,17.0000000000000,20.0000000000000,4.560869307052098,4.6089935759672604,4.563201652383444,4.5941265639972775,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18809.997661010882,11,99.1776662591237,500000,1,1,-111,121,111,1,20,11,11,11,43
44,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,14071.7947256095,1.0,1.0,1.0,17.4363334031102,1.0,1.0,21183.3483397002,1.0,1.0,1.0,18.7762467509916,1.0,1.0,1.0,0.05232325099768609,0.03172912397649963,0.05565563071012498,0.023926506733625348,0.003332379712438889,0.023926506733625348,0.003332379712438889,0.00333237971243889,0.166618985621944,0.0523232509976861,9.73236009732360e-6,102750.000000000,3072.12230857843,0.000513921463702831,1945.82260253337,7.23179734231102,1.3399133478814675,0.166618985621944,1.0,1.0,1.0,1.0,16570.9321152116,1.0,1.0,1.0,17.7743323992379,1.0,1.0,1.0,23454.2578640231,1.0,1.0,19.0712445156528,1.0,1.0,1.0,0.061903218922226166,0.03362159647943752,0.05565563071012498,0.022034034230687456,-0.006247588212101189,0.022034034230687456,0.0,0,0,0.0619032189222262,9.50655127836018e-6,105190.617577197,3720.93590196880,0.000457163180655422,2187.40275314020,7.57562003221521,1.296912116414945,0,1.0,-0.07197207303240535,-0.2829625239638738,0.0,0.0,10.204536060799143,9,11,10000,4.580479978390248,19000,16.5000000000000,19.0000000000000,7111.553614090714,10000,25000,17.0000000000000,20.0000000000000,4.562503022892482,4.614826273890168,4.563687506387433,4.595416630363933,0.047202915074502805,5307.472774515432,4501.398752275952,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.198712367022651,9,11,10000,4.453431220474302,19000,16.5000000000000,19.0000000000000,10000,6883.32574881151,25000,17.0000000000000,20.0000000000000,4.5470606182179045,4.608963837140131,4.5602019898049155,4.593823586284353,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18799.083402434215,11,93.95765991534458,500000,1,1,-111,122,111,1,20,11,11,11,44
45,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15135.6368319637,1.0,1.0,1.0,17.5611738613374,1.0,1.0,21631.3879347097,1.0,1.0,1.0,18.8626821827701,1.0,1.0,1.0,0.05693952400300617,0.031120506746217913,0.052702222800625455,0.021581716054407542,-0.004237301202380715,0.021581716054407542,0.0,0,0,0.0569395240030062,9.73236009732360e-6,102750.000000000,3343.16348074793,0.000499480910169916,2002.07851719461,7.55996166083055,1.3015083214326497,0,1.0,1.0,1.0,1.0,13316.9707682211,1.0,1.0,1.0,17.1361627675237,1.0,1.0,1.0,19748.2192099183,1.0,1.0,18.4247471408583,1.0,1.0,1.0,0.049344594556177235,0.03350281055619764,0.052702222800625455,0.019199412244427817,0.00335762824444822,0.019199412244427817,0.00335762824444822,0.00335762824444822,0.167881412222411,0.0493445945561772,9.50655127836018e-6,105190.617577197,2966.05050026325,0.000537511698349372,1860.42462530745,7.15802757449546,1.2885843733346436,0.167881412222411,1.0,-0.10012999280350166,-0.07422758008015486,0.0,0.0,10.001212200506878,9,11,10000,4.5273397245227045,19000,16.5000000000000,19.0000000000000,6495.751102745963,10000,25000,17.0000000000000,20.0000000000000,4.555670568975076,4.612610092978082,4.56079687505465,4.591917381800868,0.04750816729178567,4990.940892022644,4499.059854432018,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.978135193028214,9,11,10000,4.48979906681938,19000,16.5000000000000,19.0000000000000,10000,6431.248441697246,25000,17.0000000000000,20.0000000000000,4.559543293154977,4.6088878877111545,4.566064693921549,4.599567504477746,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19189.664928316273,11,82.8635223055588,500000,1,1,-111,121,111,1,20,11,11,11,45
46,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,12481.2396178613,1.0,1.0,1.0,17.1847724712582,1.0,1.0,19456.0814716544,1.0,1.0,1.0,18.5087458233243,1.0,1.0,1.0,0.04638117869593561,0.035631669112688336,0.05804302154282517,0.02241135243013683,0.011661842846889557,0.02241135243013683,0.011661842846889557,0.0116618428468896,0.583092142344478,0.0463811786959356,9.73236009732360e-6,102750.000000000,2723.23777771851,0.000557031218902175,1795.23151677360,6.95244011774742,1.323973352066032,0.583092142344478,1.0,1.0,1.0,1.0,14585.0160835827,1.0,1.0,1.0,17.5036493844676,1.0,1.0,1.0,21761.6447021919,1.0,1.0,18.8659261568859,1.0,1.0,1.0,0.05368717939662915,0.02756844247069079,0.05804302154282517,0.030474579072134377,0.004355842146196019,0.030474579072134377,0.004355842146196019,0.00435584214619602,0.217792107309801,0.0536871793966291,9.50655127836018e-6,105190.617577197,3227.07860383383,0.000499699066276600,2001.20445981876,7.28811891859547,1.3622767724182765,0.217792107309801,1.0,-0.06765600508293305,-0.06757281814690555,0.0,0.0,10.232332353510804,9,11,10000,4.583235338457288,19000,16.5000000000000,19.0000000000000,6974.841853793014,10000,25000,17.0000000000000,20.0000000000000,4.568312871978369,4.614694050674305,4.5590078619360295,4.594639531048718,0.04959040102831233,5268.113472910103,4500.9348727911065,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.215530465872115,9,11,10000,4.5195726147653925,19000,16.5000000000000,19.0000000000000,10000,7176.628618609213,25000,17.0000000000000,20.0000000000000,4.552025511050188,4.6057126904468175,4.568728956354081,4.596297398824772,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,19284.669403256827,11,97.49354688845087,500000,1,1,-111,122,111,1,20,11,11,11,46
47,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17327.1716469640,1.0,1.0,1.0,18.0154180685650,1.0,1.0,23859.0877080061,1.0,1.0,1.0,19.3236317847027,1.0,1.0,1.0,0.06488586724306344,0.03322110692783564,0.05164042631296975,0.01841931938513411,-0.013245440930093694,0.01841931938513411,0.0,0,0,0.0648858672430634,9.73236009732360e-6,102750.000000000,3809.72734812844,0.000462766215632468,2160.91833461371,8.01842965067974,1.3082137161376437,0,1.0,1.0,1.0,1.0,12768.6952112741,1.0,1.0,1.0,16.9930455849509,1.0,1.0,1.0,19294.8682795409,1.0,1.0,18.3001090931174,1.0,1.0,1.0,0.047843057146872425,0.038235627096942615,0.05164042631296975,0.013404799216027136,0.0037973691660973252,0.013404799216027136,0.0037973691660973252,0.00379736916609733,0.189868458304866,0.0478430571468724,9.50655127836018e-6,105190.617577197,2875.79470174894,0.000548010208099457,1824.78352632897,6.99737531988888,1.3070635081664996,0.189868458304866,1.0,-0.18605036725162755,-0.23005241319043337,0.0,0.0,9.99698841788529,9,11,10000,4.548139555308636,19000,16.5000000000000,19.0000000000000,6531.9160610420395,10000,25000,17.0000000000000,20.0000000000000,4.545675794322111,4.610561661565175,4.559626202013014,4.59284730894085,0.046532006528430696,4993.00380394023,4499.081479175824,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.995670265062062,9,11,10000,4.440057978933178,19000,16.5000000000000,19.0000000000000,10000,6526.173068266794,25000,17.0000000000000,20.0000000000000,4.561444524746423,4.6092875818932955,4.558014145427885,4.5962497725248275,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,21,-121,11,11,18839.382192251705,11,94.87494455219661,500000,1,1,-111,121,111,1,20,11,11,11,47
