partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.222367922163693,13600.2569508245,17.3148683215827,20622.5217231644,18.6384718899953,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.178351980856016,11748.0010141293,16.8607246185586,18772.4648488671,18.1847426810029,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,10.004083700657253,15397.2388264108,17.6147911882854,21888.1611594528,18.9079736817819,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.008523888200997,12297.2628692241,16.8866390704901,18847.4610501973,18.1916310549801,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.1956205500366,14655.5798968168,17.4555771625696,21627.3934962943,18.7693787794108,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.223095417890315,14233.3925829001,17.3718014887535,21214.6048814256,18.6873742410144,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,9.996561052415139,15652.0008032237,17.6304854248843,22198.8992025029,18.9391281552522,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.010755946417023,14525.1586252568,17.3562804601684,20963.9805762042,18.6433200664603,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.182430727956715,16828.5080528530,17.8979528812505,23686.7049909226,19.1879530769230,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.205727417167138,12655.4615496506,17.0462021926761,19807.3854610942,18.3914512907276,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,10.004167376693104,15528.1157870090,17.6520956821037,21923.0283733987,18.9390202127668,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.003570128066514,15030.4487585550,17.4984090289128,21519.4691223966,18.8042719900381,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.184734293025814,16813.9066266835,17.8898338975531,23725.7586165768,19.1925069084457,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.248008138484261,15950.3389909693,17.7186663438105,23107.3687977359,19.0675478854092,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,10.005361012850987,18011.5180738824,18.1764063321562,24545.6509768410,19.4891770364013,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.011263980736706,13489.2131626237,17.2179485892970,19989.4134994995,18.5239019117510,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.200645448599033,14655.0025320562,17.4921200169582,21687.0983252860,18.8216952725414,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.19514764792706,14347.2549828935,17.3876426410259,21442.8719386680,18.7292279955054,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.175111291246475,15001.3415353538,17.5170432659421,22242.9794772817,18.8745145813309,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.170558030796593,16262.5332112249,17.7144636029764,23258.0600401286,19.0258004969803,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,9.994559141980854,16795.4035450106,17.9002419711431,23362.2873516145,19.2172032909313,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.005514638617097,12168.6085154588,16.9106077483675,18654.0806292470,18.2112422907109,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,0.0,10.174411900341934,19223.2653570455,18.3622682888066,26315.6143040085,19.7093974459964,10000,19000,0.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,10.170134196931125,11698.4439681035,16.8757546618536,18868.5022708492,18.2376440260981,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,9.995458286574122,16943.9348999677,17.8631946557908,23444.6846944012,19.1592226653858,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.004480624321884,16902.0228766389,17.8598619819504,23386.2192923408,19.1525898118480,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.206625530477883,13328.8818045240,17.2689560745939,20329.5076704848,18.5915737095078,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.192075857107293,14507.3904058700,17.4026740707296,21506.6685411380,18.7250370809263,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,10.01656978621747,15286.3477648500,17.5987481808794,21834.0722227255,18.9080471837842,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.997953593983326,13739.8336787869,17.2376859192319,20195.7015141967,18.5286170471630,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.225668999537454,16440.4937868224,17.8756080827502,23504.1237700209,19.2103780498902,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.221546010659104,11855.3276977273,16.9255784726681,19052.4187633319,18.2855677456043,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,10.011962573068292,16232.8545435255,17.8241451099530,22772.0514784536,19.1329160911886,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.98878592713075,14452.2596126869,17.3616154757184,21037.6867899105,18.6796390915167,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.238145628413589,13260.8530718170,17.2961060957862,20356.1556408281,18.6336361352845,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.18648515790285,13404.4929264189,17.2060901769369,20463.2794558672,18.5367366058543,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,10.005186254434994,15621.1315689431,17.7161837524845,22097.2390534663,19.0115439324424,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.990974194922034,13968.6167060639,17.2498221594860,20442.5580121181,18.5447490573624,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.195817669053408,16677.7421832381,17.8590800672160,23714.8392462023,19.1861829055229,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.18854585192443,12591.0093056596,17.0383640104599,19482.2921183051,18.3379682220274,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,10.003393281404897,12373.3676057384,16.9831762339186,18880.1406147727,18.2799948013441,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,9.995533046923315,14242.1996715386,17.2900843900158,20732.9358560704,18.5837067722127,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.180275240877817,14933.8209002762,17.5444234395896,22004.5290694742,18.8759363656444,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.186455090839548,15681.7633208879,17.6387400004363,22785.7155513598,18.9765132467081,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,9.9937487625197,15995.7727544478,17.7385952986269,22402.4541665876,19.0310667160888,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.022404165200768,12825.7579818040,17.1092584312646,19420.1507555615,18.4395983728525,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.203981337932754,15935.6178039010,17.7443173884722,22754.8400792050,19.0300122862629,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.201091287499617,11651.0999906664,16.8903868657157,18503.3844969143,18.1823153103711,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,121,1.0,9.994936616760876,16101.1450859391,17.7614610353686,22574.3505743990,19.0629930893153,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.004701814118095,14812.9399493758,17.4446246824396,21380.4935023576,18.7651267861433,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
111,1,3,-121,11,22,11,21,-111,11,11,122,1.0,10.20008438628244,15440.5812844444,17.6078815289845,22155.4578359885,18.8781052831851,10000,19000,1.0,17.0000000000000,20.0000000000000,1.0,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,10.217720433023338,12163.6018492613,16.9928218269835,19239.8304794742,18.3314009694674,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0
